ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier
98187fee-92d7-59d3-96ba-0093c6ccf429,tg:rubgr:2673_#1,e22_Archives,1,isad:rub:3014,"dlod={""name"":""Map 1 (AFG_084)"",""ark"":""ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667"",""uri"":""/repositories/13/archival_objects/322500"",""id"":""isad:rub:3014"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVII: Drawings""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_084)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667
c5d284a7-eeb7-5d51-a91e-434d433d9490,tg:rubgr:2515_#1,e22_Archives,1,isad:rub:3013,"dlod={""name"":""Map 1 (AFG_083)"",""ark"":""ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c"",""uri"":""/repositories/13/archival_objects/322393"",""id"":""isad:rub:3013"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVI: M. van Cleve""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_083)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c
70d5d210-0249-5665-819a-bd6eb6060e2f,tg:rubgr:2505_#1,e22_Archives,1,isad:rub:3013,"dlod={""name"":""Map 1 (AFG_083)"",""ark"":""ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c"",""uri"":""/repositories/13/archival_objects/322393"",""id"":""isad:rub:3013"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVI: M. van Cleve""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_083)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c
e8b2718e-47fd-5bfb-a9f7-56f2244da775,tg:rubgr:53_#1,e22_Archives,1,isad:rub:2930,"dlod={""name"":""Map 1 (AFG_001)"",""ark"":""ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5"",""uri"":""/repositories/13/archival_objects/313512"",""id"":""isad:rub:2930"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""I: Early Landscapes / Tiberias / Sower""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_001)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5
718e9099-deb2-59be-8161-58bb540b80f2,tg:rubgr:2687_#1,e22_Archives,1,isad:rub:3014,"dlod={""name"":""Map 1 (AFG_084)"",""ark"":""ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667"",""uri"":""/repositories/13/archival_objects/322500"",""id"":""isad:rub:3014"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVII: Drawings""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_084)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667
89af0a17-791d-5de8-bb46-7fccb071810e,tg:rubgr:875_#1,e22_Archives,1,isad:rub:2949,"dlod={""name"":""Map 1 (AFG_019)"",""ark"":""ark:/86530/x0/a2831777-5bc3-554f-9665-14ef4be7053d"",""uri"":""/repositories/13/archival_objects/315545"",""id"":""isad:rub:2949"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_019)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/a2831777-5bc3-554f-9665-14ef4be7053d
6197cde6-c79e-5bfb-b4da-535e26b60ae0,tg:rubgr:3324_#1,e22_Archives,1,isad:rub:3018,"dlod={""name"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""ark"":""ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b"",""uri"":""/repositories/13/archival_objects/322928"",""id"":""isad:rub:3018"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b
f0e3104d-4f6e-5b5e-b396-b6bc39405053,tg:rubgr:3334_#1,e22_Archives,1,isad:rub:3018,"dlod={""name"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""ark"":""ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b"",""uri"":""/repositories/13/archival_objects/322928"",""id"":""isad:rub:3018"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b
f2a29c56-a83f-598b-99e8-9e9a739be0fc,tg:rubgr:1279_#1,e22_Archives,1,isad:rub:2963,"dlod={""name"":""Map 5 (AFG_033)"",""ark"":""ark:/86530/x0/0cae47e6-0c2a-512b-99c4-6749e74c14af"",""uri"":""/repositories/13/archival_objects/317043"",""id"":""isad:rub:2963"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""IX: Massacre of Innocents / Numbering at Bethlehem""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 5 (AFG_033)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/0cae47e6-0c2a-512b-99c4-6749e74c14af
d367c53c-2a69-511f-9523-5b59832ffb6c,tg:rubgr:3419_#1,e22_Archives,1,isad:rub:3019,"dlod={""name"":""5: Introduction - Comparative Material (AFG_093)"",""ark"":""ark:/86530/x0/8d80b7b1-336d-5bf2-a3a2-cc6401a17f73"",""uri"":""/repositories/13/archival_objects/323035"",""id"":""isad:rub:3019"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""5: Introduction - Comparative Material (AFG_093)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/8d80b7b1-336d-5bf2-a3a2-cc6401a17f73
bdc3383d-9021-5809-b326-0dd2e4be85fa,tg:rubgr:2275_#1,e22_Archives,1,isad:rub:3001,"dlod={""name"":""Map 1 (AFG_071)"",""ark"":""ark:/86530/x0/ba1aef0f-59ec-5608-8363-538d93686665"",""uri"":""/repositories/13/archival_objects/321109"",""id"":""isad:rub:3001"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_071)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/ba1aef0f-59ec-5608-8363-538d93686665
d345e085-0c36-5ff4-8a42-34fc65b900bb,tg:rubgr:4641_#1,e22_Archives,1,isad:rub:3042,"dlod={""name"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""ark"":""ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28"",""uri"":""/repositories/13/archival_objects/325496"",""id"":""isad:rub:3042"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28
74143821-e695-51e5-952f-2aedb2fb47da,tg:rubgr:2430_#1,e22_Archives,1,isad:rub:3012,"dlod={""name"":""Map 12 (AFG_082)"",""ark"":""ark:/86530/x0/131d4835-2386-5a5a-8972-f2a5f409481c"",""uri"":""/repositories/13/archival_objects/322286"",""id"":""isad:rub:3012"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 12 (AFG_082)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/131d4835-2386-5a5a-8972-f2a5f409481c
dc5c3974-25b6-51ed-ad55-7cd9f9d5832e,tg:rubgr:2548_#1,e22_Archives,1,isad:rub:3013,"dlod={""name"":""Map 1 (AFG_083)"",""ark"":""ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c"",""uri"":""/repositories/13/archival_objects/322393"",""id"":""isad:rub:3013"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVI: M. van Cleve""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_083)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b4466abb-bae2-5a1c-9645-36e3140a907c
81f66281-8b6b-57a2-b0bf-a09a0acfbcb8,tg:rubgr:2420_#1,e22_Archives,1,isad:rub:3011,"dlod={""name"":""Map 11 (AFG_081)"",""ark"":""ark:/86530/x0/5d16383d-47f0-59b3-bed8-c572065edd4e"",""uri"":""/repositories/13/archival_objects/322179"",""id"":""isad:rub:3011"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 11 (AFG_081)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/5d16383d-47f0-59b3-bed8-c572065edd4e
f95e70bb-0e86-5f2d-8dd2-5931bf0221f4,tg:rubgr:2161_#1,e22_Archives,1,isad:rub:2990,"dlod={""name"":""Map 1 (AFG_060)"",""ark"":""ark:/86530/x0/7b469c66-9635-5b1d-a0e5-f98af4951af7"",""uri"":""/repositories/13/archival_objects/319932"",""id"":""isad:rub:2990"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIV: Doubtful and Wrong attributions""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_060)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/7b469c66-9635-5b1d-a0e5-f98af4951af7
e03aedba-3d8a-5cc6-af78-7216604496f0,tg:rubgr:2171_#1,e22_Archives,1,isad:rub:2991,"dlod={""name"":""Map 2 (AFG_061)"",""ark"":""ark:/86530/x0/c778c4bd-a590-5ed1-8b07-b78d311d8800"",""uri"":""/repositories/13/archival_objects/320039"",""id"":""isad:rub:2991"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIV: Doubtful and Wrong attributions""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_061)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c778c4bd-a590-5ed1-8b07-b78d311d8800
5521d356-617e-5156-8ad4-377790630ebd,tg:rubgr:1363_#1,e22_Archives,1,isad:rub:2966,"dlod={""name"":""Map 3 (AFG_036)"",""ark"":""ark:/86530/x0/0d737893-927c-5c01-9199-52ef14ed26b4"",""uri"":""/repositories/13/archival_objects/317364"",""id"":""isad:rub:2966"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""X: Weddings / Peasants Dance""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_036)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/0d737893-927c-5c01-9199-52ef14ed26b4
68b2ae08-eb91-5593-bd58-d9017335f947,tg:rubgr:2734_#1,e22_Archives,1,isad:rub:3015,"dlod={""name"":""1: Months Comparative Material (AFG_085)"",""ark"":""ark:/86530/x0/cca424a1-4510-5c9e-90b2-27751188fab0"",""uri"":""/repositories/13/archival_objects/322607"",""id"":""isad:rub:3015"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""1: Months Comparative Material (AFG_085)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/cca424a1-4510-5c9e-90b2-27751188fab0
