ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
16efc67f-124a-530c-b828-2d56a75d7263,e73_LegacyInformation,1,brocade.id,tg:rubgr:2577,brocade id,False
16efc67f-124a-530c-b828-2d56a75d7263,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:2577/N,brocade url,False
1feb38a0-4184-57f3-92a5-449b8900a94d,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>4843</priref>
			<number>AFG_084_015</number>
			<content>1 zw/w foto met stempel Count Antoine Seilern, Staatliche Graphische Sammlung M&#252;nchen; [Notitie FG]: Received from [...] July 1958; [Notitie in onbekend handschrift]: P. Bruegel d.Ae. zng. 2; Inv. N&#176; 1097; (Tolnai, Zeichnungen p. 72); M&#252;nz, A31 (Jan Brueghel); Tolnay 1952, A9a.</content>
			<object.object_number>AFG_084</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Drawings</object.title>
			<keyword>Bruegel, Pieter I</keyword>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>M&#252;nz, Ludwig</keyword>
			<keyword>Tolnay, Charles de</keyword>
			<keyword>Seilern, Antoine</keyword>
			<keyword>M&#252;nchen, Staatliche Graphische Sammlung</keyword>
			<object.creator/>
			<input.date>2014-02-07</input.date>
			<edit.date>2014-02-14</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>10:06:32</edit.time>
			<input.time>16:33:00</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False
1feb38a0-4184-57f3-92a5-449b8900a94d,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000002601,referentienummer,False
1feb38a0-4184-57f3-92a5-449b8900a94d,e73_LegacyInformation,1,brocade.id,tg:rubgr:2601,brocade id,False
1feb38a0-4184-57f3-92a5-449b8900a94d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:2601/N,brocade url,False
c23be030-75eb-5731-8394-dc8f7b74e304,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>5689</priref>
			<number>AFG_093_099</number>
			<part_of_reference>AFG_093_094</part_of_reference>
			<content>1 zw/w foto: [Stempel The Fine Arts Gallery, San Diego, Bruegel 'Via Appia']; [toegevoegde vermelding]: 'F.G. Not Bruegel. Bruegel never draws mountains with such summary mechanical parallel lines!</content>
			<object.object_number>AFG_093</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Additional Material to Catalogue of Original Paintings.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Comparative Material. Including Mechelen</object.title>
			<keyword>tekenkunst</keyword>
			<keyword>San Diego, San Diego Museum of Art</keyword>
			<object.creator/>
			<input.date>2014-06-19</input.date>
			<input.name>Centrum</input.name>
			<input.time>10:18:08</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False
c23be030-75eb-5731-8394-dc8f7b74e304,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000003436,referentienummer,False
c23be030-75eb-5731-8394-dc8f7b74e304,e73_LegacyInformation,1,brocade.id,tg:rubgr:3436,brocade id,False
c23be030-75eb-5731-8394-dc8f7b74e304,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:3436/N,brocade url,False
68671868-8c15-5c97-a88d-451a6bd1a5a1,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>3646</priref>
			<number>AFG_038_003</number>
			<content>4 zw/w foto's: 1 van het geheel; [toegevoegde vermelding FG]: Marlier, p. 55, N&#176; 1; 3 details: stempel Rhein. Landesmuseum Bonn; notities in andere hand: Pieter Brueghel d.J. Johannespredigt (detail).</content>
			<object.object_number>AFG_038</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>The Sermon of St. John the Baptist</object.title>
			<keyword>Brueghel, Pieter II</keyword>
			<keyword>Marlier, Georges</keyword>
			<keyword>Bonn, Rheinisches Landesmuseum Bonn</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<documentation.author>Folie, Jacqueline</documentation.author>
			<input.date>2012-08-27</input.date>
			<edit.date>2014-09-11</edit.date>
			<edit.date>2014-09-11</edit.date>
			<edit.date>2012-10-15</edit.date>
			<edit.date>2012-10-15</edit.date>
			<edit.date>2012-09-19</edit.date>
			<edit.date>2012-08-27</edit.date>
			<edit.date>2012-08-27</edit.date>
			<edit.date>2012-08-27</edit.date>
			<edit.date>2012-08-27</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark/>
			<documentation.title>Pierre Brueghel le Jeune</documentation.title>
			<edit.time>09:42:18</edit.time>
			<edit.time>09:42:08</edit.time>
			<edit.time>11:27:36</edit.time>
			<edit.time>11:21:12</edit.time>
			<edit.time>11:04:07</edit.time>
			<edit.time>11:17:01</edit.time>
			<edit.time>11:16:12</edit.time>
			<edit.time>11:15:52</edit.time>
			<edit.time>11:15:02</edit.time>
			<input.time>11:13:56</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False
68671868-8c15-5c97-a88d-451a6bd1a5a1,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000001397,referentienummer,False
68671868-8c15-5c97-a88d-451a6bd1a5a1,e73_LegacyInformation,1,brocade.id,tg:rubgr:1397,brocade id,False
68671868-8c15-5c97-a88d-451a6bd1a5a1,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:1397/N,brocade url,False
41646104-061b-58e2-97c7-d75526d2557f,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>3634</priref>
			<number>AFG_037_023</number>
			<content>2 zw/w foto's van het geheel, waarvan 1 op naam van L. Goldscheider; 2 details, waarvan 1 detail d.d. 03-09-1953.</content>
			<object.object_number>AFG_037</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>The Wedding (Meal) Banquet</object.title>
			<keyword>Goldscheider, Ludwig</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-08-24</input.date>
			<edit.date>2014-09-02</edit.date>
			<edit.date>2014-09-02</edit.date>
			<edit.date>2012-08-24</edit.date>
			<edit.date>2012-08-24</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>15:40:18</edit.time>
			<edit.time>15:37:53</edit.time>
			<edit.time>10:39:43</edit.time>
			<edit.time>10:38:23</edit.time>
			<input.time>10:37:22</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False
41646104-061b-58e2-97c7-d75526d2557f,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000001387,referentienummer,False
41646104-061b-58e2-97c7-d75526d2557f,e73_LegacyInformation,1,brocade.id,tg:rubgr:1387,brocade id,False
41646104-061b-58e2-97c7-d75526d2557f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:1387/N,brocade url,False
41e38a9a-6f5e-5bf8-98c6-f32568556140,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>2622</priref>
			<number>AFG_007_023</number>
			<content>Manner of Brueghal [sic] Two Boys Playing Games. Bequest of Charles A. Loeser. Fogg Art Museum, Harvard University Cambridge, Mass., inv. 1932.370 verso. See Mongan, Catalogue [= Agnes Mongan et al., Drawings in the Fogg Museum of Art, Cambridge: Fogg Museum of Art, 1946]. Comparison drawing under Carnival &amp; Lent. Children's Games rather than Carnival &amp; Lent.</content>
			<object.object_number>AFG_007</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Referentie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Children's games</object.title>
			<keyword>tekenkunst</keyword>
			<keyword>Mongan, Agnes</keyword>
			<keyword>Cambridge (MA), Fogg Art Museum</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<documentation.author>Mongan, Agnes</documentation.author>
			<input.date>2011-09-22</input.date>
			<edit.date>2014-10-23</edit.date>
			<edit.date>2014-10-23</edit.date>
			<edit.date>2013-11-07</edit.date>
			<edit.date>2011-12-01</edit.date>
			<edit.date>2011-12-01</edit.date>
			<edit.date>2011-11-23</edit.date>
			<edit.date>2011-11-23</edit.date>
			<edit.date>2011-11-23</edit.date>
			<edit.date>2011-11-23</edit.date>
			<edit.date>2011-09-28</edit.date>
			<edit.date>2011-09-22</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark/>
			<documentation.title>Drawings in the Fogg Museum of Art</documentation.title>
			<edit.time>15:59:19</edit.time>
			<edit.time>15:59:03</edit.time>
			<edit.time>15:11:06</edit.time>
			<edit.time>11:39:28</edit.time>
			<edit.time>11:35:13</edit.time>
			<edit.time>08:58:43</edit.time>
			<edit.time>08:58:05</edit.time>
			<edit.time>08:56:59</edit.time>
			<edit.time>08:55:30</edit.time>
			<edit.time>16:06:21</edit.time>
			<edit.time>13:42:53</edit.time>
			<input.time>13:41:13</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False
41e38a9a-6f5e-5bf8-98c6-f32568556140,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000000374,referentienummer,False
41e38a9a-6f5e-5bf8-98c6-f32568556140,e73_LegacyInformation,1,brocade.id,tg:rubgr:374,brocade id,False
41e38a9a-6f5e-5bf8-98c6-f32568556140,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:374/N,brocade url,False
403e04e0-99d1-5eb1-84f2-0fd960b6ad7c,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>4534</priref>
			<number>AFG_074_004</number>
			<part_of_reference>AFG_074_003</part_of_reference>
			<content>1 zw/w foto. Notitie FG: June 1976 with David Koetser, II Boulevard Albert Ier, Monaco, or a client of his 'private coll. abroad'. Jan Bruegel?, copper 19,3 x 24,5 cm. A similar picture; [toegevoegde vermelding]: '(F.G. The one with Mrs. Julia Kraus, in a Christie Sale in April 1976); Photo of the Kraus picture adest. On the basis of the photograph only difficult to decide which is the better version.</content>
			<object.object_number>AFG_074</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<part_of.title>[Briefhoofd: Leonard &amp; David Koetser, Gen&#232;ve. Poststempel Monaco]: Korte inhoud: Signaleert dat de kunsthandel in Londen gesloten werd. Zendt een foto van een werk uit een priv&#233;-collectie. Een gelijkaardig werk werd bij Christie's in April geveild. Vraagt advies aan FG.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title/>
			<keyword>Kraus, Julia</keyword>
			<keyword>Koetser, David</keyword>
			<object.creator>Kessel, Jan I van</object.creator>
			<input.date>2013-05-30</input.date>
			<edit.date>2014-11-27</edit.date>
			<edit.date>2014-11-27</edit.date>
			<edit.date>2014-11-27</edit.date>
			<edit.date>2014-11-27</edit.date>
			<edit.date>2014-11-27</edit.date>
			<edit.date>2013-05-30</edit.date>
			<edit.date>2013-05-30</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>10:46:09</edit.time>
			<edit.time>10:42:45</edit.time>
			<edit.time>10:42:31</edit.time>
			<edit.time>10:42:19</edit.time>
			<edit.time>10:41:49</edit.time>
			<edit.time>16:29:20</edit.time>
			<edit.time>16:29:02</edit.time>
			<input.time>16:28:48</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False
403e04e0-99d1-5eb1-84f2-0fd960b6ad7c,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000002291,referentienummer,False
403e04e0-99d1-5eb1-84f2-0fd960b6ad7c,e73_LegacyInformation,1,brocade.id,tg:rubgr:2291,brocade id,False
403e04e0-99d1-5eb1-84f2-0fd960b6ad7c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:2291/N,brocade url,False
f00d235c-0265-5059-9073-9090437b14e0,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>5838</priref>
			<number>AFG_097_031</number>
			<part_of_reference>AFG_097_030</part_of_reference>
			<content>2 zw/w foto's [Stempel Bildarchiv d.&#214;st Nationalbibliothek, Fonds Albertina] Roelandt Savery</content>
			<object.object_number>AFG_097</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Savery: Albertina, Courtauld Institutes Galleries, Polish or Hungarian Soldiers.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Naer het Leven: Handwriting; Watermarks; Separation of hand; Photographs of Savery drawings (Albertina &amp; Courtauld Galleries)</object.title>
			<object.creator/>
			<input.date>2014-06-20</input.date>
			<edit.date>2018-05-31</edit.date>
			<edit.date>2018-05-31</edit.date>
			<edit.date>2014-06-20</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>sa73120</edit.name>
			<edit.name>sa73120</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>11:32:48</edit.time>
			<edit.time>11:03:20</edit.time>
			<edit.time>15:15:45</edit.time>
			<input.time>15:03:02</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False
f00d235c-0265-5059-9073-9090437b14e0,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000003585,referentienummer,False
f00d235c-0265-5059-9073-9090437b14e0,e73_LegacyInformation,1,brocade.id,tg:rubgr:3585,brocade id,False
f00d235c-0265-5059-9073-9090437b14e0,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:3585/N,brocade url,False
3f4882e7-2156-50ad-a957-b12c1adb704d,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>4915</priref>
			<number>AFG_084_087</number>
			<content>1 zw/w foto met stempel The National Galleries of Scotland. [Notitie in onbekend handschrift]: RSA 10, P. Brueghel Yr.; [toegevoegde vermelding]: 'F.G. Jan Brueghel?'</content>
			<object.object_number>AFG_084</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Drawings</object.title>
			<keyword>Brueghel, Pieter II</keyword>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>Edinburgh, National Gallery of Scotland</keyword>
			<object.creator/>
			<input.date>2014-02-13</input.date>
			<input.name>Centrum</input.name>
			<input.time>12:28:44</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False
3f4882e7-2156-50ad-a957-b12c1adb704d,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000002673,referentienummer,False
3f4882e7-2156-50ad-a957-b12c1adb704d,e73_LegacyInformation,1,brocade.id,tg:rubgr:2673,brocade id,False
3f4882e7-2156-50ad-a957-b12c1adb704d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:2673/N,brocade url,False
1b56e8c9-f703-5ea8-89a7-522b24958aa5,e73_LegacyInformation,1,if.rawcontent,"<record>
			<priref>4757</priref>
			<number>AFG_083_065</number>
			<content>1 zw/w foto met stempel Bildarchiv Foto Marburg, Archiv-Nummer: 63852, Ort: Pommersfelden, K&#252;nstler: Pieter Br&#252;eghel, Motiv: Hochzeitstanz im Inneren eines H&#228;user.</content>
			<object.object_number>AFG_083</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Cleve, Marten van</object.title>
			<keyword>Deutsche Dokumentationszentrum f&#252;r Kunstgeschichte &#8211; Bildarchiv Foto Marburg</keyword>
			<keyword>Pommersfelden, Schloss Weissenstein</keyword>
			<object.creator/>
			<input.date>2013-10-10</input.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<edit.date>2013-10-10</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>12:22:13</edit.time>
			<edit.time>12:18:44</edit.time>
			<edit.time>12:15:56</edit.time>
			<edit.time>12:07:46</edit.time>
			<edit.time>12:07:40</edit.time>
			<input.time>12:05:18</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False
1b56e8c9-f703-5ea8-89a7-522b24958aa5,e73_LegacyInformation,0,id.objectNumber,BE-ANN14/gr/000002515,referentienummer,False
1b56e8c9-f703-5ea8-89a7-522b24958aa5,e73_LegacyInformation,1,brocade.id,tg:rubgr:2515,brocade id,False
1b56e8c9-f703-5ea8-89a7-522b24958aa5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacrubobj/tg:rubgr:2515/N,brocade url,False
