brocade.id,dams_uuid,ResourceID,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
tg:lhbr:117421_#1,RKLXbbxDXQuVSQfMutTDVe5K,4c2bdfbf-c3df-570f-9341-3b7da4fa22cf,lhbr,https://dams.antwerpen.be/iiif/RKLXbbxDXQuVSQfMutTDVe5K/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/RKLXbbxDXQuVSQfMutTDVe5K,DAMS Image,lhbr,Brief
tg:lhbr:117422_#1,iMUpdHXXXRMjONNwSlryYQ6u,9210b314-4b17-5e43-9859-71c0d37d5019,lhbr,https://dams.antwerpen.be/iiif/iMUpdHXXXRMjONNwSlryYQ6u/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/iMUpdHXXXRMjONNwSlryYQ6u,DAMS Image,lhbr,Brief
tg:lhbr:117423_#1,jTVHlOhVBoXhbhZRW27wT6Rc,1e709fc9-cc00-5e56-8a39-a95763fbb0d5,lhbr,https://dams.antwerpen.be/iiif/jTVHlOhVBoXhbhZRW27wT6Rc/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/jTVHlOhVBoXhbhZRW27wT6Rc,DAMS Image,lhbr,Brief
tg:lhbr:117424_#1,e2WcXedUKLwRfKr9UcpabMpN,eb4cc6eb-65dc-5fb8-acda-29528dcbfaaf,lhbr,https://dams.antwerpen.be/iiif/e2WcXedUKLwRfKr9UcpabMpN/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/e2WcXedUKLwRfKr9UcpabMpN,DAMS Image,lhbr,Brief
tg:lhbr:117425_#1,dEROdlokvbRJTJpPepsRU0hC,c1b894b6-7378-53dc-8df4-991658657c8b,lhbr,https://dams.antwerpen.be/iiif/dEROdlokvbRJTJpPepsRU0hC/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/dEROdlokvbRJTJpPepsRU0hC,DAMS Image,lhbr,Brief
tg:lhbr:118157_#1,S1dSRMfrHTOZUMgGUTcRjtcm,3b7ec186-ff78-5a70-a9b0-ae698b9bd073,lhbr,https://dams.antwerpen.be/iiif/S1dSRMfrHTOZUMgGUTcRjtcm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1dSRMfrHTOZUMgGUTcRjtcm,DAMS Image,lhbr,Brief
tg:lhbr:119559_#1,WoTaTOhGVcaxhTcWPpIjv4Ut,14f12c3d-709f-5885-9598-f73f35ed38c3,lhbr,https://dams.antwerpen.be/iiif/WoTaTOhGVcaxhTcWPpIjv4Ut/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/WoTaTOhGVcaxhTcWPpIjv4Ut,DAMS Image,lhbr,Brief
tg:lhbr:11966_#1,w2jVdQQTPjYeSYQYblhcjsrx,b767f43e-4b92-5f5a-8190-5ccee73c7827,lhbr,https://dams.antwerpen.be/iiif/w2jVdQQTPjYeSYQYblhcjsrx/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/w2jVdQQTPjYeSYQYblhcjsrx,DAMS Image,lhbr,Brief
tg:lhbr:121208_#1,m17tYFhiFvZbPVEgRFJC5azb,144e4285-0089-54e7-b2e6-0175a019db09,lhbr,https://dams.antwerpen.be/iiif/m17tYFhiFvZbPVEgRFJC5azb/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/m17tYFhiFvZbPVEgRFJC5azb,DAMS Image,lhbr,Brief
tg:lhbr:122203_#1,q1EgINdFwZKWQT9Tfwy8k52P,0ad83044-36b2-56bb-9241-c436a2da1169,lhbr,https://dams.antwerpen.be/iiif/q1EgINdFwZKWQT9Tfwy8k52P/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/q1EgINdFwZKWQT9Tfwy8k52P,DAMS Image,lhbr,Brief
tg:lhbr:122204_#1,z2NkPUKUthsEPQlOlTh0SLyv,b869c28a-e238-5f37-898a-76880247ee00,lhbr,https://dams.antwerpen.be/iiif/z2NkPUKUthsEPQlOlTh0SLyv/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/z2NkPUKUthsEPQlOlTh0SLyv,DAMS Image,lhbr,Brief
tg:lhbr:123148_#1,yVnbdZLXnHbShOKfAuNSHGsm,dddef4c5-ff85-5d23-8a76-bbab6a48cead,lhbr,https://dams.antwerpen.be/iiif/yVnbdZLXnHbShOKfAuNSHGsm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/yVnbdZLXnHbShOKfAuNSHGsm,DAMS Image,lhbr,Brief
tg:lhbr:123149_#1,a1Yr6b9cIVEEtnkpLMncOXyu,60bf72de-ea22-5906-9241-9fa28a84c36f,lhbr,https://dams.antwerpen.be/iiif/a1Yr6b9cIVEEtnkpLMncOXyu/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/a1Yr6b9cIVEEtnkpLMncOXyu,DAMS Image,lhbr,Brief
tg:lhbr:123150_#1,KfGZZVPb1QTshUZNaGIH5TdY,795db3d5-4f79-577d-b648-0e5c4959cfbe,lhbr,https://dams.antwerpen.be/iiif/KfGZZVPb1QTshUZNaGIH5TdY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/KfGZZVPb1QTshUZNaGIH5TdY,DAMS Image,lhbr,Brief
tg:lhbr:124514_#1,J1gMELJFnArxLgSnNL7lzJ8y,0b4f26b4-642a-50a2-a326-75a3a0e21285,lhbr,https://dams.antwerpen.be/iiif/J1gMELJFnArxLgSnNL7lzJ8y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/J1gMELJFnArxLgSnNL7lzJ8y,DAMS Image,lhbr,Brief
tg:lhbr:128032_#1,E2VOKTIOXxwbSiUbU5T1CqCe,f1c68b2c-0b5a-58ac-896a-3243708561d8,lhbr,https://dams.antwerpen.be/iiif/E2VOKTIOXxwbSiUbU5T1CqCe/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/E2VOKTIOXxwbSiUbU5T1CqCe,DAMS Image,lhbr,Brief
tg:lhbr:128057_#1,H2JXL5vUTVgZO5KePW46JM4M,32fae0c8-5aeb-53b0-b310-ab7e8042b314,lhbr,https://dams.antwerpen.be/iiif/H2JXL5vUTVgZO5KePW46JM4M/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/H2JXL5vUTVgZO5KePW46JM4M,DAMS Image,lhbr,Brief
tg:lhbr:128147_#1,H1qpbPPVTiJU7VJbjIaDb4JO,5e60c853-94ca-5f33-8fed-8e873e3cd852,lhbr,https://dams.antwerpen.be/iiif/H1qpbPPVTiJU7VJbjIaDb4JO/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/H1qpbPPVTiJU7VJbjIaDb4JO,DAMS Image,lhbr,Brief
tg:lhbr:13049_#1,s1alkRFKeJKn9KFQLipO0ZoF,93faf211-2262-5e08-9e02-16c282a7f17c,lhbr,https://dams.antwerpen.be/iiif/s1alkRFKeJKn9KFQLipO0ZoF/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/s1alkRFKeJKn9KFQLipO0ZoF,DAMS Image,lhbr,Brief
tg:lhbr:133025_#1,tYePRVHUOmFHJbLk2K66iw0K,116dac2e-c2dc-5b7f-b234-a7d3ff712415,lhbr,https://dams.antwerpen.be/iiif/tYePRVHUOmFHJbLk2K66iw0K/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/tYePRVHUOmFHJbLk2K66iw0K,DAMS Image,lhbr,Brief
tg:lhbr:133819_#1,V2fY7ZkTP6KGVIJTMIbMu1s2,149e5c5d-fb27-5652-98b7-53d8f2dfb362,lhbr,https://dams.antwerpen.be/iiif/V2fY7ZkTP6KGVIJTMIbMu1s2/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V2fY7ZkTP6KGVIJTMIbMu1s2,DAMS Image,lhbr,Brief
tg:lhbr:138488_#1,YaKaaHcYh3LaEVAOOb7oANKU,8d6307c6-36ed-5a5e-b0d5-5cc7e659be85,lhbr,https://dams.antwerpen.be/iiif/YaKaaHcYh3LaEVAOOb7oANKU/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/YaKaaHcYh3LaEVAOOb7oANKU,DAMS Image,lhbr,Brief
tg:lhbr:140035_#1,Dp3WbL9pSSAlTgYMnhrLEX0K,5b749101-6578-5299-be08-1bacde04b7e9,lhbr,https://dams.antwerpen.be/iiif/Dp3WbL9pSSAlTgYMnhrLEX0K/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Dp3WbL9pSSAlTgYMnhrLEX0K,DAMS Image,lhbr,Brief
tg:lhbr:140750_#1,sYTLSnUUMRJSJIIYdkBMjZmQ,a2ab662a-dee0-5cc3-89e6-f6d3294d8395,lhbr,https://dams.antwerpen.be/iiif/sYTLSnUUMRJSJIIYdkBMjZmQ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/sYTLSnUUMRJSJIIYdkBMjZmQ,DAMS Image,lhbr,Brief
tg:lhbr:141156_#1,T1caAD7UhibPTPFQmOTTy5bn,5bca0807-0560-5327-b35a-d17f220d594a,lhbr,https://dams.antwerpen.be/iiif/T1caAD7UhibPTPFQmOTTy5bn/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/T1caAD7UhibPTPFQmOTTy5bn,DAMS Image,lhbr,Brief
tg:lhbr:141159_#1,b1fakbfRXSMirXeSNnRzw2II,b1c6904d-d666-5213-b914-10aa61858eaa,lhbr,https://dams.antwerpen.be/iiif/b1fakbfRXSMirXeSNnRzw2II/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/b1fakbfRXSMirXeSNnRzw2II,DAMS Image,lhbr,Brief
tg:lhbr:141168_#1,x16hlIORgM4hUqBqPhJQttiE,d7236e08-6e29-54f9-aa74-e975ec537a36,lhbr,https://dams.antwerpen.be/iiif/x16hlIORgM4hUqBqPhJQttiE/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/x16hlIORgM4hUqBqPhJQttiE,DAMS Image,lhbr,Brief
tg:lhbr:142686_#1,t2ZFgiFYgTM7WVhn6O7IWEVo,c1b76159-9740-52c8-8bb1-c6b3cb979769,lhbr,https://dams.antwerpen.be/iiif/t2ZFgiFYgTM7WVhn6O7IWEVo/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/t2ZFgiFYgTM7WVhn6O7IWEVo,DAMS Image,lhbr,Brief
tg:lhbr:142700_#1,e146kcRJTIiMUEgSve8PJ32H,55c5a6ea-32ce-5ce4-a97d-2ac8d8c083c4,lhbr,https://dams.antwerpen.be/iiif/e146kcRJTIiMUEgSve8PJ32H/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/e146kcRJTIiMUEgSve8PJ32H,DAMS Image,lhbr,Brief
tg:lhbr:142704_#1,B1ONijmEKOPtUhOZGdBsmIPc,7274feb7-e6e8-545c-994f-fd9660a71ac0,lhbr,https://dams.antwerpen.be/iiif/B1ONijmEKOPtUhOZGdBsmIPc/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B1ONijmEKOPtUhOZGdBsmIPc,DAMS Image,lhbr,Brief
tg:lhbr:148244_#1,W2X6kjJLKWPbikhWhAgKWBXY,2e728160-6528-549e-b45a-f721a2e30cc6,lhbr,https://dams.antwerpen.be/iiif/W2X6kjJLKWPbikhWhAgKWBXY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/W2X6kjJLKWPbikhWhAgKWBXY,DAMS Image,lhbr,Brief
tg:lhbr:149662_#1,T9dcVLaVgcLnFQ6Rfh4pvG5p,52c1d6a7-d3f1-5d96-912b-6939af7b0cd6,lhbr,https://dams.antwerpen.be/iiif/T9dcVLaVgcLnFQ6Rfh4pvG5p/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/T9dcVLaVgcLnFQ6Rfh4pvG5p,DAMS Image,lhbr,Brief
tg:lhbr:152789_#1,ETOLNXctrJTPUSgPYq1R3Rmk,8962d5aa-1da6-542b-9d4e-da7df6f009a2,lhbr,https://dams.antwerpen.be/iiif/ETOLNXctrJTPUSgPYq1R3Rmk/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ETOLNXctrJTPUSgPYq1R3Rmk,DAMS Image,lhbr,Brief
tg:lhbr:15487_#1,qKXZKSRaVLVAQeIUTtsDewAf,4f7cfd53-e255-5058-89ee-54287de85a24,lhbr,https://dams.antwerpen.be/iiif/qKXZKSRaVLVAQeIUTtsDewAf/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/qKXZKSRaVLVAQeIUTtsDewAf,DAMS Image,lhbr,Brief
tg:lhbr:15489_#1,p1RndQTpGffYcq5ktY6QbgRe,3fc9e6c5-a9a9-5d56-93b8-2fd385f32726,lhbr,https://dams.antwerpen.be/iiif/p1RndQTpGffYcq5ktY6QbgRe/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/p1RndQTpGffYcq5ktY6QbgRe,DAMS Image,lhbr,Brief
tg:lhbr:156642_#1,mbZLcTcKQYKQjfhnTd0oOl45,e1c64084-f969-5f69-b089-5187451b8d4f,lhbr,https://dams.antwerpen.be/iiif/mbZLcTcKQYKQjfhnTd0oOl45/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/mbZLcTcKQYKQjfhnTd0oOl45,DAMS Image,lhbr,Brief
tg:lhbr:158464_#1,S1cTPZqRZlDOhCXqYMZsvOb3,783bee0d-4d46-5c21-9196-42f59063b6d5,lhbr,https://dams.antwerpen.be/iiif/S1cTPZqRZlDOhCXqYMZsvOb3/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1cTPZqRZlDOhCXqYMZsvOb3,DAMS Image,lhbr,Brief
tg:lhbr:161532_#1,L1GeUIiRPUSRWaXXMlQIA9jk,e2cb517b-c731-5eef-9891-052020fb20dc,lhbr,https://dams.antwerpen.be/iiif/L1GeUIiRPUSRWaXXMlQIA9jk/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/L1GeUIiRPUSRWaXXMlQIA9jk,DAMS Image,lhbr,Brief
tg:lhbr:16218_#1,o1bovEIR4XdTpFngLQSXufUW,81d6d6e2-3acb-5f7d-98c6-bd90a2a5d870,lhbr,https://dams.antwerpen.be/iiif/o1bovEIR4XdTpFngLQSXufUW/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/o1bovEIR4XdTpFngLQSXufUW,DAMS Image,lhbr,Brief
tg:lhbr:16247_#1,B2fVgUnTLWWV1kQYPLSfqIG1,be382181-79f2-5aa5-8b6f-42e44096561d,lhbr,https://dams.antwerpen.be/iiif/B2fVgUnTLWWV1kQYPLSfqIG1/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B2fVgUnTLWWV1kQYPLSfqIG1,DAMS Image,lhbr,Brief
tg:lhbr:16251_#1,hQgdTneGVnvXfBClg7m0fMov,a7c06024-8e2a-5646-897f-8a105470bb20,lhbr,https://dams.antwerpen.be/iiif/hQgdTneGVnvXfBClg7m0fMov/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/hQgdTneGVnvXfBClg7m0fMov,DAMS Image,lhbr,Brief
tg:lhbr:163464_#1,X2NIl6cJSZ8kBKeLGbBiIXuc,e3c06291-2e9b-54b6-b761-3f9181654271,lhbr,https://dams.antwerpen.be/iiif/X2NIl6cJSZ8kBKeLGbBiIXuc/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/X2NIl6cJSZ8kBKeLGbBiIXuc,DAMS Image,lhbr,Brief
tg:lhbr:163772_#1,S2PPtVSTN9bTWcZQVbUA4jTU,d60ebb66-beae-5fb9-99b6-94443f6108a0,lhbr,https://dams.antwerpen.be/iiif/S2PPtVSTN9bTWcZQVbUA4jTU/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S2PPtVSTN9bTWcZQVbUA4jTU,DAMS Image,lhbr,Brief
tg:lhbr:163792_#1,h1aKbdfbPaQCYJmVXQNOa558,2e9a9131-dcfb-5962-b2b4-07bbed706cbf,lhbr,https://dams.antwerpen.be/iiif/h1aKbdfbPaQCYJmVXQNOa558/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/h1aKbdfbPaQCYJmVXQNOa558,DAMS Image,lhbr,Brief
tg:lhbr:163794_#1,K2gSfAjesPEHSbihasmOPAYL,b6564494-8950-5683-859e-21004ad6c902,lhbr,https://dams.antwerpen.be/iiif/K2gSfAjesPEHSbihasmOPAYL/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/K2gSfAjesPEHSbihasmOPAYL,DAMS Image,lhbr,Brief
