ResourceID,brocade.id,card,order,source_field,source_code,Dimension Source Note
d63cd17b-a17d-5259-aa0e-22562e4380ea,tg:lhob:678_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,7,"7 - diameter, kenmerken.lhdiamob"
38c2f7ef-eeb5-50dc-968e-083486a58e25,tg:lhob:668_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,4,"4 - dimension, kenmerken/lhformatob.lhformatbrob"
38c2f7ef-eeb5-50dc-968e-083486a58e25,tg:lhob:668_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,11,"11 - dimension, kenmerken/lhformatob.lhformathoob"
59c32ade-d63b-582c-b6b4-ce33b6d21a46,tg:lhob:390_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"10,5 x 15","10,5 x 15 - diameter, kenmerken.lhdiamob"
1a09a548-becc-58d0-9c41-b566a1614f01,tg:lhob:380_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"11 x 5,5","11 x 5,5 - diameter, kenmerken.lhdiamob"
fe9b1170-9f67-5ea9-b8c8-256c34e1dba6,tg:lhob:772_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"40,2","40,2 - dimension, kenmerken/lhformatob.lhformatbrob"
fe9b1170-9f67-5ea9-b8c8-256c34e1dba6,tg:lhob:772_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,94,"94 - dimension, kenmerken/lhformatob.lhformathoob"
fe9b1170-9f67-5ea9-b8c8-256c34e1dba6,tg:lhob:772_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"40,2","40,2 - dimension, kenmerken/lhformatob.lhformatdiob"
1cf41fea-c0e7-5dc0-9b63-7f546eefeef7,tg:lhob:137_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"10,8","10,8 - dimension, kenmerken/lhformatob.lhformatbrob"
1cf41fea-c0e7-5dc0-9b63-7f546eefeef7,tg:lhob:137_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"5,3","5,3 - dimension, kenmerken/lhformatob.lhformathoob"
1cf41fea-c0e7-5dc0-9b63-7f546eefeef7,tg:lhob:137_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"4,5","4,5 - dimension, kenmerken/lhformatob.lhformatdiob"
b92860b4-b40a-52d9-bb13-fcaed48d76c8,tg:lhob:127_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,8,"8 - dimension, kenmerken/lhformatob.lhformatbrob"
b92860b4-b40a-52d9-bb13-fcaed48d76c8,tg:lhob:127_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"6,7","6,7 - dimension, kenmerken/lhformatob.lhformathoob"
b92860b4-b40a-52d9-bb13-fcaed48d76c8,tg:lhob:127_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"1,5","1,5 - dimension, kenmerken/lhformatob.lhformatdiob"
eb021d02-8453-5af7-a378-e1ec3a1a1576,tg:lhob:329_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,15 x 7,"15 x 7 - diameter, kenmerken.lhdiamob"
272080cc-4c23-5b18-9074-5f1633242e06,tg:lhob:339_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,16 x 6,"16 x 6 - diameter, kenmerken.lhdiamob"
df8720f1-fac3-555b-9b71-c4bdcac9411c,tg:lhob:414_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"2,7","2,7 - dimension, kenmerken/lhformatob.lhformatbrob"
df8720f1-fac3-555b-9b71-c4bdcac9411c,tg:lhob:414_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"3,7","3,7 - dimension, kenmerken/lhformatob.lhformathoob"
67f2dec1-3e1a-5075-9f54-128ad7739187,tg:lhob:277_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,15,"15 - diameter, kenmerken.lhdiamob"
a83b68df-0238-5832-9d35-7312d2a02870,tg:lhob:267_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,4 x 6,"4 x 6 - diameter, kenmerken.lhdiamob"
1b1c9e00-f6b9-598a-b46c-d412476201e0,tg:lhob:422_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,5,"5 - dimension, kenmerken/lhformatob.lhformatbrob"
1b1c9e00-f6b9-598a-b46c-d412476201e0,tg:lhob:422_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,7,"7 - dimension, kenmerken/lhformatob.lhformathoob"
be835438-b530-5bea-9aad-54a9c41f1727,tg:lhob:432_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,5,"5 - diameter, kenmerken.lhdiamob"
b749826f-0b23-526e-a653-7f744276116a,tg:lhob:754_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"17,7","17,7 - dimension, kenmerken/lhformatob.lhformatbrob"
b749826f-0b23-526e-a653-7f744276116a,tg:lhob:754_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"8,6","8,6 - dimension, kenmerken/lhformatob.lhformathoob"
b749826f-0b23-526e-a653-7f744276116a,tg:lhob:754_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"12,4","12,4 - dimension, kenmerken/lhformatob.lhformatdiob"
558f7631-fb10-51e0-882a-174622395666,tg:lhob:111_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"20,5","20,5 - dimension, kenmerken/lhformatob.lhformatbrob"
558f7631-fb10-51e0-882a-174622395666,tg:lhob:111_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"1,5","1,5 - dimension, kenmerken/lhformatob.lhformathoob"
558f7631-fb10-51e0-882a-174622395666,tg:lhob:111_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"6,5","6,5 - dimension, kenmerken/lhformatob.lhformatdiob"
1d690748-53bb-5670-be53-e32a28a133e2,tg:lhob:685_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,2,"2 - dimension, kenmerken/lhformatob.lhformatbrob"
1d690748-53bb-5670-be53-e32a28a133e2,tg:lhob:685_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,4,"4 - dimension, kenmerken/lhformatob.lhformathoob"
52564d5e-f3bc-5df1-8199-3c47cc2fde58,tg:lhob:695_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"5,5","5,5 - dimension, kenmerken/lhformatob.lhformatbrob"
52564d5e-f3bc-5df1-8199-3c47cc2fde58,tg:lhob:695_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"6,8","6,8 - dimension, kenmerken/lhformatob.lhformathoob"
52564d5e-f3bc-5df1-8199-3c47cc2fde58,tg:lhob:695_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"3,3","3,3 - dimension, kenmerken/lhformatob.lhformatdiob"
fc678fdb-8d4c-50f5-80a5-b244353b0eb2,tg:lhob:28_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"3,2","3,2 - diameter, kenmerken.lhdiamob"
aaed007a-0306-519e-ba68-c71c931156a0,tg:lhob:581_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"11,4","11,4 - diameter, kenmerken.lhdiamob"
aaed007a-0306-519e-ba68-c71c931156a0,tg:lhob:581_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"12,8","12,8 - dimension, kenmerken/lhformatob.lhformatbrob"
aaed007a-0306-519e-ba68-c71c931156a0,tg:lhob:581_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"12,8","12,8 - dimension, kenmerken/lhformatob.lhformathoob"
e5d82a7f-30d6-5b8f-83f0-874821bbfe7c,tg:lhob:591_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"7,5","7,5 - diameter, kenmerken.lhdiamob"
bec07c58-4c61-5373-8739-f9d4f98e5a93,tg:lhob:163_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"23,2","23,2 - dimension, kenmerken/lhformatob.lhformatbrob"
bec07c58-4c61-5373-8739-f9d4f98e5a93,tg:lhob:163_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"7,8","7,8 - dimension, kenmerken/lhformatob.lhformatdiob"
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,155,"155 - dimension, kenmerken/lhformatob.lhformatbrob"
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,236,"236 - dimension, kenmerken/lhformatob.lhformathoob"
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,58,"58 - dimension, kenmerken/lhformatob.lhformatdiob"
366dc523-2d20-5b81-92a0-84628800e68e,tg:lhob:440_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"6,5","6,5 - diameter, kenmerken.lhdiamob"
4e8dc0f9-cc29-5fb7-9afd-2f923ab13bcf,tg:lhob:538_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,7,"7 - diameter, kenmerken.lhdiamob"
197f646c-cdf5-5c8d-96e2-8c5e3e7f17e8,tg:lhob:91_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"17,5","17,5 - dimension, kenmerken/lhformatob.lhformathoob"
bfdca477-656b-57f9-b369-f88b9b94a55d,tg:lhob:528_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"9,5","9,5 - diameter, kenmerken.lhdiamob"
a80d12c5-347a-58b1-977b-d4170c204456,tg:lhob:205_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,3,"3 - dimension, kenmerken/lhformatob.lhformatbrob"
a80d12c5-347a-58b1-977b-d4170c204456,tg:lhob:205_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,2,"2 - dimension, kenmerken/lhformatob.lhformatdiob"
615a7855-ea34-5cbc-a0c6-120e9428b793,tg:lhob:389_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,6,"6 - dimension, kenmerken/lhformatob.lhformatbrob"
615a7855-ea34-5cbc-a0c6-120e9428b793,tg:lhob:389_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,10,"10 - dimension, kenmerken/lhformatob.lhformathoob"
0bef8f01-9167-5705-a5e2-e7c9fd2dccc3,tg:lhob:399_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"10,5","10,5 - dimension, kenmerken/lhformatob.lhformatbrob"
0bef8f01-9167-5705-a5e2-e7c9fd2dccc3,tg:lhob:399_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,14,"14 - dimension, kenmerken/lhformatob.lhformathoob"
0bef8f01-9167-5705-a5e2-e7c9fd2dccc3,tg:lhob:399_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,7,"7 - dimension, kenmerken/lhformatob.lhformatdiob"
05bb14ec-9cbb-54d3-a1c3-8a740e409ef1,tg:lhob:75_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"21,5","21,5 - dimension, kenmerken/lhformatob.lhformathoob"
f12dfba4-ee8d-58c7-8253-6fbcc7616f74,tg:lhob:197_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,9,"9 - dimension, kenmerken/lhformatob.lhformatbrob"
f12dfba4-ee8d-58c7-8253-6fbcc7616f74,tg:lhob:197_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"13,5","13,5 - dimension, kenmerken/lhformatob.lhformathoob"
f12dfba4-ee8d-58c7-8253-6fbcc7616f74,tg:lhob:197_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,9,"9 - dimension, kenmerken/lhformatob.lhformatdiob"
b09623b4-96e1-5820-a944-e994359c0f31,tg:lhob:603_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,7,"7 - diameter, kenmerken.lhdiamob"
0de9e7e6-d7e0-5a69-a74f-79d69c04a675,tg:lhob:613_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"6,3","6,3 - diameter, kenmerken.lhdiamob"
5cdbec1b-c480-59fb-8ee2-8c4326ba341c,tg:lhob:248_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,13,"13 - diameter, kenmerken.lhdiamob"
f880b806-edf6-5304-9bf1-5580b495d8f0,tg:lhob:330_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,18 x 8,"18 x 8 - diameter, kenmerken.lhdiamob"
04b6b000-8241-5f1e-87a9-4b5f97da87e4,tg:lhob:258_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,13,"13 - diameter, kenmerken.lhdiamob"
a647bd3c-55db-5d4c-9d1e-cafc3f255d7f,tg:lhob:320_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,11,"11 - diameter, kenmerken.lhdiamob"
e89a5893-b6f7-5d34-a485-5d4f30a104da,tg:lhob:565_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"4,8","4,8 - dimension, kenmerken/lhformatob.lhformatbrob"
e89a5893-b6f7-5d34-a485-5d4f30a104da,tg:lhob:565_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,8,"8 - dimension, kenmerken/lhformatob.lhformathoob"
2ffc4b0a-cb21-5ea7-90aa-6946eb48bcf5,tg:lhob:575_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,11,"11 - dimension, kenmerken/lhformatob.lhformatbrob"
2ffc4b0a-cb21-5ea7-90aa-6946eb48bcf5,tg:lhob:575_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,4,"4 - dimension, kenmerken/lhformatob.lhformatdiob"
674a061b-d073-5520-a84d-f42298841e47,tg:lhob:507_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,7,"7 - dimension, kenmerken/lhformatob.lhformatbrob"
674a061b-d073-5520-a84d-f42298841e47,tg:lhob:507_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,7,"7 - dimension, kenmerken/lhformatob.lhformathoob"
674a061b-d073-5520-a84d-f42298841e47,tg:lhob:507_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,2,"2 - dimension, kenmerken/lhformatob.lhformatdiob"
f111bb68-ed38-51e8-b2a0-a01c799d3e8b,tg:lhob:517_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,7,"7 - diameter, kenmerken.lhdiamob"
d72d9142-de09-5ee0-a278-da88a93a9120,tg:lhob:352_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,13,"13 - diameter, kenmerken.lhdiamob"
de23378c-7187-5d57-a6eb-cedd0614cdb1,tg:lhob:719_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,65,"65 - dimension, kenmerken/lhformatob.lhformatbrob"
de23378c-7187-5d57-a6eb-cedd0614cdb1,tg:lhob:719_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,135,"135 - dimension, kenmerken/lhformatob.lhformathoob"
de23378c-7187-5d57-a6eb-cedd0614cdb1,tg:lhob:719_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,35,"35 - dimension, kenmerken/lhformatob.lhformatdiob"
6ef4b6ff-dc83-59b3-aa84-f25773bfa7a0,tg:lhob:661_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"4,6","4,6 - dimension, kenmerken/lhformatob.lhformatbrob"
6ef4b6ff-dc83-59b3-aa84-f25773bfa7a0,tg:lhob:661_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"6,5","6,5 - dimension, kenmerken/lhformatob.lhformathoob"
ceaa86e0-803a-5992-a6e1-f89d9ae970d5,tg:lhob:709_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"8,5","8,5 - dimension, kenmerken/lhformatob.lhformatbrob"
ceaa86e0-803a-5992-a6e1-f89d9ae970d5,tg:lhob:709_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"12,3","12,3 - dimension, kenmerken/lhformatob.lhformathoob"
ceaa86e0-803a-5992-a6e1-f89d9ae970d5,tg:lhob:709_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,8,"8 - dimension, kenmerken/lhformatob.lhformatdiob"
996aa794-a592-5650-88e9-e1920d867528,tg:lhob:671_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,5,"5 - diameter, kenmerken.lhdiamob"
6f2643d8-971e-5fa3-a599-e16f53d2d3ef,tg:lhob:293_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,14,"14 - diameter, kenmerken.lhdiamob"
33845049-e1c6-5a56-8b17-4139f70d6dfa,tg:lhob:283_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,18,"18 - diameter, kenmerken.lhdiamob"
6828cb82-76ce-574a-8600-22e3c8cf6d7d,tg:lhob:694_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,"3,2","3,2 - dimension, kenmerken/lhformatob.lhformatbrob"
6828cb82-76ce-574a-8600-22e3c8cf6d7d,tg:lhob:694_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"17,5","17,5 - dimension, kenmerken/lhformatob.lhformathoob"
6828cb82-76ce-574a-8600-22e3c8cf6d7d,tg:lhob:694_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"3,2","3,2 - dimension, kenmerken/lhformatob.lhformatdiob"
64a186b2-fae0-5cdd-8c4f-ef55ce8c6f09,tg:lhob:684_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"2,2","2,2 - diameter, kenmerken.lhdiamob"
d74169b9-6ffd-554c-802e-9659016f2254,tg:lhob:433_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"5,5","5,5 - diameter, kenmerken.lhdiamob"
2001e501-ec57-5275-9221-55644c71db25,tg:lhob:423_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,5,"5 - dimension, kenmerken/lhformatob.lhformatbrob"
2001e501-ec57-5275-9221-55644c71db25,tg:lhob:423_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,7,"7 - dimension, kenmerken/lhformatob.lhformathoob"
64586675-7a78-5bb1-acbb-f8ef7db9cd57,tg:lhob:266_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,"3 x 5,5","3 x 5,5 - diameter, kenmerken.lhdiamob"
126e3d3d-3cf1-5ef3-8512-ac246e338dd6,tg:lhob:276_#1,e22_DimensionSourceNotes,1,kenmerken.lhdiamob,16,"16 - diameter, kenmerken.lhdiamob"
97bae174-c76f-5163-b655-b4ac84791262,tg:lhob:110_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"13,5","13,5 - dimension, kenmerken/lhformatob.lhformathoob"
41fa6d4d-29b5-5805-8198-c7f48627d487,tg:lhob:755_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,13,"13 - dimension, kenmerken/lhformatob.lhformatbrob"
41fa6d4d-29b5-5805-8198-c7f48627d487,tg:lhob:755_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformathoob,"2,5","2,5 - dimension, kenmerken/lhformatob.lhformathoob"
41fa6d4d-29b5-5805-8198-c7f48627d487,tg:lhob:755_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"9,8","9,8 - dimension, kenmerken/lhformatob.lhformatdiob"
f48d13f7-508c-5968-9d62-3fabc6d48ae8,tg:lhob:162_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,23,"23 - dimension, kenmerken/lhformatob.lhformatbrob"
f48d13f7-508c-5968-9d62-3fabc6d48ae8,tg:lhob:162_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,"4,7","4,7 - dimension, kenmerken/lhformatob.lhformatdiob"
22c4f3f2-32fd-5618-ab6d-9a8153327489,tg:lhob:172_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatbrob,40,"40 - dimension, kenmerken/lhformatob.lhformatbrob"
22c4f3f2-32fd-5618-ab6d-9a8153327489,tg:lhob:172_#1,e22_DimensionSourceNotes,1,kenmerken/lhformatob.lhformatdiob,3,"3 - dimension, kenmerken/lhformatob.lhformatdiob"
