ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier
4998b553-198d-5db8-818e-a9d1004fedcc,tg:lhob:53_#1,e22_Archives,1,isad:lh:123315,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/b3d81f61-6bfc-5a21-9fe0-de8441e1a1f8"",""uri"":""/repositories/11/archival_objects/13194708"",""id"":""isad:lh:123315"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Maurice Gilliams](au::7555)~"",""resourceArk"":""ark:/24970/x0/3294cf10-f1e4-5574-9cb0-0c22b1767235"",""resourceURI"":""/repositories/11/resources/2462822"",""resourceID"":""isad:lh:23017"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b3d81f61-6bfc-5a21-9fe0-de8441e1a1f8
7e9cc223-80ea-570d-96dd-5fc6eca9ad57,tg:lhob:492_#1,e22_Archives,1,isad:lh:134780,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/499b732f-0d65-5580-aea9-1f84ece4c477"",""uri"":""/repositories/11/archival_objects/14421463"",""id"":""isad:lh:134780"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Irène Raymakers](au::15490)~"",""resourceArk"":""ark:/24970/x0/f58854ea-3ddc-54db-a93e-bbaf76edf0a2"",""resourceURI"":""/repositories/11/resources/135679"",""resourceID"":""isad:lh:1268"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/499b732f-0d65-5580-aea9-1f84ece4c477
a71a6d48-5ba4-5c04-9c6c-0cf9a70b9dc4,tg:lhob:43_#1,e22_Archives,1,isad:lh:112099,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/cf30153b-133d-5464-8555-d19924198bac"",""uri"":""/repositories/11/archival_objects/11994596"",""id"":""isad:lh:112099"",""nameWithContext"":[""Literair archief"",""Verzamelingen""],""resourceName"":""Archief van ~[Willem Elsschot](au::6306)~"",""resourceArk"":""ark:/24970/x0/e12e75da-2be5-520c-b3f0-d59aec3c1192"",""resourceURI"":""/repositories/11/resources/3805244"",""resourceID"":""isad:lh:35563"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/cf30153b-133d-5464-8555-d19924198bac
5762285e-18a0-58ff-ae67-0ea2e8f8eaa7,tg:lhob:233_#1,e22_Archives,1,isad:lh:134697,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/68b71e54-de31-54f0-b99e-3e7de6e8b25e"",""uri"":""/repositories/11/archival_objects/14412582"",""id"":""isad:lh:134697"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archiefstukken van ~[Frans Masereel](au::12318)~"",""resourceArk"":""ark:/24970/x0/e2f3fe4e-971b-5e8e-a380-f3cc29c8419a"",""resourceURI"":""/repositories/11/resources/10315338"",""resourceID"":""isad:lh:96405"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/68b71e54-de31-54f0-b99e-3e7de6e8b25e
6f3efa92-99f2-5960-9fe7-d472466e8ebc,tg:lhob:223_#1,e22_Archives,1,isad:lh:134697,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/68b71e54-de31-54f0-b99e-3e7de6e8b25e"",""uri"":""/repositories/11/archival_objects/14412582"",""id"":""isad:lh:134697"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archiefstukken van ~[Frans Masereel](au::12318)~"",""resourceArk"":""ark:/24970/x0/e2f3fe4e-971b-5e8e-a380-f3cc29c8419a"",""resourceURI"":""/repositories/11/resources/10315338"",""resourceID"":""isad:lh:96405"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/68b71e54-de31-54f0-b99e-3e7de6e8b25e
0ef5f528-2fb1-57a9-a345-86ea406ed4f9,tg:lhob:155_#1,e22_Archives,1,isad:lh:134604,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/d72d75b2-3fd4-5dbd-b5b4-f6868e349840"",""uri"":""/repositories/11/archival_objects/14402631"",""id"":""isad:lh:134604"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Koninklijk Kunstverbond Antwerpen](au::10465)~"",""resourceArk"":""ark:/24970/x0/edbd4880-8331-594a-b5b7-9a2ed2f42db8"",""resourceURI"":""/repositories/11/resources/8365156"",""resourceID"":""isad:lh:78179"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d72d75b2-3fd4-5dbd-b5b4-f6868e349840
806f657f-60ed-5ede-9e8e-72152dc600a0,tg:lhob:145_#1,e22_Archives,1,isad:lh:123315,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/b3d81f61-6bfc-5a21-9fe0-de8441e1a1f8"",""uri"":""/repositories/11/archival_objects/13194708"",""id"":""isad:lh:123315"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Maurice Gilliams](au::7555)~"",""resourceArk"":""ark:/24970/x0/3294cf10-f1e4-5574-9cb0-0c22b1767235"",""resourceURI"":""/repositories/11/resources/2462822"",""resourceID"":""isad:lh:23017"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b3d81f61-6bfc-5a21-9fe0-de8441e1a1f8
2c18ab0b-af59-5830-b795-044c444e7160,tg:lhob:700_#1,e22_Archives,1,isad:lh:134288,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/e4243664-6339-5fd0-96f1-942171cdc692"",""uri"":""/repositories/11/archival_objects/14368819"",""id"":""isad:lh:134288"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Edward Keurvels](au::10236)~"",""resourceArk"":""ark:/24970/x0/9dce1cf3-0547-5b77-a158-a65e0809b819"",""resourceURI"":""/repositories/11/resources/59067"",""resourceID"":""isad:lh:552"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e4243664-6339-5fd0-96f1-942171cdc692
59c32ade-d63b-582c-b6b4-ce33b6d21a46,tg:lhob:390_#1,e22_Archives,1,isad:lh:134700,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/bb453c8c-c8b9-5403-8cc0-c2f4b6d91b14"",""uri"":""/repositories/11/archival_objects/14412903"",""id"":""isad:lh:134700"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Lode Sebregts](au::16765)~"",""resourceArk"":""ark:/24970/x0/e9bd6ce0-c72d-56b5-aea7-4ad7c396a615"",""resourceURI"":""/repositories/11/resources/7496316"",""resourceID"":""isad:lh:70059"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/bb453c8c-c8b9-5403-8cc0-c2f4b6d91b14
1a09a548-becc-58d0-9c41-b566a1614f01,tg:lhob:380_#1,e22_Archives,1,isad:lh:134493,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/26d23f39-3091-51fc-bc49-41232da30bec"",""uri"":""/repositories/11/archival_objects/14390754"",""id"":""isad:lh:134493"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Charel Janssens](au::9614)~"",""resourceArk"":""ark:/24970/x0/cfa72200-4f54-5961-80fb-a2529be8527e"",""resourceURI"":""/repositories/11/resources/5641150"",""resourceID"":""isad:lh:52721"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/26d23f39-3091-51fc-bc49-41232da30bec
fe9b1170-9f67-5ea9-b8c8-256c34e1dba6,tg:lhob:772_#1,e22_Archives,1,isad:lh:186894,"dlod={""name"":""Meubilair"",""ark"":""ark:/24970/x0/74b759f3-8d60-5671-b8e5-b93db898478e"",""uri"":""/repositories/11/archival_objects/19997661"",""id"":""isad:lh:186894"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Gabriël Opdebeek](au::14102)~"",""resourceArk"":""ark:/24970/x0/4f294821-53b8-56cf-9032-9ace3e50b476"",""resourceURI"":""/repositories/11/resources/147877"",""resourceID"":""isad:lh:1382"",""capacity"":""Meubilair"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/74b759f3-8d60-5671-b8e5-b93db898478e
1cf41fea-c0e7-5dc0-9b63-7f546eefeef7,tg:lhob:137_#1,e22_Archives,1,isad:lh:134507,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/dfbeb5a5-9e05-5d0c-a31c-6c0f9b1595ad"",""uri"":""/repositories/11/archival_objects/14392252"",""id"":""isad:lh:134507"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Marinus de Jong](au::9760)~"",""resourceArk"":""ark:/24970/x0/708ca922-20e8-5adf-ab00-1b0193645b0a"",""resourceURI"":""/repositories/11/resources/35848"",""resourceID"":""isad:lh:335"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/dfbeb5a5-9e05-5d0c-a31c-6c0f9b1595ad
b92860b4-b40a-52d9-bb13-fcaed48d76c8,tg:lhob:127_#1,e22_Archives,1,isad:lh:134504,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/291520dc-98cc-59eb-ab8b-f6f18b643426"",""uri"":""/repositories/11/archival_objects/14391931"",""id"":""isad:lh:134504"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Lode Baekelmans](au::930)~"",""resourceArk"":""ark:/24970/x0/db630552-a2d4-51d8-bb15-7aa6ca8285da"",""resourceURI"":""/repositories/11/resources/5032"",""resourceID"":""isad:lh:47"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/291520dc-98cc-59eb-ab8b-f6f18b643426
eb021d02-8453-5af7-a378-e1ec3a1a1576,tg:lhob:329_#1,e22_Archives,1,isad:lh:134513,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/921580b4-b831-5976-b2b2-6fae5bc4619a"",""uri"":""/repositories/11/archival_objects/14392894"",""id"":""isad:lh:134513"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Ivo Michiels](au::12828)~"",""resourceArk"":""ark:/24970/x0/27b9970c-9223-5af8-ade7-b79547aed3fd"",""resourceURI"":""/repositories/11/resources/10448232"",""resourceID"":""isad:lh:97647"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/921580b4-b831-5976-b2b2-6fae5bc4619a
272080cc-4c23-5b18-9074-5f1633242e06,tg:lhob:339_#1,e22_Archives,1,isad:lh:123315,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/b3d81f61-6bfc-5a21-9fe0-de8441e1a1f8"",""uri"":""/repositories/11/archival_objects/13194708"",""id"":""isad:lh:123315"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Maurice Gilliams](au::7555)~"",""resourceArk"":""ark:/24970/x0/3294cf10-f1e4-5574-9cb0-0c22b1767235"",""resourceURI"":""/repositories/11/resources/2462822"",""resourceID"":""isad:lh:23017"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b3d81f61-6bfc-5a21-9fe0-de8441e1a1f8
2dc764b6-2353-5cf3-95b9-5259dad5dcd9,tg:lhob:404_#1,e22_Archives,1,isad:lh:134493,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/26d23f39-3091-51fc-bc49-41232da30bec"",""uri"":""/repositories/11/archival_objects/14390754"",""id"":""isad:lh:134493"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Charel Janssens](au::9614)~"",""resourceArk"":""ark:/24970/x0/cfa72200-4f54-5961-80fb-a2529be8527e"",""resourceURI"":""/repositories/11/resources/5641150"",""resourceID"":""isad:lh:52721"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/26d23f39-3091-51fc-bc49-41232da30bec
67f2dec1-3e1a-5075-9f54-128ad7739187,tg:lhob:277_#1,e22_Archives,1,isad:lh:123315,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/b3d81f61-6bfc-5a21-9fe0-de8441e1a1f8"",""uri"":""/repositories/11/archival_objects/13194708"",""id"":""isad:lh:123315"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Maurice Gilliams](au::7555)~"",""resourceArk"":""ark:/24970/x0/3294cf10-f1e4-5574-9cb0-0c22b1767235"",""resourceURI"":""/repositories/11/resources/2462822"",""resourceID"":""isad:lh:23017"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b3d81f61-6bfc-5a21-9fe0-de8441e1a1f8
a83b68df-0238-5832-9d35-7312d2a02870,tg:lhob:267_#1,e22_Archives,1,isad:lh:134709,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/a3cb29d2-a17d-5352-80df-684717cc48f4"",""uri"":""/repositories/11/archival_objects/14413866"",""id"":""isad:lh:134709"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Albert Daenens](au::4826)~"",""resourceArk"":""ark:/24970/x0/6d4950d5-a745-5d08-bb4d-e23f3809c950"",""resourceURI"":""/repositories/11/resources/613755"",""resourceID"":""isad:lh:5736"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a3cb29d2-a17d-5352-80df-684717cc48f4
b749826f-0b23-526e-a653-7f744276116a,tg:lhob:754_#1,e22_Archives,1,isad:lh:143566,"dlod={""name"":""Stukken i.v.m. fotografie"",""ark"":""ark:/24970/x0/8202f3fa-a31b-5ae2-9d54-e9cf4f5a74c7"",""uri"":""/repositories/11/archival_objects/15361565"",""id"":""isad:lh:143566"",""nameWithContext"":[""Privé-leven"",""Persoonlijke documenten""],""resourceName"":""Archief van ~[Stijn Streuvels](au::17799)~"",""resourceArk"":""ark:/24970/x0/8e2ef0d0-0956-564a-9da3-deb1a679c8e4"",""resourceURI"":""/repositories/11/resources/1822"",""resourceID"":""isad:lh:17"",""capacity"":""Stukken i.v.m. fotografie"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/8202f3fa-a31b-5ae2-9d54-e9cf4f5a74c7
558f7631-fb10-51e0-882a-174622395666,tg:lhob:111_#1,e22_Archives,1,isad:lh:134458,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/fdd07059-f2c7-596f-9140-a17606356723"",""uri"":""/repositories/11/archival_objects/14387009"",""id"":""isad:lh:134458"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Marie-Elisabeth Belpaire](au::1514)~"",""resourceArk"":""ark:/24970/x0/79068931-4ee4-563d-abf3-99c58d050a7a"",""resourceURI"":""/repositories/11/resources/119201"",""resourceID"":""isad:lh:1114"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fdd07059-f2c7-596f-9140-a17606356723
52564d5e-f3bc-5df1-8199-3c47cc2fde58,tg:lhob:695_#1,e22_Archives,1,isad:lh:134288,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/e4243664-6339-5fd0-96f1-942171cdc692"",""uri"":""/repositories/11/archival_objects/14368819"",""id"":""isad:lh:134288"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Edward Keurvels](au::10236)~"",""resourceArk"":""ark:/24970/x0/9dce1cf3-0547-5b77-a158-a65e0809b819"",""resourceURI"":""/repositories/11/resources/59067"",""resourceID"":""isad:lh:552"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e4243664-6339-5fd0-96f1-942171cdc692
fc678fdb-8d4c-50f5-80a5-b244353b0eb2,tg:lhob:28_#1,e22_Archives,1,isad:lh:98425,"dlod={""name"":""Medailles"",""ark"":""ark:/24970/x0/73321de2-b726-5cb1-8c49-91202ce04e62"",""uri"":""/repositories/11/archival_objects/10531478"",""id"":""isad:lh:98425"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van ~[Gentil Antheunis](au::486)~"",""resourceArk"":""ark:/24970/x0/3eae7809-3672-5d30-ac0b-140d0ba6cd4b"",""resourceURI"":""/repositories/11/resources/215929"",""resourceID"":""isad:lh:2018"",""capacity"":""Medailles"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/73321de2-b726-5cb1-8c49-91202ce04e62
96658b5c-87be-5c46-8945-f3ec7f429b7f,tg:lhob:173_#1,e22_Archives,1,isad:lh:109818,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/5cfcf64f-ff48-5b12-8025-fb3e8cfa8f51"",""uri"":""/repositories/11/archival_objects/11750529"",""id"":""isad:lh:109818"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Basiel de Craene](au::4603)~"",""resourceArk"":""ark:/24970/x0/432b5c26-c229-5ffe-9fd2-b18b66f2d48e"",""resourceURI"":""/repositories/11/resources/159540"",""resourceID"":""isad:lh:1491"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/5cfcf64f-ff48-5b12-8025-fb3e8cfa8f51
bec07c58-4c61-5373-8739-f9d4f98e5a93,tg:lhob:163_#1,e22_Archives,1,isad:lh:134459,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/98050e53-ead4-5f80-aa20-fdfe06844103"",""uri"":""/repositories/11/archival_objects/14387116"",""id"":""isad:lh:134459"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Roger Avermaete](au::850)~"",""resourceArk"":""ark:/24970/x0/aadb1e20-a943-5fa3-9f77-0230c74c84c1"",""resourceURI"":""/repositories/11/resources/107431"",""resourceID"":""isad:lh:1004"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/98050e53-ead4-5f80-aa20-fdfe06844103
01473cc5-4d70-548f-9088-2efb06ae9667,tg:lhob:726_#1,e22_Archives,1,isad:lh:178735,"dlod={""name"":""Meubilair"",""ark"":""ark:/24970/x0/ac23925a-79b9-5620-868d-ac888ae15f55"",""uri"":""/repositories/11/archival_objects/19124648"",""id"":""isad:lh:178735"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van ~[Georges Eekhoud](au::6197)~"",""resourceArk"":""ark:/24970/x0/949745fd-1720-5e82-87fc-2195f9a7c75a"",""resourceURI"":""/repositories/11/resources/58104"",""resourceID"":""isad:lh:543"",""capacity"":""Meubilair"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ac23925a-79b9-5620-868d-ac888ae15f55
