brocade.id,dams_uuid,ResourceID,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
tg:lhob:440_#1,a1jXMjSvVTcS9eXaTY6tsmYg,366dc523-2d20-5b81-92a0-84628800e68e,lhob,https://dams.antwerpen.be/iiif/a1jXMjSvVTcS9eXaTY6tsmYg/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/a1jXMjSvVTcS9eXaTY6tsmYg,DAMS Image,lh,Object
tg:lhob:441_#1,J1fFxKoXbGVrMVaKPMeFAKqj,35013fa3-185e-5725-8d02-fa3e08820813,lhob,https://dams.antwerpen.be/iiif/J1fFxKoXbGVrMVaKPMeFAKqj/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/J1fFxKoXbGVrMVaKPMeFAKqj,DAMS Image,lh,Object
tg:lhob:442_#1,Z2hUGZPNaccrLagjchj1pSwS,9c6d6f34-7035-5845-972e-0a3e92473217,lhob,https://dams.antwerpen.be/iiif/Z2hUGZPNaccrLagjchj1pSwS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Z2hUGZPNaccrLagjchj1pSwS,DAMS Image,lh,Object
tg:lhob:443_#1,V1PEfZsUnYWilKVYOOA3ITKV,ac59c645-1ea0-5848-86f3-a60eaa262aba,lhob,https://dams.antwerpen.be/iiif/V1PEfZsUnYWilKVYOOA3ITKV/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V1PEfZsUnYWilKVYOOA3ITKV,DAMS Image,lh,Object
tg:lhob:444_#1,W1lfEKWSeSbDkRlaJp6ikanB,3583770a-d222-5585-aa81-ff0ef8f366ab,lhob,https://dams.antwerpen.be/iiif/W1lfEKWSeSbDkRlaJp6ikanB/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/W1lfEKWSeSbDkRlaJp6ikanB,DAMS Image,lh,Object
tg:lhob:445_#1,oAMPkYXkgTODKWjTyTanc6ul,52ac5606-a382-556b-bab5-0ebf13ff6eab,lhob,https://dams.antwerpen.be/iiif/oAMPkYXkgTODKWjTyTanc6ul/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/oAMPkYXkgTODKWjTyTanc6ul,DAMS Image,lh,Object
tg:lhob:446_#1,y1JfqIguUZlik5XOcRocvzRW,4d08f425-8668-50c0-bbdb-be28425de9b6,lhob,https://dams.antwerpen.be/iiif/y1JfqIguUZlik5XOcRocvzRW/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/y1JfqIguUZlik5XOcRocvzRW,DAMS Image,lh,Object
tg:lhob:447_#1,I23rcSZUTObZBOnWlLwE3jCb,22bde159-c672-5131-b212-0dc47ca1fbd4,lhob,https://dams.antwerpen.be/iiif/I23rcSZUTObZBOnWlLwE3jCb/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I23rcSZUTObZBOnWlLwE3jCb,DAMS Image,lh,Object
tg:lhob:448_#1,lUQdpKMXRmfhmhYH7ofWqaO4,bc7c655a-1815-58b4-930f-db0bcaf90bdf,lhob,https://dams.antwerpen.be/iiif/lUQdpKMXRmfhmhYH7ofWqaO4/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/lUQdpKMXRmfhmhYH7ofWqaO4,DAMS Image,lh,Object
tg:lhob:449_#1,AWRZdVbcbSVSsKWNE02I43fH,ab7568ff-5116-55b6-bcee-254b6a3c5c21,lhob,https://dams.antwerpen.be/iiif/AWRZdVbcbSVSsKWNE02I43fH/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/AWRZdVbcbSVSsKWNE02I43fH,DAMS Image,lh,Object
tg:lhob:505_#1,l1TWbeGfSjXUX7XIoprVEn3q,0ca0b4b0-d72a-548d-a98d-192e50b4e042,lhob,https://dams.antwerpen.be/iiif/l1TWbeGfSjXUX7XIoprVEn3q/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/l1TWbeGfSjXUX7XIoprVEn3q,DAMS Image,lh,Object
tg:lhob:516_#1,K1iBaSjfSHGHcehjVoaZywAs,e117ed27-df1f-5383-9196-647dfcbbd70d,lhob,https://dams.antwerpen.be/iiif/K1iBaSjfSHGHcehjVoaZywAs/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/K1iBaSjfSHGHcehjVoaZywAs,DAMS Image,lh,Object
tg:lhob:694_#1,msUW4OOXbhSkBjFgQCAVc6of,6828cb82-76ce-574a-8600-22e3c8cf6d7d,lhob,https://dams.antwerpen.be/iiif/msUW4OOXbhSkBjFgQCAVc6of/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/msUW4OOXbhSkBjFgQCAVc6of,DAMS Image,lh,Object
tg:lhob:702_#1,R2GZV8YXGUMOkFY1lPFG4cBv,b534cfa3-c5f7-59db-aa40-13f13818383d,lhob,https://dams.antwerpen.be/iiif/R2GZV8YXGUMOkFY1lPFG4cBv/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/R2GZV8YXGUMOkFY1lPFG4cBv,DAMS Image,lh,Object
tg:lhob:703_#1,poOYpYiYGbmAQTTUiRkqyJ1B,2e18bc34-aad9-5774-be9a-8fcf6690c3d7,lhob,https://dams.antwerpen.be/iiif/poOYpYiYGbmAQTTUiRkqyJ1B/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/poOYpYiYGbmAQTTUiRkqyJ1B,DAMS Image,lh,Object
tg:lhob:704_#1,dRgXMNiXXVQBXGtYqHuGDeE7,66b964ea-5be6-584c-889a-69dc2d07a46a,lhob,https://dams.antwerpen.be/iiif/dRgXMNiXXVQBXGtYqHuGDeE7/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/dRgXMNiXXVQBXGtYqHuGDeE7,DAMS Image,lh,Object
tg:lhob:705_#1,YhLpciDFsZYiPPfFkVNTnv7F,e761c030-03b9-517f-a2f8-241d338d994b,lhob,https://dams.antwerpen.be/iiif/YhLpciDFsZYiPPfFkVNTnv7F/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/YhLpciDFsZYiPPfFkVNTnv7F,DAMS Image,lh,Object
tg:lhob:709_#1,x1WaHZOMUQcBIOetZCwGUCMB,ceaa86e0-803a-5992-a6e1-f89d9ae970d5,lhob,https://dams.antwerpen.be/iiif/x1WaHZOMUQcBIOetZCwGUCMB/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/x1WaHZOMUQcBIOetZCwGUCMB,DAMS Image,lh,Object
tg:lhob:711_#1,i2NmSgcJfqIQmKpiWbfHypBd,690d112c-6d32-5b67-a033-956ee9881562,lhob,https://dams.antwerpen.be/iiif/i2NmSgcJfqIQmKpiWbfHypBd/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/i2NmSgcJfqIQmKpiWbfHypBd,DAMS Image,lh,Object
tg:lhob:712_#1,vHuWYMMXWIhYkRaXgzf9Iyh1,6ed5788c-3975-526a-ab53-60ac938ed1df,lhob,https://dams.antwerpen.be/iiif/vHuWYMMXWIhYkRaXgzf9Iyh1/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/vHuWYMMXWIhYkRaXgzf9Iyh1,DAMS Image,lh,Object
tg:lhob:713_#1,waBFg9gSNQZgGiYNXciTkKmu,1aa4cf12-c9de-5edd-8838-41d7ef9a8244,lhob,https://dams.antwerpen.be/iiif/waBFg9gSNQZgGiYNXciTkKmu/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/waBFg9gSNQZgGiYNXciTkKmu,DAMS Image,lh,Object
tg:lhob:714_#1,y1apUYEbFsMvkLaTKTSlLCOS,6271b352-6da6-56b2-bea2-3d473afb243c,lhob,https://dams.antwerpen.be/iiif/y1apUYEbFsMvkLaTKTSlLCOS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/y1apUYEbFsMvkLaTKTSlLCOS,DAMS Image,lh,Object
tg:lhob:715_#1,S1QVRSFlbcDnBJ5bnr9JPgSL,125a8d7f-0b82-5f18-9bd0-62a5aeab62dd,lhob,https://dams.antwerpen.be/iiif/S1QVRSFlbcDnBJ5bnr9JPgSL/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1QVRSFlbcDnBJ5bnr9JPgSL,DAMS Image,lh,Object
tg:lhob:716_#1,v1BacJZuNprNiDugncpTGmnY,c876ee69-72db-5722-946f-f2f7dfae0c4e,lhob,https://dams.antwerpen.be/iiif/v1BacJZuNprNiDugncpTGmnY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/v1BacJZuNprNiDugncpTGmnY,DAMS Image,lh,Object
tg:lhob:718_#1,p1lTTOL6aIphOflYal9CJz7e,b1b16840-1fe7-51c8-b97c-22df9628f9e5,lhob,https://dams.antwerpen.be/iiif/p1lTTOL6aIphOflYal9CJz7e/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/p1lTTOL6aIphOflYal9CJz7e,DAMS Image,lh,Object
tg:lhob:719_#1,n1RAhZVYQHplGOAUUDKDSi7J,de23378c-7187-5d57-a6eb-cedd0614cdb1,lhob,https://dams.antwerpen.be/iiif/n1RAhZVYQHplGOAUUDKDSi7J/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/n1RAhZVYQHplGOAUUDKDSi7J,DAMS Image,lh,Object
tg:lhob:720_#1,nXCkWKCXSRiIVfbVBE6Y4WgJ,75e45101-d921-5d3b-9f6b-9b6b329560b9,lhob,https://dams.antwerpen.be/iiif/nXCkWKCXSRiIVfbVBE6Y4WgJ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/nXCkWKCXSRiIVfbVBE6Y4WgJ,DAMS Image,lh,Object
tg:lhob:721_#1,RZcdGiVQRH3bKN7bV8xGudNV,5f074395-9d57-533b-aa46-8c18f6633e62,lhob,https://dams.antwerpen.be/iiif/RZcdGiVQRH3bKN7bV8xGudNV/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/RZcdGiVQRH3bKN7bV8xGudNV,DAMS Image,lh,Object
tg:lhob:722_#1,ScaeWLKYceKajvSUiTdtiUtH,469a8c17-7474-5f05-8cf8-a4dea233e221,lhob,https://dams.antwerpen.be/iiif/ScaeWLKYceKajvSUiTdtiUtH/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ScaeWLKYceKajvSUiTdtiUtH,DAMS Image,lh,Object
tg:lhob:723_#1,WnkZYUgVYTknGPGTnk3sdXzc,7aced250-38e8-5c08-bd66-0099c9320617,lhob,https://dams.antwerpen.be/iiif/WnkZYUgVYTknGPGTnk3sdXzc/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/WnkZYUgVYTknGPGTnk3sdXzc,DAMS Image,lh,Object
tg:lhob:724_#1,N15dhcqdhRVhDnRTUPiOETTd,206cf941-96ae-5518-80fa-cef706f6312d,lhob,https://dams.antwerpen.be/iiif/N15dhcqdhRVhDnRTUPiOETTd/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/N15dhcqdhRVhDnRTUPiOETTd,DAMS Image,lh,Object
tg:lhob:725_#1,g2FVOKhGEFjy5c5c6PfwChzb,2b2a26bb-a359-509f-adbf-8557dc36d843,lhob,https://dams.antwerpen.be/iiif/g2FVOKhGEFjy5c5c6PfwChzb/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/g2FVOKhGEFjy5c5c6PfwChzb,DAMS Image,lh,Object
tg:lhob:726_#1,x1XUbcdI9ZIBJTbsPik4teCZ,01473cc5-4d70-548f-9088-2efb06ae9667,lhob,https://dams.antwerpen.be/iiif/x1XUbcdI9ZIBJTbsPik4teCZ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/x1XUbcdI9ZIBJTbsPik4teCZ,DAMS Image,lh,Object
tg:lhob:747_#1,A2FfFOsBZGqXcgRYFq23DBtl,96c8160e-c1ed-5d7f-b452-5ead676ce19b,lhob,https://dams.antwerpen.be/iiif/A2FfFOsBZGqXcgRYFq23DBtl/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/A2FfFOsBZGqXcgRYFq23DBtl,DAMS Image,lh,Object
tg:lhob:748_#1,Z2XZ4VPNJQK6RilYBp6v3Kqp,f1a6f1f7-0ee7-593e-b38b-c34b83eb094d,lhob,https://dams.antwerpen.be/iiif/Z2XZ4VPNJQK6RilYBp6v3Kqp/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Z2XZ4VPNJQK6RilYBp6v3Kqp,DAMS Image,lh,Object
tg:lhob:749_#1,d1THjLshSLFtVDPmYA0KdgLS,6322c36c-18fa-538f-a483-fb9b977fbd2a,lhob,https://dams.antwerpen.be/iiif/d1THjLshSLFtVDPmYA0KdgLS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/d1THjLshSLFtVDPmYA0KdgLS,DAMS Image,lh,Object
tg:lhob:750_#1,WRfRKVDzeNdSVnaKXEZaJ7MD,529d6347-813d-5522-a328-a34ec3bfd564,lhob,https://dams.antwerpen.be/iiif/WRfRKVDzeNdSVnaKXEZaJ7MD/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/WRfRKVDzeNdSVnaKXEZaJ7MD,DAMS Image,lh,Object
tg:lhob:751_#1,iKWjjAZqMfaSYjoWQ0349Hsm,58b58c0a-fea8-5e87-8606-641e2eca7814,lhob,https://dams.antwerpen.be/iiif/iKWjjAZqMfaSYjoWQ0349Hsm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/iKWjjAZqMfaSYjoWQ0349Hsm,DAMS Image,lh,Object
tg:lhob:752_#1,C2LXtGKhIYvkUjVcT4kUlxOq,647063df-4b0f-59f4-a1ca-519094226db2,lhob,https://dams.antwerpen.be/iiif/C2LXtGKhIYvkUjVcT4kUlxOq/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/C2LXtGKhIYvkUjVcT4kUlxOq,DAMS Image,lh,Object
tg:lhob:753_#1,y1kJVXXkpA6r9UGbZgc3ptdA,1e176e46-5a25-5894-ac76-170ab229bafa,lhob,https://dams.antwerpen.be/iiif/y1kJVXXkpA6r9UGbZgc3ptdA/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/y1kJVXXkpA6r9UGbZgc3ptdA,DAMS Image,lh,Object
tg:lhob:754_#1,C1USycXkhQNGQvUWsI7aWLEW,b749826f-0b23-526e-a653-7f744276116a,lhob,https://dams.antwerpen.be/iiif/C1USycXkhQNGQvUWsI7aWLEW/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/C1USycXkhQNGQvUWsI7aWLEW,DAMS Image,lh,Object
tg:lhob:755_#1,B1GqeHcdPXURWZkEHLauNtgU,41fa6d4d-29b5-5805-8198-c7f48627d487,lhob,https://dams.antwerpen.be/iiif/B1GqeHcdPXURWZkEHLauNtgU/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B1GqeHcdPXURWZkEHLauNtgU,DAMS Image,lh,Object
tg:lhob:756_#1,R1LWuNZYVXmUEUF3KZLzX3ll,2ba4c331-8f24-5a01-bcc9-0ab46cb8fcb1,lhob,https://dams.antwerpen.be/iiif/R1LWuNZYVXmUEUF3KZLzX3ll/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/R1LWuNZYVXmUEUF3KZLzX3ll,DAMS Image,lh,Object
tg:lhob:757_#1,HorhZRYuILOOch9ePTD5CSlu,a2ff3584-f4d0-5573-9a33-05a5b01ccfed,lhob,https://dams.antwerpen.be/iiif/HorhZRYuILOOch9ePTD5CSlu/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/HorhZRYuILOOch9ePTD5CSlu,DAMS Image,lh,Object
tg:lhob:758_#1,V1fMKuPUdSqTJjH3BiGPMm0l,ed47f149-78a9-5cf4-89cd-1bd95414eca0,lhob,https://dams.antwerpen.be/iiif/V1fMKuPUdSqTJjH3BiGPMm0l/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V1fMKuPUdSqTJjH3BiGPMm0l,DAMS Image,lh,Object
tg:lhob:759_#1,E1NZYgobGdZWyaROLqVZRohh,01608d43-d464-516f-9293-ba4cec6c0675,lhob,https://dams.antwerpen.be/iiif/E1NZYgobGdZWyaROLqVZRohh/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/E1NZYgobGdZWyaROLqVZRohh,DAMS Image,lh,Object
tg:lhob:760_#1,IKgVXXGLOFsVKEYRcM364hKs,d7b636d9-ca3d-58c2-95f2-99094c328b2f,lhob,https://dams.antwerpen.be/iiif/IKgVXXGLOFsVKEYRcM364hKs/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/IKgVXXGLOFsVKEYRcM364hKs,DAMS Image,lh,Object
tg:lhob:761_#1,ONRTXPdRRFdrEfg7rkDXx9FA,4f0bed81-17c1-5368-87e7-6ddd1adb0772,lhob,https://dams.antwerpen.be/iiif/ONRTXPdRRFdrEfg7rkDXx9FA/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ONRTXPdRRFdrEfg7rkDXx9FA,DAMS Image,lh,Object
tg:lhob:763_#1,D1ee5YdRbO8jeDKh7DdClVc3,05287a0f-c89a-5a52-9876-15e5c521e8fb,lhob,https://dams.antwerpen.be/iiif/D1ee5YdRbO8jeDKh7DdClVc3/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/D1ee5YdRbO8jeDKh7DdClVc3,DAMS Image,lh,Object
tg:lhob:764_#1,d1FgEVXkp9JPXQoOAz0Nt9Yg,1a2cc6e1-f267-5c75-8d0c-5b1579a72266,lhob,https://dams.antwerpen.be/iiif/d1FgEVXkp9JPXQoOAz0Nt9Yg/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/d1FgEVXkp9JPXQoOAz0Nt9Yg,DAMS Image,lh,Object
tg:lhob:765_#1,j2WnERrff7VXDKdegQRpFo2Y,4568c121-5cdc-51d0-8716-af9e2cf2a701,lhob,https://dams.antwerpen.be/iiif/j2WnERrff7VXDKdegQRpFo2Y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/j2WnERrff7VXDKdegQRpFo2Y,DAMS Image,lh,Object
tg:lhob:766_#1,dQfzMLJSdfGYQMHbRwRm8X9J,d9e57cd7-ad1b-5e4b-bc92-8a5772d38d36,lhob,https://dams.antwerpen.be/iiif/dQfzMLJSdfGYQMHbRwRm8X9J/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/dQfzMLJSdfGYQMHbRwRm8X9J,DAMS Image,lh,Object
tg:lhob:767_#1,ZqXtEUdGw5cZVqqOYMPkEhf6,fe6ceb3e-9d1e-59a9-832e-c3b7c7800dbb,lhob,https://dams.antwerpen.be/iiif/ZqXtEUdGw5cZVqqOYMPkEhf6/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ZqXtEUdGw5cZVqqOYMPkEhf6,DAMS Image,lh,Object
tg:lhob:768_#1,XAPUWQfgobiZbYMWmHKtuJHY,b79b35e9-9885-5574-ae7b-cb75b4f06b75,lhob,https://dams.antwerpen.be/iiif/XAPUWQfgobiZbYMWmHKtuJHY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/XAPUWQfgobiZbYMWmHKtuJHY,DAMS Image,lh,Object
tg:lhob:769_#1,QTEqqKcYSMcX7jXRZuopmcEA,ed392fa8-7d18-56d8-8f8e-8fcf0d3406dc,lhob,https://dams.antwerpen.be/iiif/QTEqqKcYSMcX7jXRZuopmcEA/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/QTEqqKcYSMcX7jXRZuopmcEA,DAMS Image,lh,Object
tg:lhob:770_#1,w1LjDHdEfMbjduI9IVFT9Kp2,df5dfada-2491-5814-b385-59a289219130,lhob,https://dams.antwerpen.be/iiif/w1LjDHdEfMbjduI9IVFT9Kp2/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/w1LjDHdEfMbjduI9IVFT9Kp2,DAMS Image,lh,Object
tg:lhob:771_#1,x1jHmSJXIkHnOmRhKOCZmZh6,b02ed0a4-5c38-5c78-879d-4cd8b9334a69,lhob,https://dams.antwerpen.be/iiif/x1jHmSJXIkHnOmRhKOCZmZh6/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/x1jHmSJXIkHnOmRhKOCZmZh6,DAMS Image,lh,Object
tg:lhob:772_#1,R2fZlbMefvmTurQWNTn4fHch,fe9b1170-9f67-5ea9-b8c8-256c34e1dba6,lhob,https://dams.antwerpen.be/iiif/R2fZlbMefvmTurQWNTn4fHch/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/R2fZlbMefvmTurQWNTn4fHch,DAMS Image,lh,Object
tg:lhob:773_#1,uOgZJgCUPaLjcYYpnchQtxNS,8e36394f-77d4-5bb2-b4fb-37726965152c,lhob,https://dams.antwerpen.be/iiif/uOgZJgCUPaLjcYYpnchQtxNS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/uOgZJgCUPaLjcYYpnchQtxNS,DAMS Image,lh,Object
tg:lhob:774_#1,HW7KraaacScfuaIiQnYQK688,dcbae0d0-c497-5e3b-a288-7580914e0de4,lhob,https://dams.antwerpen.be/iiif/HW7KraaacScfuaIiQnYQK688/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/HW7KraaacScfuaIiQnYQK688,DAMS Image,lh,Object
tg:lhob:777_#1,S1uYianhRGDYuLmlPTRLb8JC,0ea07022-c614-59f9-ae40-b5f8eefe91fb,lhob,https://dams.antwerpen.be/iiif/S1uYianhRGDYuLmlPTRLb8JC/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1uYianhRGDYuLmlPTRLb8JC,DAMS Image,lh,Object
tg:lhob:778_#1,A1Q8gHaBQWo7QfPThWTjTtGd,2c81aab8-341c-58c5-81c9-79d4b095c248,lhob,https://dams.antwerpen.be/iiif/A1Q8gHaBQWo7QfPThWTjTtGd/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/A1Q8gHaBQWo7QfPThWTjTtGd,DAMS Image,lh,Object
tg:lhob:779_#1,E2JhU5LsbHRTJcypIgVNJa6D,74f31846-228c-59b4-9cdd-1997c3ecfea2,lhob,https://dams.antwerpen.be/iiif/E2JhU5LsbHRTJcypIgVNJa6D/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/E2JhU5LsbHRTJcypIgVNJa6D,DAMS Image,lh,Object
tg:lhob:780_#1,qk4HhgwbGNVASkNTLS1Ws32e,99670916-8334-5f29-ae30-a745a4714db5,lhob,https://dams.antwerpen.be/iiif/qk4HhgwbGNVASkNTLS1Ws32e/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/qk4HhgwbGNVASkNTLS1Ws32e,DAMS Image,lh,Object
tg:lhob:781_#1,M17UIbPSOZ5ePIGeuOUORzJH,5d1a5692-f12e-5da7-a3a6-bbe76050e0cf,lhob,https://dams.antwerpen.be/iiif/M17UIbPSOZ5ePIGeuOUORzJH/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/M17UIbPSOZ5ePIGeuOUORzJH,DAMS Image,lh,Object
tg:lhob:785_#1,h1sjVFbadjo8lZjktUxUBtSg,a3525422-0f39-50f8-8dab-4bfe46a4ad75,lhob,https://dams.antwerpen.be/iiif/h1sjVFbadjo8lZjktUxUBtSg/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/h1sjVFbadjo8lZjktUxUBtSg,DAMS Image,lh,Object
tg:lhob:786_#1,mTe6fJnbWPdeORXrjsMexMhM,d0b465cf-d872-547f-8af3-46cd560b0601,lhob,https://dams.antwerpen.be/iiif/mTe6fJnbWPdeORXrjsMexMhM/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/mTe6fJnbWPdeORXrjsMexMhM,DAMS Image,lh,Object
tg:lhob:787_#1,g1kUgRRUPhv1fPMVgtvCtjuR,daf08036-ffd7-5165-a175-5f54c6d31cf7,lhob,https://dams.antwerpen.be/iiif/g1kUgRRUPhv1fPMVgtvCtjuR/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/g1kUgRRUPhv1fPMVgtvCtjuR,DAMS Image,lh,Object
tg:lhob:788_#1,cWfcioGMUNVlhkTPZiZOEDsS,facb56f9-f406-53dc-bbe7-4848c8165464,lhob,https://dams.antwerpen.be/iiif/cWfcioGMUNVlhkTPZiZOEDsS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/cWfcioGMUNVlhkTPZiZOEDsS,DAMS Image,lh,Object
