ResourceID,brocade.id,card,order,Keeper,Object Number,Object Identifier
64a186b2-fae0-5cdd-8c4f-ef55ce8c6f09,tg:lhob:684_#1,AA,0,Letterenhuis,tg:lhob:684_#1,https://data.letterenhuis.be/ark:/24970/64a186b2-fae0-5cdd-8c4f-ef55ce8c6f09
d74169b9-6ffd-554c-802e-9659016f2254,tg:lhob:433_#1,AA,0,Letterenhuis,tg:lhob:433_#1,https://data.letterenhuis.be/ark:/24970/d74169b9-6ffd-554c-802e-9659016f2254
2001e501-ec57-5275-9221-55644c71db25,tg:lhob:423_#1,AA,0,Letterenhuis,tg:lhob:423_#1,https://data.letterenhuis.be/ark:/24970/2001e501-ec57-5275-9221-55644c71db25
64586675-7a78-5bb1-acbb-f8ef7db9cd57,tg:lhob:266_#1,AA,0,Letterenhuis,tg:lhob:266_#1,https://data.letterenhuis.be/ark:/24970/64586675-7a78-5bb1-acbb-f8ef7db9cd57
126e3d3d-3cf1-5ef3-8512-ac246e338dd6,tg:lhob:276_#1,AA,0,Letterenhuis,tg:lhob:276_#1,https://data.letterenhuis.be/ark:/24970/126e3d3d-3cf1-5ef3-8512-ac246e338dd6
d901d9fc-8b5b-5647-a6bb-da0dd8989a27,tg:lhob:100_#1,AA,0,Letterenhuis,tg:lhob:100_#1,https://data.letterenhuis.be/ark:/24970/d901d9fc-8b5b-5647-a6bb-da0dd8989a27
97bae174-c76f-5163-b655-b4ac84791262,tg:lhob:110_#1,AA,0,Letterenhuis,tg:lhob:110_#1,https://data.letterenhuis.be/ark:/24970/97bae174-c76f-5163-b655-b4ac84791262
41fa6d4d-29b5-5805-8198-c7f48627d487,tg:lhob:755_#1,AA,0,Letterenhuis,tg:lhob:755_#1,https://data.letterenhuis.be/ark:/24970/41fa6d4d-29b5-5805-8198-c7f48627d487
f48d13f7-508c-5968-9d62-3fabc6d48ae8,tg:lhob:162_#1,AA,0,Letterenhuis,tg:lhob:162_#1,https://data.letterenhuis.be/ark:/24970/f48d13f7-508c-5968-9d62-3fabc6d48ae8
22c4f3f2-32fd-5618-ab6d-9a8153327489,tg:lhob:172_#1,AA,0,Letterenhuis,tg:lhob:172_#1,https://data.letterenhuis.be/ark:/24970/22c4f3f2-32fd-5618-ab6d-9a8153327489
f3d9eaaa-a1d4-5258-a905-c5fee65bed01,tg:lhob:204_#1,AA,0,Letterenhuis,tg:lhob:204_#1,https://data.letterenhuis.be/ark:/24970/f3d9eaaa-a1d4-5258-a905-c5fee65bed01
ce8030f7-36c1-5058-b83f-bfd64968cbfa,tg:lhob:214_#1,AA,0,Letterenhuis,tg:lhob:214_#1,https://data.letterenhuis.be/ark:/24970/ce8030f7-36c1-5058-b83f-bfd64968cbfa
36a33070-f47c-5c8e-a1b6-0a050b119c95,tg:lhob:80_#1,AA,0,Letterenhuis,tg:lhob:80_#1,https://data.letterenhuis.be/ark:/24970/36a33070-f47c-5c8e-a1b6-0a050b119c95
26740512-27df-5d0a-8425-c03e58b41103,tg:lhob:529_#1,AA,0,Letterenhuis,tg:lhob:529_#1,https://data.letterenhuis.be/ark:/24970/26740512-27df-5d0a-8425-c03e58b41103
f622dfe2-d40f-567a-a1a3-9d5fb4337309,tg:lhob:451_#1,AA,0,Letterenhuis,tg:lhob:451_#1,https://data.letterenhuis.be/ark:/24970/f622dfe2-d40f-567a-a1a3-9d5fb4337309
e06e9abc-68be-5664-b230-01cd193c5878,tg:lhob:539_#1,AA,0,Letterenhuis,tg:lhob:539_#1,https://data.letterenhuis.be/ark:/24970/e06e9abc-68be-5664-b230-01cd193c5878
90cff1e9-a34a-5b74-a05c-7de1fb7f3146,tg:lhob:90_#1,AA,0,Letterenhuis,tg:lhob:90_#1,https://data.letterenhuis.be/ark:/24970/90cff1e9-a34a-5b74-a05c-7de1fb7f3146
35013fa3-185e-5725-8d02-fa3e08820813,tg:lhob:441_#1,AA,0,Letterenhuis,tg:lhob:441_#1,https://data.letterenhuis.be/ark:/24970/35013fa3-185e-5725-8d02-fa3e08820813
8dd0f6ff-3db4-5d0d-88b0-02608d96025f,tg:lhob:590_#1,AA,0,Letterenhuis,tg:lhob:590_#1,https://data.letterenhuis.be/ark:/24970/8dd0f6ff-3db4-5d0d-88b0-02608d96025f
b6884ad7-e0b8-59a8-87fe-91ebb9a42b05,tg:lhob:29_#1,AA,0,Letterenhuis,tg:lhob:29_#1,https://data.letterenhuis.be/ark:/24970/b6884ad7-e0b8-59a8-87fe-91ebb9a42b05
a4e271c7-4d78-56ce-948c-6bb47e1cfa14,tg:lhob:580_#1,AA,0,Letterenhuis,tg:lhob:580_#1,https://data.letterenhuis.be/ark:/24970/a4e271c7-4d78-56ce-948c-6bb47e1cfa14
3cf6c720-3c24-5f9d-ba25-87fe9fb47a45,tg:lhob:612_#1,AA,0,Letterenhuis,tg:lhob:612_#1,https://data.letterenhuis.be/ark:/24970/3cf6c720-3c24-5f9d-ba25-87fe9fb47a45
efffc42e-6b87-565a-81cb-6b7b0bf3525f,tg:lhob:602_#1,AA,0,Letterenhuis,tg:lhob:602_#1,https://data.letterenhuis.be/ark:/24970/efffc42e-6b87-565a-81cb-6b7b0bf3525f
e26aafb7-29af-5960-a8d6-d11fd75d8f9c,tg:lhob:574_#1,AA,0,Letterenhuis,tg:lhob:574_#1,https://data.letterenhuis.be/ark:/24970/e26aafb7-29af-5960-a8d6-d11fd75d8f9c
a589ce68-5c41-5bd3-9112-3778892a0016,tg:lhob:564_#1,AA,0,Letterenhuis,tg:lhob:564_#1,https://data.letterenhuis.be/ark:/24970/a589ce68-5c41-5bd3-9112-3778892a0016
44c60c2b-ced5-526d-8624-9d922da3044d,tg:lhob:321_#1,AA,0,Letterenhuis,tg:lhob:321_#1,https://data.letterenhuis.be/ark:/24970/44c60c2b-ced5-526d-8624-9d922da3044d
5674cc70-2c30-50bb-8cdc-3969358b02c7,tg:lhob:259_#1,AA,0,Letterenhuis,tg:lhob:259_#1,https://data.letterenhuis.be/ark:/24970/5674cc70-2c30-50bb-8cdc-3969358b02c7
8792d88e-0b8e-54da-9a34-4f27e1e50ad4,tg:lhob:331_#1,AA,0,Letterenhuis,tg:lhob:331_#1,https://data.letterenhuis.be/ark:/24970/8792d88e-0b8e-54da-9a34-4f27e1e50ad4
5bceb810-ae43-5c6c-a528-45a59d48ce27,tg:lhob:249_#1,AA,0,Letterenhuis,tg:lhob:249_#1,https://data.letterenhuis.be/ark:/24970/5bceb810-ae43-5c6c-a528-45a59d48ce27
12963f9f-72de-57cc-ba2c-bdd281eb2947,tg:lhob:74_#1,AA,0,Letterenhuis,tg:lhob:74_#1,https://data.letterenhuis.be/ark:/24970/12963f9f-72de-57cc-ba2c-bdd281eb2947
af0e4434-4e0d-5a00-b7d6-cc560cf298cb,tg:lhob:398_#1,AA,0,Letterenhuis,tg:lhob:398_#1,https://data.letterenhuis.be/ark:/24970/af0e4434-4e0d-5a00-b7d6-cc560cf298cb
0d48758a-46c9-596f-8f05-ec00d45d903b,tg:lhob:388_#1,AA,0,Letterenhuis,tg:lhob:388_#1,https://data.letterenhuis.be/ark:/24970/0d48758a-46c9-596f-8f05-ec00d45d903b
1aaae078-f36a-5e0e-80f5-2a5966823568,tg:lhob:186_#1,AA,0,Letterenhuis,tg:lhob:186_#1,https://data.letterenhuis.be/ark:/24970/1aaae078-f36a-5e0e-80f5-2a5966823568
29d8c758-335c-52a7-b81a-d02958a9810a,tg:lhob:282_#1,AA,0,Letterenhuis,tg:lhob:282_#1,https://data.letterenhuis.be/ark:/24970/29d8c758-335c-52a7-b81a-d02958a9810a
bdf33472-7135-5203-b12b-a7d963b7a8d1,tg:lhob:292_#1,AA,0,Letterenhuis,tg:lhob:292_#1,https://data.letterenhuis.be/ark:/24970/bdf33472-7135-5203-b12b-a7d963b7a8d1
22ef78fa-bd97-5bbf-85b6-0f1f4f85491e,tg:lhob:343_#1,AA,0,Letterenhuis,tg:lhob:343_#1,https://data.letterenhuis.be/ark:/24970/22ef78fa-bd97-5bbf-85b6-0f1f4f85491e
6ba0fc35-8584-565a-9850-d75c9ee826f2,tg:lhob:353_#1,AA,0,Letterenhuis,tg:lhob:353_#1,https://data.letterenhuis.be/ark:/24970/6ba0fc35-8584-565a-9850-d75c9ee826f2
e117ed27-df1f-5383-9196-647dfcbbd70d,tg:lhob:516_#1,AA,0,Letterenhuis,tg:lhob:516_#1,https://data.letterenhuis.be/ark:/24970/e117ed27-df1f-5383-9196-647dfcbbd70d
f2271283-93d4-535e-877b-ca446b3f28a9,tg:lhob:506_#1,AA,0,Letterenhuis,tg:lhob:506_#1,https://data.letterenhuis.be/ark:/24970/f2271283-93d4-535e-877b-ca446b3f28a9
bc68dc75-0525-5ef5-9fb7-bc87d52337cb,tg:lhob:670_#1,AA,0,Letterenhuis,tg:lhob:670_#1,https://data.letterenhuis.be/ark:/24970/bc68dc75-0525-5ef5-9fb7-bc87d52337cb
