ResourceID,brocade.id,card,order,source_field,Creation Time Span Source Note
444b421f-dd8b-5951-b2b0-97238442630c,tg:lhob:108,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19300000
4733eafd-05ba-5af5-a904-4e28c8aada36,tg:lhob:118,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19500000
f9af0ba4-1e21-5c18-8ff9-f3f147c5be4f,tg:lhob:482,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19840000
648d423d-a033-58f4-9751-fe50eea40467,tg:lhob:53,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19820000
9f5bd813-78bc-5ee9-b7d5-30ab38389bdb,tg:lhob:492,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19920000
776e4d65-235d-576e-bcc6-0ca8f3645e5d,tg:lhob:43,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19300000
1f68222a-eb92-5fad-92d0-f3e3dd78933f,tg:lhob:233,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19720000
9684c488-8ba9-5dfa-b7ce-c9edf15c17b4,tg:lhob:223,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19360000
2fb33b5b-3e0b-564e-80e8-06564c7e7e9f,tg:lhob:145,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19820000
2d091452-13b0-5e58-90f3-c31f3c4689d3,tg:lhob:678,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19850000
291bdcfd-38bc-5985-907e-f3c68894857a,tg:lhob:390,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
2c34ea20-351b-5681-8156-6799501d4711,tg:lhob:380,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
ca5d2723-43a7-58c5-8ec0-c8fd952e3ddc,tg:lhob:772,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
ca5d2723-43a7-58c5-8ec0-c8fd952e3ddc,tg:lhob:772,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19220000
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19700000
59c4ca31-6cdb-5c75-8fae-ae424eadb004,tg:lhob:127,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19300000
5ef54a65-13f2-5c36-a854-cdb5b5b59cc6,tg:lhob:329,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,20120000
63da0311-405d-55da-9844-690abd29fb62,tg:lhob:339,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19820000
bf22732e-9980-5ef8-8bbc-2084af072577,tg:lhob:404,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
5ed045c7-9197-587a-8b83-a9fc7c64bf51,tg:lhob:414,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19180000
b98b7ed0-5f42-5ce0-ad47-dde46cb63509,tg:lhob:277,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19820000
8e45a706-94d5-5419-8a44-336e5610b60e,tg:lhob:267,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
5a0951f9-d0fe-5180-9a00-3250678a39fd,tg:lhob:422,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19130000
7053f956-b38e-5665-9d1c-2f0331347ec9,tg:lhob:432,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18950000
21003aa0-627f-5371-9da3-4d8a050ac4cc,tg:lhob:111,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
bf302503-a541-5fed-a50f-7123481b1627,tg:lhob:101,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,20000000
fb9d9f79-ed4c-5519-884d-64df2978ea25,tg:lhob:685,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18820000
6001aad0-7445-51cf-b8b9-c4f37b450c5d,tg:lhob:28,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18810925
d7bb3ac7-a800-5e75-966b-4303219d8fca,tg:lhob:591,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19390000
07dd1c0d-90bd-5d1e-8b17-b4db8d553ccc,tg:lhob:440,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18740816
093d97c0-73c8-5166-88f3-4a31f6ac5637,tg:lhob:538,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19680000
51bcdd84-ad82-5039-b142-824707838573,tg:lhob:91,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18600000
da2ce92f-069f-511f-a473-a18f23d0f318,tg:lhob:205,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19460000
6d861e9f-2463-5419-bebe-20cb1bd83805,tg:lhob:389,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18990000
c9e75669-7a8f-5315-b1fe-fb962296747a,tg:lhob:399,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18990000
3dbbdc18-0865-5d77-9efa-fab4fb0f369d,tg:lhob:75,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18600000
1c70cb59-17bd-520b-ab0e-5aee93e5e48a,tg:lhob:603,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19570000
a4eaf841-6cd4-58a4-91cf-cea23a2fdc39,tg:lhob:613,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18980000
e229b2a0-434b-5070-88a5-e22a548c9c95,tg:lhob:248,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,20060000
c571dfb3-77ca-5912-b84c-bd60bed483d8,tg:lhob:330,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19850000
dcdb4665-fc35-54fd-891c-8264c382dc77,tg:lhob:258,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19830000
f7d42bd8-5818-586b-902a-1ef13168691d,tg:lhob:320,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19310000
cf8d332e-0a5d-549f-b5b1-0cc78da2487d,tg:lhob:507,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19300000
67a2d57d-38ad-5c12-857c-f1fa93080862,tg:lhob:517,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19810000
9570aca6-17c6-5cac-9408-e5aaf6637804,tg:lhob:352,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19850000
f360c194-bbed-5833-85d8-17a7a822e6f9,tg:lhob:342,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19560000
3beb2575-8065-551e-8612-06b0c5e9c57f,tg:lhob:661,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19130000
345f2c6a-9e96-5fa8-b0a2-69dd060061ba,tg:lhob:671,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19610814
4b8cd6b0-c23e-5773-b628-5627132fa167,tg:lhob:293,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,20120000
c644b3f1-3028-5120-b346-3acade491b77,tg:lhob:283,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18850000
8385be39-85a8-5fba-9c5f-f5e84fa863dd,tg:lhob:694,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650000
7467b8ba-a37b-5e66-8982-b4f4f241880c,tg:lhob:684,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18810000
b920250f-639d-5a4c-983d-5dd5673e9b3b,tg:lhob:433,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18890000
bb607fe9-f2be-5b22-bb2c-dfcf76062157,tg:lhob:423,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19130000
50db8fa5-2250-5d0f-bb8f-8f63d18a4fd5,tg:lhob:266,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
9ca98929-13cf-5371-bd45-831394bbf1a5,tg:lhob:276,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19820000
cefe38fd-5fbd-5420-b527-4de2666f31a1,tg:lhob:100,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18900000
5f557926-25a7-52a1-b283-2494e25a258f,tg:lhob:110,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19100000
86f82254-f067-5e4b-a720-677f9d4f3025,tg:lhob:204,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19880000
21ef8231-2324-53e8-92df-a86af468c875,tg:lhob:214,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19820000
a995fca2-6221-50f3-b5db-05b04f0302b2,tg:lhob:80,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
ed47729f-953f-5003-8a8c-db16fd9cf838,tg:lhob:451,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
8e3b6e00-2a8c-5128-8fb0-f42e519e1290,tg:lhob:441,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18760000
ea048364-6101-5492-bef4-6573a816a250,tg:lhob:590,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19090000
0abbb864-a72f-5827-bc94-3da0b5ff30af,tg:lhob:29,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19120000
e25c8ed0-cf2e-5817-a9e2-d6f01a3bd362,tg:lhob:580,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19370000
e0a684be-4e70-5d03-9269-74d27cda3588,tg:lhob:612,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19100000
e77c188c-c9cb-50b0-9f38-63405daf1047,tg:lhob:602,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19560000
2eed1caa-65a3-544a-aa66-fdce85d5e48d,tg:lhob:321,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19590000
5a5021d7-b4eb-5be4-bda5-b729383dfc93,tg:lhob:259,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19830000
377a79d9-9f98-5c73-b273-7eb0e2602385,tg:lhob:331,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19560000
790cce77-ee87-545e-a764-d9833e966af2,tg:lhob:249,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19300000
29adc635-f31a-5dd6-8c11-25a8d4fd1693,tg:lhob:74,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
a0afca54-6c32-5aa4-b787-51579d0ab369,tg:lhob:398,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19440000
32446758-f41f-588b-96b2-8b998a5e9d4b,tg:lhob:388,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18960000
2357f3bd-b04c-56e2-9590-1601a2d0c2cf,tg:lhob:282,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19240000
bf1d3d08-8f80-5f85-9d9d-d2958cbd6e67,tg:lhob:292,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,20120000
76a01cb8-b151-59c3-b593-b02b67de188f,tg:lhob:343,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19220000
f351ec48-09e5-5ae5-863a-929f1990031b,tg:lhob:353,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19260000
6568f72d-9329-5ca8-affd-da8775f9b2ca,tg:lhob:660,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19030000
44e552c6-c31f-5bd1-99c9-0b205cec829e,tg:lhob:656,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18950000
bf68a033-e5df-59c4-aa8d-88749ac456be,tg:lhob:646,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18950000
55a3c15a-6c59-54e5-93ba-a2a4ce1453b0,tg:lhob:365,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19730000
f86a177c-40a0-5a3d-98e8-ee8114ddef11,tg:lhob:375,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19780000
0468d01e-d8d4-5685-a9dd-d46c02c4cd7c,tg:lhob:530,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19840000
ce9a9e2d-3504-592d-8bed-8af9bc3c641d,tg:lhob:99,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19400000
bbed8364-c078-57dd-bc7b-bec9ad3be94e,tg:lhob:448,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19120000
5b79a7ce-de7c-572b-a13d-c2c424a166bc,tg:lhob:89,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18700000
c66c86ef-afc6-56fb-a7ce-bf6c8c756735,tg:lhob:589,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19580000
6291900d-a982-5bfc-9f05-652d64d0bf25,tg:lhob:30,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18830000
460b6cab-88cf-5354-9af8-5d9f96c8715a,tg:lhob:42,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19120000
01c0fb70-49f9-5292-93b2-3410f9adac3b,tg:lhob:493,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19270000
1e9e6b2f-bdd6-54d1-a999-290c165c9fa0,tg:lhob:483,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,20080000
1eae5d10-a032-5efb-a639-ab64e06fbb97,tg:lhob:552,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19810000
31847841-bb2b-54fa-940f-7afb537ec881,tg:lhob:542,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19650000
0df1342b-a227-57fc-8aa6-c679fdac8fe8,tg:lhob:307,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
87c30b91-7890-5972-b6d8-f02fa26d6616,tg:lhob:317,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19710000
5bd293ed-da1d-5499-8d86-8b806b69cea3,tg:lhob:109,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19500000
8b1a0c93-bdba-53a3-b4ae-adc49bafdae1,tg:lhob:634,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19160000
6326e099-7e01-51a2-b231-624f1d2815b7,tg:lhob:624,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19890000
4a8f8f16-cfdf-5c58-9732-35cb89d2cd73,tg:lhob:222,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19720000
d5ba803a-54ed-50e6-8a44-fe5116b72023,tg:lhob:679,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19750000
a82c1619-d126-5182-9c07-72a2be25ae0e,tg:lhob:126,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19700000
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
15bb6d7d-57e4-53a9-bf04-b93e809ba0d4,tg:lhob:773,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19220000
f88b49eb-3644-548a-8ad2-57f9deb7b1c1,tg:lhob:415,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18900000
c1ec09b3-4403-5951-8a75-9ea33de742ae,tg:lhob:405,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
5ebb0f3c-cace-5b57-9dc3-cf73efb31735,tg:lhob:338,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
d432abaa-0d2a-5b2d-b833-1b43c319ff9d,tg:lhob:240,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19190000
c7609d4e-70de-55ef-bd48-bf2988c00bc3,tg:lhob:328,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19920000
be4cb44a-ab21-5294-8c63-869c43a7b22f,tg:lhob:250,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19410000
f09473bb-edce-5537-9304-fcefa20bb684,tg:lhob:381,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
ac3e0496-793d-5528-868a-a613328cbb05,tg:lhob:391,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
7530c604-63a8-5db3-8079-4f9695b04ec4,tg:lhob:92,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18600000
ea63b2e1-eec9-5c63-b945-ca5a10a2d68c,tg:lhob:443,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19680000
44b9fca4-68bc-5fd6-b341-40e28a6224fd,tg:lhob:498,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19160000
47c9c471-93df-5247-9c57-13e72cfd9573,tg:lhob:59,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19630000
5a047795-04fc-5dbe-95f7-4c4e2d6a7915,tg:lhob:488,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19820000
0e5b4474-c4fc-5c95-be67-4581dfa24d7d,tg:lhob:686,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18611018
8455761a-5b32-5f88-ad7c-bda6640e385b,tg:lhob:112,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
fddb58b1-af35-52da-b2d6-0976f93d0f6b,tg:lhob:102,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19400000
3971c9bc-2e36-58a9-86f3-09084647bf74,tg:lhob:274,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19860000
be2e5632-f964-56e3-9b65-20e4805740ba,tg:lhob:264,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19380000
4fd104bd-fdfd-5eac-8bc5-535766f77bbd,tg:lhob:559,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19960000
38df51fb-9845-55ec-8d64-a9bae16384eb,tg:lhob:549,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19760000
6d425f5c-8a61-528b-9729-49eadb09a0ee,tg:lhob:431,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18950000
f2387b00-89c3-5e8e-adbf-fd8a002d437d,tg:lhob:14,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19600000
e1374b69-f39c-5d93-9ce0-19ab21cfd845,tg:lhob:280,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19020000
261373ab-9582-5215-8c8f-5ddc774996bc,tg:lhob:514,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19670000
261373ab-9582-5215-8c8f-5ddc774996bc,tg:lhob:514,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19670000
8222d346-b85e-5693-8389-20883d5dec2d,tg:lhob:229,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19720000
54729d75-2537-5a13-b59c-576390317029,tg:lhob:341,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19270000
7db9392a-b61a-54d1-baa5-01402bb3c3c2,tg:lhob:239,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,20060000
d98dab43-aa10-5505-a523-d4eda8ae7f11,tg:lhob:333,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19730000
7a04ce32-968d-5c8a-b662-9c05ef366c53,tg:lhob:323,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19560000
0d0b68e6-bf4c-51bd-9c68-49c8d28ca7f8,tg:lhob:576,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19760000
f9d08c90-afaf-5b15-8b6c-a1c568640b6e,tg:lhob:600,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19720000
46c3f75a-7f61-56e3-94e6-0af4c2b69a67,tg:lhob:778,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19900000
c5fa3cc7-4330-5dd3-bc63-175c27d3679d,tg:lhob:610,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18970000
cbf7fab6-97ba-52e0-909a-af036420291c,tg:lhob:768,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
cbf7fab6-97ba-52e0-909a-af036420291c,tg:lhob:768,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19220000
68ee3384-d58f-5750-867e-5e2b18bf21de,tg:lhob:194,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19300000
98a9cc57-28f0-55c4-a7cf-5d705ed9affb,tg:lhob:76,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19400000
45e7055e-6590-5f44-99a7-266c28a80e11,tg:lhob:491,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18000000
45e7055e-6590-5f44-99a7-266c28a80e11,tg:lhob:491,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,18250000
7e55f663-7c61-552f-b884-d2eed74de44d,tg:lhob:626,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19340000
83665aba-876d-549a-987e-c7e0820cb4c4,tg:lhob:305,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19520000
6f28533f-42ab-5f5e-b5cb-0cfffc2deb2e,tg:lhob:438,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19230000
a028d808-e634-56e4-bd49-4e48dccd2a08,tg:lhob:550,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19740000
f9b0453d-2afb-5fa0-b6ef-d8b66b52476c,tg:lhob:428,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18610000
7da89682-68f3-5cff-84f1-4d8c94d27613,tg:lhob:522,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19580000
c7135e38-584c-5a54-8836-5433378b28ad,tg:lhob:532,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18860000
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19340000
4e734535-cb36-5267-95ec-c47c9e542fd4,tg:lhob:367,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19330000
70c17f3d-cfb3-5cc3-af04-39a6961934a9,tg:lhob:654,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19030000
c2e2d8c0-0eb7-5385-b1d4-dc1ad36e8222,tg:lhob:32,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18860000
152d1879-65ac-5f69-b76f-08441011ec88,tg:lhob:252,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19710000
1522fb40-e86a-5a0c-b9b6-51e80bab9202,tg:lhob:242,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19290000
eca6027f-672d-5e12-a169-8362dba0d361,tg:lhob:407,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19800000
2acbdd19-0ecf-5e7c-8ba8-98a18c399fe7,tg:lhob:417,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19060000
3b2b92d1-b288-574f-9812-536816a02813,tg:lhob:619,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19090000
7b85bc6f-1e1b-5264-8aeb-a6a0e43d3f64,tg:lhob:761,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19610000
84cddee6-b304-598a-83ce-ad5cb9b92c12,tg:lhob:609,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,18990000
f2412884-b93e-5e66-a227-77403c84ef68,tg:lhob:771,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
f2412884-b93e-5e66-a227-77403c84ef68,tg:lhob:771,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,19220000
168af78c-5e5c-5350-9eed-b281c25f187f,tg:lhob:134,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19500000
91f52600-dd4d-581b-9fc5-95ce8382136b,tg:lhob:393,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
0e0d61f8-410e-5916-934a-e5deb2925126,tg:lhob:383,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
c63e171d-b02a-5052-a9f0-769d01eaab54,tg:lhob:289,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19560000
d9d2bfc9-b4fd-5511-bc50-3d07a998a76b,tg:lhob:299,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19820000
d0ac0298-3a56-5dae-93ec-fb8586cac684,tg:lhob:146,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19400000
95317105-b4b6-54d0-99ff-923788f2c3ea,tg:lhob:475,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19160000
49e645bb-7866-5b89-bdac-460a59910a13,tg:lhob:348,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,19560000
