brocade.id,Legacy Information Code,Legacy Information Value,dataset,card,Legacy Information Type,ResourceID, card
tg:lhps:14601,d:lh:190911,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14601.jpg,lhps,e73_LegacyImages,image high resolution,d35a6c82-0858-5fb1-958d-9a37d0aa1ec5,e73_LegacyImages
tg:lhps:14602,d:lh:190912,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14602.jpg,lhps,e73_LegacyImages,image high resolution,054284a2-b53b-52b1-9480-c668fb876440,e73_LegacyImages
tg:lhps:14603,d:lh:190913,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14603.jpg,lhps,e73_LegacyImages,image high resolution,7206cccb-a2a2-575f-8547-4ed4d3f677bb,e73_LegacyImages
tg:lhps:14604,d:lh:190906,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14604.jpg,lhps,e73_LegacyImages,image high resolution,76bb2d37-2fa3-5366-a0e7-b8cce3d9e1b8,e73_LegacyImages
tg:lhps:14605,d:lh:190907,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14605.jpg,lhps,e73_LegacyImages,image high resolution,93aa1587-7648-55fb-bf73-553dd7abdbbc,e73_LegacyImages
tg:lhps:14606,d:lh:190908,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14606.jpg,lhps,e73_LegacyImages,image high resolution,88832ae4-6d61-5e8b-b5cf-c9a81a9585be,e73_LegacyImages
tg:lhps:14607,d:lh:190909,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14607.jpg,lhps,e73_LegacyImages,image high resolution,3a59f4ff-5027-55be-89d1-b06583f523c7,e73_LegacyImages
tg:lhps:14608,d:lh:190914,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14608.jpg,lhps,e73_LegacyImages,image high resolution,2ad5525b-d45a-553b-bedb-4f404e8181e5,e73_LegacyImages
tg:lhps:14609,d:lh:190915,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14609.jpg,lhps,e73_LegacyImages,image high resolution,2e9f2caf-f5ad-527e-8c6c-3b146201f5f9,e73_LegacyImages
tg:lhps:14610,d:lh:204324,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14610.jpg,lhps,e73_LegacyImages,image high resolution,1dd466ee-7bc8-5fcc-9211-bae70ad985de,e73_LegacyImages
tg:lhps:14611,d:lh:204323,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14611.jpg,lhps,e73_LegacyImages,image high resolution,810e9f2c-17f6-5564-b084-63bf554126bd,e73_LegacyImages
tg:lhps:14612,d:lh:204322,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14612.jpg,lhps,e73_LegacyImages,image high resolution,9fa664ea-4166-540f-8ec5-83d69c7e0fca,e73_LegacyImages
tg:lhps:14613,d:lh:204321,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14613.jpg,lhps,e73_LegacyImages,image high resolution,41d566a3-95ee-5ae9-ad38-307125d773d7,e73_LegacyImages
tg:lhps:14614,d:lh:204328,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14614.jpg,lhps,e73_LegacyImages,image high resolution,718741e5-f4b8-585c-9b47-a931e442dec2,e73_LegacyImages
tg:lhps:14615,d:lh:204327,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14615.jpg,lhps,e73_LegacyImages,image high resolution,4221c6c3-105c-53e7-9f7f-2db7390657c6,e73_LegacyImages
tg:lhps:14616,d:lh:204326,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14616.jpg,lhps,e73_LegacyImages,image high resolution,13c488c4-120e-549d-b7d1-2beea959a5e5,e73_LegacyImages
tg:lhps:14617,d:lh:204325,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14617.jpg,lhps,e73_LegacyImages,image high resolution,91a2d18e-a08f-50cf-96fd-84e5d247eb89,e73_LegacyImages
tg:lhps:14618,d:lh:204320,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14618.jpg,lhps,e73_LegacyImages,image high resolution,eb254671-6476-509b-bbaa-434444b2a1fc,e73_LegacyImages
tg:lhps:14619,d:lh:204319,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14619.jpg,lhps,e73_LegacyImages,image high resolution,093b0395-cf8c-5ca0-b8c6-87caeb7ac48f,e73_LegacyImages
tg:lhps:14620,d:lh:218015,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14620.jpg,lhps,e73_LegacyImages,image high resolution,cabd0f99-99b5-5a74-b8ad-1d49ca18042f,e73_LegacyImages
tg:lhps:14621,d:lh:218016,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14621.jpg,lhps,e73_LegacyImages,image high resolution,a8127437-f4c1-58ac-b649-7ccc514c613b,e73_LegacyImages
tg:lhps:14622,d:lh:218013,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14622.jpg,lhps,e73_LegacyImages,image high resolution,8d060911-8bbd-54b6-8db5-99bf92bfa246,e73_LegacyImages
tg:lhps:14623,d:lh:218014,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14623.jpg,lhps,e73_LegacyImages,image high resolution,460d1ea7-56e5-5056-9609-225ec8548e1e,e73_LegacyImages
tg:lhps:14624,d:lh:218011,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14624.jpg,lhps,e73_LegacyImages,image high resolution,fb0b1586-a8c5-5bab-8801-7edcf38a6cb2,e73_LegacyImages
tg:lhps:14625,d:lh:208177,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14625.jpg,lhps,e73_LegacyImages,image high resolution,377cc7e7-9bda-5ad5-bbe7-816248bd8de0,e73_LegacyImages
tg:lhps:14626,d:lh:218009,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14626.jpg,lhps,e73_LegacyImages,image high resolution,fee0d8a6-ac56-5c6a-9a79-21e605a20a6f,e73_LegacyImages
tg:lhps:14627,d:lh:218010,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14627.jpg,lhps,e73_LegacyImages,image high resolution,e9078ef7-a4e9-5153-b64d-0f244e276a5a,e73_LegacyImages
tg:lhps:14628,d:lh:218007,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14628.jpg,lhps,e73_LegacyImages,image high resolution,7f7f24c5-01cc-534f-81af-9592b35d9bbe,e73_LegacyImages
tg:lhps:14629,d:lh:218008,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14629.jpg,lhps,e73_LegacyImages,image high resolution,c7d7a3e9-ce62-546e-999f-a385dccab8e6,e73_LegacyImages
tg:lhps:14630,d:lh:194878,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14630.jpg,lhps,e73_LegacyImages,image high resolution,31097756-1e5e-5db2-8027-e67b01e4f0b2,e73_LegacyImages
tg:lhps:14631,d:lh:194877,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14631.jpg,lhps,e73_LegacyImages,image high resolution,845684cc-bccc-5149-bdbd-cd06364a73ec,e73_LegacyImages
tg:lhps:14632,d:lh:194880,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14632.jpg,lhps,e73_LegacyImages,image high resolution,9f120394-478e-5031-86be-929eb98ab662,e73_LegacyImages
tg:lhps:14633,d:lh:194879,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14633.jpg,lhps,e73_LegacyImages,image high resolution,a5f64e4c-592f-5b3b-be44-5794ac83a14e,e73_LegacyImages
tg:lhps:14634,d:lh:194874,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14634.jpg,lhps,e73_LegacyImages,image high resolution,71688695-145f-5978-a23d-e6727d44abb0,e73_LegacyImages
tg:lhps:14635,d:lh:194873,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14635.jpg,lhps,e73_LegacyImages,image high resolution,abfb5db2-9622-57b1-b1d5-ff42868ef490,e73_LegacyImages
tg:lhps:14636,d:lh:194876,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14636.jpg,lhps,e73_LegacyImages,image high resolution,6b08f745-9f57-5230-8ab1-afa984d64baf,e73_LegacyImages
tg:lhps:14637,d:lh:194875,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14637.jpg,lhps,e73_LegacyImages,image high resolution,55ba9a43-fb21-51b5-aaf5-48ed006fb792,e73_LegacyImages
tg:lhps:14638,d:lh:194872,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14638.jpg,lhps,e73_LegacyImages,image high resolution,8fa4b09b-9d5f-5531-814c-845917196119,e73_LegacyImages
tg:lhps:14639,d:lh:194871,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14639.jpg,lhps,e73_LegacyImages,image high resolution,cc252beb-5183-5bf0-8b3c-1afcb16b6833,e73_LegacyImages
tg:lhps:14640,d:lh:209645,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14640.jpg,lhps,e73_LegacyImages,image high resolution,0818505b-09f4-57f6-bc39-6d5b1000eea6,e73_LegacyImages
tg:lhps:14641,d:lh:209646,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14641.jpg,lhps,e73_LegacyImages,image high resolution,ee67bcdb-665f-505b-b1cc-2fb937a93e2b,e73_LegacyImages
tg:lhps:14642,d:lh:209647,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14642.jpg,lhps,e73_LegacyImages,image high resolution,c5e1f1d4-227c-5404-9a37-f39358fd25d6,e73_LegacyImages
tg:lhps:14643,d:lh:209648,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14643.jpg,lhps,e73_LegacyImages,image high resolution,f75bb934-addc-5fd8-8009-e9b1d572dbf6,e73_LegacyImages
tg:lhps:14644,d:lh:209649,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14644.jpg,lhps,e73_LegacyImages,image high resolution,1ededa42-9050-5027-b89e-544b41166dff,e73_LegacyImages
tg:lhps:14645,d:lh:209650,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14645.jpg,lhps,e73_LegacyImages,image high resolution,701836b0-b7b3-5c82-975b-261d2589b1c0,e73_LegacyImages
tg:lhps:14646,d:lh:209651,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14646.jpg,lhps,e73_LegacyImages,image high resolution,5f7e7401-e895-5245-8684-117bbcebaf6d,e73_LegacyImages
tg:lhps:14648,d:lh:209642,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14648.jpg,lhps,e73_LegacyImages,image high resolution,5f260607-35df-5b37-b6b8-62b8b5852557,e73_LegacyImages
tg:lhps:14649,d:lh:209643,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14649.jpg,lhps,e73_LegacyImages,image high resolution,e5b6203b-fc78-541b-8799-0e743a2406b1,e73_LegacyImages
tg:lhps:14650,d:lh:186883,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14650.jpg,lhps,e73_LegacyImages,image high resolution,be266630-a450-5b4e-b0a9-47e286a22b91,e73_LegacyImages
tg:lhps:14651,d:lh:186882,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14651.jpg,lhps,e73_LegacyImages,image high resolution,97a75c78-d0bc-5199-a8ff-f2de8df05353,e73_LegacyImages
tg:lhps:14652,d:lh:186881,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14652.jpg,lhps,e73_LegacyImages,image high resolution,61e72521-c24a-5b53-8791-3e753ff093c5,e73_LegacyImages
tg:lhps:14653,d:lh:186880,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14653.jpg,lhps,e73_LegacyImages,image high resolution,47cb7a6f-c981-5933-a027-5d7a36bf4260,e73_LegacyImages
tg:lhps:14654,d:lh:186879,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14654.jpg,lhps,e73_LegacyImages,image high resolution,d9745e14-95fb-5565-8b09-dc82be7266c4,e73_LegacyImages
tg:lhps:14655,d:lh:186878,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14655.jpg,lhps,e73_LegacyImages,image high resolution,8ce8fa36-a02a-5456-bb9e-d2a419f426c6,e73_LegacyImages
tg:lhps:14656,d:lh:186877,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14656.jpg,lhps,e73_LegacyImages,image high resolution,62bb4195-55b4-5a49-a2ee-8ff93a7587aa,e73_LegacyImages
tg:lhps:14657,d:lh:186876,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14657.jpg,lhps,e73_LegacyImages,image high resolution,235e3d92-95cb-548b-9b88-ff93552ebe5b,e73_LegacyImages
tg:lhps:14658,d:lh:186875,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14658.jpg,lhps,e73_LegacyImages,image high resolution,53c6046f-41fc-51ff-af73-f7e8ab07d0b3,e73_LegacyImages
tg:lhps:14659,d:lh:186874,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14659.jpg,lhps,e73_LegacyImages,image high resolution,f2586ab1-ae12-55ff-ae09-501734400820,e73_LegacyImages
tg:lhps:14660,d:lh:200218,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14660.jpg,lhps,e73_LegacyImages,image high resolution,4f93b3bd-dcc4-59cb-8364-73685413c956,e73_LegacyImages
tg:lhps:14674,d:lh:213740,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14674.jpg,lhps,e73_LegacyImages,image high resolution,eb25709a-4047-5066-a4c5-d115d7a1c5f4,e73_LegacyImages
tg:lhps:14907,d:lh:217135,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/14_/tg_lhps_14907.jpg,lhps,e73_LegacyImages,image high resolution,ac854d75-8433-5c6f-bf39-7d8cb2843b99,e73_LegacyImages
tg:lhps:16316,d:lh:192653,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_16316.jpg,lhps,e73_LegacyImages,image high resolution,67b17c37-6cef-5429-9d3b-7b41b2e2f06e,e73_LegacyImages
tg:lhps:16550,d:lh:198555,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_16550.jpg,lhps,e73_LegacyImages,image high resolution,eb437b59-d99a-5213-b33c-781e6b774881,e73_LegacyImages
tg:lhps:1682,d:lh:216853,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1682.tif,lhps,e73_LegacyImages,image high resolution,6a42ba69-0683-5ea4-8cf5-7a73b67c4227,e73_LegacyImages
tg:lhps:1683,d:lh:224599,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1683.tif,lhps,e73_LegacyImages,image high resolution,b4ef6cb2-a48e-528b-9f34-c1bd918611eb,e73_LegacyImages
tg:lhps:1684,d:lh:224354,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1684.tif,lhps,e73_LegacyImages,image high resolution,75945ed3-2455-5e35-abb0-7ed02f1e5a98,e73_LegacyImages
tg:lhps:1685,d:lh:224588,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1685.tif,lhps,e73_LegacyImages,image high resolution,c95d5a22-d44d-50b6-ab1d-5753b20628f1,e73_LegacyImages
tg:lhps:1686,d:lh:212723,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1686.tif,lhps,e73_LegacyImages,image high resolution,a57e2a33-ea41-5b34-aa29-82adf76ee086,e73_LegacyImages
tg:lhps:1687,d:lh:200391,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1687.tif,lhps,e73_LegacyImages,image high resolution,9eb5e036-39d0-53c7-bb56-a7a46b331033,e73_LegacyImages
tg:lhps:1688,d:lh:216920,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1688.tif,lhps,e73_LegacyImages,image high resolution,6cdd2dee-aebf-593e-9620-f9211630fc97,e73_LegacyImages
tg:lhps:1689,d:lh:216915,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1689.jpg,lhps,e73_LegacyImages,image high resolution,0a2f6b4f-e40b-5894-b3cd-508e6fe12a64,e73_LegacyImages
tg:lhps:1690,d:lh:213904,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/16_/tg_lhps_1690.tif,lhps,e73_LegacyImages,image high resolution,04e10420-f31a-54eb-868c-b480f084707f,e73_LegacyImages
tg:lhps:18525,d:lh:214838,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/18_/tg_lhps_18525.tif,lhps,e73_LegacyImages,image high resolution,8646b959-df18-5244-b240-94cfbe960478,e73_LegacyImages
tg:lhps:20795,d:lh:218943,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/2_/20_/tg_lhps_20795.tif,lhps,e73_LegacyImages,image high resolution,4a757006-37c6-577b-a715-527081341edc,e73_LegacyImages
tg:lhps:22622,d:lh:218214,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/2_/22_/tg_lhps_22622.tif,lhps,e73_LegacyImages,image high resolution,ab93e0cb-2d78-523c-82fd-1c3489bf1a45,e73_LegacyImages
tg:lhps:28088,d:lh:204861,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/2_/28_/tg_lhps_28088.tif,lhps,e73_LegacyImages,image high resolution,00398881-aba0-5ef8-bf5e-e4780ea4caf3,e73_LegacyImages
tg:lhps:28305,d:lh:199585,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/2_/28_/tg_lhps_28305.tif,lhps,e73_LegacyImages,image high resolution,0a342332-6b26-551d-ab2a-3620f6364901,e73_LegacyImages
tg:lhps:28306,d:lh:199581,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/2_/28_/tg_lhps_28306.tif,lhps,e73_LegacyImages,image high resolution,d7271d91-fbee-5380-85e8-329efa211080,e73_LegacyImages
tg:lhps:28307,d:lh:199583,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/2_/28_/tg_lhps_28307.tif,lhps,e73_LegacyImages,image high resolution,4da5b562-f40e-5015-af6e-b5f19eae1076,e73_LegacyImages
