brocade.id,dams_uuid,ResourceID,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
tg:mpmak:116_#1,EaGh8VruphjZXUWjh14T18DQ,253e0f60-1795-594e-965f-7cc0d289384c,mpmak,https://dams.antwerpen.be/iiif/EaGh8VruphjZXUWjh14T18DQ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/EaGh8VruphjZXUWjh14T18DQ,DAMS Image,mpm,Tekstdrager
tg:mpmak:118_#1,b2KaUCVHuCQ9TYJQS6eFFi3Y,18c4a3e8-2707-5693-9b12-e053146e7728,mpmak,https://dams.antwerpen.be/iiif/b2KaUCVHuCQ9TYJQS6eFFi3Y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/b2KaUCVHuCQ9TYJQS6eFFi3Y,DAMS Image,mpm,Tekstdrager
tg:mpmak:119_#1,g1TfdPUhZjQxVSUaYecyxksy,3b3a6a33-9cdc-50d9-b57a-d3e54cd0211e,mpmak,https://dams.antwerpen.be/iiif/g1TfdPUhZjQxVSUaYecyxksy/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/g1TfdPUhZjQxVSUaYecyxksy,DAMS Image,mpm,Tekstdrager
tg:mpmak:120_#1,j1THZLU3lbPIdYPsOEZ5RAbs,46702cd3-edbb-5776-93ef-f1d13e051049,mpmak,https://dams.antwerpen.be/iiif/j1THZLU3lbPIdYPsOEZ5RAbs/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/j1THZLU3lbPIdYPsOEZ5RAbs,DAMS Image,mpm,Tekstdrager
tg:mpmak:121_#1,S1jgcRibN5aKKNVQGwlvfyby,685bbe3e-2de1-53cc-bf76-f4761da9ca43,mpmak,https://dams.antwerpen.be/iiif/S1jgcRibN5aKKNVQGwlvfyby/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1jgcRibN5aKKNVQGwlvfyby,DAMS Image,mpm,Tekstdrager
tg:mpmak:122_#1,b2Y6JRZvhnlXUOKFYUCrOGYU,5122cf9d-c101-559f-bef6-8fbe2f84ae2d,mpmak,https://dams.antwerpen.be/iiif/b2Y6JRZvhnlXUOKFYUCrOGYU/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/b2Y6JRZvhnlXUOKFYUCrOGYU,DAMS Image,mpm,Tekstdrager
tg:mpmak:123_#1,F1dTVXsMZalfjJYRWO8iU4ns,970a8988-d256-5b87-8bf3-3a32e32bfbc1,mpmak,https://dams.antwerpen.be/iiif/F1dTVXsMZalfjJYRWO8iU4ns/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/F1dTVXsMZalfjJYRWO8iU4ns,DAMS Image,mpm,Tekstdrager
tg:mpmak:124_#1,VEGWeVFK3oFTaZIBRRrdaSok,18993ee2-9ece-589e-906a-04aa21a8830d,mpmak,https://dams.antwerpen.be/iiif/VEGWeVFK3oFTaZIBRRrdaSok/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/VEGWeVFK3oFTaZIBRRrdaSok,DAMS Image,mpm,Tekstdrager
tg:mpmak:125_#1,OFfZjBdhNQSHoOXKECD1eWS6,1702f693-329b-5ddd-8ffb-2eae9a53d7fb,mpmak,https://dams.antwerpen.be/iiif/OFfZjBdhNQSHoOXKECD1eWS6/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/OFfZjBdhNQSHoOXKECD1eWS6,DAMS Image,mpm,Tekstdrager
tg:mpmak:126_#1,uJjC4NHKRceUEeHcCHFmu4bR,225e5898-4e24-5d86-90db-c04fc912330f,mpmak,https://dams.antwerpen.be/iiif/uJjC4NHKRceUEeHcCHFmu4bR/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/uJjC4NHKRceUEeHcCHFmu4bR,DAMS Image,mpm,Tekstdrager
tg:mpmak:127_#1,MWDgVdZn3PfZchQjcVHUkoG4,f7aca78c-8533-503a-aa85-4ddc1ccdbe94,mpmak,https://dams.antwerpen.be/iiif/MWDgVdZn3PfZchQjcVHUkoG4/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/MWDgVdZn3PfZchQjcVHUkoG4,DAMS Image,mpm,Tekstdrager
tg:mpmak:128_#1,r1cWIXqOVVjNXZLcXTDbwn8o,62ab9159-d72d-596f-9f1d-a165339e4ff8,mpmak,https://dams.antwerpen.be/iiif/r1cWIXqOVVjNXZLcXTDbwn8o/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/r1cWIXqOVVjNXZLcXTDbwn8o,DAMS Image,mpm,Tekstdrager
tg:mpmak:129_#1,T1NfLYeV6WaRTjBhHdOu9Amm,9628635c-57b7-5805-8098-4de35f3c1e51,mpmak,https://dams.antwerpen.be/iiif/T1NfLYeV6WaRTjBhHdOu9Amm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/T1NfLYeV6WaRTjBhHdOu9Amm,DAMS Image,mpm,Tekstdrager
tg:mpmak:130_#1,MQHrrnqfgagVDnBcPKSLoVQE,2c6861a8-0bd4-5b6b-aa38-6c878bd8f321,mpmak,https://dams.antwerpen.be/iiif/MQHrrnqfgagVDnBcPKSLoVQE/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/MQHrrnqfgagVDnBcPKSLoVQE,DAMS Image,mpm,Tekstdrager
tg:mpmak:131_#1,q1XCSGWfpGqSvfTO5KoVNYS6,9984db22-8790-5f57-b7bd-e21ecbebaeee,mpmak,https://dams.antwerpen.be/iiif/q1XCSGWfpGqSvfTO5KoVNYS6/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/q1XCSGWfpGqSvfTO5KoVNYS6,DAMS Image,mpm,Tekstdrager
tg:mpmak:132_#1,k1U2jNsSlEavaYlTadTWMw8D,ec61191b-447e-51d9-802b-79b23bafd26d,mpmak,https://dams.antwerpen.be/iiif/k1U2jNsSlEavaYlTadTWMw8D/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/k1U2jNsSlEavaYlTadTWMw8D,DAMS Image,mpm,Tekstdrager
tg:mpmak:133_#1,ui7NpStSrOYELFmbkksCLBkm,4c6198ea-8fcf-5f25-9b6c-e791dc761143,mpmak,https://dams.antwerpen.be/iiif/ui7NpStSrOYELFmbkksCLBkm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ui7NpStSrOYELFmbkksCLBkm,DAMS Image,mpm,Tekstdrager
tg:mpmak:134_#1,y2cdcUaUsPhrsnLWIGCqgHJn,a97d5b42-9dda-5280-b8a9-615d61dd9583,mpmak,https://dams.antwerpen.be/iiif/y2cdcUaUsPhrsnLWIGCqgHJn/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/y2cdcUaUsPhrsnLWIGCqgHJn,DAMS Image,mpm,Tekstdrager
tg:mpmak:135_#1,gifQ6GbQsRDIscmgbaxBA7Qx,18c64996-47de-5017-8392-2ed4b6da114e,mpmak,https://dams.antwerpen.be/iiif/gifQ6GbQsRDIscmgbaxBA7Qx/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/gifQ6GbQsRDIscmgbaxBA7Qx,DAMS Image,mpm,Tekstdrager
tg:mpmak:136_#1,g1dkIiKNScFOXf5tkEhoTt0k,66b46372-68a8-55ce-81b2-bef6cd80f6ce,mpmak,https://dams.antwerpen.be/iiif/g1dkIiKNScFOXf5tkEhoTt0k/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/g1dkIiKNScFOXf5tkEhoTt0k,DAMS Image,mpm,Tekstdrager
tg:mpmak:137_#1,AhoqQYCeRRaWmoNXTqi6bvEF,68fe5aeb-854d-5a8f-8036-2b02fa1020d8,mpmak,https://dams.antwerpen.be/iiif/AhoqQYCeRRaWmoNXTqi6bvEF/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/AhoqQYCeRRaWmoNXTqi6bvEF,DAMS Image,mpm,Tekstdrager
tg:mpmak:138_#1,S22aUeYgVLRMokXWGaCLAa4M,76ad65c2-262d-57f4-a523-f2be91119286,mpmak,https://dams.antwerpen.be/iiif/S22aUeYgVLRMokXWGaCLAa4M/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S22aUeYgVLRMokXWGaCLAa4M,DAMS Image,mpm,Tekstdrager
tg:mpmak:139_#1,V1YFkefZIsmEbUDxsZwNGKws,a260aeca-52cf-58eb-9e38-4afb2afb29fe,mpmak,https://dams.antwerpen.be/iiif/V1YFkefZIsmEbUDxsZwNGKws/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V1YFkefZIsmEbUDxsZwNGKws,DAMS Image,mpm,Tekstdrager
tg:mpmak:140_#1,UcRBjPn9JqOMEVbicHG6NPql,1bf3697c-12b3-53ad-81ae-4b5bda5a0f19,mpmak,https://dams.antwerpen.be/iiif/UcRBjPn9JqOMEVbicHG6NPql/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/UcRBjPn9JqOMEVbicHG6NPql,DAMS Image,mpm,Tekstdrager
tg:mpmak:141_#1,PdbUVOomIda3WVjXg0a6HOOk,c5d3fb3e-d3fc-5127-a95b-166cedc20099,mpmak,https://dams.antwerpen.be/iiif/PdbUVOomIda3WVjXg0a6HOOk/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/PdbUVOomIda3WVjXg0a6HOOk,DAMS Image,mpm,Tekstdrager
tg:mpmak:142_#1,OgRUrkTcfOOLMZUdO48dF0eD,266cc4f0-3b80-5e5d-8502-ca7a22bd30c4,mpmak,https://dams.antwerpen.be/iiif/OgRUrkTcfOOLMZUdO48dF0eD/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/OgRUrkTcfOOLMZUdO48dF0eD,DAMS Image,mpm,Tekstdrager
tg:mpmak:143_#1,b2cXVuMfYTXaYJWdheJW4EVW,0ce1fdab-2466-50d5-88d5-a95f99815115,mpmak,https://dams.antwerpen.be/iiif/b2cXVuMfYTXaYJWdheJW4EVW/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/b2cXVuMfYTXaYJWdheJW4EVW,DAMS Image,mpm,Tekstdrager
tg:mpmak:144_#1,BQ4WeWCKhH8CMJ4U7yifXH1t,bc0f178b-5f83-57f9-91b6-10931ad4198f,mpmak,https://dams.antwerpen.be/iiif/BQ4WeWCKhH8CMJ4U7yifXH1t/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/BQ4WeWCKhH8CMJ4U7yifXH1t,DAMS Image,mpm,Tekstdrager
tg:mpmak:145_#1,vSXNQs8coipWFasqIeRIxiDR,3be0a24b-66b7-5d84-884d-9eca42fbdff1,mpmak,https://dams.antwerpen.be/iiif/vSXNQs8coipWFasqIeRIxiDR/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/vSXNQs8coipWFasqIeRIxiDR,DAMS Image,mpm,Tekstdrager
tg:mpmak:146_#1,b2PQSPLUNdUabeYmRlMstG6Y,654c8589-79ef-53f2-985c-49f354b11267,mpmak,https://dams.antwerpen.be/iiif/b2PQSPLUNdUabeYmRlMstG6Y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/b2PQSPLUNdUabeYmRlMstG6Y,DAMS Image,mpm,Tekstdrager
tg:mpmak:147_#1,OiH9EZjSTYOlbOXdgZfuJmc1,c44d0e38-5cca-5fd3-a06b-b3bc32f96acf,mpmak,https://dams.antwerpen.be/iiif/OiH9EZjSTYOlbOXdgZfuJmc1/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/OiH9EZjSTYOlbOXdgZfuJmc1,DAMS Image,mpm,Tekstdrager
tg:mpmak:148_#1,MGojHjBZJhOaks2XgI7hiyU8,95847168-f33d-59f3-85e3-fcac3e9ef679,mpmak,https://dams.antwerpen.be/iiif/MGojHjBZJhOaks2XgI7hiyU8/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/MGojHjBZJhOaks2XgI7hiyU8,DAMS Image,mpm,Tekstdrager
tg:mpmak:149_#1,X2XVaTZbAUDZIhOdTIscGsFP,7d7fb528-5ad6-5491-8b12-3dba507a8d91,mpmak,https://dams.antwerpen.be/iiif/X2XVaTZbAUDZIhOdTIscGsFP/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/X2XVaTZbAUDZIhOdTIscGsFP,DAMS Image,mpm,Tekstdrager
tg:mpmak:15_#1,S1dRhFOGflNgYdeZeNsbn9eG,5c2c5705-888b-5cff-a773-56eb7a775ed9,mpmak,https://dams.antwerpen.be/iiif/S1dRhFOGflNgYdeZeNsbn9eG/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1dRhFOGflNgYdeZeNsbn9eG,DAMS Image,mpm,Tekstdrager
tg:mpmak:150_#1,O1XwlLYbJjZ5PVpHaPomDpdq,ba5c39f9-3f9e-5b59-95e5-83574a04b796,mpmak,https://dams.antwerpen.be/iiif/O1XwlLYbJjZ5PVpHaPomDpdq/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/O1XwlLYbJjZ5PVpHaPomDpdq,DAMS Image,mpm,Tekstdrager
tg:mpmak:151_#1,R3jROqRShOdOUTlKNWeJWSJo,beb8115b-7b12-50cb-996d-d344a4648cdd,mpmak,https://dams.antwerpen.be/iiif/R3jROqRShOdOUTlKNWeJWSJo/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/R3jROqRShOdOUTlKNWeJWSJo,DAMS Image,mpm,Tekstdrager
tg:mpmak:152_#1,i2cMRorIBbJDraXNLcGxs318,68558e2d-35d8-5622-9185-672a4b6c5b90,mpmak,https://dams.antwerpen.be/iiif/i2cMRorIBbJDraXNLcGxs318/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/i2cMRorIBbJDraXNLcGxs318,DAMS Image,mpm,Tekstdrager
tg:mpmak:153_#1,B7SRJWYRKGNWMaX3EXm9XlHl,93bc78b9-484c-507b-bf84-7f879dae585b,mpmak,https://dams.antwerpen.be/iiif/B7SRJWYRKGNWMaX3EXm9XlHl/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B7SRJWYRKGNWMaX3EXm9XlHl,DAMS Image,mpm,Tekstdrager
tg:mpmak:154_#1,V1FPUIgSWgJ9XnnVfOKVAw8f,3e175d6a-07fd-570b-93bc-89a32b180abc,mpmak,https://dams.antwerpen.be/iiif/V1FPUIgSWgJ9XnnVfOKVAw8f/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V1FPUIgSWgJ9XnnVfOKVAw8f,DAMS Image,mpm,Tekstdrager
tg:mpmak:155_#1,gXUcalJKmQVAliiRSnhOMGk4,4152b2e1-1228-57b9-810e-c312055660bf,mpmak,https://dams.antwerpen.be/iiif/gXUcalJKmQVAliiRSnhOMGk4/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/gXUcalJKmQVAliiRSnhOMGk4,DAMS Image,mpm,Tekstdrager
tg:mpmak:156_#1,P1R3HdpKvTa6sT2thEp4P9FB,40631c5d-a04e-59d2-b61f-22fb019ae990,mpmak,https://dams.antwerpen.be/iiif/P1R3HdpKvTa6sT2thEp4P9FB/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/P1R3HdpKvTa6sT2thEp4P9FB,DAMS Image,mpm,Tekstdrager
tg:mpmak:157_#1,GKTgRWcVJZPi6agJLfHeUrXO,8f598545-a7e6-5c02-8f81-ca80eb394082,mpmak,https://dams.antwerpen.be/iiif/GKTgRWcVJZPi6agJLfHeUrXO/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/GKTgRWcVJZPi6agJLfHeUrXO,DAMS Image,mpm,Tekstdrager
tg:mpmak:158_#1,c2YR6WWSfPALGNcZHMz55kyt,add3c58c-6357-5849-86dd-fed2c92405ac,mpmak,https://dams.antwerpen.be/iiif/c2YR6WWSfPALGNcZHMz55kyt/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/c2YR6WWSfPALGNcZHMz55kyt,DAMS Image,mpm,Tekstdrager
tg:mpmak:159_#1,r19gZCYkZKnjjUfanhRfm16s,f1c9d31e-e6e6-5226-b971-a46b735f03a7,mpmak,https://dams.antwerpen.be/iiif/r19gZCYkZKnjjUfanhRfm16s/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/r19gZCYkZKnjjUfanhRfm16s,DAMS Image,mpm,Tekstdrager
tg:mpmak:160_#1,raWeVLOR4G8SEkEiJLqZcIcE,81beafc4-3560-5b8c-ac23-b4d025dd1297,mpmak,https://dams.antwerpen.be/iiif/raWeVLOR4G8SEkEiJLqZcIcE/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/raWeVLOR4G8SEkEiJLqZcIcE,DAMS Image,mpm,Tekstdrager
tg:mpmak:161_#1,I26jbjJbIkffeRFBTxbQuBsC,b7fb6bb2-a017-5cd8-b027-dc8554922ec6,mpmak,https://dams.antwerpen.be/iiif/I26jbjJbIkffeRFBTxbQuBsC/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I26jbjJbIkffeRFBTxbQuBsC,DAMS Image,mpm,Tekstdrager
tg:mpmak:162_#1,u2WMKOHcKGbnWOZiisOz9AYo,749209ca-bb8d-551a-9107-c53786fdcc08,mpmak,https://dams.antwerpen.be/iiif/u2WMKOHcKGbnWOZiisOz9AYo/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/u2WMKOHcKGbnWOZiisOz9AYo,DAMS Image,mpm,Tekstdrager
tg:mpmak:163_#1,H2U8muVEGRvfdqZbnjfHwA7T,320273fd-78b6-5139-a7b5-884575cffed4,mpmak,https://dams.antwerpen.be/iiif/H2U8muVEGRvfdqZbnjfHwA7T/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/H2U8muVEGRvfdqZbnjfHwA7T,DAMS Image,mpm,Tekstdrager
tg:mpmak:164_#1,y2MbfmX9NnNO6NAQZ9asoL5k,56306f10-3e75-5f1e-ac0b-fa25a7f5df34,mpmak,https://dams.antwerpen.be/iiif/y2MbfmX9NnNO6NAQZ9asoL5k/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/y2MbfmX9NnNO6NAQZ9asoL5k,DAMS Image,mpm,Tekstdrager
tg:mpmak:165_#1,Y2UqdPUWPJdASJ2dn8YCNQAO,bb6c1595-5f4d-5cff-af51-4ac86faf57b1,mpmak,https://dams.antwerpen.be/iiif/Y2UqdPUWPJdASJ2dn8YCNQAO/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Y2UqdPUWPJdASJ2dn8YCNQAO,DAMS Image,mpm,Tekstdrager
tg:mpmak:166_#1,n1EXTkbyhiXiu4SENML44ALY,460e28e6-7f34-5c31-8913-ccde46fb765b,mpmak,https://dams.antwerpen.be/iiif/n1EXTkbyhiXiu4SENML44ALY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/n1EXTkbyhiXiu4SENML44ALY,DAMS Image,mpm,Tekstdrager
tg:mpmak:167_#1,C2dOYOOsIQhQkVTGVMjVgxxY,bb0a0f02-5680-5b97-8fbf-41fbd02cdcb5,mpmak,https://dams.antwerpen.be/iiif/C2dOYOOsIQhQkVTGVMjVgxxY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/C2dOYOOsIQhQkVTGVMjVgxxY,DAMS Image,mpm,Tekstdrager
tg:mpmak:168_#1,U2KbdfehOeUxfJkDCRxxg3xs,5f0d9f27-d5b8-5950-9b89-3fed3ff8c8bc,mpmak,https://dams.antwerpen.be/iiif/U2KbdfehOeUxfJkDCRxxg3xs/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/U2KbdfehOeUxfJkDCRxxg3xs,DAMS Image,mpm,Tekstdrager
tg:mpmak:169_#1,J1dgyQVBWVOVmpNNoV28Mlvx,d88582ab-86d7-53ca-bca9-98b43eb18696,mpmak,https://dams.antwerpen.be/iiif/J1dgyQVBWVOVmpNNoV28Mlvx/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/J1dgyQVBWVOVmpNNoV28Mlvx,DAMS Image,mpm,Tekstdrager
tg:mpmak:17_#1,h2kac4WJbMNcbkVXZQIkyUMN,226ffcad-e68d-53b7-acb8-d2dd4b1f8aa9,mpmak,https://dams.antwerpen.be/iiif/h2kac4WJbMNcbkVXZQIkyUMN/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/h2kac4WJbMNcbkVXZQIkyUMN,DAMS Image,mpm,Tekstdrager
tg:mpmak:170_#1,mPJ7LcDbpV8aamGIZ1YDnw3b,49577ece-2d07-5c43-bc29-2aa8feff1964,mpmak,https://dams.antwerpen.be/iiif/mPJ7LcDbpV8aamGIZ1YDnw3b/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/mPJ7LcDbpV8aamGIZ1YDnw3b,DAMS Image,mpm,Tekstdrager
tg:mpmak:171_#1,B2VrIbHOsWGoVNbRhfX4F4KV,7e617d62-5f7c-54ee-8969-57ed6b03d059,mpmak,https://dams.antwerpen.be/iiif/B2VrIbHOsWGoVNbRhfX4F4KV/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B2VrIbHOsWGoVNbRhfX4F4KV,DAMS Image,mpm,Tekstdrager
tg:mpmak:172_#1,S1FRNmcdujaiRUHSeXdAoXsD,c0f30f3b-53ac-579d-9732-83aa7c58f5f5,mpmak,https://dams.antwerpen.be/iiif/S1FRNmcdujaiRUHSeXdAoXsD/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1FRNmcdujaiRUHSeXdAoXsD,DAMS Image,mpm,Tekstdrager
tg:mpmak:173_#1,R2HZddRgWVYEiGlPmUtIRtEM,5769149e-78d9-5ca0-b457-511ee4a38471,mpmak,https://dams.antwerpen.be/iiif/R2HZddRgWVYEiGlPmUtIRtEM/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/R2HZddRgWVYEiGlPmUtIRtEM,DAMS Image,mpm,Tekstdrager
tg:mpmak:174_#1,ATHCGtpeScXfnLVMuCI67jW7,f330e6bc-a608-5237-ae6c-5e6f05a45818,mpmak,https://dams.antwerpen.be/iiif/ATHCGtpeScXfnLVMuCI67jW7/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ATHCGtpeScXfnLVMuCI67jW7,DAMS Image,mpm,Tekstdrager
tg:mpmak:177_#1,G12HSPOYTYeHiWDTfXdw3dvR,1b8749df-764e-5cf8-a616-f747db61a572,mpmak,https://dams.antwerpen.be/iiif/G12HSPOYTYeHiWDTfXdw3dvR/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/G12HSPOYTYeHiWDTfXdw3dvR,DAMS Image,mpm,Tekstdrager
tg:mpmak:178_#1,d2NqPN9cRMktL7pPcW9k1L2v,47dcebe3-e891-53b3-ab8e-4279b648e666,mpmak,https://dams.antwerpen.be/iiif/d2NqPN9cRMktL7pPcW9k1L2v/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/d2NqPN9cRMktL7pPcW9k1L2v,DAMS Image,mpm,Tekstdrager
tg:mpmak:179_#1,U17MMdiHbaVARXW2K7W9tEXh,92c4f679-4580-5dad-9b98-16bfa55751a9,mpmak,https://dams.antwerpen.be/iiif/U17MMdiHbaVARXW2K7W9tEXh/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/U17MMdiHbaVARXW2K7W9tEXh,DAMS Image,mpm,Tekstdrager
tg:mpmak:18_#1,FHKUkXULdMRVClWTGbI6TNRJ,3281f105-f172-53ff-ab68-53f7946a8eed,mpmak,https://dams.antwerpen.be/iiif/FHKUkXULdMRVClWTGbI6TNRJ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/FHKUkXULdMRVClWTGbI6TNRJ,DAMS Image,mpm,Tekstdrager
tg:mpmak:180_#1,OUU5hJFbdjGNrAOhQs26mZdh,e8574f7c-1efd-541c-af77-44890d0a6592,mpmak,https://dams.antwerpen.be/iiif/OUU5hJFbdjGNrAOhQs26mZdh/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/OUU5hJFbdjGNrAOhQs26mZdh,DAMS Image,mpm,Tekstdrager
tg:mpmak:181_#1,e2BYYKXUNXVMFSRUOnQzro9o,2eab851f-7131-5d92-b960-94f62ed3c13f,mpmak,https://dams.antwerpen.be/iiif/e2BYYKXUNXVMFSRUOnQzro9o/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/e2BYYKXUNXVMFSRUOnQzro9o,DAMS Image,mpm,Tekstdrager
