brocade.id,dams_uuid,ResourceID,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
tg:mpmbr:1019_#1,Q1KWNBDaXZmcGEYXSagNsRn1,cd83fcdd-536e-5067-a7e0-748298d14f31,mpmbr,https://dams.antwerpen.be/iiif/Q1KWNBDaXZmcGEYXSagNsRn1/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Q1KWNBDaXZmcGEYXSagNsRn1,DAMS Image,mpm,Brief
tg:mpmbr:102_#1,K1Rlekc9KOWXSqDcVH79zlGn,f05fb150-7a94-554d-a94d-7acd1f9c3ea4,mpmbr,https://dams.antwerpen.be/iiif/K1Rlekc9KOWXSqDcVH79zlGn/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/K1Rlekc9KOWXSqDcVH79zlGn,DAMS Image,mpm,Brief
tg:mpmbr:1020_#1,OVDTLMR7QnbeqfPJFkmNOhju,a8178b7c-e1f7-5472-ba5d-b88d72978f14,mpmbr,https://dams.antwerpen.be/iiif/OVDTLMR7QnbeqfPJFkmNOhju/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/OVDTLMR7QnbeqfPJFkmNOhju,DAMS Image,mpm,Brief
tg:mpmbr:1021_#1,x1WdapRJanncBbcXLUFfx2n8,3a45a1de-44a8-50fb-99ea-ce3cadd10690,mpmbr,https://dams.antwerpen.be/iiif/x1WdapRJanncBbcXLUFfx2n8/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/x1WdapRJanncBbcXLUFfx2n8,DAMS Image,mpm,Brief
tg:mpmbr:1022_#1,WpVDCWBL3EnGTPOCD1SMC2EV,eb96f534-1cc8-5ce8-9ffb-72f07dcb0b0b,mpmbr,https://dams.antwerpen.be/iiif/WpVDCWBL3EnGTPOCD1SMC2EV/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/WpVDCWBL3EnGTPOCD1SMC2EV,DAMS Image,mpm,Brief
tg:mpmbr:1023_#1,UaZaZSLaPKakvLkhGpBRSfOZ,8fc63b01-f5ab-5b85-b77a-318778bf543c,mpmbr,https://dams.antwerpen.be/iiif/UaZaZSLaPKakvLkhGpBRSfOZ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/UaZaZSLaPKakvLkhGpBRSfOZ,DAMS Image,mpm,Brief
tg:mpmbr:1024_#1,L2RV9KFXeGYQNbXVRHSkP4EC,f376e110-d9b4-5894-865b-e906cfe74eba,mpmbr,https://dams.antwerpen.be/iiif/L2RV9KFXeGYQNbXVRHSkP4EC/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/L2RV9KFXeGYQNbXVRHSkP4EC,DAMS Image,mpm,Brief
tg:mpmbr:1025_#1,O2TTSWQSnUJObTcrghCXpUD4,44fdbe02-f98f-5df8-8076-83c5808c4873,mpmbr,https://dams.antwerpen.be/iiif/O2TTSWQSnUJObTcrghCXpUD4/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/O2TTSWQSnUJObTcrghCXpUD4,DAMS Image,mpm,Brief
tg:mpmbr:1026_#1,v2Y9NKFUbIYXYVGY6N7Mcir3,dca8e971-a789-5933-bc89-c779b7add0b2,mpmbr,https://dams.antwerpen.be/iiif/v2Y9NKFUbIYXYVGY6N7Mcir3/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/v2Y9NKFUbIYXYVGY6N7Mcir3,DAMS Image,mpm,Brief
tg:mpmbr:1027_#1,Y16fgdRQ7bZUNZWdakui2jSD,c65e8c05-b29e-5641-b7ec-25e683aa1cf3,mpmbr,https://dams.antwerpen.be/iiif/Y16fgdRQ7bZUNZWdakui2jSD/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Y16fgdRQ7bZUNZWdakui2jSD,DAMS Image,mpm,Brief
tg:mpmbr:1028_#1,e1gGbdevjUNMUPWagbjxU4qM,92795a50-9734-566d-b7c3-16de09505381,mpmbr,https://dams.antwerpen.be/iiif/e1gGbdevjUNMUPWagbjxU4qM/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/e1gGbdevjUNMUPWagbjxU4qM,DAMS Image,mpm,Brief
tg:mpmbr:1029_#1,U1WdPLMYRwenNaNtgAh5CFGe,98ae829e-2f9e-5751-b889-8f6f9db8f5c2,mpmbr,https://dams.antwerpen.be/iiif/U1WdPLMYRwenNaNtgAh5CFGe/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/U1WdPLMYRwenNaNtgAh5CFGe,DAMS Image,mpm,Brief
tg:mpmbr:103_#1,B8aoXbbVYvkieUVaFee2zfE6,fe86b129-0d54-5848-9d97-c38fe0759ebb,mpmbr,https://dams.antwerpen.be/iiif/B8aoXbbVYvkieUVaFee2zfE6/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B8aoXbbVYvkieUVaFee2zfE6,DAMS Image,mpm,Brief
tg:mpmbr:1030_#1,Ru6Z7mGMCfQWkFPMLKt0W51b,731b8793-6dea-57be-9ccb-836343195d3d,mpmbr,https://dams.antwerpen.be/iiif/Ru6Z7mGMCfQWkFPMLKt0W51b/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Ru6Z7mGMCfQWkFPMLKt0W51b,DAMS Image,mpm,Brief
tg:mpmbr:1031_#1,r2XNA7OpUQldPCtMXWyXuo18,7dae8bca-25af-5f28-a5a8-398fec65c3b6,mpmbr,https://dams.antwerpen.be/iiif/r2XNA7OpUQldPCtMXWyXuo18/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/r2XNA7OpUQldPCtMXWyXuo18,DAMS Image,mpm,Brief
tg:mpmbr:1032_#1,o1NLEjcOGXPVMKcnPqMkXSEm,ec81fd90-38be-54c4-ad38-cb34bdbc4e25,mpmbr,https://dams.antwerpen.be/iiif/o1NLEjcOGXPVMKcnPqMkXSEm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/o1NLEjcOGXPVMKcnPqMkXSEm,DAMS Image,mpm,Brief
tg:mpmbr:1033_#1,c2TSSTcIW8eWIQJimo5KJuMY,083efdb7-5735-5cfb-9ac7-47078da128bb,mpmbr,https://dams.antwerpen.be/iiif/c2TSSTcIW8eWIQJimo5KJuMY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/c2TSSTcIW8eWIQJimo5KJuMY,DAMS Image,mpm,Brief
tg:mpmbr:1034_#1,S2BnjUJfgxVYYRPIigj70j5d,4299d494-e0e4-53c2-bef4-3ba41bbd7d66,mpmbr,https://dams.antwerpen.be/iiif/S2BnjUJfgxVYYRPIigj70j5d/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S2BnjUJfgxVYYRPIigj70j5d,DAMS Image,mpm,Brief
tg:mpmbr:1035_#1,E1QqpbxTD2iNJNebebFzLTtr,5a365154-9045-5cd3-be64-9ec905e03842,mpmbr,https://dams.antwerpen.be/iiif/E1QqpbxTD2iNJNebebFzLTtr/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/E1QqpbxTD2iNJNebebFzLTtr,DAMS Image,mpm,Brief
tg:mpmbr:1036_#1,i1SfkWealOXnRgPCQ65wrOPS,20bc621c-3055-576f-aca6-691173998ff1,mpmbr,https://dams.antwerpen.be/iiif/i1SfkWealOXnRgPCQ65wrOPS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/i1SfkWealOXnRgPCQ65wrOPS,DAMS Image,mpm,Brief
tg:mpmbr:1037_#1,F1GI8cOgAzWjBEUEbJSaxgiu,a98acb25-125e-5d55-9726-5060e231a70e,mpmbr,https://dams.antwerpen.be/iiif/F1GI8cOgAzWjBEUEbJSaxgiu/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/F1GI8cOgAzWjBEUEbJSaxgiu,DAMS Image,mpm,Brief
tg:mpmbr:1038_#1,r2NHQYaekfhaWJAjiQBuNYnV,19173688-9263-5001-96af-6a2426a984a9,mpmbr,https://dams.antwerpen.be/iiif/r2NHQYaekfhaWJAjiQBuNYnV/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/r2NHQYaekfhaWJAjiQBuNYnV,DAMS Image,mpm,Brief
tg:mpmbr:1039_#1,u1GFdoeEWU4PXTv8i7IF3BMR,93eb2623-c367-533d-8d18-93451ad50d08,mpmbr,https://dams.antwerpen.be/iiif/u1GFdoeEWU4PXTv8i7IF3BMR/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/u1GFdoeEWU4PXTv8i7IF3BMR,DAMS Image,mpm,Brief
tg:mpmbr:104_#1,b16MCSRN6FKLIdDqRWZgrn3p,c765812a-fea8-56e3-ba9f-e283466603b5,mpmbr,https://dams.antwerpen.be/iiif/b16MCSRN6FKLIdDqRWZgrn3p/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/b16MCSRN6FKLIdDqRWZgrn3p,DAMS Image,mpm,Brief
tg:mpmbr:1040_#1,p1YHZTOVFObUiNUONOykg4bz,939cb0df-eed2-51d6-b8b1-eaadc532f7f9,mpmbr,https://dams.antwerpen.be/iiif/p1YHZTOVFObUiNUONOykg4bz/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/p1YHZTOVFObUiNUONOykg4bz,DAMS Image,mpm,Brief
tg:mpmbr:1041_#1,NpVsgdqfkjHFdFfUSPqIiLAs,ca802046-fcbc-5d0b-abac-53d1347d0070,mpmbr,https://dams.antwerpen.be/iiif/NpVsgdqfkjHFdFfUSPqIiLAs/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/NpVsgdqfkjHFdFfUSPqIiLAs,DAMS Image,mpm,Brief
tg:mpmbr:1042_#1,j1SVX4YrfWPFAdViaXUVOkdo,3ef61fbe-f447-5135-b64d-26033790fb16,mpmbr,https://dams.antwerpen.be/iiif/j1SVX4YrfWPFAdViaXUVOkdo/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/j1SVX4YrfWPFAdViaXUVOkdo,DAMS Image,mpm,Brief
tg:mpmbr:1043_#1,b2JPfRBRZWmDWPgPUgMxMgD5,d05a0f4b-1e9a-5ff2-bd7a-71acb48d649a,mpmbr,https://dams.antwerpen.be/iiif/b2JPfRBRZWmDWPgPUgMxMgD5/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/b2JPfRBRZWmDWPgPUgMxMgD5,DAMS Image,mpm,Brief
tg:mpmbr:1044_#1,AkfSJEtUHGLEPShCPgg48wPP,10a1d9f5-b8e3-5f0a-b600-001adf23f45b,mpmbr,https://dams.antwerpen.be/iiif/AkfSJEtUHGLEPShCPgg48wPP/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/AkfSJEtUHGLEPShCPgg48wPP,DAMS Image,mpm,Brief
tg:mpmbr:1045_#1,Z1ggJsSVfUe7dLmcVnxyKzsE,f9317737-fa43-5eab-b1fe-c516be70872b,mpmbr,https://dams.antwerpen.be/iiif/Z1ggJsSVfUe7dLmcVnxyKzsE/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Z1ggJsSVfUe7dLmcVnxyKzsE,DAMS Image,mpm,Brief
tg:mpmbr:1046_#1,z1OYUXJOQNRPi8SYqeFppox5,974f05b0-378d-5e85-9f02-68f5ca02716e,mpmbr,https://dams.antwerpen.be/iiif/z1OYUXJOQNRPi8SYqeFppox5/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/z1OYUXJOQNRPi8SYqeFppox5,DAMS Image,mpm,Brief
tg:mpmbr:1047_#1,l21TVKUiUo5ErZWoWLSaPi3W,6a08e5b3-3a16-527d-9656-17505e586ee3,mpmbr,https://dams.antwerpen.be/iiif/l21TVKUiUo5ErZWoWLSaPi3W/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/l21TVKUiUo5ErZWoWLSaPi3W,DAMS Image,mpm,Brief
tg:mpmbr:1048_#1,O1kXrLGMRTLCmW4IaWBP3Wm3,80edb321-1e94-5875-87a2-5572bdf754ac,mpmbr,https://dams.antwerpen.be/iiif/O1kXrLGMRTLCmW4IaWBP3Wm3/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/O1kXrLGMRTLCmW4IaWBP3Wm3,DAMS Image,mpm,Brief
tg:mpmbr:1049_#1,zVKggSS1cVROFVHjG4UTyPVi,55c6d1eb-384a-52f8-b635-4cb6ec428350,mpmbr,https://dams.antwerpen.be/iiif/zVKggSS1cVROFVHjG4UTyPVi/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/zVKggSS1cVROFVHjG4UTyPVi,DAMS Image,mpm,Brief
tg:mpmbr:105_#1,W2dWCEaZKSTfnGWXPp6kSQ7p,91106fa7-3f96-5fc5-8b2e-6d2f4787f4cc,mpmbr,https://dams.antwerpen.be/iiif/W2dWCEaZKSTfnGWXPp6kSQ7p/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/W2dWCEaZKSTfnGWXPp6kSQ7p,DAMS Image,mpm,Brief
tg:mpmbr:1050_#1,f2XORTfWBRlTVMQbZ9nGZZ6y,b276006c-eb10-570b-8bf3-10a9c2c4a8d3,mpmbr,https://dams.antwerpen.be/iiif/f2XORTfWBRlTVMQbZ9nGZZ6y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/f2XORTfWBRlTVMQbZ9nGZZ6y,DAMS Image,mpm,Brief
tg:mpmbr:1051_#1,Y9lpK1iJHdQMUdsNupb5euLI,a576b504-edba-528b-8294-8d6e719e379b,mpmbr,https://dams.antwerpen.be/iiif/Y9lpK1iJHdQMUdsNupb5euLI/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Y9lpK1iJHdQMUdsNupb5euLI,DAMS Image,mpm,Brief
tg:mpmbr:1052_#1,Y2bPSMnOia9EXdGTipvml5GH,43838162-aa05-5125-b9ba-d804a38bdbd2,mpmbr,https://dams.antwerpen.be/iiif/Y2bPSMnOia9EXdGTipvml5GH/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Y2bPSMnOia9EXdGTipvml5GH,DAMS Image,mpm,Brief
tg:mpmbr:1053_#1,A1SKTDSXic4pPRCNgG96gfVw,43bdf1d5-916e-5fa5-b515-529e70cb059b,mpmbr,https://dams.antwerpen.be/iiif/A1SKTDSXic4pPRCNgG96gfVw/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/A1SKTDSXic4pPRCNgG96gfVw,DAMS Image,mpm,Brief
tg:mpmbr:1054_#1,Y1SjBhWSJX8ZRTQgHsLmdWAM,a031810b-bc44-538c-b429-158f5108f931,mpmbr,https://dams.antwerpen.be/iiif/Y1SjBhWSJX8ZRTQgHsLmdWAM/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Y1SjBhWSJX8ZRTQgHsLmdWAM,DAMS Image,mpm,Brief
tg:mpmbr:1055_#1,EVSXVrc8THmURV9dSlWsIEG8,39bad844-a064-5ea1-be45-e6023213ef4b,mpmbr,https://dams.antwerpen.be/iiif/EVSXVrc8THmURV9dSlWsIEG8/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/EVSXVrc8THmURV9dSlWsIEG8,DAMS Image,mpm,Brief
tg:mpmbr:1056_#1,M2GZgVrVUm7eWZWWJLucoOd5,5d7b8d34-03cd-5a90-a341-332e95e51ccf,mpmbr,https://dams.antwerpen.be/iiif/M2GZgVrVUm7eWZWWJLucoOd5/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/M2GZgVrVUm7eWZWWJLucoOd5,DAMS Image,mpm,Brief
tg:mpmbr:1057_#1,D1JYlTDPcIKGRVoTbIyGIm03,6372673e-5e94-5c71-8119-dfd4ef5e520a,mpmbr,https://dams.antwerpen.be/iiif/D1JYlTDPcIKGRVoTbIyGIm03/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/D1JYlTDPcIKGRVoTbIyGIm03,DAMS Image,mpm,Brief
tg:mpmbr:1058_#1,pgoGMCcXCNYJOiRFaDH5AZc7,3ad1b541-5b1f-5830-908c-0a7ebfd14bda,mpmbr,https://dams.antwerpen.be/iiif/pgoGMCcXCNYJOiRFaDH5AZc7/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/pgoGMCcXCNYJOiRFaDH5AZc7,DAMS Image,mpm,Brief
tg:mpmbr:1059_#1,uK3WYAVcmNlmKWXWEHmhEoT3,f4691224-af84-5882-b6ca-205d00d2bc90,mpmbr,https://dams.antwerpen.be/iiif/uK3WYAVcmNlmKWXWEHmhEoT3/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/uK3WYAVcmNlmKWXWEHmhEoT3,DAMS Image,mpm,Brief
tg:mpmbr:106_#1,q2WCOoWedBNahhUNcRFeNK5s,3c66b6ce-a91a-5b9f-9924-bff5d0d57cf0,mpmbr,https://dams.antwerpen.be/iiif/q2WCOoWedBNahhUNcRFeNK5s/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/q2WCOoWedBNahhUNcRFeNK5s,DAMS Image,mpm,Brief
tg:mpmbr:1060_#1,MSVPnLadxPZ5D2k8Np6hNPSm,8fd00fb4-6aea-5f5f-b681-159b6bb5a835,mpmbr,https://dams.antwerpen.be/iiif/MSVPnLadxPZ5D2k8Np6hNPSm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/MSVPnLadxPZ5D2k8Np6hNPSm,DAMS Image,mpm,Brief
tg:mpmbr:1061_#1,h2WNbbPedThGWjvjYI4aa2Lb,eae56148-0d7c-535d-952c-ff4d4f5102c4,mpmbr,https://dams.antwerpen.be/iiif/h2WNbbPedThGWjvjYI4aa2Lb/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/h2WNbbPedThGWjvjYI4aa2Lb,DAMS Image,mpm,Brief
tg:mpmbr:1062_#1,oQeePgfZrWVNLIOhk3lfcPTZ,878f4179-9110-587d-a721-85685d8e581e,mpmbr,https://dams.antwerpen.be/iiif/oQeePgfZrWVNLIOhk3lfcPTZ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/oQeePgfZrWVNLIOhk3lfcPTZ,DAMS Image,mpm,Brief
tg:mpmbr:1063_#1,z1ZOHQhUDVLAJjP8CCrGnF1Y,fd496099-b78d-5e4c-9fe5-e249b890ca47,mpmbr,https://dams.antwerpen.be/iiif/z1ZOHQhUDVLAJjP8CCrGnF1Y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/z1ZOHQhUDVLAJjP8CCrGnF1Y,DAMS Image,mpm,Brief
tg:mpmbr:1064_#1,pVmHrVpnFdTospiSNFSfQVIE,803c7115-85a1-53ce-837f-09ed1c090836,mpmbr,https://dams.antwerpen.be/iiif/pVmHrVpnFdTospiSNFSfQVIE/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/pVmHrVpnFdTospiSNFSfQVIE,DAMS Image,mpm,Brief
tg:mpmbr:1065_#1,I1QoKgUZgCVucBPnTlkxOVR9,3c559f08-89a7-597e-a7e0-f10a7046e3ed,mpmbr,https://dams.antwerpen.be/iiif/I1QoKgUZgCVucBPnTlkxOVR9/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I1QoKgUZgCVucBPnTlkxOVR9,DAMS Image,mpm,Brief
tg:mpmbr:1066_#1,g1SWOnf9ViaUJYSVcLuc1rhO,69d69cba-4147-50d6-b0bb-25062bc79d33,mpmbr,https://dams.antwerpen.be/iiif/g1SWOnf9ViaUJYSVcLuc1rhO/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/g1SWOnf9ViaUJYSVcLuc1rhO,DAMS Image,mpm,Brief
tg:mpmbr:1067_#1,k1s8dXTZSUMxVobMDkiWcHf9,fd61bcd4-b8ac-56e7-8af9-91f82ab1ca52,mpmbr,https://dams.antwerpen.be/iiif/k1s8dXTZSUMxVobMDkiWcHf9/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/k1s8dXTZSUMxVobMDkiWcHf9,DAMS Image,mpm,Brief
tg:mpmbr:1068_#1,aWcBUOstUMhNqeK5XLBMpc6Z,1e1d1b19-acc7-5c9a-b112-0418550c2c27,mpmbr,https://dams.antwerpen.be/iiif/aWcBUOstUMhNqeK5XLBMpc6Z/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/aWcBUOstUMhNqeK5XLBMpc6Z,DAMS Image,mpm,Brief
