ResourceID,brocade.id,card,order,source_field,source_code,Material
dbd3773e-563b-5a66-a991-5035d2525be6,tg:lhhs:21137_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
4dfe4ae9-f513-5cdf-8dd7-55276e6d2508,tg:lhhs:13222_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
5553c25d-b258-57bb-a576-6a0e80bc5437,tg:lhhs:10148_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
b2143a2a-7499-51ee-b167-98cd67a70be8,tg:lhhs:20633_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
426fd970-f322-59ea-a0aa-4dfce41d9d6e,tg:lhhs:4225_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
123c3457-56d1-550a-9556-8d216e39ee3d,tg:lhhs:17897_#1,e22_Materials,1,kenmerken.lhschrijfhs,pc,pencils (drawing and writing equipment)
835ee78d-ed4b-545c-a1b6-73dc75fd3501,tg:lhhs:14264_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
750d54c8-5a75-575e-94a5-288940e3bf46,tg:lhhs:2611_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
89e7316b-a002-5987-9c29-922563f14945,tg:lhhs:7037_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
1f3cf3c1-ad13-5feb-b713-81632933967c,tg:lhhs:15616_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
9f8cc854-9de6-58bf-8da6-67f6dfefa627,tg:lhhs:17887_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
1794db96-9916-5bdf-bc6e-2e01124c2f0e,tg:lhhs:14274_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
137be845-de92-5ada-9920-39d1e4ea7628,tg:lhhs:10158_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
cddc3316-1d12-5fef-8e8a-b90d4b8ff402,tg:lhhs:4235_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
47abd009-d552-5430-a60c-8e99953bd558,tg:lhhs:20623_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
07c4b042-af92-5680-a450-2f170cdf6feb,tg:lhhs:16414_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
bcb2f649-9181-5767-9319-37eeb5ebc663,tg:lhhs:2779_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
018e1045-6898-5a5b-a081-7913a3ec14aa,tg:lhhs:13232_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
9cd0ff29-6cd7-5e00-ad3b-f4a9f653f2b1,tg:lhhs:15606_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
d76ff2e8-032a-55a3-8125-5b12f1831e0e,tg:lhhs:7027_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
346eba99-837a-5cec-a0d9-8957fe799d8c,tg:lhhs:6210_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
9437c4f2-47e0-5d0b-a15e-2e3bac4e99dd,tg:lhhs:11217_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
3dee3773-1b7a-56b0-8138-140aacee380c,tg:lhhs:14431_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
37d09dc7-b7d9-5a87-a1ee-7b37cae7eafe,tg:lhhs:4470_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
04f93e6a-ef9e-5c6b-a516-b280669117a0,tg:lhhs:16329_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
2ea3b36b-88a4-5abe-9207-6ddc2c4afab7,tg:lhhs:12005_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
f8959910-c5d2-5772-8a3a-acf656821eef,tg:lhhs:7662_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
aa6c9688-c7aa-5ac2-b017-cb6a63a99a9c,tg:lhhs:17623_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
df8df45d-5040-5c50-9f5a-71b490c9d8c8,tg:lhhs:15043_#1,e22_Materials,1,kenmerken.lhschrijfhs,pc,pencils (drawing and writing equipment)
17ba9574-2ad8-56d7-a101-5cd02ffab45b,tg:lhhs:5002_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
6f578a9a-b247-5807-b532-07fdf26dadae,tg:lhhs:21414_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
c82690a9-1729-5d3f-9727-02028f220070,tg:lhhs:4508_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
8b4ac801-589a-5424-9058-59a754701c9c,tg:lhhs:19943_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
7884f7af-10a1-54eb-ad64-451b152b731c,tg:lhhs:10665_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
9c83f3b2-c64d-5486-9e47-3ddceb473c4f,tg:lhhs:9902_#1,e22_Materials,1,kenmerken.lhschrijfhs,ft,felt-tip pens
e8429df8-12da-50db-9e07-4cd3c2d5be5c,tg:lhhs:11207_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
f5554831-a582-5000-8944-e83d64f42a11,tg:lhhs:20076_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
27f131bb-430a-5458-8dab-a95bc3327067,tg:lhhs:4460_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
411ecba3-7728-56c1-a229-26fe91777597,tg:lhhs:14421_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
dce6462b-cd2a-5ee8-96f3-f7b53e4c01bb,tg:lhhs:21404_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
251bd86f-1445-5e3b-b741-e98759b758be,tg:lhhs:5012_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
a0302390-60a6-5c4d-8be6-6ac5e84475e6,tg:lhhs:14559_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
8573f0e7-477c-5432-87ff-89f6eb390e9d,tg:lhhs:19953_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
5cc6f28a-8fb4-55f1-8512-15dba10c5342,tg:lhhs:8581_#1,e22_Materials,1,kenmerken.lhschrijfhs,pc,pencils (drawing and writing equipment)
59199ea7-2f4c-55ec-b2e0-7757f6bfcdb6,tg:lhhs:17633_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
d837fb17-4dc1-5413-aa44-ec6654839287,tg:lhhs:7672_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
4d0ce686-a198-5a45-9603-9699d1835760,tg:lhhs:20897_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
6346197e-906a-50ad-9d5f-7f3debd5709b,tg:lhhs:21380_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
555b1016-4bbc-5a77-8f0b-319b6c2c826b,tg:lhhs:10868_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
71da26ff-c41f-5dba-92ea-d64ae808cf70,tg:lhhs:8205_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
1b766b48-852e-5143-b854-4ffbe3b25493,tg:lhhs:18244_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
51622770-54b9-556f-9762-d4ae0eabd01d,tg:lhhs:17956_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
6827b7ed-7ff9-5d76-b748-36195a3e043b,tg:lhhs:7917_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
78bbf5c2-8f20-51dc-8b67-ff3b970cec66,tg:lhhs:11583_#1,e22_Materials,1,kenmerken.lhschrijfhs,pc,pencils (drawing and writing equipment)
3affc85e-2c5a-5211-9c44-588912b094fb,tg:lhhs:19636_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
8048cfdc-b019-500c-acd1-21d1c90e71a4,tg:lhhs:6584_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
4bf8df45-c894-5d30-b487-84ea1da7bf78,tg:lhhs:10878_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
0e71cd1f-f700-5332-8c4e-81ec51713d19,tg:lhhs:8215_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
1e337131-5510-52a2-aef5-a2232968377a,tg:lhhs:5786_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
ab7df707-d409-565a-b412-cd6130673471,tg:lhhs:21390_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
06050ace-46da-5b7e-8300-2bf785247330,tg:lhhs:10900_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
f103714c-d533-5e1d-819f-09514dd08dce,tg:lhhs:19626_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
80c9cfb1-ffac-5a5d-b51e-32261a4df42a,tg:lhhs:9667_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
7e3d0861-4f6d-57ad-8272-151bcfe56a4c,tg:lhhs:6594_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
7a94c0df-8b77-5b5c-8b0a-eaf9ba529aba,tg:lhhs:7907_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
315ae5d9-4efa-5e05-9a95-b7a7680f2de9,tg:lhhs:17946_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
0c553f78-fd3f-5358-83f8-0a52d3ce0c25,tg:lhhs:11593_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
25b3fa4e-badf-5bba-a30a-331b65c4a5c6,tg:lhhs:14488_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
71e35717-42a3-50e3-bb83-63e5811a5884,tg:lhhs:19882_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
a4777ba5-2b13-5c9f-a074-ad95a42047b3,tg:lhhs:8450_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
4deb02d6-36f7-5111-8f7c-bcb16dd95410,tg:lhhs:2964_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
0e073cac-b07f-518c-8d44-9646d2b3cc37,tg:lhhs:19063_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
0e4f78ce-f763-5dd6-bcb8-1335aeefa486,tg:lhhs:9022_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
c23f6d7d-dae8-5b9a-ae0f-cf0073f8bc30,tg:lhhs:8440_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
dbf5090b-173d-5378-ac0b-d061367430eb,tg:lhhs:19892_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
29041753-64b4-53c4-a40b-6a5a414e02d1,tg:lhhs:15192_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
038ffd76-1f84-5366-8b53-333df1cec6a6,tg:lhhs:9032_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
e433b66b-4c28-5035-b5aa-ba31e785789e,tg:lhhs:19073_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
e0516c54-89a9-56fd-9ca0-ebf4612fdb69,tg:lhhs:15973_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
3270489a-5beb-59c3-a22d-f12175af063a,tg:lhhs:16380_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
6ca42421-c016-5e02-bcf4-b44ed95b0d9a,tg:lhhs:2974_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
33f9219f-2091-5efe-a804-a40c0be0a72c,tg:lhhs:18777_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
54bbbd04-d6a3-5986-b72f-47dfd42b4206,tg:lhhs:6856_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
9e0cdd91-bff1-5d0c-9c4a-61d820b9a2da,tg:lhhs:16817_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
c229b3ce-9150-5089-8d9d-61a3b91778da,tg:lhhs:19305_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
953440c9-0874-55e6-9693-d0b86154739d,tg:lhhs:9344_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
6aec2b92-4ba9-582e-92c2-f83d9072a817,tg:lhhs:16807_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
49ae7cbb-b880-5d33-b919-aa7bf4fc4ad7,tg:lhhs:8726_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
92d93e3c-4eb7-55ea-bb3c-22d009f02ed0,tg:lhhs:11841_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
5e9b58fc-4d05-5f15-a7f4-b3b2c15ce64e,tg:lhhs:18767_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
f1ded40a-a2ba-51f8-b7a2-e03c8e184921,tg:lhhs:14686_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
2340c529-d81c-50c6-a421-1bb86ad1468d,tg:lhhs:19315_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
dd181b86-3c28-5453-9781-44f39d2c7685,tg:lhhs:8163_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
ceb71923-77d8-5d51-892e-50c100c1d527,tg:lhhs:18122_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
dfef618d-c4bf-573c-ba44-4217ce596ae2,tg:lhhs:4863_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
5b971a31-b028-5abf-8671-c2d983fe05f8,tg:lhhs:19428_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
3ac4d5c2-833c-5660-9329-cc1695fb803b,tg:lhhs:14822_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
213c98bf-71a2-54e1-9a5f-8fc032518d8f,tg:lhhs:3825_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
272aab72-c830-5416-a2b6-0e007140dd87,tg:lhhs:19550_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
4fb58cb8-87f4-5639-aced-6962bb9201bd,tg:lhhs:4082_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
cfe7dec8-dab2-5320-a5dd-c23d4dfdb421,tg:lhhs:3835_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
4ee34eb3-8265-571f-b213-88704c4737be,tg:lhhs:18132_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
c6d92c30-a2a3-57b9-8077-c429c2eee4ec,tg:lhhs:8173_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
4d72803d-925b-577f-8014-d0df60983b28,tg:lhhs:9479_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
9b549df4-dd80-57b6-a688-19dee3053f54,tg:lhhs:14832_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
95d9c611-9a62-575d-a995-f28f582b6fbd,tg:lhhs:19438_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
7fd93910-68c9-5ac3-861c-2285365ac899,tg:lhhs:8992_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
fa46dd10-987b-519c-9324-6eb69712abde,tg:lhhs:4092_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
643a125a-4757-5715-9252-3ce4ecd08ce1,tg:lhhs:19540_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
6e326823-df14-5cfc-bb89-82dadb08b41e,tg:lhhs:8898_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
7e752181-4b52-53b9-8b43-e422e142c0c8,tg:lhhs:5492_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
53b60fac-1829-508f-b4fd-92b3774348d6,tg:lhhs:21084_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
9a53e44d-14c4-5c9c-b641-f76b4a3135f7,tg:lhhs:4198_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
0a1afd5d-598a-5efa-aa03-9d171048c1c3,tg:lhhs:3847_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
8978f442-1fd6-56d9-94eb-40fae8ab7e4a,tg:lhhs:18140_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
5615e6b1-7f15-58bc-856b-1781f3e28a9b,tg:lhhs:4801_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
ca9ce44e-dfdf-54c4-9ea0-35bfc5254702,tg:lhhs:14840_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
257d3cbc-e757-5066-9fcc-1d360a4bbfec,tg:lhhs:6680_#1,e22_Materials,1,kenmerken.lhschrijfhs,pc,pencils (drawing and writing equipment)
bb79f651-806c-54ba-b446-a2e6b9d6fdc3,tg:lhhs:19532_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
319522a5-cf55-5400-a6cb-7a95f1f92d17,tg:lhhs:18150_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
15f75cee-6c46-5db6-af88-567adb7c5796,tg:lhhs:8111_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
31af3d8b-cca7-563b-973f-fc2b49d06452,tg:lhhs:14850_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
3c35e7e8-b1d1-5ec2-b71f-347561872b94,tg:lhhs:4811_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
9be1bc0c-f502-57ef-b2db-e3c9236b0aa4,tg:lhhs:21094_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
c217161b-1ff8-53e4-8200-0f6090caa44f,tg:lhhs:5482_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
d04243c6-d08f-5c38-9ffa-b2b74125a399,tg:lhhs:3857_#1,e22_Materials,1,kenmerken.lhschrijfhs,pc,pencils (drawing and writing equipment)
b87d6228-9926-5695-a94d-c5dcc0d3183c,tg:lhhs:4188_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
103bfaed-8f5b-5b9a-8726-cd6a2133b35e,tg:lhhs:8069_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
88a92f66-eb3a-5fb0-9ac3-cd3a20b14b56,tg:lhhs:4969_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
82da4559-ed0c-5f64-88d1-8f9d22f3d519,tg:lhhs:9563_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
4bb61dce-9277-5e52-a101-a644e8b2387a,tg:lhhs:15286_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
9567a7e3-e45b-5770-b6a9-096a386a5e97,tg:lhhs:16875_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
241d91f4-86bf-59ef-8ba7-d6bb27d0bb0c,tg:lhhs:18715_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
73dbebd9-52cc-5f60-b9f2-8aea60080ee6,tg:lhhs:8754_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
146e6fc7-f192-5d0b-9c15-ba33035d0da8,tg:lhhs:19367_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
46426c99-4cf9-56a0-a13e-c1397e6758bf,tg:lhhs:8744_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
0409ef4d-b80f-57c8-b8ee-6e10b22978c1,tg:lhhs:11823_#1,e22_Materials,1,kenmerken.lhschrijfhs,ft,felt-tip pens
edfc7ec1-858e-53f5-9715-9c6bbac78908,tg:lhhs:16084_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
0f921e4f-0fb7-5a3a-8f18-9d1bcedd58ee,tg:lhhs:19377_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
34d4c377-eadf-5e0e-9698-51dc54e8af87,tg:lhhs:20924_#1,e22_Materials,1,kenmerken.lhschrijfhs,ft,felt-tip pens
1e130e73-8975-503d-a2f8-cac4f422c2f0,tg:lhhs:18473_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
99ff9b42-cc69-5808-8e78-15c026cb5267,tg:lhhs:15879_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
6f8a5e20-79b3-5158-b9ff-957479ab69ce,tg:lhhs:9040_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
5ad67e15-94c1-51ab-8a32-0e6194af7f03,tg:lhhs:19998_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
dc8ffbdd-f192-5f12-8447-9f4610ac3468,tg:lhhs:15098_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
fbc17868-4d99-53cf-ab2d-bfda388f4e92,tg:lhhs:19169_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
d9f8d1ea-8c97-5bc6-b443-40c948ecce6e,tg:lhhs:20934_#1,e22_Materials,1,kenmerken.lhschrijfhs,ft,felt-tip pens
5898b4c6-d9a0-52fa-a631-f0936af2bf87,tg:lhhs:9128_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
f4041792-0e7e-5571-87eb-fbb844635d7d,tg:lhhs:17790_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
d8124aff-2e91-5ccc-87ee-ae289162ae4e,tg:lhhs:8422_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
f9fdf81e-f0af-5524-8351-230181f43f34,tg:lhhs:5828_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
52c1addf-b88a-5d48-868d-f4e77aa40aa0,tg:lhhs:14582_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
110593b4-5d78-570d-9852-4e8b11d634e7,tg:lhhs:19988_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
0d983626-9a6f-59c1-9c13-1cde002d2f1d,tg:lhhs:12957_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
6dad8430-ee4a-5e5a-943f-3e5fbdde6339,tg:lhhs:15088_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
c0a604d6-0118-53ac-be1b-708eec1c5ac1,tg:lhhs:9050_#1,e22_Materials,1,kenmerken.lhschrijfhs,bi,ball-point pens
0f0ffaa3-54ba-5690-9bf9-f37b3d29d0e4,tg:lhhs:5950_#1,e22_Materials,1,kenmerken.lhschrijfhs,ft,felt-tip pens
7efe8de9-b163-5874-a1bc-28782dabe176,tg:lhhs:15911_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
b5b48722-6100-52e7-8940-70f56a0d686c,tg:lhhs:7194_#1,e22_Materials,1,kenmerken.lhschrijfhs,in,ink
