ResourceID,brocade.id,card,order,Keeper,Object Number,Object Identifier
841184cb-04c1-5c01-95d9-ba8a24d371e7,tg:lhdc:3263_#1,AA,0,Letterenhuis,tg:lhdc:3263_#1,https://data.letterenhuis.be/ark:/24970/841184cb-04c1-5c01-95d9-ba8a24d371e7
576c9b04-7130-5482-9826-d751a583c97f,tg:lhdc:1403_#1,AA,0,Letterenhuis,tg:lhdc:1403_#1,https://data.letterenhuis.be/ark:/24970/576c9b04-7130-5482-9826-d751a583c97f
f4fdd0dd-0f5c-52ee-9f52-bac08cd307bb,tg:lhdc:4225_#1,AA,0,Letterenhuis,tg:lhdc:4225_#1,https://data.letterenhuis.be/ark:/24970/f4fdd0dd-0f5c-52ee-9f52-bac08cd307bb
0901a9b5-ed14-5f1a-bca8-31e9dffb80f5,tg:lhdc:2611_#1,AA,0,Letterenhuis,tg:lhdc:2611_#1,https://data.letterenhuis.be/ark:/24970/0901a9b5-ed14-5f1a-bca8-31e9dffb80f5
9d00cfee-8e01-5ef5-8792-072bdf3491cd,tg:lhdc:932_#1,AA,0,Letterenhuis,tg:lhdc:932_#1,https://data.letterenhuis.be/ark:/24970/9d00cfee-8e01-5ef5-8792-072bdf3491cd
3103e92c-2fdd-538f-b973-fdd009bc2fce,tg:lhdc:1413_#1,AA,0,Letterenhuis,tg:lhdc:1413_#1,https://data.letterenhuis.be/ark:/24970/3103e92c-2fdd-538f-b973-fdd009bc2fce
fced93b4-f3f4-5440-9dc4-49449a530804,tg:lhdc:4235_#1,AA,0,Letterenhuis,tg:lhdc:4235_#1,https://data.letterenhuis.be/ark:/24970/fced93b4-f3f4-5440-9dc4-49449a530804
8d0b7523-4b7a-50e9-8e45-880be11b9672,tg:lhdc:2779_#1,AA,0,Letterenhuis,tg:lhdc:2779_#1,https://data.letterenhuis.be/ark:/24970/8d0b7523-4b7a-50e9-8e45-880be11b9672
d856261f-4d19-59cb-938a-ea663583f0a3,tg:lhdc:3273_#1,AA,0,Letterenhuis,tg:lhdc:3273_#1,https://data.letterenhuis.be/ark:/24970/d856261f-4d19-59cb-938a-ea663583f0a3
6998acc1-b6f8-5194-886e-6ad894c3097e,tg:lhdc:922_#1,AA,0,Letterenhuis,tg:lhdc:922_#1,https://data.letterenhuis.be/ark:/24970/6998acc1-b6f8-5194-886e-6ad894c3097e
a0dc1245-7339-5f14-b4ef-e3012e58696f,tg:lhdc:2601_#1,AA,0,Letterenhuis,tg:lhdc:2601_#1,https://data.letterenhuis.be/ark:/24970/a0dc1245-7339-5f14-b4ef-e3012e58696f
37a88861-af9b-5498-a092-862afb43030a,tg:lhdc:3436_#1,AA,0,Letterenhuis,tg:lhdc:3436_#1,https://data.letterenhuis.be/ark:/24970/37a88861-af9b-5498-a092-862afb43030a
52e28c4b-21c1-5391-8a42-6ef6630f3541,tg:lhdc:786_#1,AA,0,Letterenhuis,tg:lhdc:786_#1,https://data.letterenhuis.be/ark:/24970/52e28c4b-21c1-5391-8a42-6ef6630f3541
67765a2c-ebcd-50aa-b883-c13de4602958,tg:lhdc:1256_#1,AA,0,Letterenhuis,tg:lhdc:1256_#1,https://data.letterenhuis.be/ark:/24970/67765a2c-ebcd-50aa-b883-c13de4602958
e472b7cc-f0be-53e9-a212-68a05aaf1b90,tg:lhdc:4470_#1,AA,0,Letterenhuis,tg:lhdc:4470_#1,https://data.letterenhuis.be/ark:/24970/e472b7cc-f0be-53e9-a212-68a05aaf1b90
dda58c27-85b0-5b60-8ae6-42a117e5ba7d,tg:lhdc:2044_#1,AA,0,Letterenhuis,tg:lhdc:2044_#1,https://data.letterenhuis.be/ark:/24970/dda58c27-85b0-5b60-8ae6-42a117e5ba7d
997a41a6-8799-5db3-8475-d14a17b30812,tg:lhdc:4508_#1,AA,0,Letterenhuis,tg:lhdc:4508_#1,https://data.letterenhuis.be/ark:/24970/997a41a6-8799-5db3-8475-d14a17b30812
c7acda2c-c8cd-5728-ad4e-bf9d30ae3e28,tg:lhdc:796_#1,AA,0,Letterenhuis,tg:lhdc:796_#1,https://data.letterenhuis.be/ark:/24970/c7acda2c-c8cd-5728-ad4e-bf9d30ae3e28
867840af-8241-5f81-bb79-21dc869a2f8c,tg:lhdc:1246_#1,AA,0,Letterenhuis,tg:lhdc:1246_#1,https://data.letterenhuis.be/ark:/24970/867840af-8241-5f81-bb79-21dc869a2f8c
48d1ef43-315c-5f5d-a7e8-f5ad28d6c2b0,tg:lhdc:4460_#1,AA,0,Letterenhuis,tg:lhdc:4460_#1,https://data.letterenhuis.be/ark:/24970/48d1ef43-315c-5f5d-a7e8-f5ad28d6c2b0
b3d96587-eee0-5361-abdc-8de2c55e9506,tg:lhdc:3426_#1,AA,0,Letterenhuis,tg:lhdc:3426_#1,https://data.letterenhuis.be/ark:/24970/b3d96587-eee0-5361-abdc-8de2c55e9506
b33f15d0-e6f3-5c24-afc3-73673b6c9da3,tg:lhdc:4518_#1,AA,0,Letterenhuis,tg:lhdc:4518_#1,https://data.letterenhuis.be/ark:/24970/b33f15d0-e6f3-5c24-afc3-73673b6c9da3
c4250f99-b603-5908-8636-82f0f12ff43c,tg:lhdc:2054_#1,AA,0,Letterenhuis,tg:lhdc:2054_#1,https://data.letterenhuis.be/ark:/24970/c4250f99-b603-5908-8636-82f0f12ff43c
6957fdc9-11f3-5c2e-a422-6c8650f43abe,tg:lhdc:2185_#1,AA,0,Letterenhuis,tg:lhdc:2185_#1,https://data.letterenhuis.be/ark:/24970/6957fdc9-11f3-5c2e-a422-6c8650f43abe
462d972d-b8a8-5cb3-bbee-8c1b768760e6,tg:lhdc:647_#1,AA,0,Letterenhuis,tg:lhdc:647_#1,https://data.letterenhuis.be/ark:/24970/462d972d-b8a8-5cb3-bbee-8c1b768760e6
64495c55-885b-5d80-9239-2f01cc823819,tg:lhdc:2964_#1,AA,0,Letterenhuis,tg:lhdc:2964_#1,https://data.letterenhuis.be/ark:/24970/64495c55-885b-5d80-9239-2f01cc823819
b509df4f-7162-5c60-923e-29560ca97b8d,tg:lhdc:1397_#1,AA,0,Letterenhuis,tg:lhdc:1397_#1,https://data.letterenhuis.be/ark:/24970/b509df4f-7162-5c60-923e-29560ca97b8d
2cef5fc2-cfe8-53a4-b4c4-1de98c56501d,tg:lhdc:2195_#1,AA,0,Letterenhuis,tg:lhdc:2195_#1,https://data.letterenhuis.be/ark:/24970/2cef5fc2-cfe8-53a4-b4c4-1de98c56501d
6455f235-0009-564d-ab38-2e0547ece1c5,tg:lhdc:2974_#1,AA,0,Letterenhuis,tg:lhdc:2974_#1,https://data.letterenhuis.be/ark:/24970/6455f235-0009-564d-ab38-2e0547ece1c5
a22a6633-29d6-5814-a19d-215b655de8db,tg:lhdc:657_#1,AA,0,Letterenhuis,tg:lhdc:657_#1,https://data.letterenhuis.be/ark:/24970/a22a6633-29d6-5814-a19d-215b655de8db
22b9ef73-41f1-5801-8e42-1d4b700973f3,tg:lhdc:1387_#1,AA,0,Letterenhuis,tg:lhdc:1387_#1,https://data.letterenhuis.be/ark:/24970/22b9ef73-41f1-5801-8e42-1d4b700973f3
4bd77582-80c2-57a8-996e-37973bea63ac,tg:lhdc:1810_#1,AA,0,Letterenhuis,tg:lhdc:1810_#1,https://data.letterenhuis.be/ark:/24970/4bd77582-80c2-57a8-996e-37973bea63ac
f02a7018-0e8b-5b9b-9af6-8fba693e4116,tg:lhdc:459_#1,AA,0,Letterenhuis,tg:lhdc:459_#1,https://data.letterenhuis.be/ark:/24970/f02a7018-0e8b-5b9b-9af6-8fba693e4116
ee2bf1e4-0978-51d9-844a-09d24eabe8fa,tg:lhdc:1189_#1,AA,0,Letterenhuis,tg:lhdc:1189_#1,https://data.letterenhuis.be/ark:/24970/ee2bf1e4-0978-51d9-844a-09d24eabe8fa
aa272efd-be39-59f2-a013-3b794dc66ff4,tg:lhdc:1968_#1,AA,0,Letterenhuis,tg:lhdc:1968_#1,https://data.letterenhuis.be/ark:/24970/aa272efd-be39-59f2-a013-3b794dc66ff4
5f9ab0ac-64e6-52c7-a497-c9d260bd3b21,tg:lhdc:3691_#1,AA,0,Letterenhuis,tg:lhdc:3691_#1,https://data.letterenhuis.be/ark:/24970/5f9ab0ac-64e6-52c7-a497-c9d260bd3b21
c5356a21-4c36-5bb3-8a4c-e46d566110ed,tg:lhdc:521_#1,AA,0,Letterenhuis,tg:lhdc:521_#1,https://data.letterenhuis.be/ark:/24970/c5356a21-4c36-5bb3-8a4c-e46d566110ed
cf5b8d74-3704-5654-bfe1-59ffcfc8417d,tg:lhdc:449_#1,AA,0,Letterenhuis,tg:lhdc:449_#1,https://data.letterenhuis.be/ark:/24970/cf5b8d74-3704-5654-bfe1-59ffcfc8417d
ba234d57-0a20-59b2-8634-65233eb84c24,tg:lhdc:1199_#1,AA,0,Letterenhuis,tg:lhdc:1199_#1,https://data.letterenhuis.be/ark:/24970/ba234d57-0a20-59b2-8634-65233eb84c24
5ddaecac-061e-5a6b-98bf-a77f90f5e0a4,tg:lhdc:1800_#1,AA,0,Letterenhuis,tg:lhdc:1800_#1,https://data.letterenhuis.be/ark:/24970/5ddaecac-061e-5a6b-98bf-a77f90f5e0a4
ac2692c1-bcb9-555c-a833-b6a88a58d287,tg:lhdc:531_#1,AA,0,Letterenhuis,tg:lhdc:531_#1,https://data.letterenhuis.be/ark:/24970/ac2692c1-bcb9-555c-a833-b6a88a58d287
e49eda5c-ef44-570c-8409-1e3c1e5b574d,tg:lhdc:1978_#1,AA,0,Letterenhuis,tg:lhdc:1978_#1,https://data.letterenhuis.be/ark:/24970/e49eda5c-ef44-570c-8409-1e3c1e5b574d
a84c499f-5b91-5284-8c0a-33ec6c909050,tg:lhdc:3681_#1,AA,0,Letterenhuis,tg:lhdc:3681_#1,https://data.letterenhuis.be/ark:/24970/a84c499f-5b91-5284-8c0a-33ec6c909050
278bedbc-2a49-5195-8ea8-ac38a642a29f,tg:lhdc:3825_#1,AA,0,Letterenhuis,tg:lhdc:3825_#1,https://data.letterenhuis.be/ark:/24970/278bedbc-2a49-5195-8ea8-ac38a642a29f
46e86fa6-eb27-5f97-81aa-1b81d2df0882,tg:lhdc:4082_#1,AA,0,Letterenhuis,tg:lhdc:4082_#1,https://data.letterenhuis.be/ark:/24970/46e86fa6-eb27-5f97-81aa-1b81d2df0882
fd209aa4-d912-5a23-8331-24eddceec892,tg:lhdc:3835_#1,AA,0,Letterenhuis,tg:lhdc:3835_#1,https://data.letterenhuis.be/ark:/24970/fd209aa4-d912-5a23-8331-24eddceec892
d337e789-0977-5a04-855e-90a0ae2c6eba,tg:lhdc:364_#1,AA,0,Letterenhuis,tg:lhdc:364_#1,https://data.letterenhuis.be/ark:/24970/d337e789-0977-5a04-855e-90a0ae2c6eba
938f63a1-d8b4-5410-8e61-2e91f6648d6a,tg:lhdc:4092_#1,AA,0,Letterenhuis,tg:lhdc:4092_#1,https://data.letterenhuis.be/ark:/24970/938f63a1-d8b4-5410-8e61-2e91f6648d6a
95439c89-c92c-59ae-8a89-70e0c664e506,tg:lhdc:4198_#1,AA,0,Letterenhuis,tg:lhdc:4198_#1,https://data.letterenhuis.be/ark:/24970/95439c89-c92c-59ae-8a89-70e0c664e506
4693a807-6f91-52e1-8333-5c4e13b7799c,tg:lhdc:3847_#1,AA,0,Letterenhuis,tg:lhdc:3847_#1,https://data.letterenhuis.be/ark:/24970/4693a807-6f91-52e1-8333-5c4e13b7799c
066cdd8b-f7c0-5549-b464-b44660f59ed2,tg:lhdc:316_#1,AA,0,Letterenhuis,tg:lhdc:316_#1,https://data.letterenhuis.be/ark:/24970/066cdd8b-f7c0-5549-b464-b44660f59ed2
330266dd-62a7-5d90-80bf-13c72a862ef2,tg:lhdc:4811_#1,AA,0,Letterenhuis,tg:lhdc:4811_#1,https://data.letterenhuis.be/ark:/24970/330266dd-62a7-5d90-80bf-13c72a862ef2
5ca33c22-5126-5c02-b287-c875ca8f5f44,tg:lhdc:3857_#1,AA,0,Letterenhuis,tg:lhdc:3857_#1,https://data.letterenhuis.be/ark:/24970/5ca33c22-5126-5c02-b287-c875ca8f5f44
3260788d-36a3-5910-bd5e-16d9f01f0a4f,tg:lhdc:4188_#1,AA,0,Letterenhuis,tg:lhdc:4188_#1,https://data.letterenhuis.be/ark:/24970/3260788d-36a3-5910-bd5e-16d9f01f0a4f
d41aab7f-6a00-5b7e-a076-5452cc467b26,tg:lhdc:306_#1,AA,0,Letterenhuis,tg:lhdc:306_#1,https://data.letterenhuis.be/ark:/24970/d41aab7f-6a00-5b7e-a076-5452cc467b26
b200b423-85e9-5f6f-bfd6-7aa5939d49e7,tg:lhdc:2281_#1,AA,0,Letterenhuis,tg:lhdc:2281_#1,https://data.letterenhuis.be/ark:/24970/b200b423-85e9-5f6f-bfd6-7aa5939d49e7
bb4de1ad-9644-5ded-8d99-2d20c51a322b,tg:lhdc:1872_#1,AA,0,Letterenhuis,tg:lhdc:1872_#1,https://data.letterenhuis.be/ark:/24970/bb4de1ad-9644-5ded-8d99-2d20c51a322b
da125fb2-3a39-57da-8097-1a80a9f39bac,tg:lhdc:1093_#1,AA,0,Letterenhuis,tg:lhdc:1093_#1,https://data.letterenhuis.be/ark:/24970/da125fb2-3a39-57da-8097-1a80a9f39bac
0db905f0-68a0-5c38-a9fd-f3f9871161e4,tg:lhdc:543_#1,AA,0,Letterenhuis,tg:lhdc:543_#1,https://data.letterenhuis.be/ark:/24970/0db905f0-68a0-5c38-a9fd-f3f9871161e4
865aabba-3edb-5464-af42-170f758327a7,tg:lhdc:2291_#1,AA,0,Letterenhuis,tg:lhdc:2291_#1,https://data.letterenhuis.be/ark:/24970/865aabba-3edb-5464-af42-170f758327a7
12b5a030-b726-50f2-9013-c8a9ba72a72a,tg:lhdc:1862_#1,AA,0,Letterenhuis,tg:lhdc:1862_#1,https://data.letterenhuis.be/ark:/24970/12b5a030-b726-50f2-9013-c8a9ba72a72a
5ec3c054-3e1e-512f-b164-f8672749bb6e,tg:lhdc:1083_#1,AA,0,Letterenhuis,tg:lhdc:1083_#1,https://data.letterenhuis.be/ark:/24970/5ec3c054-3e1e-512f-b164-f8672749bb6e
e8b23fed-152b-5fa7-8caf-37a64de9c79f,tg:lhdc:553_#1,AA,0,Letterenhuis,tg:lhdc:553_#1,https://data.letterenhuis.be/ark:/24970/e8b23fed-152b-5fa7-8caf-37a64de9c79f
834dcdff-3177-5b32-99ee-27028c083359,tg:lhdc:3595_#1,AA,0,Letterenhuis,tg:lhdc:3595_#1,https://data.letterenhuis.be/ark:/24970/834dcdff-3177-5b32-99ee-27028c083359
3db6cd0a-4cde-5a28-b4e4-d80c30237ae7,tg:lhdc:625_#1,AA,0,Letterenhuis,tg:lhdc:625_#1,https://data.letterenhuis.be/ark:/24970/3db6cd0a-4cde-5a28-b4e4-d80c30237ae7
3926fc37-c096-50a9-90a6-b4be8de73bc9,tg:lhdc:2906_#1,AA,0,Letterenhuis,tg:lhdc:2906_#1,https://data.letterenhuis.be/ark:/24970/3926fc37-c096-50a9-90a6-b4be8de73bc9
fe3dba1e-9144-54ff-b3b2-c1b2f432aa52,tg:lhdc:2916_#1,AA,0,Letterenhuis,tg:lhdc:2916_#1,https://data.letterenhuis.be/ark:/24970/fe3dba1e-9144-54ff-b3b2-c1b2f432aa52
e48d4cf1-375f-508e-baa7-3410859d9790,tg:lhdc:635_#1,AA,0,Letterenhuis,tg:lhdc:635_#1,https://data.letterenhuis.be/ark:/24970/e48d4cf1-375f-508e-baa7-3410859d9790
79c9da6b-2c5e-5ff0-9a42-383a87d2105b,tg:lhdc:3585_#1,AA,0,Letterenhuis,tg:lhdc:3585_#1,https://data.letterenhuis.be/ark:/24970/79c9da6b-2c5e-5ff0-9a42-383a87d2105b
f398d19e-6764-5d08-ac56-b6fa653968f5,tg:lhdc:891_#1,AA,0,Letterenhuis,tg:lhdc:891_#1,https://data.letterenhuis.be/ark:/24970/f398d19e-6764-5d08-ac56-b6fa653968f5
70192ab4-2fb3-5305-8f0a-9c1f4fd557e4,tg:lhdc:4386_#1,AA,0,Letterenhuis,tg:lhdc:4386_#1,https://data.letterenhuis.be/ark:/24970/70192ab4-2fb3-5305-8f0a-9c1f4fd557e4
82ab55c3-db2a-5b65-97d1-7ce55cd243ce,tg:lhdc:881_#1,AA,0,Letterenhuis,tg:lhdc:881_#1,https://data.letterenhuis.be/ark:/24970/82ab55c3-db2a-5b65-97d1-7ce55cd243ce
d0ce1088-c016-5005-b00d-1e0f1748f16a,tg:lhdc:4396_#1,AA,0,Letterenhuis,tg:lhdc:4396_#1,https://data.letterenhuis.be/ark:/24970/d0ce1088-c016-5005-b00d-1e0f1748f16a
77f1b037-9b62-5d38-8527-ffaaa6a68469,tg:lhdc:1234_#1,AA,0,Letterenhuis,tg:lhdc:1234_#1,https://data.letterenhuis.be/ark:/24970/77f1b037-9b62-5d38-8527-ffaaa6a68469
d6c4f7c1-b6cf-5ab8-8fb1-98ee1c5e6b8b,tg:lhdc:4412_#1,AA,0,Letterenhuis,tg:lhdc:4412_#1,https://data.letterenhuis.be/ark:/24970/d6c4f7c1-b6cf-5ab8-8fb1-98ee1c5e6b8b
e11334bf-b085-5476-b382-b7d844ecb6c8,tg:lhdc:3454_#1,AA,0,Letterenhuis,tg:lhdc:3454_#1,https://data.letterenhuis.be/ark:/24970/e11334bf-b085-5476-b382-b7d844ecb6c8
fab64ae3-e832-5ba8-88fc-bb8c8ee354cc,tg:lhdc:2026_#1,AA,0,Letterenhuis,tg:lhdc:2026_#1,https://data.letterenhuis.be/ark:/24970/fab64ae3-e832-5ba8-88fc-bb8c8ee354cc
cfc917a5-56e6-5461-a854-e767e9dab634,tg:lhdc:3444_#1,AA,0,Letterenhuis,tg:lhdc:3444_#1,https://data.letterenhuis.be/ark:/24970/cfc917a5-56e6-5461-a854-e767e9dab634
2c943598-3a35-51c8-a9fc-b640c62441da,tg:lhdc:1224_#1,AA,0,Letterenhuis,tg:lhdc:1224_#1,https://data.letterenhuis.be/ark:/24970/2c943598-3a35-51c8-a9fc-b640c62441da
b4a20f6a-d7ec-577a-90bb-a4c45c013292,tg:lhdc:4402_#1,AA,0,Letterenhuis,tg:lhdc:4402_#1,https://data.letterenhuis.be/ark:/24970/b4a20f6a-d7ec-577a-90bb-a4c45c013292
fb35df70-7c78-5e59-8e90-554888097721,tg:lhdc:2036_#1,AA,0,Letterenhuis,tg:lhdc:2036_#1,https://data.letterenhuis.be/ark:/24970/fb35df70-7c78-5e59-8e90-554888097721
91e89cc2-8c9e-5ee9-af64-507c5456f411,tg:lhdc:1461_#1,AA,0,Letterenhuis,tg:lhdc:1461_#1,https://data.letterenhuis.be/ark:/24970/91e89cc2-8c9e-5ee9-af64-507c5456f411
c4956081-7eb0-56ed-9c39-6edc359aba4a,tg:lhdc:4247_#1,AA,0,Letterenhuis,tg:lhdc:4247_#1,https://data.letterenhuis.be/ark:/24970/c4956081-7eb0-56ed-9c39-6edc359aba4a
23c98c1b-2776-5220-b62e-c2893f401209,tg:lhdc:828_#1,AA,0,Letterenhuis,tg:lhdc:828_#1,https://data.letterenhuis.be/ark:/24970/23c98c1b-2776-5220-b62e-c2893f401209
8b0a1237-ee26-5808-8e1f-550655a001b5,tg:lhdc:3201_#1,AA,0,Letterenhuis,tg:lhdc:3201_#1,https://data.letterenhuis.be/ark:/24970/8b0a1237-ee26-5808-8e1f-550655a001b5
97e64bee-5fa7-5271-9970-42b992ac04a2,tg:lhdc:1519_#1,AA,0,Letterenhuis,tg:lhdc:1519_#1,https://data.letterenhuis.be/ark:/24970/97e64bee-5fa7-5271-9970-42b992ac04a2
9e6a3a06-b7c4-5e25-9327-2c27a2e8597e,tg:lhdc:2673_#1,AA,0,Letterenhuis,tg:lhdc:2673_#1,https://data.letterenhuis.be/ark:/24970/9e6a3a06-b7c4-5e25-9327-2c27a2e8597e
19c16956-3fdb-58fb-9e00-49c17077fc86,tg:lhdc:950_#1,AA,0,Letterenhuis,tg:lhdc:950_#1,https://data.letterenhuis.be/ark:/24970/19c16956-3fdb-58fb-9e00-49c17077fc86
559c4f13-884a-585f-8a89-100f07fd3dad,tg:lhdc:3379_#1,AA,0,Letterenhuis,tg:lhdc:3379_#1,https://data.letterenhuis.be/ark:/24970/559c4f13-884a-585f-8a89-100f07fd3dad
e4b312ac-4399-5d72-907e-83ab8a0a2c68,tg:lhdc:838_#1,AA,0,Letterenhuis,tg:lhdc:838_#1,https://data.letterenhuis.be/ark:/24970/e4b312ac-4399-5d72-907e-83ab8a0a2c68
6720e30e-602a-577c-9284-af1e992bddb2,tg:lhdc:3211_#1,AA,0,Letterenhuis,tg:lhdc:3211_#1,https://data.letterenhuis.be/ark:/24970/6720e30e-602a-577c-9284-af1e992bddb2
b2b0ef45-9b94-56fb-bcf4-11b92ed93cab,tg:lhdc:1471_#1,AA,0,Letterenhuis,tg:lhdc:1471_#1,https://data.letterenhuis.be/ark:/24970/b2b0ef45-9b94-56fb-bcf4-11b92ed93cab
2895a21f-5ede-5262-bdfe-b4de51fb9c61,tg:lhdc:4257_#1,AA,0,Letterenhuis,tg:lhdc:4257_#1,https://data.letterenhuis.be/ark:/24970/2895a21f-5ede-5262-bdfe-b4de51fb9c61
e145089b-4723-5b67-87d2-03b5ead44bb4,tg:lhdc:940_#1,AA,0,Letterenhuis,tg:lhdc:940_#1,https://data.letterenhuis.be/ark:/24970/e145089b-4723-5b67-87d2-03b5ead44bb4
042d47c9-7124-5d85-bf5f-a14de0527eac,tg:lhdc:2663_#1,AA,0,Letterenhuis,tg:lhdc:2663_#1,https://data.letterenhuis.be/ark:/24970/042d47c9-7124-5d85-bf5f-a14de0527eac
6fcbff96-ff42-5f96-83de-50aa5f85bf84,tg:lhdc:3369_#1,AA,0,Letterenhuis,tg:lhdc:3369_#1,https://data.letterenhuis.be/ark:/24970/6fcbff96-ff42-5f96-83de-50aa5f85bf84
28467954-a4c4-5386-a97f-f8a0b241a88e,tg:lhdc:1509_#1,AA,0,Letterenhuis,tg:lhdc:1509_#1,https://data.letterenhuis.be/ark:/24970/28467954-a4c4-5386-a97f-f8a0b241a88e
