ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Original Entity Type,source_code,au_code,g_code,Original Entity Note,Original Entity Widget,Original Entity Identifier,matched on
55b95545-a95e-5051-97b3-cb1805218512,tg:lhdc:4412,lh,lhdc,Tekstdrager,e73_Titles,3aa0373e-d65f-595c-9c72-372ee2d1d997,kw,keywords,au::30,au::30:1,au::30g:1,,"dlod={""suggest"":[""/agents/people/3210"",""au::30"",""au::30:1"",""ark:/83110/x0/3aa0373e-d65f-595c-9c72-372ee2d1d997"",""Hugo van den Abeele"",""ark:/83110/x0/2a8fbc77-3134-5851-a01e-f29da0e42cc2""],""name"":""Hugo van den Abeele"",""ark"":""ark:/83110/x0/2a8fbc77-3134-5851-a01e-f29da0e42cc2"",""uri"":""/agents/people/3210"",""id"":""au::30:1"",""resourceArk"":""ark:/83110/x0/3aa0373e-d65f-595c-9c72-372ee2d1d997"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3aa0373e-d65f-595c-9c72-372ee2d1d997,au_code
828a0558-ea2a-56de-a9f1-2e1d6e8171b5,tg:lhdc:4402,lh,lhdc,Tekstdrager,e73_Titles,83e481ff-50bb-5f14-98ca-67133fd12df1,kw,keywords,au::14262,au::14262:1,au::14262g:1,,"dlod={""suggest"":[""/agents/people/1526034"",""au::14262"",""au::14262:1"",""ark:/83110/x0/83e481ff-50bb-5f14-98ca-67133fd12df1"",""Jozef van Overstraeten"",""ark:/83110/x0/645dbfad-0768-5d77-aa18-d7fde45446ca""],""name"":""Jozef van Overstraeten"",""ark"":""ark:/83110/x0/645dbfad-0768-5d77-aa18-d7fde45446ca"",""uri"":""/agents/people/1526034"",""id"":""au::14262:1"",""resourceArk"":""ark:/83110/x0/83e481ff-50bb-5f14-98ca-67133fd12df1"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/83e481ff-50bb-5f14-98ca-67133fd12df1,au_code
6492972c-b832-576c-9109-46fd3c9cd705,tg:lhdc:1509,lh,lhdc,Tekstdrager,e73_Titles,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,kw,keywords,au::16015,au::16015:1,au::16015g:1,,"dlod={""suggest"":[""/agents/people/1713605"",""au::16015"",""au::16015:1"",""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""Max Rooses"",""ark:/83110/x0/51613450-90e9-5f04-ac63-7c225e68fbeb""],""name"":""Max Rooses"",""ark"":""ark:/83110/x0/51613450-90e9-5f04-ac63-7c225e68fbeb"",""uri"":""/agents/people/1713605"",""id"":""au::16015:1"",""resourceArk"":""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,au_code
f66aba15-19f5-5909-854e-fafd608dc6c7,tg:lhdc:53,lh,lhdc,Tekstdrager,e73_Titles,fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed,vb,keywords,au::978,au::978:1,au::978g:1,,"dlod={""suggest"":[""/agents/people/104646"",""au::978"",""au::978:1"",""ark:/83110/x0/fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed"",""Jules Baetes"",""ark:/83110/x0/9f7021ae-3b0b-5417-9bba-7be290dfdba0""],""name"":""Jules Baetes"",""ark"":""ark:/83110/x0/9f7021ae-3b0b-5417-9bba-7be290dfdba0"",""uri"":""/agents/people/104646"",""id"":""au::978:1"",""resourceArk"":""ark:/83110/x0/fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed,au_code
f66aba15-19f5-5909-854e-fafd608dc6c7,tg:lhdc:53,lh,lhdc,Tekstdrager,e73_Titles,277ca31e-eee1-5199-9407-2bf9e474e07e,vb,keywords,au::58729,au::58729:1,au::58729g:1,,"dlod={""suggest"":[""/agents/people/6284003"",""au::58729"",""au::58729:1"",""ark:/83110/x0/277ca31e-eee1-5199-9407-2bf9e474e07e"",""Jules Chéret"",""ark:/83110/x0/2419d0ee-5ab9-52d2-b339-97c2327edc10""],""name"":""Jules Chéret"",""ark"":""ark:/83110/x0/2419d0ee-5ab9-52d2-b339-97c2327edc10"",""uri"":""/agents/people/6284003"",""id"":""au::58729:1"",""resourceArk"":""ark:/83110/x0/277ca31e-eee1-5199-9407-2bf9e474e07e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/277ca31e-eee1-5199-9407-2bf9e474e07e,au_code
f66aba15-19f5-5909-854e-fafd608dc6c7,tg:lhdc:53,lh,lhdc,Tekstdrager,e73_Titles,2d20ec23-21a2-5b34-8f1c-cf4a5b194990,vb,keywords,au::59251,au::59251:1,au::59251g:1,,"dlod={""suggest"":[""/agents/corporate_entities/6339857"",""au::59251"",""au::59251:1"",""ark:/83110/x0/2d20ec23-21a2-5b34-8f1c-cf4a5b194990"",""Imprimerie Chaix"",""ark:/83110/x0/666b22d9-a497-5e4f-bb1a-26eb84475ed7""],""name"":""Imprimerie Chaix"",""ark"":""ark:/83110/x0/666b22d9-a497-5e4f-bb1a-26eb84475ed7"",""uri"":""/agents/corporate_entities/6339857"",""id"":""au::59251:1"",""resourceArk"":""ark:/83110/x0/2d20ec23-21a2-5b34-8f1c-cf4a5b194990"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d20ec23-21a2-5b34-8f1c-cf4a5b194990,au_code
13f20457-b15c-568a-b0ce-2b01be178b99,tg:lhdc:43,lh,lhdc,Tekstdrager,e73_Titles,fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed,vb,keywords,au::978,au::978:1,au::978g:1,,"dlod={""suggest"":[""/agents/people/104646"",""au::978"",""au::978:1"",""ark:/83110/x0/fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed"",""Jules Baetes"",""ark:/83110/x0/9f7021ae-3b0b-5417-9bba-7be290dfdba0""],""name"":""Jules Baetes"",""ark"":""ark:/83110/x0/9f7021ae-3b0b-5417-9bba-7be290dfdba0"",""uri"":""/agents/people/104646"",""id"":""au::978:1"",""resourceArk"":""ark:/83110/x0/fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed,au_code
13f20457-b15c-568a-b0ce-2b01be178b99,tg:lhdc:43,lh,lhdc,Tekstdrager,e73_Titles,c6aea1fe-9da1-5281-b92a-06cd594970af,vb,keywords,au::58992,au::58992:1,au::58992g:1,,"dlod={""suggest"":[""/agents/people/6312144"",""au::58992"",""au::58992:1"",""ark:/83110/x0/c6aea1fe-9da1-5281-b92a-06cd594970af"",""Alfred Choubrac"",""ark:/83110/x0/2f03f932-5ad5-5470-b2ee-7be5dd3cbd99""],""name"":""Alfred Choubrac"",""ark"":""ark:/83110/x0/2f03f932-5ad5-5470-b2ee-7be5dd3cbd99"",""uri"":""/agents/people/6312144"",""id"":""au::58992:1"",""resourceArk"":""ark:/83110/x0/c6aea1fe-9da1-5281-b92a-06cd594970af"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c6aea1fe-9da1-5281-b92a-06cd594970af,au_code
37105b8a-3158-5e9d-9fcb-9c050e3852c7,tg:lhdc:4790,lh,lhdc,Tekstdrager,e73_Titles,ebd00cc4-2119-5474-b6ef-42b56014bfd9,kw,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience"",""ark:/83110/x0/48f132f6-82a1-5796-9149-1daf61254f47""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/48f132f6-82a1-5796-9149-1daf61254f47"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""resourceArk"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,au_code
37105b8a-3158-5e9d-9fcb-9c050e3852c7,tg:lhdc:4790,lh,lhdc,Tekstdrager,e73_Titles,036d363f-0062-5624-b547-2b5a868c8995,kw,keywords,au::20788:1,au::20788:1,au::20788g:1,,"dlod={""suggest"":[""/agents/corporate_entities/2224316"",""au::20788"",""au::20788:1"",""ark:/83110/x0/a195f62f-8396-5c0f-8fe6-84fc1dc67f29"",""De Vriendschap"",""ark:/83110/x0/036d363f-0062-5624-b547-2b5a868c8995""],""name"":""De Vriendschap"",""ark"":""ark:/83110/x0/036d363f-0062-5624-b547-2b5a868c8995"",""uri"":""/agents/corporate_entities/2224316"",""id"":""au::20788:1"",""resourceArk"":""ark:/83110/x0/a195f62f-8396-5c0f-8fe6-84fc1dc67f29"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a195f62f-8396-5c0f-8fe6-84fc1dc67f29,au_code
37105b8a-3158-5e9d-9fcb-9c050e3852c7,tg:lhdc:4790,lh,lhdc,Tekstdrager,e73_Titles,26bf6cf5-3e7f-5544-bee4-c3894e6014d1,kw,keywords,au::25663:1,au::25663:1,au::25663g:1,,"dlod={""suggest"":[""/agents/people/2745941"",""au::25663"",""au::25663:1"",""ark:/83110/x0/f4ceb494-95e2-5c5a-a4fd-62a11d9c9ed8"",""Ferdinand Jos Callebert"",""ark:/83110/x0/26bf6cf5-3e7f-5544-bee4-c3894e6014d1""],""name"":""Ferdinand Jos Callebert"",""ark"":""ark:/83110/x0/26bf6cf5-3e7f-5544-bee4-c3894e6014d1"",""uri"":""/agents/people/2745941"",""id"":""au::25663:1"",""resourceArk"":""ark:/83110/x0/f4ceb494-95e2-5c5a-a4fd-62a11d9c9ed8"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f4ceb494-95e2-5c5a-a4fd-62a11d9c9ed8,au_code
37105b8a-3158-5e9d-9fcb-9c050e3852c7,tg:lhdc:4790,lh,lhdc,Tekstdrager,e73_Titles,c4a651ec-8677-570b-87f6-9557bd97fff8,kw,keywords,au::33941:1,au::33941:1,au::33941g:1,,"dlod={""suggest"":[""/agents/people/3631687"",""au::33941"",""au::33941:1"",""ark:/83110/x0/667b8ee0-f83d-5b34-af41-bc82a4ab643d"",""Hendrik Horrie"",""ark:/83110/x0/c4a651ec-8677-570b-87f6-9557bd97fff8""],""name"":""Hendrik Horrie"",""ark"":""ark:/83110/x0/c4a651ec-8677-570b-87f6-9557bd97fff8"",""uri"":""/agents/people/3631687"",""id"":""au::33941:1"",""resourceArk"":""ark:/83110/x0/667b8ee0-f83d-5b34-af41-bc82a4ab643d"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/667b8ee0-f83d-5b34-af41-bc82a4ab643d,au_code
e691549d-6fc5-537b-affc-38f072fb7018,tg:lhdc:4780,lh,lhdc,Tekstdrager,e73_Titles,ebd00cc4-2119-5474-b6ef-42b56014bfd9,kw,keywords,au::4333,au::4333:1,au::4333g:1,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience"",""ark:/83110/x0/48f132f6-82a1-5796-9149-1daf61254f47""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/48f132f6-82a1-5796-9149-1daf61254f47"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""resourceArk"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,au_code
e691549d-6fc5-537b-affc-38f072fb7018,tg:lhdc:4780,lh,lhdc,Tekstdrager,e73_Titles,6123731f-c187-5602-8d89-87df2ec10782,kw,keywords,au::58:1,au::58:1,au::58g:1,,"dlod={""suggest"":[""/agents/corporate_entities/6206"",""au::58"",""au::58:1"",""ark:/83110/x0/20ed4a5e-19c2-5def-a81f-e058802e8e09"",""Académie Royale des Sciences, des Lettres et des Beaux-Arts de Belgique"",""ark:/83110/x0/6123731f-c187-5602-8d89-87df2ec10782""],""name"":""Académie Royale des Sciences, des Lettres et des Beaux-Arts de Belgique"",""ark"":""ark:/83110/x0/6123731f-c187-5602-8d89-87df2ec10782"",""uri"":""/agents/corporate_entities/6206"",""id"":""au::58:1"",""resourceArk"":""ark:/83110/x0/20ed4a5e-19c2-5def-a81f-e058802e8e09"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/20ed4a5e-19c2-5def-a81f-e058802e8e09,au_code
e691549d-6fc5-537b-affc-38f072fb7018,tg:lhdc:4780,lh,lhdc,Tekstdrager,e73_Titles,c1f3c48c-b1f6-588f-ac51-113f87387d8e,kw,keywords,au::15346:1,au::15346:1,au::15346g:1,,"dlod={""suggest"":[""/agents/people/1642022"",""au::15346"",""au::15346:1"",""ark:/83110/x0/fbefa747-3bc8-5cdd-87a3-358e78b1bed1"",""Adolphe Quetelet"",""ark:/83110/x0/c1f3c48c-b1f6-588f-ac51-113f87387d8e""],""name"":""Adolphe Quetelet"",""ark"":""ark:/83110/x0/c1f3c48c-b1f6-588f-ac51-113f87387d8e"",""uri"":""/agents/people/1642022"",""id"":""au::15346:1"",""resourceArk"":""ark:/83110/x0/fbefa747-3bc8-5cdd-87a3-358e78b1bed1"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fbefa747-3bc8-5cdd-87a3-358e78b1bed1,au_code
fa3ed59c-a30a-5e0d-82a4-38ece2e2cc8b,tg:lhdc:145,lh,lhdc,Tekstdrager,e73_Titles,5f87dd83-f6c1-5200-b3ad-4e08b2c08bd8,kw,keywords,au::12032,au::12032:1,au::12032g:1,,"dlod={""suggest"":[""/agents/people/1287424"",""au::12032"",""au::12032:1"",""ark:/83110/x0/5f87dd83-f6c1-5200-b3ad-4e08b2c08bd8"",""Karel Maes"",""ark:/83110/x0/f519e1a9-5ed7-5b69-a832-39ddcce2fc4b""],""name"":""Karel Maes"",""ark"":""ark:/83110/x0/f519e1a9-5ed7-5b69-a832-39ddcce2fc4b"",""uri"":""/agents/people/1287424"",""id"":""au::12032:1"",""resourceArk"":""ark:/83110/x0/5f87dd83-f6c1-5200-b3ad-4e08b2c08bd8"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5f87dd83-f6c1-5200-b3ad-4e08b2c08bd8,au_code
fa3ed59c-a30a-5e0d-82a4-38ece2e2cc8b,tg:lhdc:145,lh,lhdc,Tekstdrager,e73_Titles,1dafb5ca-0921-5159-be31-635cdf679ee7,kw,keywords,au::21632,au::21632:1,au::21632g:1,,"dlod={""suggest"":[""/agents/people/2314624"",""au::21632"",""au::21632:1"",""ark:/83110/x0/1dafb5ca-0921-5159-be31-635cdf679ee7"",""Hubert Wolfs"",""ark:/83110/x0/cbfa0651-0ff4-5d78-818e-6eaec951a5aa""],""name"":""Hubert Wolfs"",""ark"":""ark:/83110/x0/cbfa0651-0ff4-5d78-818e-6eaec951a5aa"",""uri"":""/agents/people/2314624"",""id"":""au::21632:1"",""resourceArk"":""ark:/83110/x0/1dafb5ca-0921-5159-be31-635cdf679ee7"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1dafb5ca-0921-5159-be31-635cdf679ee7,au_code
fa3ed59c-a30a-5e0d-82a4-38ece2e2cc8b,tg:lhdc:145,lh,lhdc,Tekstdrager,e73_Titles,081c9b31-4027-5461-8038-053e5e99d10f,kw,keywords,au::7048,au::7048:1,au::7048g:1,,"dlod={""suggest"":[""/agents/people/754136"",""au::7048"",""au::7048:1"",""ark:/83110/x0/081c9b31-4027-5461-8038-053e5e99d10f"",""Jean-Jacques Gailliard"",""ark:/83110/x0/d992f6f7-291f-5b3e-8064-16e6344aa54e""],""name"":""Jean-Jacques Gailliard"",""ark"":""ark:/83110/x0/d992f6f7-291f-5b3e-8064-16e6344aa54e"",""uri"":""/agents/people/754136"",""id"":""au::7048:1"",""resourceArk"":""ark:/83110/x0/081c9b31-4027-5461-8038-053e5e99d10f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/081c9b31-4027-5461-8038-053e5e99d10f,au_code
fa3ed59c-a30a-5e0d-82a4-38ece2e2cc8b,tg:lhdc:145,lh,lhdc,Tekstdrager,e73_Titles,5cef32b8-4d5d-57c8-8971-0061acb742a3,kw,keywords,au::44393,au::44393:1,au::44393g:1,,"dlod={""suggest"":[""/agents/people/4750051"",""au::44393"",""au::44393:1"",""ark:/83110/x0/5cef32b8-4d5d-57c8-8971-0061acb742a3"",""Marcel Louis Baugniet"",""ark:/83110/x0/385df863-a8a2-5970-a33b-73ddd3a3b38c""],""name"":""Marcel Louis Baugniet"",""ark"":""ark:/83110/x0/385df863-a8a2-5970-a33b-73ddd3a3b38c"",""uri"":""/agents/people/4750051"",""id"":""au::44393:1"",""resourceArk"":""ark:/83110/x0/5cef32b8-4d5d-57c8-8971-0061acb742a3"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5cef32b8-4d5d-57c8-8971-0061acb742a3,au_code
