ResourceID,brocade.id,card,order,source_field,source_code,Document status
1f3cf3c1-ad13-5feb-b713-81632933967c,tg:lhhs:15616_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
41da016e-a870-5e3a-82fa-5bf3abe1add2,tg:lhhs:10030_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
47abd009-d552-5430-a60c-8e99953bd558,tg:lhhs:20623_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
07c4b042-af92-5680-a450-2f170cdf6feb,tg:lhhs:16414_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
cbd732a7-6c23-5b78-bccf-4079eb2ed002,tg:lhhs:10020_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
ff338b86-de01-555d-ba5b-8f9eeda138e8,tg:lhhs:786_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
70a6c964-1314-55fb-99f5-95d3e724c56b,tg:lhhs:20066_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
43c3fb5c-ac46-5b0d-b59b-f376371b8742,tg:lhhs:8591_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
04f93e6a-ef9e-5c6b-a516-b280669117a0,tg:lhhs:16329_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
8a428bb7-2dd7-5654-9894-f26e7f6716ae,tg:lhhs:20887_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
aa6c9688-c7aa-5ac2-b017-cb6a63a99a9c,tg:lhhs:17623_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
206bbc50-b826-59c3-a5c7-763ccc4888c2,tg:lhhs:16241_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
7f04395a-0115-5544-9397-e6656a1585a0,tg:lhhs:16339_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
d837fb17-4dc1-5413-aa44-ec6654839287,tg:lhhs:7672_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
be04e9b1-5edc-5457-9227-28d61653a07b,tg:lhhs:10910_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
25b3fa4e-badf-5bba-a30a-331b65c4a5c6,tg:lhhs:14488_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
18d8feb9-8dec-510e-8f62-96873c858e16,tg:lhhs:20946_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
352cfdf6-e06f-5591-8fd4-5c6b669048ee,tg:lhhs:18411_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
2f108cdb-41a9-5a82-92ea-25ac7017d9ec,tg:lhhs:12925_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
7abf73ea-839a-5fde-af4c-3a72d4c4e284,tg:lhhs:8528_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
2a4690bd-c572-50ec-ad90-7fffb0e08d4e,tg:lhhs:16390_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
c7c97fba-0987-5c5b-9b31-1c7ba338e037,tg:lhhs:20956_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
abe49fc5-f5c9-5198-ac15-4fad287e7998,tg:lhhs:18401_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f6c2cb59-3ddf-5502-8621-b97456282041,tg:lhhs:14498_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
dde7b746-3734-577a-91b4-1800b17f8dff,tg:lhhs:18579_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e0516c54-89a9-56fd-9ca0-ebf4612fdb69,tg:lhhs:15973_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
9d5625ea-888f-5322-8137-fb44580f07f1,tg:lhhs:8538_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
7397f7c0-2d8e-5d6a-bce4-0a076ca96f87,tg:lhhs:12935_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c19f293d-6a0b-5825-9585-d3e1643437bf,tg:lhhs:6846_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
f4e35910-8db5-5965-b4e3-766bdd518e9a,tg:lhhs:98_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
d11590b0-5b99-5ccd-8530-e6bb750b8e39,tg:lhhs:9469_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
58f37ffe-09de-56ed-b946-4bfc5722fb7a,tg:lhhs:13864_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
03d55184-80cb-5de6-a577-183ff12e3def,tg:lhhs:374_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
86beaf08-e4e5-575f-b6cb-6a23536634ce,tg:lhhs:13874_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
8fc6e090-7ebd-53c4-8573-a909e6140aa5,tg:lhhs:13095_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
66feeaae-9def-570e-acf2-efda70a05eb1,tg:lhhs:8101_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
268364bc-1086-5f65-8630-2750b5ba109c,tg:lhhs:8079_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
69e0f30b-079c-5bb0-9c31-55b693117eab,tg:lhhs:13816_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
0409ef4d-b80f-57c8-b8ee-6e10b22978c1,tg:lhhs:11823_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
658999d8-9e6d-5226-942c-42c65f99bedc,tg:lhhs:18705_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
1856b06c-a591-54ae-b5f8-aea8d11196b9,tg:lhhs:2906_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
deda6252-67b6-5f0c-89ed-bc122ead6eed,tg:lhhs:15869_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f9fdf81e-f0af-5524-8351-230181f43f34,tg:lhhs:5828_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
75494421-4431-5d53-a7ac-e586e9999bfd,tg:lhhs:2916_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
3d9a9d5e-4b82-54b6-8fb3-eefed38ff929,tg:lhhs:9615_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
fc9ccd7c-81bb-5f03-93ee-6f18fb41c543,tg:lhhs:13381_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
c76b707c-2cdc-5bf1-b85e-53c50892f28f,tg:lhhs:11489_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
bf30bd05-66e1-5350-80e4-81f3188b5e3e,tg:lhhs:19849_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
9219edb2-58b0-541b-a704-8377313a738a,tg:lhhs:11420_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
88687e58-c7b2-5883-8acb-e5994265c30c,tg:lhhs:20651_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
e52df9e1-d893-5141-ae8d-d3f3d153b3db,tg:lhhs:14206_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
6c149e64-3734-501f-9200-8521a3398f60,tg:lhhs:3201_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
66aa1f21-1190-5ec8-84aa-589bd0f7426b,tg:lhhs:20729_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
910a5cc0-5db2-5707-b464-55c505ced53c,tg:lhhs:20641_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
a64135d7-1e1f-5449-84c8-85cdf4ccbf43,tg:lhhs:3369_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
b4317802-d75f-557c-b436-a28b5ea1cfa1,tg:lhhs:13126_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
aa899bc9-a677-5f09-96fa-e9362d8f156d,tg:lhhs:6741_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
887035f4-a83b-5d9e-b96a-d08a20c5c090,tg:lhhs:14160_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
5b08c473-9f2e-5c66-a5b2-d5b646b51ae5,tg:lhhs:11746_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
aafd6b05-7ff2-5e98-94b9-132de921810c,tg:lhhs:3986_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
4bf0c48d-793f-5e58-834c-98fd50d41c25,tg:lhhs:20527_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
80eccd6f-a002-5d90-b44a-14bee3193d0e,tg:lhhs:18870_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
cc533c34-300a-5728-998b-d4141875d286,tg:lhhs:16668_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
f08fd446-8602-549c-867a-8d330a66a80b,tg:lhhs:10561_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
db06f385-8153-59e3-a788-e4c356101a1c,tg:lhhs:20372_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ec805c5b-083e-5dbe-a56a-3f6f91418ff5,tg:lhhs:8418_#2,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
abfe33d2-4eb9-5de4-baba-25b22b4b52ee,tg:lhhs:16145_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
309d72ae-3f6c-54a0-b972-29ffdf446c81,tg:lhhs:12269_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
be923227-2ed6-57ba-82e2-e9fe577bc807,tg:lhhs:13797_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
853fe1e3-982c-5066-b73b-1eb92bc0fda7,tg:lhhs:6869_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
82e11a89-2c51-5d34-bcf5-413680dd52b2,tg:lhhs:13787_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
62fe652b-2597-5d7e-9a3f-c3532420a16f,tg:lhhs:10595_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
1f7f2d2b-596b-5749-85a0-5f5eb230efdb,tg:lhhs:17396_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a9787634-fb49-5ba9-9249-247308f3ad2e,tg:lhhs:3972_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
28cb241a-67d4-5c71-a65f-1d194ff2da10,tg:lhhs:17811_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
488b03a0-cf69-570c-8f38-8d77c6e0763a,tg:lhhs:8342_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
64a30b1f-b5c1-5c8b-be57-52b0628792ec,tg:lhhs:8352_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
57b12236-7089-59a8-b52d-53a0fa89bf63,tg:lhhs:8517_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
4b5b27cb-0c91-5360-a0d2-304599029d31,tg:lhhs:20969_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
3b5eac72-c7e4-58eb-b6f8-c84fd8f142f5,tg:lhhs:11281_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
caaeb38c-1c59-5f5e-a8b2-6c28b10f2e50,tg:lhhs:20811_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
48bb24d7-fa06-52a8-bdb5-f33d87eaa446,tg:lhhs:875_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
3794c27c-beb1-5b4c-90bc-b43149ed1d9a,tg:lhhs:5710_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
16820f70-3ad8-533f-b590-2db6ebb2cdc2,tg:lhhs:17049_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
4864eac6-4f60-5682-8275-48cad0cf5146,tg:lhhs:15639_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
09e4d2c5-324d-557c-99fc-85a36b8568a0,tg:lhhs:4372_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
1c6717dd-55c0-50a3-84d2-f10379331185,tg:lhhs:14333_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
33bef745-4d89-5854-812c-120766ebeac5,tg:lhhs:2103_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
8b511819-02fa-55cf-a62c-773d2fed8f86,tg:lhhs:13530_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
5ab0d738-4aa7-5c91-a746-cd762911349c,tg:lhhs:14576_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
c620f435-f340-509b-a7c2-84cbcac40f7b,tg:lhhs:13520_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
60210bc5-53f4-5dfc-9f1f-182989eb3ec6,tg:lhhs:5223_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
d9c65e2b-f6f6-581e-9143-14a494161e25,tg:lhhs:3617_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
ca017694-e093-54fa-ab36-19fd5eac7431,tg:lhhs:18689_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d6231f1b-6f77-5933-b40f-63ae535a966f,tg:lhhs:21625_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
cd4b11e2-414b-5fbe-8ded-162d898ce252,tg:lhhs:18699_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
998fb6e8-a57d-5890-8483-c4a8335ee5f2,tg:lhhs:15437_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
6beb8319-9314-5f45-a5b4-9e31d695aca3,tg:lhhs:21060_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
63817e4b-3b85-5d58-8676-c5b8b3c03f14,tg:lhhs:12471_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
dc54fa6d-05d0-5e3c-bd1d-ae07655e9171,tg:lhhs:14045_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
83f32047-78c2-5342-a07f-480f36974ec3,tg:lhhs:13003_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
83ad7427-67ff-58a8-8bf2-e64c124d088e,tg:lhhs:13013_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b495a75f-fdf3-5f58-8604-d833928f9f18,tg:lhhs:6674_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
fd3de2fc-4714-5dd9-9511-7c5cdc2ec6fb,tg:lhhs:10379_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
dcd8a8d5-ee45-56a6-9d29-06435f1304b8,tg:lhhs:18955_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
9d462db3-da73-5d94-8d21-39c84b7bd516,tg:lhhs:21108_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
cf6756b7-f490-5ce0-a2d1-3dc8ab382327,tg:lhhs:7274_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
6754fa87-6104-5eed-bc77-c7c394fe0dfc,tg:lhhs:3158_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
848aca32-8020-5b85-80ef-945459288b86,tg:lhhs:13880_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
efaa6514-0e96-5a4d-a7b0-0f1c69d9bdf5,tg:lhhs:14027_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
97b72f4b-e2a5-550f-b1bc-6de1290992d5,tg:lhhs:20470_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b0c4a558-68e5-588e-9493-e9173b76115f,tg:lhhs:5404_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
ce6e8f2c-344b-54f2-887a-acdc08d59ca7,tg:lhhs:3675_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
9aee6d85-74b4-5654-bc19-d42441f018a3,tg:lhhs:17518_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
2ae10adc-d916-5090-979b-282f7f469b4d,tg:lhhs:15378_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
6d45b340-132c-5569-a2a8-ef699385ffef,tg:lhhs:19289_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
af61e732-7861-5743-8838-4ba49d94d725,tg:lhhs:16002_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
8c8db940-1480-547f-bd88-8e9b39db86ac,tg:lhhs:10740_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
1855ec9d-fc9a-5e39-81cc-8794a5b1acf8,tg:lhhs:13552_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
7c4481ad-58c6-5fc3-91d6-0adf959c6edf,tg:lhhs:13542_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a24f93e1-f326-5277-bdca-052e01f0d004,tg:lhhs:2990_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ff048214-1e58-551c-b5ef-384f6a0fd514,tg:lhhs:4545_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d62f7207-434d-5554-9ff6-08a73819e061,tg:lhhs:21364_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
9fffc38c-6306-5b3d-ad79-327d359feca8,tg:lhhs:14341_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
50ccb479-595d-515d-ab22-7c9956d7a4d5,tg:lhhs:6408_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a1ec30fd-b25d-5c9a-aa42-d5d33799cc9e,tg:lhhs:2724_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
e89e891b-7508-5595-af32-dac13d4e86db,tg:lhhs:7102_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a34f1f77-d967-5015-86c1-179fd2b69c8a,tg:lhhs:5762_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
973f9034-6ce6-5d9b-861c-d2520736f398,tg:lhhs:3356_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
301da174-39d5-5da7-b4e5-9fb094a1950c,tg:lhhs:1536_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
d9c1a059-5308-57b7-bb34-42ec011d67ca,tg:lhhs:13493_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
2452ff8a-bfb2-5aa5-a844-72da39daa5b2,tg:lhhs:5807_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
017959c8-99a9-503c-af5a-2edfec1b19dc,tg:lhhs:12978_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
54241b06-dd7a-59c1-a806-95c72310f200,tg:lhhs:12810_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
9e046aa1-44ed-5f4d-bbcb-567cb2166d92,tg:lhhs:10691_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
edbed637-c38b-56a0-806c-9590d6cb536c,tg:lhhs:12968_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
441b01bd-b79c-5f18-b9d2-7d0c6f98e45b,tg:lhhs:8565_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f32f3d78-b736-5196-aed1-f3a4ba0c5f58,tg:lhhs:18219_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
39571f8b-f237-54ab-b363-b871dd83ca69,tg:lhhs:16598_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
fa7165d6-9798-5482-8458-5758c3e61a9b,tg:lhhs:8320_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
bd16783f-4d96-574e-a83e-010529e9174d,tg:lhhs:9742_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
6535ab8c-b46d-57a4-8f38-86017f96a13e,tg:lhhs:19703_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
3c3f66d8-6c3e-56fc-a541-74a565f9d0c3,tg:lhhs:8046_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
570ba519-d4d3-5eea-b7fb-78562002faa0,tg:lhhs:4946_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
e879cc6b-fdcd-51ad-83f7-614c37d0d882,tg:lhhs:13829_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
5f14957e-f2eb-5689-ad0b-33a20c866b38,tg:lhhs:8056_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
ae84dcc7-6f26-57d1-897f-d378b34aca0b,tg:lhhs:19358_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
a432dd71-e717-51be-aa63-f44955a243da,tg:lhhs:20597_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
03edc73d-2130-531e-af2c-18f8de501e98,tg:lhhs:8060_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
85272a5b-2734-5c5f-809f-726e8ea3cdd1,tg:lhhs:18021_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
fbca3d17-8aec-5557-805b-ccac5b9433f9,tg:lhhs:18674_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
49e9e397-76fb-5b09-bc96-1c628a24b1df,tg:lhhs:8635_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
b259dec0-24b6-5e32-826b-45d8e6e1becf,tg:lhhs:16293_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
44a0de85-9a13-55fb-a658-532721d52758,tg:lhhs:20845_#1,e22_DocumentStatus,1,kenmerken.lhorighs,op,printouts
ca418068-c1c4-543e-b679-bac5771d3625,tg:lhhs:5831_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
a79c19d3-5a8f-54b5-8260-32630b9b040d,tg:lhhs:8543_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
a614b63f-8f58-5ab7-afd5-f65677d75cc6,tg:lhhs:7814_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
b8c775db-4150-59b9-a959-26b3da4b7bfe,tg:lhhs:10803_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
5f9de9c8-d784-52d1-9034-9560486dd2f3,tg:lhhs:20799_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
70744b3d-dec5-528d-9926-721a9ab6d4fa,tg:lhhs:20984_#1,e22_DocumentStatus,1,kenmerken.lhorighs,tc,transcriptions (documents)
a090f0ae-bdc6-5ee8-855f-b5b7f035809f,tg:lhhs:17658_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
7aecbf12-8e0d-5653-a903-43a1d892eb17,tg:lhhs:2157_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
2db768cc-bd80-5e61-a384-405acd979305,tg:lhhs:11304_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
15453ac5-0f23-5e78-b291-820c9973a917,tg:lhhs:4563_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
28d20fed-9c94-5cf3-b445-c06aaeb3decb,tg:lhhs:7134_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
7a9a95f3-94a1-5170-b539-cb57c35fc802,tg:lhhs:21342_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
d676e8d7-9956-59a0-8783-cab3cf6b35c2,tg:lhhs:11439_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
f5fa2fe4-7cab-5b82-9e34-a58915f2f20e,tg:lhhs:1478_#1,e22_DocumentStatus,1,kenmerken.lhorighs,cc,carbon copies
69b5c83d-513f-5184-8902-a9fcfb48612a,tg:lhhs:20648_#1,e22_DocumentStatus,1,kenmerken.lhorighs,fc,photocopies
