ResourceID,brocade.id,card,order,source_field,Keyword
0d8429b4-43e6-56e6-bcfd-9f098b094b2c,tg:rubgr:4188,e73_Keywords,1,kenmerken.rubkeyword,"Benesch, Otto"
f09d1fb6-af76-596a-b722-0c1f52f567b0,tg:rubgr:553,e73_Keywords,1,kenmerken.rubkeyword,"Goppelsroeder-Sarasin, B.J."
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Keywords,1,kenmerken.rubkeyword,Christina (koningin van Zweden)
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Keywords,2,kenmerken.rubkeyword,inventaris
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Keywords,3,kenmerken.rubkeyword,kennerschap
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Keywords,4,kenmerken.rubkeyword,Materieel-technisch onderzoek
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Keywords,5,kenmerken.rubkeyword,"Belkin, Kristin"
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Keywords,6,kenmerken.rubkeyword,"Campbell, Lorne"
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Keywords,7,kenmerken.rubkeyword,"Demus, Klaus"
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Keywords,8,kenmerken.rubkeyword,"Hampton, Hampton Court Palace"
7fc97921-b74d-5676-8388-23bccb847ebf,tg:rubgr:1224,e73_Keywords,1,kenmerken.rubkeyword,Rudolf II (keizer)
7fc97921-b74d-5676-8388-23bccb847ebf,tg:rubgr:1224,e73_Keywords,2,kenmerken.rubkeyword,"Brukenthal, Samuel von"
7fc97921-b74d-5676-8388-23bccb847ebf,tg:rubgr:1224,e73_Keywords,3,kenmerken.rubkeyword,"Frimmel, Theodor von"
7fc97921-b74d-5676-8388-23bccb847ebf,tg:rubgr:1224,e73_Keywords,4,kenmerken.rubkeyword,"Ionescu, Teodor"
7fc97921-b74d-5676-8388-23bccb847ebf,tg:rubgr:1224,e73_Keywords,5,kenmerken.rubkeyword,"Sibiu, Muzeul Brukenthal"
7fc97921-b74d-5676-8388-23bccb847ebf,tg:rubgr:1224,e73_Keywords,6,kenmerken.rubkeyword,Adviezen
4a40c545-9f8c-5349-9718-82107aa8cf2b,tg:rubgr:2663,e73_Keywords,1,kenmerken.rubkeyword,"Steiner, Alice"
4a40c545-9f8c-5349-9718-82107aa8cf2b,tg:rubgr:2663,e73_Keywords,2,kenmerken.rubkeyword,"Steiner, John"
8097cb4b-d0e1-53c6-b0f3-5cc5fcbb9f35,tg:rubgr:2238,e73_Keywords,1,kenmerken.rubkeyword,"Seilern, Antoine"
8097cb4b-d0e1-53c6-b0f3-5cc5fcbb9f35,tg:rubgr:2238,e73_Keywords,2,kenmerken.rubkeyword,"Destombes, Marcel"
59674641-00a1-515f-9cec-26a121fc9497,tg:rubgr:4764,e73_Keywords,1,kenmerken.rubkeyword,"Grasshoff, Kurt"
20de6331-c490-5ac8-9e8a-42003b696b62,tg:rubgr:4790,e73_Keywords,1,kenmerken.rubkeyword,"Seilern, Antoine"
4edef5b2-c26d-5396-a8d2-6063f1f05ce3,tg:rubgr:1957,e73_Keywords,1,kenmerken.rubkeyword,"Rees Jones, Stephen"
335e7316-acca-5221-b387-bcca53ee11c2,tg:rubgr:4924,e73_Keywords,1,kenmerken.rubkeyword,"Stevens, Pieter"
335e7316-acca-5221-b387-bcca53ee11c2,tg:rubgr:4924,e73_Keywords,2,kenmerken.rubkeyword,"Compton, Michael"
a35e6a50-8b0a-5dff-afe7-f92f9227b80c,tg:rubgr:223,e73_Keywords,1,kenmerken.rubkeyword,"Hampton, Hampton Court Palace"
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,tg:rubgr:1485,e73_Keywords,1,kenmerken.rubkeyword,"Hassid, M.A."
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,tg:rubgr:1485,e73_Keywords,2,kenmerken.rubkeyword,"Shipp, Horace"
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,tg:rubgr:1485,e73_Keywords,3,kenmerken.rubkeyword,"Valentiner, W.R."
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,tg:rubgr:1485,e73_Keywords,4,kenmerken.rubkeyword,Certificaat
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_Keywords,1,kenmerken.rubkeyword,"Künstler, Gustav"
7a5976a7-13bb-59cf-a24d-629569733795,tg:rubgr:145,e73_Keywords,1,kenmerken.rubkeyword,"Seilern, Antoine"
e29bbe75-99ad-5111-9bee-6d46cfea9d60,tg:rubgr:5084,e73_Keywords,1,kenmerken.rubkeyword,tekenkunst
e29bbe75-99ad-5111-9bee-6d46cfea9d60,tg:rubgr:5084,e73_Keywords,2,kenmerken.rubkeyword,"Karling, Sten"
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,e73_Keywords,1,kenmerken.rubkeyword,"Karling, Sten"
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,e73_Keywords,2,kenmerken.rubkeyword,"Münz, Ludwig"
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,e73_Keywords,3,kenmerken.rubkeyword,"Steneberg, Karl Erik"
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,e73_Keywords,4,kenmerken.rubkeyword,"Stridbeck, Carl Gustav"
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,1,kenmerken.rubkeyword,"Mont, Pol De"
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,2,kenmerken.rubkeyword,"Hofstede de Groot, Cornelis"
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,3,kenmerken.rubkeyword,"Valentiner, W.R."
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,4,kenmerken.rubkeyword,"Borchard Metzger, Evelyn"
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,5,kenmerken.rubkeyword,"Hermsen, Dorus"
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,6,kenmerken.rubkeyword,"Caroly, Georges"
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,7,kenmerken.rubkeyword,"Franck, François"
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,8,kenmerken.rubkeyword,Certificaat
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Keywords,9,kenmerken.rubkeyword,"Kramár, Vincenc"
9c9c9903-dc26-54ef-837b-df93d4d5b42f,tg:rubgr:4729,e73_Keywords,1,kenmerken.rubkeyword,"Arnheim, Helen"
9c9c9903-dc26-54ef-837b-df93d4d5b42f,tg:rubgr:4729,e73_Keywords,2,kenmerken.rubkeyword,"Badt, Kurt"
7b973f07-e27b-561d-a635-a6dc3da017a2,tg:rubgr:5223,e73_Keywords,1,kenmerken.rubkeyword,"Badt, Kurt"
44db2899-8251-5f6b-9b34-728310f64bb3,tg:rubgr:2265,e73_Keywords,1,kenmerken.rubkeyword,"Grier, Harry"
44db2899-8251-5f6b-9b34-728310f64bb3,tg:rubgr:2265,e73_Keywords,2,kenmerken.rubkeyword,"Munhall, Edgar"
0e0b317c-b6b5-5c6f-b434-2841151b266c,tg:rubgr:4739,e73_Keywords,1,kenmerken.rubkeyword,"Baur de Boer, P."
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,e73_Keywords,1,kenmerken.rubkeyword,"Cleve, Marten van (I)"
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,e73_Keywords,2,kenmerken.rubkeyword,"Finck, Robert"
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,tg:rubgr:1738,e73_Keywords,1,kenmerken.rubkeyword,"Momper, Joos de (II)"
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,tg:rubgr:1738,e73_Keywords,2,kenmerken.rubkeyword,kostuum
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,tg:rubgr:1738,e73_Keywords,3,kenmerken.rubkeyword,"Baxandall, David"
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,tg:rubgr:1738,e73_Keywords,4,kenmerken.rubkeyword,"Philadelphia, Philadelphia Museum of Art"
617c1bc9-4aa3-59de-bf03-de8c0eeafa0a,tg:rubgr:4897,e73_Keywords,1,kenmerken.rubkeyword,"Bing, Gertrud"
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_Keywords,1,kenmerken.rubkeyword,"Fenton, Henry"
3b7a29d2-22b6-5c8e-95ae-3df2d15246d6,tg:rubgr:5127,e73_Keywords,1,kenmerken.rubkeyword,Leonardo da Vinci
3b7a29d2-22b6-5c8e-95ae-3df2d15246d6,tg:rubgr:5127,e73_Keywords,2,kenmerken.rubkeyword,"Vorsterman, Lucas I"
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,e73_Keywords,1,kenmerken.rubkeyword,"Chatsworth, privé-collectie"
67a61421-30e6-5319-9c01-f8b165bc9f9c,tg:rubgr:2593,e73_Keywords,1,kenmerken.rubkeyword,"Blunt, Anthony"
67a61421-30e6-5319-9c01-f8b165bc9f9c,tg:rubgr:2593,e73_Keywords,2,kenmerken.rubkeyword,Adviezen
c6d931b8-eba5-5f4c-9fe7-544200467f55,tg:rubgr:3099,e73_Keywords,1,kenmerken.rubkeyword,"Borchard Metzger, Evelyn"
5cb6d837-cc09-51f1-9b73-6655ec85667b,tg:rubgr:1791,e73_Keywords,1,kenmerken.rubkeyword,"Rome, Palazzo Doria Pamphilj"
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,e73_Keywords,1,kenmerken.rubkeyword,"Cleve, Marten van (I)"
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,e73_Keywords,2,kenmerken.rubkeyword,"San, Edouard de"
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,e73_Keywords,3,kenmerken.rubkeyword,"Brussel, Koninklijk Instituut voor het Kunstpatrimonium"
084a932f-a8b9-5186-bb4b-212a03370324,tg:rubgr:3089,e73_Keywords,1,kenmerken.rubkeyword,"Haverkamp-Begemann, Egbert"
1408fdb1-acd4-56f1-95ca-16359673350b,tg:rubgr:4191,e73_Keywords,1,kenmerken.rubkeyword,"Seilern, Antoine"
1408fdb1-acd4-56f1-95ca-16359673350b,tg:rubgr:4191,e73_Keywords,2,kenmerken.rubkeyword,"Wilde, Johannes"
1df2034a-419e-5ca7-8083-e1d9f750d90b,tg:rubgr:1913,e73_Keywords,1,kenmerken.rubkeyword,"Gerson, Horst"
1df2034a-419e-5ca7-8083-e1d9f750d90b,tg:rubgr:1913,e73_Keywords,2,kenmerken.rubkeyword,"Pölnitz, Gerhard von"
1df2034a-419e-5ca7-8083-e1d9f750d90b,tg:rubgr:1913,e73_Keywords,3,kenmerken.rubkeyword,kennerschap
065e95d4-f35e-57e0-a9bc-eb6ab85b9e8b,tg:rubgr:2147,e73_Keywords,1,kenmerken.rubkeyword,"Hasselt, Carlos van"
065e95d4-f35e-57e0-a9bc-eb6ab85b9e8b,tg:rubgr:2147,e73_Keywords,2,kenmerken.rubkeyword,"Parijs, Fondation Custodia"
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,1,kenmerken.rubkeyword,"Holbein, Hans II"
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,2,kenmerken.rubkeyword,"Grossmann, Eva"
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,3,kenmerken.rubkeyword,"Karling, Sten"
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,4,kenmerken.rubkeyword,"Münz, Ludwig"
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,5,kenmerken.rubkeyword,"Novotny, Fritz"
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,6,kenmerken.rubkeyword,"Steneberg, Karl Erik"
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_Keywords,1,kenmerken.rubkeyword,"Limburg, Gebroeders Van"
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_Keywords,2,kenmerken.rubkeyword,"Alpers, Svetlana"
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_Keywords,3,kenmerken.rubkeyword,"Bruyn, Joos"
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_Keywords,4,kenmerken.rubkeyword,"Emmens, J.A."
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_Keywords,5,kenmerken.rubkeyword,"Pächt, Otto"
c49d6a7d-fc72-521f-bf10-2ff72eb9a540,tg:rubgr:1345,e73_Keywords,6,kenmerken.rubkeyword,"Panofsky, Erwin"
8f080548-6746-5bf3-953a-1b699b820bfb,tg:rubgr:2702,e73_Keywords,1,kenmerken.rubkeyword,"Schulz, Juergen"
d05169d8-0e11-5a6c-8d7c-c204b4325fd2,tg:rubgr:959,e73_Keywords,1,kenmerken.rubkeyword,"Bernald, Eugene"
d05169d8-0e11-5a6c-8d7c-c204b4325fd2,tg:rubgr:959,e73_Keywords,2,kenmerken.rubkeyword,"Seilern, Antoine"
b5ae5c1d-16b4-5bbc-934d-39b21ae29bba,tg:rubgr:3370,e73_Keywords,1,kenmerken.rubkeyword,"Goldscheider, Ludwig"
b5ae5c1d-16b4-5bbc-934d-39b21ae29bba,tg:rubgr:3370,e73_Keywords,2,kenmerken.rubkeyword,"Grafe, I."
73b31ce1-70ef-517a-8d5c-067282dc1242,tg:rubgr:5277,e73_Keywords,1,kenmerken.rubkeyword,"Winner, Matthias"
57cc4063-7502-5da8-80b9-da9450e6c6fd,tg:rubgr:2243,e73_Keywords,1,kenmerken.rubkeyword,"Destombes, Marcel"
ec339060-fc63-53b3-8297-41f940f940d2,tg:rubgr:28,e73_Keywords,1,kenmerken.rubkeyword,"Pölnitz, Gerhard von"
a3e0d7ce-96f9-5f1d-a08e-19ae764a397f,tg:rubgr:1051,e73_Keywords,1,kenmerken.rubkeyword,"Wells, William"
a3e0d7ce-96f9-5f1d-a08e-19ae764a397f,tg:rubgr:1051,e73_Keywords,2,kenmerken.rubkeyword,wandtapijten
a3e0d7ce-96f9-5f1d-a08e-19ae764a397f,tg:rubgr:1051,e73_Keywords,3,kenmerken.rubkeyword,"Glasgow, The Burrell Collection"
e96b6db1-1224-5f74-bbf5-e7e64b43fea7,tg:rubgr:2253,e73_Keywords,1,kenmerken.rubkeyword,"Burgess, Renate"
e96b6db1-1224-5f74-bbf5-e7e64b43fea7,tg:rubgr:2253,e73_Keywords,2,kenmerken.rubkeyword,"Seilern, Antoine"
e96b6db1-1224-5f74-bbf5-e7e64b43fea7,tg:rubgr:2253,e73_Keywords,3,kenmerken.rubkeyword,"Wilde, Johannes"
e96b6db1-1224-5f74-bbf5-e7e64b43fea7,tg:rubgr:2253,e73_Keywords,4,kenmerken.rubkeyword,"Londen, Wellcome Institute for the History of Medicine"
442c0854-7951-560f-bdb5-25fe1d41267c,tg:rubgr:2416,e73_Keywords,1,kenmerken.rubkeyword,"Francken, Frans I"
442c0854-7951-560f-bdb5-25fe1d41267c,tg:rubgr:2416,e73_Keywords,2,kenmerken.rubkeyword,"Francken, Frans II"
442c0854-7951-560f-bdb5-25fe1d41267c,tg:rubgr:2416,e73_Keywords,3,kenmerken.rubkeyword,kunstkamer
442c0854-7951-560f-bdb5-25fe1d41267c,tg:rubgr:2416,e73_Keywords,4,kenmerken.rubkeyword,"Koetser, Leonard F."
2734e8c4-5fe1-5bd2-8504-e2b54dd217e5,tg:rubgr:2608,e73_Keywords,1,kenmerken.rubkeyword,"Zeitler, Rudolf"
2734e8c4-5fe1-5bd2-8504-e2b54dd217e5,tg:rubgr:2608,e73_Keywords,2,kenmerken.rubkeyword,"Uppsala, Uppsala University"
98fb0a97-3960-56b4-999d-c7945428f440,tg:rubgr:4469,e73_Keywords,1,kenmerken.rubkeyword,"Sandrart, Joachim I von"
98fb0a97-3960-56b4-999d-c7945428f440,tg:rubgr:4469,e73_Keywords,2,kenmerken.rubkeyword,"Grafe, I."
98fb0a97-3960-56b4-999d-c7945428f440,tg:rubgr:4469,e73_Keywords,3,kenmerken.rubkeyword,"Kay, Marguerite"
3bb42dab-50c4-5639-a848-84e3111ec4ff,tg:rubgr:173,e73_Keywords,1,kenmerken.rubkeyword,Materieel-technisch onderzoek
3bb42dab-50c4-5639-a848-84e3111ec4ff,tg:rubgr:173,e73_Keywords,2,kenmerken.rubkeyword,Daedalus
3bb42dab-50c4-5639-a848-84e3111ec4ff,tg:rubgr:173,e73_Keywords,3,kenmerken.rubkeyword,"Buuren, David van"
973bb26c-7fa3-5c06-8d44-a6c1ad3eb691,tg:rubgr:163,e73_Keywords,1,kenmerken.rubkeyword,"Buuren, David van"
0f4eeb1d-d17a-5e1f-864d-97a72a697b7d,tg:rubgr:3496,e73_Keywords,1,kenmerken.rubkeyword,"Holbein, Hans II"
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_Keywords,1,kenmerken.rubkeyword,"Demus, Klaus"
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_Keywords,2,kenmerken.rubkeyword,kennerschap
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_Keywords,3,kenmerken.rubkeyword,"Kiev, Bogdan and Varvara Khanenko Museum of Art"
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_Keywords,4,kenmerken.rubkeyword,"Saint-Omer, Musée de l'Hôtel Sandelin"
c13cef2a-b55a-58d1-8750-a0f7f41c2cae,tg:rubgr:2392,e73_Keywords,5,kenmerken.rubkeyword,"Windsor Castle, Royal Collection"
aaafe4e6-2c6c-5537-82fb-223d4f8c91af,tg:rubgr:3698,e73_Keywords,1,kenmerken.rubkeyword,"Spicer, Joaneath"
4a7ff30e-2a75-5a6b-9963-598db01ac81d,tg:rubgr:4902,e73_Keywords,1,kenmerken.rubkeyword,"Hahn, Emeric"
0cdc016a-6350-548f-8739-7d3804b83ee6,tg:rubgr:4742,e73_Keywords,1,kenmerken.rubkeyword,"Gerson, Horst"
1fb03999-cfd5-54a7-9fed-1b39cf5c0efe,tg:rubgr:4434,e73_Keywords,1,kenmerken.rubkeyword,"Wagner, Peggy"
1df32157-4ce4-5481-9c6b-199ff0eb9495,tg:rubgr:966,e73_Keywords,1,kenmerken.rubkeyword,"Scribani Rossi, Alfredo"
7aa0d414-1c0b-5c5b-acb9-999ee7125749,tg:rubgr:1798,e73_Keywords,1,kenmerken.rubkeyword,"Princeton University, Art Museum"
59335ba3-d563-5f5d-b12b-f5ee15f7729d,tg:rubgr:4693,e73_Keywords,1,kenmerken.rubkeyword,"Roskill, Mark W."
59335ba3-d563-5f5d-b12b-f5ee15f7729d,tg:rubgr:4693,e73_Keywords,2,kenmerken.rubkeyword,"Clowes, George Henry Alexander"
9aa00732-09e5-5300-a793-0c04a35a943e,tg:rubgr:575,e73_Keywords,1,kenmerken.rubkeyword,"Ruiter, Henri de"
9aa00732-09e5-5300-a793-0c04a35a943e,tg:rubgr:575,e73_Keywords,2,kenmerken.rubkeyword,"Compton, Michael"
9aa00732-09e5-5300-a793-0c04a35a943e,tg:rubgr:575,e73_Keywords,3,kenmerken.rubkeyword,"Philip, Lotte Brand"
9aa00732-09e5-5300-a793-0c04a35a943e,tg:rubgr:575,e73_Keywords,4,kenmerken.rubkeyword,"Schneider, Hans"
9aa00732-09e5-5300-a793-0c04a35a943e,tg:rubgr:575,e73_Keywords,5,kenmerken.rubkeyword,"Liverpool, Walker Art Gallery"
82c865fb-e5e7-5e95-9793-1f060f8cd3f9,tg:rubgr:5283,e73_Keywords,1,kenmerken.rubkeyword,"Winner, Matthias"
05e63170-fd6b-5e80-9086-0b72d29b5112,tg:rubgr:5293,e73_Keywords,1,kenmerken.rubkeyword,"Demus, Klaus"
b0103e34-f98b-51d2-821c-b8c5639f1665,tg:rubgr:4799,e73_Keywords,1,kenmerken.rubkeyword,"Panofsky, Erwin"
b0103e34-f98b-51d2-821c-b8c5639f1665,tg:rubgr:4799,e73_Keywords,2,kenmerken.rubkeyword,"Schlosser, Julius von"
c345c967-13fa-56cf-9623-02633a7136b3,tg:rubgr:4855,e73_Keywords,1,kenmerken.rubkeyword,"Benesch, Otto"
c80f9b79-99b9-5c61-9d20-a71cf9864a1b,tg:rubgr:3384,e73_Keywords,1,kenmerken.rubkeyword,"Martin, W.A."
12d5c535-1f0d-5318-acee-3530dc971e4f,tg:rubgr:4587,e73_Keywords,1,kenmerken.rubkeyword,"Dalem, Cornelis van"
12d5c535-1f0d-5318-acee-3530dc971e4f,tg:rubgr:4587,e73_Keywords,2,kenmerken.rubkeyword,"Philadelphia, Philadelphia Museum of Art"
291b64fa-e066-533a-80b3-f35509e95957,tg:rubgr:904,e73_Keywords,1,kenmerken.rubkeyword,Ernst van Oostenrijk (aartshertog)
291b64fa-e066-533a-80b3-f35509e95957,tg:rubgr:904,e73_Keywords,2,kenmerken.rubkeyword,iconografie
291b64fa-e066-533a-80b3-f35509e95957,tg:rubgr:904,e73_Keywords,3,kenmerken.rubkeyword,"Davies, Martin"
291b64fa-e066-533a-80b3-f35509e95957,tg:rubgr:904,e73_Keywords,4,kenmerken.rubkeyword,"Münz, Ludwig"
e5a8aa0b-1509-5ffc-82aa-2a0659426786,tg:rubgr:4446,e73_Keywords,1,kenmerken.rubkeyword,"Peissel, Jean-Claude"
2c22415a-feef-5908-85c3-5030f76054c3,tg:rubgr:4730,e73_Keywords,1,kenmerken.rubkeyword,"Momper, Joos de (II)"
2c22415a-feef-5908-85c3-5030f76054c3,tg:rubgr:4730,e73_Keywords,2,kenmerken.rubkeyword,"Boström, Kjell"
2c22415a-feef-5908-85c3-5030f76054c3,tg:rubgr:4730,e73_Keywords,3,kenmerken.rubkeyword,"Stridbeck, Carl Gustav"
1b05d074-b1be-5a1f-8b43-d553a88b1769,tg:rubgr:17,e73_Keywords,1,kenmerken.rubkeyword,Blacker Calmann Cooper
1b05d074-b1be-5a1f-8b43-d553a88b1769,tg:rubgr:17,e73_Keywords,2,kenmerken.rubkeyword,"Pauw, Charles de"
7c95e83d-c636-5a3e-b5c3-2d50791da5d5,tg:rubgr:4175,e73_Keywords,1,kenmerken.rubkeyword,"Ludwig, Fritz"
a5de30d3-3829-5fcb-baba-466bbbc4d48a,tg:rubgr:2439,e73_Keywords,1,kenmerken.rubkeyword,"Finck, Robert"
a5de30d3-3829-5fcb-baba-466bbbc4d48a,tg:rubgr:2439,e73_Keywords,2,kenmerken.rubkeyword,"Vincke, J."
e81a829a-c36e-544b-80cd-be0a80afcfeb,tg:rubgr:4327,e73_Keywords,1,kenmerken.rubkeyword,"New York, The Frick Collection"
921505d2-51a6-55f4-931a-83c02271ee27,tg:rubgr:1344,e73_Keywords,1,kenmerken.rubkeyword,"Alpers, Svetlana"
921505d2-51a6-55f4-931a-83c02271ee27,tg:rubgr:1344,e73_Keywords,2,kenmerken.rubkeyword,"Belkin, Kristin Lohse"
df420323-b5f7-57bd-9bed-04c35416fad6,tg:rubgr:5110,e73_Keywords,1,kenmerken.rubkeyword,"Sthyr, Jorgen"
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,e73_Keywords,1,kenmerken.rubkeyword,"Hooykaas, J.C."
