ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
08c2cbbe-507f-5f15-90a0-4cce69bb241b,tg:rubgr:4470,e73_Descriptions,,id.desc,Korte inhoud: Regeling afspraak FG-Kay-Grafe.,descriptive note,Nederlands
47ab30ee-f536-5f9a-b307-06147fb3dc82,tg:rubgr:2044,e73_Descriptions,,id.desc,"[Briefhoofd Direktion der Gemäldegalerie im Kunsthistorischen Museum] Korte inhoud: [Taal, Duits] Adres: Edouard de SAN, Ingénieur, Administrateur de la Commission de l'Institut Royal du Patrimoine Artistique, 1640 Rhode St. Genese, avenue des Genêts, 1, Belgien. Und lautete: 'Nous pensons avoir retrouvé, en France, dans une collection privée, le tableau original commencé par Bruegel l'Ancien et terminé par Gillis Mostaert représentant 'La Rixe de Paysans' dont vous possédes une très belle copie par Pierre Bruegel II.' Und weiter: 'Nous ne manuerons pas de vous adresser dès que possible le dossier de cet intéressant tableaux et de toutes les répliques connues, dès qu'il sera achevé.' Heeft er nadien niets meer over gehoord.",descriptive note,Nederlands
d54e7a14-4562-5179-bdab-cefe181578f7,tg:rubgr:4518,e73_Descriptions,,id.desc,"[Briefhoofd University of London, Courtauld Institute of Art] [Afzender onleesbaar] Korte inhoud: Afspraak voor lezingen in Courtauld.",descriptive note,Nederlands
89f41fb9-cc5b-558e-ac1e-077a76fd4b53,tg:rubgr:2054,e73_Descriptions,,id.desc,"[Briefhoofd Kunsthistorisches Museum. Gemäldegalerie] Korte inhoud: [Taal, Duits] Antwoord op een brief van FG d.d. 25 april 1975. Dankt FG voor gegevens over de kopiën naar de Jagers in de Sneeuw. Ontving het echtpaar de San uit Brussel. Ze brachten de fotodocumentatie van het IRPA mee. Op basis daarvan besluit Demus dat het gaat om een 17de eeuwse kopie. Ze gaan ook naar Kremsier om de versie daar te bestuderen. Maakt verder melding van zijn werk voor het museum. Verwacht FG te zien in Wenen op 26/27 juni; [toegevoegde vermelding]: 'De San\* see correspondence with M. Edouard de San 1640 Rhode-St. Gense avenue des Genêts, 1, under Martin van Cleve.'",descriptive note,Nederlands
4a0d8182-d89d-571a-bfc5-e731ae14c82e,tg:rubgr:647,e73_Descriptions,,id.desc,"[Bijlage verkoopcatalogus, Mrs. Frank Holbrooke, p. 19]: Roland, Browse & Delbanco request the pleasure of your company at the private view of Aspects of British Romanticism, Thursday February 24th 1949; [toegevoegde vermelding]: rekensommen.",descriptive note,Nederlands
adf5c5a6-6310-533a-a529-5fad91262bfc,tg:rubgr:2195,e73_Descriptions,,id.desc,"[Klad] Korte inhoud: [Taal, Duits] An Graf Seilern. Maakt een vergelijking Herri met de Bles en Bruegel voor wat betreft de uitvoering van de boom [scan].",descriptive note,Nederlands
59d3f872-98db-55ea-bf44-c5da5c3bc709,tg:rubgr:2974,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Antwoord op een briuef d.d. 29/01/1976 [niet bewaard]. Vermeldt problemen met gezondheid. Zegt het werk (schilderij en tekening) van Marten van Cleve uit de Stroganoffcollectie reeds te kennen. Ook Glück kende het reeds. Is op de hoogte van het opstel van Bedaux en van Gool maar heeft het nog nietr gelen omdat het nummer nog niet in de bibliotheek van het Warburg Institute beschikbaar is. Deelt mee dat zijn eigen onderzoek moet wachten omdat hij twee dissertatie moet beoordelen.",descriptive note,Nederlands
1f230dc6-5143-574f-907f-7281c86cbbab,tg:rubgr:1968,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] De uitgever wacht niet langer op een antwoord van Dr. Becker. Het werk wordt niet opgenomen. In de catalogue raisonné zal hij de wetenschappelijke problematiek behandelen. Vraagt om een exemplaar van de catalogus van de verzameling Becker [Fritz Rolf, Sammlung Becker: 1. Gemälde alter Meister, Dortmund, 1967]",descriptive note,Nederlands
b56df989-4db2-5d88-b521-2ef343406929,tg:rubgr:3691,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Deelt mee alle door Spicer genoemde tekeningen te hebben bekeken. De enige gesigneerde tekening door Savery lijkt af te wijken van de naer het leven notities. Is in Wenen tot het besluit gekomen dat de miniatuur in het Uffizi niet kan worden toegeschreven aan P.B.I. Informeert naar Wilde.",descriptive note,Nederlands
85d72987-20fa-5961-9a3f-0a645ef016b7,tg:rubgr:521,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Frans] Meldt ontvangst artikel en foto. Vermeldt onderzoek naar religieuze overtuiging Bruegel. Vermeldt Tolnay. Wijst in dat verband op zijn artikel over de grisailles in The Burlington Magazine.  Zal zijn mening geven over paneel in Bordeaux nadat hij het gezien heeft. Vermeldt Burchard. Dankbetuiging voor rondleiding in verzameling (Antwerpen).",descriptive note,Nederlands
9d88467a-8caf-56fe-8cac-3de0f75a27e1,tg:rubgr:1800,e73_Descriptions,,id.desc,Korte inhoud: Vertrekt naar Parijs.,descriptive note,Nederlands
2005f433-9a11-5e7c-b558-417bc2c8ea4b,tg:rubgr:4863,e73_Descriptions,,id.desc,"[Briefhoofd Museum Boymans, Rotterdam] Korte inhoud: Redactionele opmerkingen.",descriptive note,Nederlands
dc24ef14-4ba3-5775-b587-a23e651750b4,tg:rubgr:3835,e73_Descriptions,,id.desc,"[Briefhoofd Yale University] Korte inhoud: Vraagt foto's van Pieter Coecke van Aelst, St. Paul in Malta; Toeput, A walled City.",descriptive note,Nederlands
18106fe1-670a-56bd-abc9-a38d67c4f153,tg:rubgr:3857,e73_Descriptions,,id.desc,Korte inhoud: Vraagt de vermelde correcties aan te brengen.,descriptive note,Nederlands
0d8429b4-43e6-56e6-bcfd-9f098b094b2c,tg:rubgr:4188,e73_Descriptions,,id.desc,Korte inhoud: Gaat uitvoerig op de kwestie Benesch [scan],descriptive note,Nederlands
f09d1fb6-af76-596a-b722-0c1f52f567b0,tg:rubgr:553,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Dankbetuiging.",descriptive note,Nederlands
d0d3e059-208d-5213-abdd-2d43e22997c5,tg:rubgr:4396,e73_Descriptions,,id.desc,Korte inhoud: Stuurt titel.,descriptive note,Nederlands
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,e73_Descriptions,,id.desc,"[Briefhoofd University of London, Courtauld Institute of Art] Korte inhoud: Vraagt ter voorbereiding van de catalogus Early Flemish Pictures, Royal Collection FG's mening over Hampton Court. Vraagt naar datering overschilderingen en de vermeldingen in de vroege Habsburgse inventarissen. Hampton Court Praagse inventaris 1621 (883) en 1647/8 (36) en mogelijk inventaris van Koningin Christina 1652 (472?? [sic]); [Klaus] Demus vermoedt dat Wenen is opgenomen in de Weense inventarissen G (27) en H (91).",descriptive note,Nederlands
7fc97921-b74d-5676-8388-23bccb847ebf,tg:rubgr:1224,e73_Descriptions,,id.desc,"[3 bladen] [Briefhoofd Muzeul Brukenthal, Sibiu] Korte inhoud: [Taal, Frans] Beschrijving werk, afmetingen, herkomst, uitvoering, historiografie m.b.t. toeschrijving. Is van mening dat het een atelierwerk is en niet uitgevoerd door Pieter Brueghel II. Vraagt om advies. Geannoteerd. [Bijlagen, 2 bladen]: Frimmel 1899, p. 473; Frimmel 1894, pp. 23-24; Frimmel 1916, p. 136.",descriptive note,Nederlands
bcbc03d7-a823-5421-81cd-1194f472bafa,tg:rubgr:5108,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Meldt ontvangst boek. Zendt handgeschreven lijst van dia's voor lezing.",descriptive note,Nederlands
8743b939-e766-50ca-bf4d-82db28e6f4d9,tg:rubgr:4402,e73_Descriptions,,id.desc,Korte inhoud: Stuurt manuscript + wijzigingen aan enkele voetnoten. Kondigt definitief vertrek aan naar Londen [scan],descriptive note,Nederlands
4a40c545-9f8c-5349-9718-82107aa8cf2b,tg:rubgr:2663,e73_Descriptions,,id.desc,Kaart van Alice & John Steiner; [Notitie FG: het adres],descriptive note,Nederlands
e813cc8b-a3f8-5e88-a04e-f7183d7d2088,tg:rubgr:1707,e73_Descriptions,,id.desc,Korte inhoud: Wil een bezoek plannen. Op dat moment overleg over de op handen zijnde publicaties.,descriptive note,Nederlands
fbd86a01-0d09-5224-9f33-b399f4a586e6,tg:rubgr:3732,e73_Descriptions,,id.desc,[Briefhoofd Fondation Custodia] Spicer opmerking is correct. Hetzelfde watermerk komt op dezelfde plaats ook voor in de tekening die verband houdt met de Konijnenjacht (inv. N° 6959). Hiervan hoopte Lugt dat een origineel was. Schrijver is het daar niet mee eens. Doet suggestie i.v.m. Cock's werkwjze[scan],descriptive note,Nederlands
8097cb4b-d0e1-53c6-b0f3-5cc5fcbb9f35,tg:rubgr:2238,e73_Descriptions,,id.desc,"Korte inhoud: Dankbetuiging voor de toegezonden overdruk. Op basis van de foto dateert hij de figuren als eerste helft 16de eeuw i.p.v. na 1550. De kans bestaat dat het werk een origineel werk is i.p.v. een kopie van een vroeg wer, maar ook dat is mogelijk. Omdat er geen werken bekend zijn van Bruegel die dateren van voor zijn Italiëreis lijkt het hem nuttig om het werk zelf te bestuderen. Vraagt of Destombes het werk naar Londen kan brengen. Heeft Seilern en J.G. van Gelder op de hoogte gesteld van het artikel. Merkt op dat Destombes van Gelder samen met FG ontmoette in Wenen.",descriptive note,Nederlands
59674641-00a1-515f-9cec-26a121fc9497,tg:rubgr:4764,e73_Descriptions,,id.desc,"Korte inhoud: Heeft belangstelling voor Praag, Oogst en prent St. Joris Kermis en noemt het motief van een paal en vogelschieten dat terugkomt in het werk van Bruegel.",descriptive note,Nederlands
654dfac6-3a96-5058-92c8-b5e3ca9470ee,tg:rubgr:1142,e73_Descriptions,,id.desc,"[Ontwerpbrief, niet gedateerd] Korte inhoud: Gaat in op de uitnodiging om de collectie te bezoeken. Heeft m.n. belangstelling voor de 'Bruidsprocessie' waarvan hij eerder een foto ontving ter publicatie in het Bruegelboek van Glück. Heeft ook belangstelling voor een portret van Rubens waarover hij reeds correspondeerde via Dhr. Adams van de National Portrait Gallery.",descriptive note,Nederlands
6b2a812e-69ea-5662-8aa7-24af197aafa4,tg:rubgr:5316,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Onderzoek is uitgesteld wegens gezondheidsproblemen. Vraagt naar publicatie Symposium.",descriptive note,Nederlands
01f90409-5383-5048-a805-7ae93f4da00c,tg:rubgr:43,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Vraagt of de brief, met bijlagen, d.d. 05/10/1955 ontvangen werd.",descriptive note,Nederlands
20de6331-c490-5ac8-9e8a-42003b696b62,tg:rubgr:4790,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Seilern laat FG weten dat hij hem wil laten kennismaken met iets interessants; [Notitie FG]: 'Flucht nach Aegypten.'",descriptive note,Nederlands
4edef5b2-c26d-5396-a8d2-6063f1f05ce3,tg:rubgr:1957,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Mededeling adres Stephen Rees Jones, Courtauld Institute.Vernam van Sotheby dat het werk naar Courtauld zal getransporteerd worden zodat onderzoek kan verricht worden.",descriptive note,Nederlands
335e7316-acca-5221-b387-bcca53ee11c2,tg:rubgr:4924,e73_Descriptions,,id.desc,P. Stevens Months. Korte inhoud: Het werk komt uit de collectie Steurs- van den Broeck. Schrijft het toe aan Peeter Stevens (Stephani). Vermoedelijk stelt het de maand februari voor. Zegt het werk te kunnen vergelijken met werk in de Albertina en British Museum. Vraagt na reiniging een foto.,descriptive note,Nederlands
a35e6a50-8b0a-5dff-afe7-f92f9227b80c,tg:rubgr:223,e73_Descriptions,,id.desc,"[2 bladen + 1 blad met adres] Korte inhoud: Antwoord op brief d.d. 26 november 1965. Zal het werk in de collectie in deel II van zijn werk vermelden. 'The Sermon of St. John' is interessant. De compositie sluit aan bij het werk in Boedapest en voegt er figuren aan toe uit 'The Conversion of St. Paul' en uit 'The Massacre of the Innocents' (pls. 110 en 111) [Wenen, Hampton Court]. Beschrijving van de ontleningen. Wil graag een foto van het werk. Wil ook dit werk vermelden in deel II. Vraagt informatie over afmetingen en drager.[scan]",descriptive note,Nederlands
f09b19b2-346b-592d-bd29-c14d0d6e3fb6,tg:rubgr:2499,e73_Descriptions,,id.desc,"[1 blad] Korte inhoud: Oud studente uit Seattle informeert over haar werk in San Diego, Fine Arts Gallery.",descriptive note,Nederlands
224c1d54-ae3a-5cd3-b492-a2ff8fbddddc,tg:rubgr:1485,e73_Descriptions,,id.desc,"Korte inhoud: Vraag om in de volgende editie van FG's boek het schilderij, dat hij als het orginele werk beschouwt, op te nemen. Argumenteert de originaliteit door de signatuur, de datering (MDLXIV), het artikel van Horace Shipp, en de certificaten van Friedländer en Valentiner. Uitnodiging om het werk te bestuderen tezamen met de documenten.[scan]",descriptive note,Nederlands
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_Descriptions,,id.desc,"[Briefhoofd Anton Schroll & Co, Wien] Korte inhoud: [Taal, Duits] i.o. G. Künstler. Kan 200 exemplaren van de gevraagde detailfoto opsturen. De rekening kan zowel in gulden als in Belgische franken opgemaakt worden afhankelijk van de woonplaats van dhr. van Buuren. De Engelse uitgave van Bruegel-Werk is nakend.",descriptive note,Nederlands
7a5976a7-13bb-59cf-a24d-629569733795,tg:rubgr:145,e73_Descriptions,,id.desc,"[Briefhoofd Musées Royaux des Beaux-Arts de Belgique] Korte inhoud: [Taal, Frans] Dankbrief voor de foto en brief d.d. 23 maart 1954. Zal de foto's betalen bij een volgend bezoek. Probeert een foto van een Brueghel uit de collectie de Boer te bemachtigen [niet gespecifieerd]. Zal er met de Boer over spreken tijdens diens a.s. bezoek aan Brussel. Wijst nogmaals op de mooie collectie van Seilern. Herinnert F.G. aan diens beloofde artikel.",descriptive note,Nederlands
e29bbe75-99ad-5111-9bee-6d46cfea9d60,tg:rubgr:5084,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Stand van zaken doctoraatsthesis. Neemt aanbod van FG om zijn werk te proeflezen. Nomet zijn artikel voor Warburg Journal. Correspondeert met Tolnay en brengt verslag uit over de discussie m.b.t. interpretatie 'Fides'. [scan]",descriptive note,Nederlands
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,e73_Descriptions,,id.desc,"Korte inhoud: [Taal, Duits] Werkt aan manuscript. Karling noemde zijn werk 'redelijk' zoadat hij de kans heeft docent te worden. Steneberg keurde FG's rol in de jury goed en noemde hem dé Bruegelspecialist. Steneberg zal vragen stellen over de methodiek. Vraagt dat FG zich concentreet op de Fides en Carnaval problematiek en het laatste hoofdstuk over het maniërisme. Münz heeft niet meer van zich laten horen ondanks de zending van overdrukken; [Notitie FG]: '1) New pictures and many excluded; 2) New interpretations. Uppsala'.",descriptive note,Nederlands
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,e73_Descriptions,,id.desc,"Korte inhoud: Begeleidende brief met 8 fotokopieën, w.o. expertiseverslagen: (1 algemene notitie; 1 ondertekend door Hulin de Loo en bevestigd door Hofstede de Groot; 1 telegram van Hofstede de Groot aan Mr. Hermsen; 1 brief van Valentiner aan Miss Evelyn Borchard d.d. 10/2/1933; 1 brief van Friedländer aan Borchard d.d. 08/11/1932; 1 brief d.d. 29/12/1925 m.b.t. bruikleen van dhr. Dorus Hermsen aan Maatschappij Artibus Patriae, handtekeningen G. Caroly en Fr. Franck; 1 kopie van krantenknipsels uit The New York Times 1925, andere Nederlandstalige knipsels zonder bronvermelding; 1 kopie van krantenknipsel uit The New York Times 1925 met kopies van certificaten van Pol de Mont 10/12/1925 en brief van Hofstede de Groot aan Mr. Hermsen, zie supra).[scan]",descriptive note,Nederlands
9c9c9903-dc26-54ef-837b-df93d4d5b42f,tg:rubgr:4729,e73_Descriptions,,id.desc,Groeten van Helen Arnheim en Kurt Badt.,descriptive note,Nederlands
7b973f07-e27b-561d-a635-a6dc3da017a2,tg:rubgr:5223,e73_Descriptions,,id.desc,"[4 bladen] Korte inhoud: [Taal, Duits] Antwoord op brief FG d.d. 21 september 1952. Verslag van eigen werkzaamheden. Kritische opmerking m.b.t. Warburg netwerk. [scan]",descriptive note,Nederlands
39a30026-c5b6-5d06-b3d8-447ee35a1125,tg:rubgr:1896,e73_Descriptions,,id.desc,Korte inhoud: kladversie van brief aan Rubow d.d. 6 december1956.,descriptive note,Nederlands
44db2899-8251-5f6b-9b34-728310f64bb3,tg:rubgr:2265,e73_Descriptions,,id.desc,"Korte inhoud: Dankbetuiging voor de ontvangen foto's en de verkregen faciliteiten bij het onderzoek in de collectie. Is bijzonder opgetogen over de technische foto's. Maakt een opmerking over de datuminscriptie, het signatuur en de afmetingen. Delen van het werk o.a. de technische uitvoering trommel kan wijzen op Bruegel de Oude. De uitvoering van de insnijdingen in het kostuum lijken te wijzen op een andere kunstenaar mogelijk Jan Brueghel I. [scan]",descriptive note,Nederlands
0e0b317c-b6b5-5c6f-b434-2841151b266c,tg:rubgr:4739,e73_Descriptions,,id.desc,"[Briefhoofd P. Baur de Boer, Hergiswil] Korte inhoud: [Taal, Duits] Is verhinderd in september en de 'Bruegel' bevindt zich niet in Nederland.",descriptive note,Nederlands
66214610-7b0e-55ba-8f81-c21a9a456856,tg:rubgr:1622,e73_Descriptions,,id.desc,Korte inhoud: Zendt een aflevering van Historia waarin zijn artikel over de 'Bird Nester' is opgenomen. Zendt eveneens twee overdrukken van zijn artikels m.b.t. schilderijen van Bruegel; [toegevoegde vermelding FG]: 'Thanked 9.1.60.',descriptive note,Nederlands
9a4bcfba-38ff-5523-9e60-ca91d829817b,tg:rubgr:4887,e73_Descriptions,,id.desc,Korte inhoud: Dankt voor de schenking van Bruegelboek. Kijkt uit naar deel II.,descriptive note,Nederlands
838790e0-1ee5-5a4a-b380-1725dd4c7f4f,tg:rubgr:2452,e73_Descriptions,,id.desc,"[Briefhoofd: Editions Robert Finck]. [In bijlage prospectus Georges Marlier, Peter Brueghel the Younger en dezelfde brief d.d. 12/06/1969]. Korte inhoud: Verontschuldiging voor brief d.d. 12/06/196. Vraag om nazicht van vertaling in het Engels van het boek van Marlier; [Bijlage in omslag met datumstempel 16/06/1969]: 1 zw/w foto [Stempel Wien, Kunsthistorischen Museum] [Notitie in onbekend handschrift] Inv. 3579. M. v. Cleve: Peasants' Meal, Vienna, Kunsthistorisches; 1 prentbriefkaart, Wien, Kunstistorisches Museum, M. van Cleve, Bauernmahl; 1 zw/w foto [Notitie in onbekend handschrift] Marten van Cleve, Noces villageoises, Antwerp, Musée Mayer van den Bergh.",descriptive note,Nederlands
f5f1eb4d-9a5b-5b9b-ae7c-115aebad134f,tg:rubgr:1738,e73_Descriptions,,id.desc,"Korte inhoud: De stijl van het werk uit de collectie van Mrs Hay wijst op een datering begin 17de eeuw. Bijgevolg is de teoschrijving aan Joos de Momper plausibel voor wat het landschap betreft. De figuur kan echter zeker niet toegeschreven worden aan de Momper. De uitvoering van de kledij doet denken aan de Bruggmann versie. Glück schreef dit toe aan Jan Brueghel de Oude. De Hay-versie is echter te zwak voor deze laatste. Er is enige overeenkomst met de versie in Philadelphia (o.a. mouwen). De Hay-versie, tezamen met deze in Philadelphia en de Bruggmann-versie, maken het mogelijk om tot een reconstructie te komen van het origineel.",descriptive note,Nederlands
2915b4b9-93b6-511e-9754-0347f1024022,tg:rubgr:1640,e73_Descriptions,,id.desc,"Korte inhoud: Dankbetuiging voor het toegezonden artikel. Merkt op dat er geen 'spitse bergtop' is voorgesteld maar het dak van een hut, vergelijkbaar met de Parabel van de Blinden.",descriptive note,Nederlands
617c1bc9-4aa3-59de-bf03-de8c0eeafa0a,tg:rubgr:4897,e73_Descriptions,,id.desc,"[Briefhoofd University of London, The Warburg Institute] Korte inhoud: Dankt voor de schenking van Bruegelboek. Kijkt uit naar deel II.",descriptive note,Nederlands
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_Descriptions,,id.desc,[Briefhoofd B.L. Fenton & Sons] Korte inhoud: Antwoord op vraag naar informatie FG d.d. 19-10-1957. Geeft afmeting en vorige eigenaar.,descriptive note,Nederlands
3b7a29d2-22b6-5c8e-95ae-3df2d15246d6,tg:rubgr:5127,e73_Descriptions,,id.desc,[Briefhoofd British Museum] Korte inhoud: Vraag om informatie over Lucas Vorstermann voor een lezing over tekeningen van Leonardo in Windsor die gekopieerd werden door Vorsterman.,descriptive note,Nederlands
177f3332-aee0-553c-a4e3-89b83fc5b456,tg:rubgr:3513,e73_Descriptions,,id.desc,Korte inhoud:  Vraagt om 25 overdrukken van zijn artikel . Wil het niet meer hebben over het werk van de editor.,descriptive note,Nederlands
f11f3cf6-3d4a-5575-a9f5-3a0a54b786f6,tg:rubgr:3503,e73_Descriptions,,id.desc,Korte inhoud: Dankt voor de betaling voor het artikel. Vraagt om de drukproeven.,descriptive note,Nederlands
2e1fa378-60b0-5b7e-a525-cf8149cde094,tg:rubgr:1526,e73_Descriptions,,id.desc,Adoration of the Kings in the Snow: Nieuwjaarsgroeten van Ruth en Wolfgang Burchard [s.d.],descriptive note,Nederlands
6dcb3947-1b3e-5bb2-9b92-b906c4a39ce1,tg:rubgr:137,e73_Descriptions,,id.desc,Korte inhoud: dankbetuiging.,descriptive note,Nederlands
4408f47c-0982-5920-8895-398bac985ada,tg:rubgr:127,e73_Descriptions,,id.desc,"Correspondentie Grossmann en d'Hulst, 1953-1954. Samengehouden in briefomslag met briefhoofd Musées Royaux des Beaux-Arts de Belgique. Bevat: 9 brieven van d'Hulst en 8 van FG. Daarnaast nog 3 brieven m.b.t. vraag om foto uit Chatsworth en 1 rekening.",descriptive note,Nederlands
67a61421-30e6-5319-9c01-f8b165bc9f9c,tg:rubgr:2593,e73_Descriptions,,id.desc,"[Enveloppe met hoofding University of London, Courtauld Institute of Art] Vraagt FG om advies over toeschrijving van de tekening van Fondi. Brengt het i.v.m. Poussin, Landschap met slang in The National Gallery.",descriptive note,Nederlands
c6d931b8-eba5-5f4c-9fe7-544200467f55,tg:rubgr:3099,e73_Descriptions,,id.desc,"[Taal, Duits] Korte inhoud: Die Bauernhochzeit im Freien vom alten Bruegel, an die ich glaube als ich sie wiederholt im Haag sah und an deren Echtheid ich festhalte, gehört jetzt den zwei Kindern des anscheinend inzwischen verstorbenen Sam. Borchard. war Oct. 14-Dez. 12, 1954 in 'Pictures of Everyday Life', exhib. Carnegie Institute, Department of Fine arts, Pitssburgh, Pennsylvania, catalogue N° 9 (ill.). Dort werden, als in New York lebend, die Besitzer, wie folgt, angegeben: Mrs. Evelyn Borchard Metzger & Mr. Stuart Borchard. Ich hoffe Sie alle drie wohlauf und über die Kälte gut hinweggekommen. Herzlich Dr. L. Burchard, 16.III.56.",descriptive note,Nederlands
5cb6d837-cc09-51f1-9b73-6655ec85667b,tg:rubgr:1791,e73_Descriptions,,id.desc,"[Taal, Engels][Kleur] Roma Jan Breughel dei Velluti - Sacra Famiglia con vari animali (Galleria Doria)",descriptive note,Nederlands
98250cc5-30b9-5ad8-92ee-61163e55f876,tg:rubgr:2583,e73_Descriptions,,id.desc,Korte inhoud: Dankbetuiging en bevestigt te werken aan een studie over Martin van Cleve en de vroege navolgers van P.B.I. Kende het werk reeds en bezit er een foto en een transparant van. Bevestigt het verband tussen 'Fight between Peasants and soldiers in an interior' en Martin van Cleve. Echter hij wil niet vooruit lopen op meer fundamentele verbanden. Wil op de hoogte gehouden worden over de resultaten m.b.t. 'Rixe de Paysans' dat ter studie ligt bij het KIK.,descriptive note,Nederlands
