ResourceID,brocade.id,card,order,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type
c0bd4fc7-4708-5abb-b8c1-da0eb38710b1,tg:rubgr:4470_#1,AA,0,Rubenianum,tg:rubgr:4470_#1,record identifiers,https://data.rubenianum.be//ark:/86530/c0bd4fc7-4708-5abb-b8c1-da0eb38710b1,object identifier
44581d27-4cd9-50c1-aeb9-5e560f3bd40d,tg:rubgr:2044_#1,AA,0,Rubenianum,tg:rubgr:2044_#1,record identifiers,https://data.rubenianum.be//ark:/86530/44581d27-4cd9-50c1-aeb9-5e560f3bd40d,object identifier
51996a7b-cc64-5bb1-8f02-39dcbf12131c,tg:rubgr:4518_#1,AA,0,Rubenianum,tg:rubgr:4518_#1,record identifiers,https://data.rubenianum.be//ark:/86530/51996a7b-cc64-5bb1-8f02-39dcbf12131c,object identifier
fcc6cda5-aefe-5318-b7a3-6c4740c70dfc,tg:rubgr:2054_#1,AA,0,Rubenianum,tg:rubgr:2054_#1,record identifiers,https://data.rubenianum.be//ark:/86530/fcc6cda5-aefe-5318-b7a3-6c4740c70dfc,object identifier
906082e0-c937-53e5-a0cc-917c9493a45f,tg:rubgr:647_#1,AA,0,Rubenianum,tg:rubgr:647_#1,record identifiers,https://data.rubenianum.be//ark:/86530/906082e0-c937-53e5-a0cc-917c9493a45f,object identifier
8146d57c-78f2-5a07-a49f-df7b38837310,tg:rubgr:2195_#1,AA,0,Rubenianum,tg:rubgr:2195_#1,record identifiers,https://data.rubenianum.be//ark:/86530/8146d57c-78f2-5a07-a49f-df7b38837310,object identifier
9845dc76-f06e-5d6b-9374-e8fba595bc3d,tg:rubgr:2974_#1,AA,0,Rubenianum,tg:rubgr:2974_#1,record identifiers,https://data.rubenianum.be//ark:/86530/9845dc76-f06e-5d6b-9374-e8fba595bc3d,object identifier
e5a68a6c-7c44-5bcc-abeb-e5d53e306b97,tg:rubgr:1968_#1,AA,0,Rubenianum,tg:rubgr:1968_#1,record identifiers,https://data.rubenianum.be//ark:/86530/e5a68a6c-7c44-5bcc-abeb-e5d53e306b97,object identifier
dab04507-a794-5efc-a0d0-af52af991e48,tg:rubgr:3691_#1,AA,0,Rubenianum,tg:rubgr:3691_#1,record identifiers,https://data.rubenianum.be//ark:/86530/dab04507-a794-5efc-a0d0-af52af991e48,object identifier
2faff04d-b15c-51af-8d01-d20be9d9b228,tg:rubgr:521_#1,AA,0,Rubenianum,tg:rubgr:521_#1,record identifiers,https://data.rubenianum.be//ark:/86530/2faff04d-b15c-51af-8d01-d20be9d9b228,object identifier
a7376629-e002-59fe-abc1-af310602654d,tg:rubgr:1800_#1,AA,0,Rubenianum,tg:rubgr:1800_#1,record identifiers,https://data.rubenianum.be//ark:/86530/a7376629-e002-59fe-abc1-af310602654d,object identifier
08669d68-dd8c-52f6-b406-0e817d3cc196,tg:rubgr:4863_#1,AA,0,Rubenianum,tg:rubgr:4863_#1,record identifiers,https://data.rubenianum.be//ark:/86530/08669d68-dd8c-52f6-b406-0e817d3cc196,object identifier
cc564aaf-ec3e-595a-a044-b2d96c971ceb,tg:rubgr:3835_#1,AA,0,Rubenianum,tg:rubgr:3835_#1,record identifiers,https://data.rubenianum.be//ark:/86530/cc564aaf-ec3e-595a-a044-b2d96c971ceb,object identifier
27486e47-8643-57b2-b088-469179f3eb0d,tg:rubgr:3857_#1,AA,0,Rubenianum,tg:rubgr:3857_#1,record identifiers,https://data.rubenianum.be//ark:/86530/27486e47-8643-57b2-b088-469179f3eb0d,object identifier
b40e1d95-0179-5a27-b40c-fe265c2aa018,tg:rubgr:4188_#1,AA,0,Rubenianum,tg:rubgr:4188_#1,record identifiers,https://data.rubenianum.be//ark:/86530/b40e1d95-0179-5a27-b40c-fe265c2aa018,object identifier
307af59c-8172-5c02-a994-a665678183cf,tg:rubgr:553_#1,AA,0,Rubenianum,tg:rubgr:553_#1,record identifiers,https://data.rubenianum.be//ark:/86530/307af59c-8172-5c02-a994-a665678183cf,object identifier
a821bb7c-7b7d-537a-a69f-0b8766f2bedb,tg:rubgr:4396_#1,AA,0,Rubenianum,tg:rubgr:4396_#1,record identifiers,https://data.rubenianum.be//ark:/86530/a821bb7c-7b7d-537a-a69f-0b8766f2bedb,object identifier
52f82fc0-7812-54dc-80c9-44621ff719be,tg:rubgr:1234_#1,AA,0,Rubenianum,tg:rubgr:1234_#1,record identifiers,https://data.rubenianum.be//ark:/86530/52f82fc0-7812-54dc-80c9-44621ff719be,object identifier
9a3149c5-d91c-5752-82ce-f3b2555e5b81,tg:rubgr:1224_#1,AA,0,Rubenianum,tg:rubgr:1224_#1,record identifiers,https://data.rubenianum.be//ark:/86530/9a3149c5-d91c-5752-82ce-f3b2555e5b81,object identifier
724e62cd-5a0a-514a-8605-a02c12f7882c,tg:rubgr:5108_#1,AA,0,Rubenianum,tg:rubgr:5108_#1,record identifiers,https://data.rubenianum.be//ark:/86530/724e62cd-5a0a-514a-8605-a02c12f7882c,object identifier
59ecab7b-c50c-5094-982b-b75ec525ca69,tg:rubgr:4402_#1,AA,0,Rubenianum,tg:rubgr:4402_#1,record identifiers,https://data.rubenianum.be//ark:/86530/59ecab7b-c50c-5094-982b-b75ec525ca69,object identifier
ed86728e-082d-59b8-8f97-74890bc99613,tg:rubgr:2663_#1,AA,0,Rubenianum,tg:rubgr:2663_#1,record identifiers,https://data.rubenianum.be//ark:/86530/ed86728e-082d-59b8-8f97-74890bc99613,object identifier
b3180900-05e1-5901-97eb-0e78e723538f,tg:rubgr:1707_#1,AA,0,Rubenianum,tg:rubgr:1707_#1,record identifiers,https://data.rubenianum.be//ark:/86530/b3180900-05e1-5901-97eb-0e78e723538f,object identifier
685d239f-5701-5705-aa27-b388517f202b,tg:rubgr:3732_#1,AA,0,Rubenianum,tg:rubgr:3732_#1,record identifiers,https://data.rubenianum.be//ark:/86530/685d239f-5701-5705-aa27-b388517f202b,object identifier
ed5a4b38-8e9a-5035-aca2-e2848171db8a,tg:rubgr:2238_#1,AA,0,Rubenianum,tg:rubgr:2238_#1,record identifiers,https://data.rubenianum.be//ark:/86530/ed5a4b38-8e9a-5035-aca2-e2848171db8a,object identifier
f194f20a-9860-552f-8cf5-95ae21663147,tg:rubgr:4764_#1,AA,0,Rubenianum,tg:rubgr:4764_#1,record identifiers,https://data.rubenianum.be//ark:/86530/f194f20a-9860-552f-8cf5-95ae21663147,object identifier
63c5d670-6eb0-5325-adc8-73503ab588f3,tg:rubgr:1142_#1,AA,0,Rubenianum,tg:rubgr:1142_#1,record identifiers,https://data.rubenianum.be//ark:/86530/63c5d670-6eb0-5325-adc8-73503ab588f3,object identifier
155c230c-9f18-50bc-8cc0-78353218ad94,tg:rubgr:5316_#1,AA,0,Rubenianum,tg:rubgr:5316_#1,record identifiers,https://data.rubenianum.be//ark:/86530/155c230c-9f18-50bc-8cc0-78353218ad94,object identifier
3061f792-1870-5e5c-b291-fd9382290958,tg:rubgr:43_#1,AA,0,Rubenianum,tg:rubgr:43_#1,record identifiers,https://data.rubenianum.be//ark:/86530/3061f792-1870-5e5c-b291-fd9382290958,object identifier
dfc1fdde-4784-5301-8fa9-31d6944fb43c,tg:rubgr:4790_#1,AA,0,Rubenianum,tg:rubgr:4790_#1,record identifiers,https://data.rubenianum.be//ark:/86530/dfc1fdde-4784-5301-8fa9-31d6944fb43c,object identifier
e29f8a9c-7238-54f5-9684-9d765392c752,tg:rubgr:1957_#1,AA,0,Rubenianum,tg:rubgr:1957_#1,record identifiers,https://data.rubenianum.be//ark:/86530/e29f8a9c-7238-54f5-9684-9d765392c752,object identifier
2e5195a8-0641-5ad6-8ef5-552a240f0f75,tg:rubgr:4924_#1,AA,0,Rubenianum,tg:rubgr:4924_#1,record identifiers,https://data.rubenianum.be//ark:/86530/2e5195a8-0641-5ad6-8ef5-552a240f0f75,object identifier
705df9bb-6b8d-5e28-a756-00014639f06a,tg:rubgr:223_#1,AA,0,Rubenianum,tg:rubgr:223_#1,record identifiers,https://data.rubenianum.be//ark:/86530/705df9bb-6b8d-5e28-a756-00014639f06a,object identifier
84085a89-2d2c-552e-a12d-a52e841b8310,tg:rubgr:2499_#1,AA,0,Rubenianum,tg:rubgr:2499_#1,record identifiers,https://data.rubenianum.be//ark:/86530/84085a89-2d2c-552e-a12d-a52e841b8310,object identifier
ad8c1d78-4e4c-5c76-bae1-5d25200b72d3,tg:rubgr:1485_#1,AA,0,Rubenianum,tg:rubgr:1485_#1,record identifiers,https://data.rubenianum.be//ark:/86530/ad8c1d78-4e4c-5c76-bae1-5d25200b72d3,object identifier
d0db07be-b14a-5eca-aed8-9016e700649e,tg:rubgr:155_#1,AA,0,Rubenianum,tg:rubgr:155_#1,record identifiers,https://data.rubenianum.be//ark:/86530/d0db07be-b14a-5eca-aed8-9016e700649e,object identifier
b984c5c6-2d9a-5437-a1ae-d660498e70be,tg:rubgr:145_#1,AA,0,Rubenianum,tg:rubgr:145_#1,record identifiers,https://data.rubenianum.be//ark:/86530/b984c5c6-2d9a-5437-a1ae-d660498e70be,object identifier
2f51b7a6-184f-56b4-a6ac-a5d3d8d5e1e3,tg:rubgr:5084_#1,AA,0,Rubenianum,tg:rubgr:5084_#1,record identifiers,https://data.rubenianum.be//ark:/86530/2f51b7a6-184f-56b4-a6ac-a5d3d8d5e1e3,object identifier
5f08c9d5-1ef0-5f4d-955c-c46b5eb880ae,tg:rubgr:5094_#1,AA,0,Rubenianum,tg:rubgr:5094_#1,record identifiers,https://data.rubenianum.be//ark:/86530/5f08c9d5-1ef0-5f4d-955c-c46b5eb880ae,object identifier
a68adb8a-3f25-5c8a-b394-5faa3b55b5c0,tg:rubgr:1311_#1,AA,0,Rubenianum,tg:rubgr:1311_#1,record identifiers,https://data.rubenianum.be//ark:/86530/a68adb8a-3f25-5c8a-b394-5faa3b55b5c0,object identifier
df246bb5-df7e-5c38-9462-0192d922b267,tg:rubgr:4729_#1,AA,0,Rubenianum,tg:rubgr:4729_#1,record identifiers,https://data.rubenianum.be//ark:/86530/df246bb5-df7e-5c38-9462-0192d922b267,object identifier
23785b28-9c7a-52ee-ad71-2153e602e1cb,tg:rubgr:5223_#1,AA,0,Rubenianum,tg:rubgr:5223_#1,record identifiers,https://data.rubenianum.be//ark:/86530/23785b28-9c7a-52ee-ad71-2153e602e1cb,object identifier
3e539890-66b8-564e-a409-85e5cc81b60d,tg:rubgr:1896_#1,AA,0,Rubenianum,tg:rubgr:1896_#1,record identifiers,https://data.rubenianum.be//ark:/86530/3e539890-66b8-564e-a409-85e5cc81b60d,object identifier
68a8e320-cf72-5816-b17a-cb03743a5371,tg:rubgr:2265_#1,AA,0,Rubenianum,tg:rubgr:2265_#1,record identifiers,https://data.rubenianum.be//ark:/86530/68a8e320-cf72-5816-b17a-cb03743a5371,object identifier
fb9377d3-9b4b-5f63-a8de-0c6eec3a1a53,tg:rubgr:4739_#1,AA,0,Rubenianum,tg:rubgr:4739_#1,record identifiers,https://data.rubenianum.be//ark:/86530/fb9377d3-9b4b-5f63-a8de-0c6eec3a1a53,object identifier
fad1048f-10ef-5c9c-8afc-c5bca490c508,tg:rubgr:1622_#1,AA,0,Rubenianum,tg:rubgr:1622_#1,record identifiers,https://data.rubenianum.be//ark:/86530/fad1048f-10ef-5c9c-8afc-c5bca490c508,object identifier
41aa57b6-dbe8-5fa0-aa60-eb97dfbab999,tg:rubgr:4887_#1,AA,0,Rubenianum,tg:rubgr:4887_#1,record identifiers,https://data.rubenianum.be//ark:/86530/41aa57b6-dbe8-5fa0-aa60-eb97dfbab999,object identifier
90997e90-5324-5dff-9bb8-586692edf32f,tg:rubgr:2452_#1,AA,0,Rubenianum,tg:rubgr:2452_#1,record identifiers,https://data.rubenianum.be//ark:/86530/90997e90-5324-5dff-9bb8-586692edf32f,object identifier
2ed9c4d7-9330-5556-b40c-0d24f8a3238c,tg:rubgr:1738_#1,AA,0,Rubenianum,tg:rubgr:1738_#1,record identifiers,https://data.rubenianum.be//ark:/86530/2ed9c4d7-9330-5556-b40c-0d24f8a3238c,object identifier
0f853b2a-2e2d-587e-94c1-32090d1d9a40,tg:rubgr:1640_#1,AA,0,Rubenianum,tg:rubgr:1640_#1,record identifiers,https://data.rubenianum.be//ark:/86530/0f853b2a-2e2d-587e-94c1-32090d1d9a40,object identifier
44c729ff-45ec-58b5-a161-e8c3abb88a9e,tg:rubgr:4897_#1,AA,0,Rubenianum,tg:rubgr:4897_#1,record identifiers,https://data.rubenianum.be//ark:/86530/44c729ff-45ec-58b5-a161-e8c3abb88a9e,object identifier
e3f655c6-8f86-594a-82a4-128567b31edf,tg:rubgr:4633_#1,AA,0,Rubenianum,tg:rubgr:4633_#1,record identifiers,https://data.rubenianum.be//ark:/86530/e3f655c6-8f86-594a-82a4-128567b31edf,object identifier
5805aec4-da99-5bdc-ac25-88d589aa1d84,tg:rubgr:5127_#1,AA,0,Rubenianum,tg:rubgr:5127_#1,record identifiers,https://data.rubenianum.be//ark:/86530/5805aec4-da99-5bdc-ac25-88d589aa1d84,object identifier
575c4f28-bbc5-5881-a21f-73238570e28b,tg:rubgr:3513_#1,AA,0,Rubenianum,tg:rubgr:3513_#1,record identifiers,https://data.rubenianum.be//ark:/86530/575c4f28-bbc5-5881-a21f-73238570e28b,object identifier
00848ca0-559a-5ec3-8188-8ac81c20d640,tg:rubgr:3503_#1,AA,0,Rubenianum,tg:rubgr:3503_#1,record identifiers,https://data.rubenianum.be//ark:/86530/00848ca0-559a-5ec3-8188-8ac81c20d640,object identifier
04886e32-5611-5745-b3fd-d52b80cfb6f4,tg:rubgr:1526_#1,AA,0,Rubenianum,tg:rubgr:1526_#1,record identifiers,https://data.rubenianum.be//ark:/86530/04886e32-5611-5745-b3fd-d52b80cfb6f4,object identifier
c0e6d02d-8503-5150-924a-c71af75f30e8,tg:rubgr:137_#1,AA,0,Rubenianum,tg:rubgr:137_#1,record identifiers,https://data.rubenianum.be//ark:/86530/c0e6d02d-8503-5150-924a-c71af75f30e8,object identifier
a8ba6da4-25f3-5cc6-8027-44eca2508419,tg:rubgr:127_#1,AA,0,Rubenianum,tg:rubgr:127_#1,record identifiers,https://data.rubenianum.be//ark:/86530/a8ba6da4-25f3-5cc6-8027-44eca2508419,object identifier
b8d68d0d-c759-5b43-b087-b1ce23825665,tg:rubgr:2593_#1,AA,0,Rubenianum,tg:rubgr:2593_#1,record identifiers,https://data.rubenianum.be//ark:/86530/b8d68d0d-c759-5b43-b087-b1ce23825665,object identifier
56b824e0-1887-5238-9c83-b78b2ca76b83,tg:rubgr:3099_#1,AA,0,Rubenianum,tg:rubgr:3099_#1,record identifiers,https://data.rubenianum.be//ark:/86530/56b824e0-1887-5238-9c83-b78b2ca76b83,object identifier
a14e806f-7c3b-5a48-b7e6-1e7148606770,tg:rubgr:1791_#1,AA,0,Rubenianum,tg:rubgr:1791_#1,record identifiers,https://data.rubenianum.be//ark:/86530/a14e806f-7c3b-5a48-b7e6-1e7148606770,object identifier
e5cb4de0-32f6-552b-80ea-744dc411ddf4,tg:rubgr:2583_#1,AA,0,Rubenianum,tg:rubgr:2583_#1,record identifiers,https://data.rubenianum.be//ark:/86530/e5cb4de0-32f6-552b-80ea-744dc411ddf4,object identifier
5c149cb3-fa87-55c2-b4de-1fcaaa39de74,tg:rubgr:3089_#1,AA,0,Rubenianum,tg:rubgr:3089_#1,record identifiers,https://data.rubenianum.be//ark:/86530/5c149cb3-fa87-55c2-b4de-1fcaaa39de74,object identifier
202f2b26-22df-5339-939e-185fa1a44f4e,tg:rubgr:1925_#1,AA,0,Rubenianum,tg:rubgr:1925_#1,record identifiers,https://data.rubenianum.be//ark:/86530/202f2b26-22df-5339-939e-185fa1a44f4e,object identifier
341b4460-cdc0-5438-baa1-91a8c569fb98,tg:rubgr:4181_#1,AA,0,Rubenianum,tg:rubgr:4181_#1,record identifiers,https://data.rubenianum.be//ark:/86530/341b4460-cdc0-5438-baa1-91a8c569fb98,object identifier
16d0d352-b6f3-5b35-aca2-fca9956262f7,tg:rubgr:4191_#1,AA,0,Rubenianum,tg:rubgr:4191_#1,record identifiers,https://data.rubenianum.be//ark:/86530/16d0d352-b6f3-5b35-aca2-fca9956262f7,object identifier
27c5fee2-c329-5015-a300-f7858ec6234a,tg:rubgr:1913_#1,AA,0,Rubenianum,tg:rubgr:1913_#1,record identifiers,https://data.rubenianum.be//ark:/86530/27c5fee2-c329-5015-a300-f7858ec6234a,object identifier
a62e4b0c-42a9-54d9-86d9-6da3d9269a9c,tg:rubgr:2147_#1,AA,0,Rubenianum,tg:rubgr:2147_#1,record identifiers,https://data.rubenianum.be//ark:/86530/a62e4b0c-42a9-54d9-86d9-6da3d9269a9c,object identifier
f4b73c5f-6282-5f18-a4b7-86ddce98257d,tg:rubgr:5101_#1,AA,0,Rubenianum,tg:rubgr:5101_#1,record identifiers,https://data.rubenianum.be//ark:/86530/f4b73c5f-6282-5f18-a4b7-86ddce98257d,object identifier
e4f77bb5-fcec-5ab2-b71b-0cc2d3df5d3b,tg:rubgr:5111_#1,AA,0,Rubenianum,tg:rubgr:5111_#1,record identifiers,https://data.rubenianum.be//ark:/86530/e4f77bb5-fcec-5ab2-b71b-0cc2d3df5d3b,object identifier
7ed98cef-2ef9-5d20-a433-ab86e080648c,tg:rubgr:1345_#1,AA,0,Rubenianum,tg:rubgr:1345_#1,record identifiers,https://data.rubenianum.be//ark:/86530/7ed98cef-2ef9-5d20-a433-ab86e080648c,object identifier
16c0fd64-9a90-5ad7-8e37-a1675472a1c4,tg:rubgr:2712_#1,AA,0,Rubenianum,tg:rubgr:2712_#1,record identifiers,https://data.rubenianum.be//ark:/86530/16c0fd64-9a90-5ad7-8e37-a1675472a1c4,object identifier
5de359de-c3c4-502f-b1fd-f9aeb61eac5a,tg:rubgr:2702_#1,AA,0,Rubenianum,tg:rubgr:2702_#1,record identifiers,https://data.rubenianum.be//ark:/86530/5de359de-c3c4-502f-b1fd-f9aeb61eac5a,object identifier
804548ee-8c83-5efb-b223-1d92b4bb8468,tg:rubgr:4336_#1,AA,0,Rubenianum,tg:rubgr:4336_#1,record identifiers,https://data.rubenianum.be//ark:/86530/804548ee-8c83-5efb-b223-1d92b4bb8468,object identifier
23493ed6-7c09-58fd-a927-54a7b2d0fd61,tg:rubgr:959_#1,AA,0,Rubenianum,tg:rubgr:959_#1,record identifiers,https://data.rubenianum.be//ark:/86530/23493ed6-7c09-58fd-a927-54a7b2d0fd61,object identifier
3e63f993-ec14-512a-81fa-d35a450b7352,tg:rubgr:3370_#1,AA,0,Rubenianum,tg:rubgr:3370_#1,record identifiers,https://data.rubenianum.be//ark:/86530/3e63f993-ec14-512a-81fa-d35a450b7352,object identifier
2d5427b6-b5c5-5796-a52a-81756471df9c,tg:rubgr:4050_#1,AA,0,Rubenianum,tg:rubgr:4050_#1,record identifiers,https://data.rubenianum.be//ark:/86530/2d5427b6-b5c5-5796-a52a-81756471df9c,object identifier
5c27e139-971f-574d-b2a4-dd8415b80835,tg:rubgr:5277_#1,AA,0,Rubenianum,tg:rubgr:5277_#1,record identifiers,https://data.rubenianum.be//ark:/86530/5c27e139-971f-574d-b2a4-dd8415b80835,object identifier
c6ce3823-6fe0-55ca-a1de-25e98fd77deb,tg:rubgr:2243_#1,AA,0,Rubenianum,tg:rubgr:2243_#1,record identifiers,https://data.rubenianum.be//ark:/86530/c6ce3823-6fe0-55ca-a1de-25e98fd77deb,object identifier
c66ecff4-303c-5c38-9b19-d6e8dc91b2d5,tg:rubgr:28_#1,AA,0,Rubenianum,tg:rubgr:28_#1,record identifiers,https://data.rubenianum.be//ark:/86530/c66ecff4-303c-5c38-9b19-d6e8dc91b2d5,object identifier
a68474f6-25ae-5bde-97bb-5bd93f4d7e65,tg:rubgr:1051_#1,AA,0,Rubenianum,tg:rubgr:1051_#1,record identifiers,https://data.rubenianum.be//ark:/86530/a68474f6-25ae-5bde-97bb-5bd93f4d7e65,object identifier
76a35981-7671-59bf-a4eb-8334a1c38127,tg:rubgr:1139_#1,AA,0,Rubenianum,tg:rubgr:1139_#1,record identifiers,https://data.rubenianum.be//ark:/86530/76a35981-7671-59bf-a4eb-8334a1c38127,object identifier
d7ec6eaa-78eb-523a-868d-80709f9f1576,tg:rubgr:2253_#1,AA,0,Rubenianum,tg:rubgr:2253_#1,record identifiers,https://data.rubenianum.be//ark:/86530/d7ec6eaa-78eb-523a-868d-80709f9f1576,object identifier
9679205b-bdfb-5706-90f2-d0408470d0d7,tg:rubgr:38_#1,AA,0,Rubenianum,tg:rubgr:38_#1,record identifiers,https://data.rubenianum.be//ark:/86530/9679205b-bdfb-5706-90f2-d0408470d0d7,object identifier
efc88791-568a-5f97-b79e-08e9b3261ca2,tg:rubgr:2416_#1,AA,0,Rubenianum,tg:rubgr:2416_#1,record identifiers,https://data.rubenianum.be//ark:/86530/efc88791-568a-5f97-b79e-08e9b3261ca2,object identifier
1567b51f-9315-542e-af6f-a490429efee3,tg:rubgr:2608_#1,AA,0,Rubenianum,tg:rubgr:2608_#1,record identifiers,https://data.rubenianum.be//ark:/86530/1567b51f-9315-542e-af6f-a490429efee3,object identifier
78dab32d-cfab-5ddd-87bd-3261bd78ca6f,tg:rubgr:4469_#1,AA,0,Rubenianum,tg:rubgr:4469_#1,record identifiers,https://data.rubenianum.be//ark:/86530/78dab32d-cfab-5ddd-87bd-3261bd78ca6f,object identifier
ef1ad77f-8c63-5e63-a2e4-e02396ea0839,tg:rubgr:173_#1,AA,0,Rubenianum,tg:rubgr:173_#1,record identifiers,https://data.rubenianum.be//ark:/86530/ef1ad77f-8c63-5e63-a2e4-e02396ea0839,object identifier
02194706-73d1-5605-aa51-5145cbcf7e82,tg:rubgr:992_#1,AA,0,Rubenianum,tg:rubgr:992_#1,record identifiers,https://data.rubenianum.be//ark:/86530/02194706-73d1-5605-aa51-5145cbcf7e82,object identifier
15693109-81b7-5c89-99d4-e03f336ba7fe,tg:rubgr:163_#1,AA,0,Rubenianum,tg:rubgr:163_#1,record identifiers,https://data.rubenianum.be//ark:/86530/15693109-81b7-5c89-99d4-e03f336ba7fe,object identifier
738f9f62-a6cb-517f-b044-6b2d25bc3f3d,tg:rubgr:3496_#1,AA,0,Rubenianum,tg:rubgr:3496_#1,record identifiers,https://data.rubenianum.be//ark:/86530/738f9f62-a6cb-517f-b044-6b2d25bc3f3d,object identifier
2f5618f5-2e0b-55e8-a14a-4c99ed1ec8fb,tg:rubgr:1809_#1,AA,0,Rubenianum,tg:rubgr:1809_#1,record identifiers,https://data.rubenianum.be//ark:/86530/2f5618f5-2e0b-55e8-a14a-4c99ed1ec8fb,object identifier
21d392d3-d1d5-5bb2-abbf-7b1e1cece6d6,tg:rubgr:1180_#1,AA,0,Rubenianum,tg:rubgr:1180_#1,record identifiers,https://data.rubenianum.be//ark:/86530/21d392d3-d1d5-5bb2-abbf-7b1e1cece6d6,object identifier
2431e19a-a671-54d7-a853-2687a597e669,tg:rubgr:2392_#1,AA,0,Rubenianum,tg:rubgr:2392_#1,record identifiers,https://data.rubenianum.be//ark:/86530/2431e19a-a671-54d7-a853-2687a597e669,object identifier
5aea74c6-f011-540e-9310-31bd28598ca3,tg:rubgr:3698_#1,AA,0,Rubenianum,tg:rubgr:3698_#1,record identifiers,https://data.rubenianum.be//ark:/86530/5aea74c6-f011-540e-9310-31bd28598ca3,object identifier
ebaeda89-e79f-544a-8fb4-9c63846c423e,tg:rubgr:4902_#1,AA,0,Rubenianum,tg:rubgr:4902_#1,record identifiers,https://data.rubenianum.be//ark:/86530/ebaeda89-e79f-544a-8fb4-9c63846c423e,object identifier
39760e90-87e4-512d-bd4c-4eae2d1db43f,tg:rubgr:4912_#1,AA,0,Rubenianum,tg:rubgr:4912_#1,record identifiers,https://data.rubenianum.be//ark:/86530/39760e90-87e4-512d-bd4c-4eae2d1db43f,object identifier
e79d44ea-c118-59ec-a9cc-015c13bd753d,tg:rubgr:3954_#1,AA,0,Rubenianum,tg:rubgr:3954_#1,record identifiers,https://data.rubenianum.be//ark:/86530/e79d44ea-c118-59ec-a9cc-015c13bd753d,object identifier
932cf9fa-1299-569e-a120-78b92a7dc5b0,tg:rubgr:4752_#1,AA,0,Rubenianum,tg:rubgr:4752_#1,record identifiers,https://data.rubenianum.be//ark:/86530/932cf9fa-1299-569e-a120-78b92a7dc5b0,object identifier
c4c2a9d7-8bd3-543e-bea5-7b24474f2b5b,tg:rubgr:3714_#1,AA,0,Rubenianum,tg:rubgr:3714_#1,record identifiers,https://data.rubenianum.be//ark:/86530/c4c2a9d7-8bd3-543e-bea5-7b24474f2b5b,object identifier
a94df583-32a0-5c22-8fb3-51a5a378001a,tg:rubgr:4742_#1,AA,0,Rubenianum,tg:rubgr:4742_#1,record identifiers,https://data.rubenianum.be//ark:/86530/a94df583-32a0-5c22-8fb3-51a5a378001a,object identifier
4d0cd2d7-cc66-5ebd-9494-db24a1ee864b,tg:rubgr:4434_#1,AA,0,Rubenianum,tg:rubgr:4434_#1,record identifiers,https://data.rubenianum.be//ark:/86530/4d0cd2d7-cc66-5ebd-9494-db24a1ee864b,object identifier
