ResourceID,brocade.id,card,order,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:13257411,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
65d8bf65-2479-5b96-875d-6e3166919a59,tg:rubgr:130,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:12955220,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,"XXIII-XXIX, nr. 1-3, 1977-1980, pp. 97-126",Nederlands,remarks
cd9718c8-6d85-581e-9fb3-0bde4abf853f,tg:rubgr:4763,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:1008737,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
4688bcf7-1afb-54f1-8d39-53315d7d1420,tg:rubgr:873,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:174496,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
9f928035-1f44-575e-8574-f0dba186ec89,tg:rubgr:4922,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13248041,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
42ba0d4e-8084-5d9a-a080-4a578b25f43e,tg:rubgr:4762,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13257395,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
b3726645-3f40-5857-b0d0-900ed622919e,tg:rubgr:128,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:12859651,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
fbca7d4c-e599-5f46-90c4-07e105c050d3,tg:rubgr:5128,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13138657,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
fbca7d4c-e599-5f46-90c4-07e105c050d3,tg:rubgr:5128,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:13263264,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
260b6abc-cac4-5aa8-af01-57187b3e669e,tg:rubgr:871,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13238160,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
1df782e9-f279-5f05-9266-a6ee86069afd,tg:rubgr:1921,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13256332,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
c34845f8-bf9a-5a8e-bc2f-a27081328a0f,tg:rubgr:1252,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:174496,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
113dff26-397c-5cbb-b134-8c88127047a0,tg:rubgr:1475,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:174496,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
4fc95f58-f4c7-5ea9-9996-76d43b7b69ed,tg:rubgr:571,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13239409,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
ebce55e1-0c6a-5209-951c-19909d2481a7,tg:rubgr:4756,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13257376,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
bfc53449-ad1e-5034-8892-119a559b591a,tg:rubgr:5273,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13263958,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
fcabad0c-75be-52af-9eb8-f257ef9d5824,tg:rubgr:335,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:14827475,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
daf22265-a605-50e2-ba77-6a99b9ca801e,tg:rubgr:705,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6660196,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
daf22265-a605-50e2-ba77-6a99b9ca801e,tg:rubgr:705,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:415522,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
daf22265-a605-50e2-ba77-6a99b9ca801e,tg:rubgr:705,e73_ExternalRelations,3,gepubliceerd in /als,c:lvd:814718,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
0a04126c-969d-5f4e-8e3d-f208daa05584,tg:rubgr:236,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:12881646,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,"pp. 13-15, nr. 3547 (niet in AFG)",Nederlands,remarks
a873a7b1-30c5-5d26-9185-f5b9499863ab,tg:rubgr:870,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13247847,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
