ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
b7ccf48e-e231-5424-96a4-74ec7c83ea41,tg:rubgr:2611,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
2b1ec1c7-fa70-51b3-a3c4-d9613c25f4ad,tg:rubgr:4235,rub,rubgr_brief,Brief,e73_CreationActors,73d739f9-bb6f-5cd0-b787-ab9a7724b446,be,recipients (people),au::26569,au::26569:1,au::26569g:1,,"dlod={""suggest"":[""/agents/people/2842883"",""au::26569"",""au::26569:1"",""ark:/83110/x0/73d739f9-bb6f-5cd0-b787-ab9a7724b446"",""Paul Kronacker""],""name"":""Paul Kronacker"",""ark"":""ark:/83110/x0/73d739f9-bb6f-5cd0-b787-ab9a7724b446"",""uri"":""/agents/people/2842883"",""id"":""au::26569:1"",""isCapacity"":false}",ark:/83110/x0/73d739f9-bb6f-5cd0-b787-ab9a7724b446
2b1ec1c7-fa70-51b3-a3c4-d9613c25f4ad,tg:rubgr:4235,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
4f92d10b-f073-5b60-98a6-91f92cc89a5e,tg:rubgr:1256,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
08c2cbbe-507f-5f15-90a0-4cce69bb241b,tg:rubgr:4470,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
47ab30ee-f536-5f9a-b307-06147fb3dc82,tg:rubgr:2044,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
d54e7a14-4562-5179-bdab-cefe181578f7,tg:rubgr:4518,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
89f41fb9-cc5b-558e-ac1e-077a76fd4b53,tg:rubgr:2054,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
adf5c5a6-6310-533a-a529-5fad91262bfc,tg:rubgr:2195,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
59d3f872-98db-55ea-bf44-c5da5c3bc709,tg:rubgr:2974,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
1f230dc6-5143-574f-907f-7281c86cbbab,tg:rubgr:1968,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
b56df989-4db2-5d88-b521-2ef343406929,tg:rubgr:3691,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
85d72987-20fa-5961-9a3f-0a645ef016b7,tg:rubgr:521,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
9d88467a-8caf-56fe-8cac-3de0f75a27e1,tg:rubgr:1800,rub,rubgr_brief,Brief,e73_CreationActors,6f5aef52-f1ad-5f58-a70d-2bd0c425eb74,be,recipients (people),au::12271,au::12271:1,au::12271g:1,,"dlod={""suggest"":[""/agents/people/1312997"",""au::12271"",""au::12271:1"",""ark:/83110/x0/6f5aef52-f1ad-5f58-a70d-2bd0c425eb74"",""Georges Marlier""],""name"":""Georges Marlier"",""ark"":""ark:/83110/x0/6f5aef52-f1ad-5f58-a70d-2bd0c425eb74"",""uri"":""/agents/people/1312997"",""id"":""au::12271:1"",""isCapacity"":false}",ark:/83110/x0/6f5aef52-f1ad-5f58-a70d-2bd0c425eb74
9d88467a-8caf-56fe-8cac-3de0f75a27e1,tg:rubgr:1800,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
2005f433-9a11-5e7c-b558-417bc2c8ea4b,tg:rubgr:4863,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
dc24ef14-4ba3-5775-b587-a23e651750b4,tg:rubgr:3835,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
18106fe1-670a-56bd-abc9-a38d67c4f153,tg:rubgr:3857,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
0d8429b4-43e6-56e6-bcfd-9f098b094b2c,tg:rubgr:4188,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
f09d1fb6-af76-596a-b722-0c1f52f567b0,tg:rubgr:553,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
d0d3e059-208d-5213-abdd-2d43e22997c5,tg:rubgr:4396,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
2eadc579-7eea-52a6-8539-c4abc080cca2,tg:rubgr:1234,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
7fc97921-b74d-5676-8388-23bccb847ebf,tg:rubgr:1224,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,recipients (people),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
bcbc03d7-a823-5421-81cd-1194f472bafa,tg:rubgr:5108,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
8743b939-e766-50ca-bf4d-82db28e6f4d9,tg:rubgr:4402,rub,rubgr_brief,Brief,e73_CreationActors,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,correspondents (correspondence writers),au::111146,au::111146:1,au::111146g:1,,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1
e813cc8b-a3f8-5e88-a04e-f7183d7d2088,tg:rubgr:1707,rub,rubgr_brief,Brief,e73_CreationActors,73d739f9-bb6f-5cd0-b787-ab9a7724b446,be,recipients (people),au::26569,au::26569:1,au::26569g:1,,"dlod={""suggest"":[""/agents/people/2842883"",""au::26569"",""au::26569:1"",""ark:/83110/x0/73d739f9-bb6f-5cd0-b787-ab9a7724b446"",""Paul Kronacker""],""name"":""Paul Kronacker"",""ark"":""ark:/83110/x0/73d739f9-bb6f-5cd0-b787-ab9a7724b446"",""uri"":""/agents/people/2842883"",""id"":""au::26569:1"",""isCapacity"":false}",ark:/83110/x0/73d739f9-bb6f-5cd0-b787-ab9a7724b446
