ResourceID,brocade.id,card,order,source_field,kenmerken.rubobjnrgr,isaad,Associated Archive
e81a829a-c36e-544b-80cd-be0a80afcfeb,tg:rubgr:4327,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_070,isad:rub:3000,
921505d2-51a6-55f4-931a-83c02271ee27,tg:rubgr:1344,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_035,isad:rub:2965,
91844ff0-b1b2-5ec2-b6dd-d38c0315965d,tg:rubgr:5100,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_012,isad:rub:2942,
91844ff0-b1b2-5ec2-b6dd-d38c0315965d,tg:rubgr:5100,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_050,isad:rub:2980,
ca004ecb-341c-5368-a55c-3d0db84ce842,tg:rubgr:1912,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_001,isad:rub:2930,
8d9bf9ae-6f31-5955-8d41-0d19de45d55c,tg:rubgr:4788,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_069,isad:rub:2999,
04e3a6fd-6279-567c-82b1-d3269e340065,tg:rubgr:4717,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
d33461f2-004e-550f-a157-eefcc0a876f3,tg:rubgr:4224,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
cfa1a910-6da9-529d-9fef-7330e249dba9,tg:rubgr:42,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_002,isad:rub:2932,
a06520cf-3cb8-58c5-b005-2202d9da3a4c,tg:rubgr:109,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_001,isad:rub:2930,
a06520cf-3cb8-58c5-b005-2202d9da3a4c,tg:rubgr:109,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_044,isad:rub:2974,
17f908bc-74a2-5e26-93f7-4c28b95d06f1,tg:rubgr:5136,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
fe6a2131-62d0-5b0e-b0df-0da7b44ce2db,tg:rubgr:5126,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
7358d50f-d801-558d-a103-5eaef7f0d636,tg:rubgr:1607,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
d98658b8-6509-5381-a4fe-0e3fd4e18f82,tg:rubgr:1346,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_035,isad:rub:2965,
22efbe49-48c9-590f-aa8c-9111434722e6,tg:rubgr:4579,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
61b6fd53-dbc6-5123-aebe-8016eb83412e,tg:rubgr:4812,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_023,isad:rub:2953,
50e75d0f-818c-5fd5-bf79-a0f9239d9c86,tg:rubgr:4226,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
79b9b1a4-d096-5ecc-9407-a63a4f8cdfd8,tg:rubgr:5124,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
0d55f7a3-184c-5971-b49f-630637940c05,tg:rubgr:2266,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_111,isad:rub:3032,
07b625be-fce2-501e-8584-f0a750d12f3d,tg:rubgr:4219,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_070,isad:rub:3000,
8025c5ad-f994-5f0e-b149-9a4f0b63b0d4,tg:rubgr:5087,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
4c297e0e-3a9a-51b2-a0aa-9a499db91122,tg:rubgr:1226,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_028,isad:rub:2958,
4c297e0e-3a9a-51b2-a0aa-9a499db91122,tg:rubgr:1226,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_041,isad:rub:2971,
feff8e43-33c6-586d-a63f-3aabe0f40d02,tg:rubgr:3271,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_077,isad:rub:3007,
45729b5b-ab94-55aa-a5a7-930448054f7b,tg:rubgr:4227,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
db38613f-619c-5e94-a492-1d2832fa10f2,tg:rubgr:5135,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
6eb3bcdf-9516-5dd4-bcae-ed063b724290,tg:rubgr:3469,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
3b50952c-457d-5704-ae9e-0810fa0cc132,tg:rubgr:5125,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
a2e59cf9-9a0b-5ccf-a096-958afb5be59e,tg:rubgr:4749,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_092,isad:rub:3018,
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
2cf12894-70e3-5aff-a0b7-b92614f88dbb,tg:rubgr:5096,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_037,isad:rub:2967,
a99b066a-4917-5d35-bdb6-08a9598960cf,tg:rubgr:5086,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
d9a41428-1295-52da-b7c2-e5e06c96c055,tg:rubgr:4218,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_070,isad:rub:3000,
16137fa2-e60e-557c-b1e1-991ef724db0c,tg:rubgr:1335,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_035,isad:rub:2965,
59b8098c-8fbd-5c5f-91e6-655d69d11919,tg:rubgr:5217,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
5e4f8615-f29e-5012-bb9b-e28dfe78b357,tg:rubgr:5103,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
5e4f8615-f29e-5012-bb9b-e28dfe78b357,tg:rubgr:5103,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_037,isad:rub:2967,
c065ed68-e140-5267-933d-a89ce7a0cd90,tg:rubgr:2145,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_001,isad:rub:2930,
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_050,isad:rub:2980,
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_054,isad:rub:2984,
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,e73_AssociatedArchives,5,kenmerken.rubobjnrgr,AFG_065,isad:rub:2995,
61c35d51-f3c1-5e2a-8320-5f256f7b117f,tg:rubgr:4899,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
eff2d217-fae2-5924-9778-56d995b281de,tg:rubgr:129,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
eff2d217-fae2-5924-9778-56d995b281de,tg:rubgr:129,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_033,isad:rub:2963,
21dc747b-a329-5b51-a55d-5ec10e1ec42f,tg:rubgr:1914,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_001,isad:rub:2930,
65d8bf65-2479-5b96-875d-6e3166919a59,tg:rubgr:130,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_008,isad:rub:2938,
65d8bf65-2479-5b96-875d-6e3166919a59,tg:rubgr:130,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_033,isad:rub:2963,
454e9eb5-8993-5652-a15e-56b42e3e49ea,tg:rubgr:4589,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_019,isad:rub:2949,
30dd2f0f-1054-5d25-9e90-3a1f5977498b,tg:rubgr:2098,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_091,isad:rub:3018,
7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,tg:rubgr:4328,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_031,isad:rub:2961,
7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,tg:rubgr:4328,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_070,isad:rub:3000,
938d58ef-a974-514e-b170-180cdbfa9854,tg:rubgr:44,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_002,isad:rub:2932,
938d58ef-a974-514e-b170-180cdbfa9854,tg:rubgr:44,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_049,isad:rub:2979,
dc93fed0-4046-5f31-8db4-65410ee740b1,tg:rubgr:4232,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
6aa459bf-c5ea-548f-a364-5ff435aaaeab,tg:rubgr:1787,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_036,isad:rub:2966,
6aa459bf-c5ea-548f-a364-5ff435aaaeab,tg:rubgr:1787,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_042,isad:rub:2972,
6aa459bf-c5ea-548f-a364-5ff435aaaeab,tg:rubgr:1787,e73_AssociatedArchives,4,kenmerken.rubobjnrgr,AFG_044,isad:rub:2974,
dc710c40-3f60-5807-8979-b453cb9fe657,tg:rubgr:5131,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
ea56551b-1143-5c33-aa7d-fda9ed25be41,tg:rubgr:1874,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
4c13cd44-582e-5bbe-a409-8620fe447210,tg:rubgr:4233,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
d9d607ca-b8b5-5333-8b88-f8121dde5818,tg:rubgr:4215,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_001,isad:rub:2930,
d9d607ca-b8b5-5333-8b88-f8121dde5818,tg:rubgr:4215,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_054,isad:rub:2984,
ba0c457d-5ab1-5bc7-be01-2edc3b02fba5,tg:rubgr:5032,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_022,isad:rub:2952,
3fadd2a7-bef3-575b-8fa8-cc35826e27dd,tg:rubgr:2568,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
8e2ced68-4e02-512d-93dd-caee7f63978c,tg:rubgr:4575,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
b9627e75-86f9-5ac3-af74-54e56d4e01f9,tg:rubgr:107,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_001,isad:rub:2930,
20c9d7ae-ea81-5e31-8778-dd024d6362f9,tg:rubgr:4920,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
4fa0a22d-48fe-57f0-ad7b-29fbfe971e7b,tg:rubgr:5123,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
a3d4b194-a881-5bbe-a817-11ec536866ac,tg:rubgr:3949,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_039,isad:rub:2969,
3dfe06e1-e7a7-50f4-8e36-d3046861d8f7,tg:rubgr:5042,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
3dfe06e1-e7a7-50f4-8e36-d3046861d8f7,tg:rubgr:5042,e73_AssociatedArchives,3,kenmerken.rubobjnrgr,AFG_017,isad:rub:2947,
636ae7e5-7c0d-5677-a335-3ee090d05bfe,tg:rubgr:4746,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_002,isad:rub:2932,
5455585c-72ca-55af-9e3f-df020efce28a,tg:rubgr:4217,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_070,isad:rub:3000,
41e91d05-6827-5894-96c1-59404c2930a1,tg:rubgr:5099,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_037,isad:rub:2967,
bfa2d431-b279-59c6-8bbf-b5d17c89589f,tg:rubgr:4577,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
be32a227-e834-589d-b805-85de284ceacb,tg:rubgr:628,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_038,isad:rub:2968,
2a7795e5-cf97-5b2a-aa7a-f7eda5aa4dfb,tg:rubgr:4964,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_022,isad:rub:2952,
e49576ff-78ae-5d35-88a3-d4217a11dea2,tg:rubgr:4228,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
4d441ea4-d54d-55e9-8099-83e0d39e50e8,tg:rubgr:4747,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_002,isad:rub:2932,
d9bf494c-3b35-54b1-8a26-be8e950df834,tg:rubgr:4582,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_003,isad:rub:2933,
33fe427f-a6d5-5361-b43f-2aaecce0359f,tg:rubgr:5098,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_005,isad:rub:2935,
2f4b7938-bc9b-546e-9b68-8c6a293b2ebc,tg:rubgr:4216,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_070,isad:rub:3000,
5806476e-ab09-57ce-ace2-590446899917,tg:rubgr:1340,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_035,isad:rub:2965,
a92f8317-7448-5ddc-8a6e-aafc2e677f87,tg:rubgr:4576,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_011,isad:rub:2941,
972690de-a052-507a-97ae-8eb50184bfbd,tg:rubgr:4229,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
0a04126c-969d-5f4e-8e3d-f208daa05584,tg:rubgr:236,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_020,isad:rub:2950,
4df9d007-19b8-5b0d-86a4-d7bbc2e28c1b,tg:rubgr:4921,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
f302ad41-5866-531d-8313-a87e51812e85,tg:rubgr:5132,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
5793d084-6d19-50ab-ab38-f08121b1073b,tg:rubgr:5122,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_021,isad:rub:2951,
5f9b9a41-8fd9-544e-97b5-e9583d68618a,tg:rubgr:4230,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_046,isad:rub:2976,
7ba56aec-e302-50da-a7e6-82c6c155f18e,tg:rubgr:4252,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,AFG_069,isad:rub:2999,
