db,brocade.id,ResourceID,order,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,card
lhtk,tg:lhtk:9534_#1,aaec137e-a35c-5158-b3ab-10400797820f,1,,au::102159,2abe7c19-5a96-52ae-a037-1bc9e35f5d18,,,,,,,au::102159,2abe7c19-5a96-52ae-a037-1bc9e35f5d18,,au::102159,remarks,Nederlands,"dlod={""name"":""Göttingen (Landkreis Göttingen)"",""ark"":""ark:/83110/x0/2abe7c19-5a96-52ae-a037-1bc9e35f5d18"",""uri"":""/subjects/10931013"",""id"":""au::102159"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:14113_#1,652a2cfe-c9cb-5645-841a-e0cc62762fdb,1,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,,,,,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,au::100141,remarks,Nederlands,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:13269_#1,520aba37-4172-558d-94a8-4cd0403b8d70,1,Traphal auditorium,,,,,,,,,,,,,remarks,Nederlands,,e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10314_#1,6faa5b63-a891-54e2-a848-bfd16f782fcc,1,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,,,,,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,au::100141,remarks,Nederlands,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10313_#1,c02b327d-4596-560d-a6e7-3777a93eed53,1,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,,,,,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,au::100141,remarks,Nederlands,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10153_#1,c1a17566-053d-5a06-b102-80cbc36a86c2,1,Hakendover (?),,,,,,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,,au::101004,remarks,Nederlands,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/10807428"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10152_#1,4a2be04c-a6a8-516f-b19c-c8b772fe99a1,1,Hakendover (?),,,,,,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,,au::101004,remarks,Nederlands,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/10807428"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10151_#1,255fc804-0989-56ac-bee2-51835046eed3,1,Hakendover,,,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,,au::101004,remarks,Nederlands,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/10807428"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10140_#1,f1d3415c-52e7-5441-9a5a-6bf311757733,1,Hakendover (?),,,,,,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,,au::101004,remarks,Nederlands,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/10807428"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10139_#1,59f79f81-2a7e-5834-bd2e-c71b61f66594,1,Hakendover,,,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,,au::101004,remarks,Nederlands,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/10807428"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10137_#1,532731f1-0f04-51d2-8896-f318abb3c6c6,1,Hakendover (?),,,,,,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,,au::101004,remarks,Nederlands,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/10807428"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10136_#1,4689e576-5231-5fff-80e4-822eae35554c,1,Hakendover (?),,,,,,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,,au::101004,remarks,Nederlands,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/10807428"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
lhtk,tg:lhtk:10135_#1,0cc6da0b-601d-569e-880b-b0799523a662,1,Hakendover,,,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,Hakendover (Tienen),au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,au::101004,e18b592f-e93b-50a2-9a42-2ffe386e2e9e,,au::101004,remarks,Nederlands,"dlod={""name"":""Hakendover (Tienen)"",""ark"":""ark:/83110/x0/e18b592f-e93b-50a2-9a42-2ffe386e2e9e"",""uri"":""/subjects/10807428"",""id"":""au::101004"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",e73_CreationPlacesSource_lhtk
