ResourceID,brocade.id,card,order,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type
03cded69-e0c6-5902-bf59-2aa95a186258,tg:lhpr:9960,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:570179,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dc98ee81-80c9-5cd1-8bb6-2b584118b946,tg:lhpr:9808,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 1, naast p. 205",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c901dd59-1be5-5a4e-97aa-3f65c4ecbc4f,tg:lhpr:9970,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 38",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d8bbc094-f15e-5a26-b719-61968a643bb8,tg:lhpr:10052,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 43,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
db584a68-261e-5e5f-b93f-ddfdeb166e32,tg:lhpr:10042,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 33,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
92e43530-2612-5268-926e-7957185a296d,tg:lhpr:9730,e73_ExternalRelations,1,gerelateerde publicatie,frontispies,Nederlands,remarks,c:lvd:571560,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
567ee71d-d1cc-5eac-bc25-a13214093a5e,tg:lhpr:9648,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 46,Nederlands,remarks,c:lvd:124769,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9a54b3fc-23f5-5d2a-b5f6-5fd52efe2246,tg:lhpr:9720,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 2, naast p. 131",Nederlands,remarks,c:lvd:571532,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b465b365-58d8-5ad1-aaac-b0e02ed5648e,tg:lhpr:9984,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. naast p. 120",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e0ba0ff7-37c8-5e5a-8c7f-cacd53f734cb,tg:lhpr:9994,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 3 (1857), p. 145",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
68fd64cd-4709-5e55-989b-993d1775abf0,tg:lhpr:9789,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 188",Nederlands,remarks,c:lvd:571606,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7bbb61f2-d406-54e9-9d18-7c1f47fb9dea,tg:lhpr:10177,e73_ExternalRelations,1,gerelateerde publicatie,1873,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ab5bcbc8-d8c9-53d8-aa96-7e287b3f0d6a,tg:lhpr:10167,e73_ExternalRelations,1,gerelateerde publicatie,1868,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
19aab633-b59c-5226-8a79-1ed5e198fae9,tg:lhpr:9799,e73_ExternalRelations,1,gepubliceerd in /als,"naast p. 70 (of 71 bij ongesigneerde, vervalste afbeelding)",Nederlands,remarks,c:lvd:124814,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2e78160f-32da-55e9-859f-eec93b9f08d5,tg:lhpr:9845,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, naast p. 181",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
05c59867-5675-5ccd-9999-3661ff002200,tg:lhpr:9855,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 45,Nederlands,remarks,c:lvd:124874,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2d54d017-4837-5d38-be49-443c2368b1d2,tg:lhpr:10201,e73_ExternalRelations,1,gerelateerde publicatie,1885,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
306fbe44-209b-51c8-b00f-baaa286140e8,tg:lhpr:9827,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 121",Nederlands,remarks,c:lvd:124822,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5e0b3e99-1743-5abe-b715-3830c299ccdc,tg:lhpr:9837,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 169,Nederlands,remarks,c:lvd:572014,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7d0bcf3e-c57e-5193-9cfc-abaa88cc5179,tg:lhpr:9693,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 1, frontispies",Nederlands,remarks,c:lvd:571519,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
aa576217-cd92-5f07-8654-7019b12519a2,tg:lhpr:10105,e73_ExternalRelations,1,gerelateerde publicatie,Dl. X,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7604673d-4172-5480-a7a3-37b8ffb30c1e,tg:lhpr:9683,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 2, naast p. 65",Nederlands,remarks,c:lvd:526603,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d6632696-e798-5bd6-bb8c-b5580816524b,tg:lhpr:9742,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 2, naast p. 106",Nederlands,remarks,c:lvd:124838,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
a805e314-3e4b-5b48-9919-5bedd3686ab3,tg:lhpr:9774,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 116,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
206a7983-b483-513f-bfa1-b39b65dd4f21,tg:lhpr:9764,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 83,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4e85ee72-f048-504c-8406-8cd29d28a42c,tg:lhpr:9801,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:124814,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ee9aef27-e056-51fb-809c-9a7631e16eab,tg:lhpr:9979,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 81",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e78e3c14-7b1b-55d8-b974-b0727c226962,tg:lhpr:9811,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, frontispies",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6fbd4822-3883-519a-9faf-4db964aecaaf,tg:lhpr:9969,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 23",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7743aa8c-5268-5787-b60b-1b4392079293,tg:lhpr:10133,e73_ExternalRelations,1,gerelateerde publicatie,frontispies,Nederlands,remarks,c:lvd:445675,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3ce762d0-dbb0-52b9-b8b9-bb03bd248bf3,tg:lhpr:10123,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 79,Nederlands,remarks,c:lvd:132431,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
300b7043-87a8-57da-a89d-3b8e5a28d97b,tg:lhpr:10151,e73_ExternalRelations,1,gerelateerde publicatie,1861 - frontispies,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5c4163fa-5a0e-5d22-aa10-f5bdae3aea18,tg:lhpr:10029,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 20,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e9419509-f24b-5e89-aa32-dc78afa1a197,tg:lhpr:10141,e73_ExternalRelations,1,gerelateerde publicatie,1857,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9b1c91a6-864f-58a5-94b4-0cb1668f82c7,tg:lhpr:10039,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 30,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ee3e50ee-0ba4-57f8-8255-c53628b2ceaa,tg:lhpr:9863,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, frontispies",Nederlands,remarks,c:lvd:572376,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
52f3e796-796b-5e97-a981-771476381cd5,tg:lhpr:9873,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 2, naast p. 169",Nederlands,remarks,c:lvd:572382,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
59eef75b-2cf9-5a85-af42-20e4b54a269a,tg:lhpr:9716,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 1, frontispies",Nederlands,remarks,c:lvd:571532,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
94dc901e-1239-5e80-816d-6875568946de,tg:lhpr:9706,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 1, naast p.33",Nederlands,remarks,c:lvd:124787,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
d6dd8efe-d284-5e1d-b95f-a5c96692c82e,tg:lhpr:9946,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:919111,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
980f6d91-5469-5d49-a9ea-955edb8be8ea,tg:lhpr:10074,e73_ExternalRelations,1,gerelateerde publicatie,,,,c:lvd:448152,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
2a0a0923-01f6-5e40-9bd5-44547ef6c732,tg:lhpr:10064,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 55,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
37afef86-8486-5c5c-af18-25a8d218c88d,tg:lhpr:9887,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 85,Nederlands,remarks,c:lvd:572474,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
61ae8104-a3d7-5407-bec2-545a5c1f43ae,tg:lhpr:9897,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 2, naast p. 101",Nederlands,remarks,c:lvd:124805,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8c4a5dcc-4325-51ee-869f-3544d9e2c095,tg:lhpr:9729,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 182 (soms 172),Nederlands,remarks,c:lvd:571547,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
26dc3f27-2229-568c-b160-792565a4f0f3,tg:lhpr:9651,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 154,Nederlands,remarks,c:lvd:124769,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dbac233f-3b4a-5377-b229-64bcc390b4de,tg:lhpr:9739,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 1, naast p. 110",Nederlands,remarks,c:lvd:124838,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
0929286d-7602-534a-9553-990795df6901,tg:lhpr:9790,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 20,Nederlands,remarks,c:lvd:571612,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
a6ff8bfe-b014-52e4-8612-73c20bb9ca4d,tg:lhpr:10016,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 7,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6477955f-12b2-5bca-84b7-915242891053,tg:lhpr:9780,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 80,Nederlands,remarks,c:lvd:571596,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
255a8a59-c992-5fe8-a135-26f561ae7078,tg:lhpr:10006,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 4 (1858), p. 5",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
38e138aa-67b0-5296-91f2-15d5cd7c0b80,tg:lhpr:9934,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:919117,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
111e3483-d55b-51b5-976c-d4d330a2fe80,tg:lhpr:10132,e73_ExternalRelations,1,gerelateerde publicatie,frontispies,Nederlands,remarks,c:lvd:445675,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
9b3549cd-aaf2-50dc-bfaa-305f24ddd0fc,tg:lhpr:9968,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 16",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6d28d327-0956-5334-acee-8ca179519f74,tg:lhpr:9810,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 75",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8737dd7e-3baa-5357-baab-01b1991ea2a7,tg:lhpr:9978,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 42",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
7c8049b5-5ba8-58fa-b389-c9867653e035,tg:lhpr:9800,e73_ExternalRelations,1,gepubliceerd in /als,"naast p. 127 (of 126 bij ongesigneerde, vervalste afbeelding)",Nederlands,remarks,c:lvd:124814,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
479c3c89-4c1f-5152-a4d6-d007ee36c0de,tg:lhpr:9765,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 86,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c4c13c4a-f465-504f-bef5-f37274854bfd,tg:lhpr:9775,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 118,Nederlands,remarks,c:lvd:124833,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
a2eefde6-5b20-5938-8205-e4ceb67d32a2,tg:lhpr:9707,e73_ExternalRelations,1,gerelateerde publicatie,"dl. 2, naast p. 113",Nederlands,remarks,c:lvd:124787,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4f91df35-f9a6-5d8a-a0e9-0cd5065fc659,tg:lhpr:9717,e73_ExternalRelations,1,gerelateerde publicatie," Dl. 2, frontispies",Nederlands,remarks,c:lvd:571532,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dd4871a2-4a11-59c2-a64d-95541344cc7e,tg:lhpr:9872,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 2, naast p. 139",Nederlands,remarks,c:lvd:572382,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4790460e-a91c-53d4-81bc-a2219174e912,tg:lhpr:9862,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 206,Nederlands,remarks,c:lvd:572372,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
5205b337-7985-5015-97c0-19b0e14b8cd5,tg:lhpr:10038,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 29,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
dbfce427-495f-5eec-a865-60b5638c6fd5,tg:lhpr:10140,e73_ExternalRelations,1,gerelateerde publicatie,1857 - frontispies,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8b1df775-a25a-509d-a7e9-89defaf0a854,tg:lhpr:10028,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 19,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c28d86e4-41d8-5119-bee1-f82006a4b0ed,tg:lhpr:10150,e73_ExternalRelations,1,gerelateerde publicatie,1861 - naast p. 90,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
43c2edb9-cf84-558f-ab19-d689553394c8,tg:lhpr:9896,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 2, frontispies",Nederlands,remarks,c:lvd:124805,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
64ef04c5-12ef-543d-b233-15c7003c0480,tg:lhpr:9886,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 50,Nederlands,remarks,c:lvd:572474,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
0fe3d4f6-c50d-5474-97dc-0ef99cdb99d3,tg:lhpr:10065,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 56,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
fe358a1b-45fc-5d4a-ba9c-3ec1654df39b,tg:lhpr:10075,e73_ExternalRelations,1,gerelateerde publicatie,,,,c:lvd:448152,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
1ad0db8d-f91d-5b2b-8dea-192c28f75d77,tg:lhpr:9947,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:919111,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
ae370b10-2e7e-57da-8b17-9c65d7f20a3e,tg:lhpr:9935,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:919117,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
feaa5d6f-df15-5270-bd54-803270310b06,tg:lhpr:9781,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 128,Nederlands,remarks,c:lvd:571596,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
613bc58e-1914-5704-b080-255aa8772915,tg:lhpr:10017,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 8,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c589b830-3af8-5f59-ac3f-8808188d8f42,tg:lhpr:9791,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 57,Nederlands,remarks,c:lvd:571612,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cb924544-524d-5cec-bff8-6556bec7ba3d,tg:lhpr:9738,e73_ExternalRelations,1,gerelateerde publicatie,"Dl. 1, naast p. 110",Nederlands,remarks,c:lvd:124838,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
6ccff0dd-6f82-522f-b9dd-0d856158bfb9,tg:lhpr:9650,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 106 of 122,Nederlands,remarks,c:lvd:124769,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f3d04f20-7135-5cb8-88b2-380bb399ccf7,tg:lhpr:9728,e73_ExternalRelations,1,gerelateerde publicatie,naast p. 122 (soms 114),Nederlands,remarks,c:lvd:571547,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3437c0e5-c424-57be-98eb-3d48bc11de02,tg:lhpr:9666,e73_ExternalRelations,1,gerelateerde publicatie," Dl. I, naast p. 171",Nederlands,remarks,c:lvd:571491/N,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
392aa51b-3a62-57c1-9830-59b6b5a6c62b,tg:lhpr:10098,e73_ExternalRelations,1,gerelateerde publicatie,Dl. III,Nederlands,remarks,c:lvd:609032,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3f5819e1-93f0-577d-98fb-70e236ad3147,tg:lhpr:9676,e73_ExternalRelations,1,gerelateerde publicatie, naast p. 74,Nederlands,remarks,c:lvd:571494,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
17985ab7-f0af-5fc7-93b4-85910c522ce5,tg:lhpr:9913,e73_ExternalRelations,1,gerelateerde publicatie,"jg. 3, p. 42",Nederlands,remarks,c:lvd:475173,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
31d971b1-4775-5353-8b91-f6b125991efc,tg:lhpr:9903,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 68,Nederlands,remarks,c:lvd:572702,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
28a0fc41-aab6-5865-900d-c2f1c8ad16b7,tg:lhpr:10021,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 12,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c2ec938a-1a60-5862-9557-baf3b5bf94ab,tg:lhpr:10031,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 22,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c21340fb-8ecc-5767-a7c7-c9f9afc3536f,tg:lhpr:10149,e73_ExternalRelations,1,gerelateerde publicatie,1860,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
26a95867-2dd8-555b-812f-752d2aae58b2,tg:lhpr:10043,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 34,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
1505f1c1-1fef-5901-ad08-da6123fd6e30,tg:lhpr:10053,e73_ExternalRelations,1,gepubliceerd in /als,Plaat 44,Nederlands,remarks,c:lvd:649252,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
b2ecdb79-88f3-5582-90ac-0e936962e782,tg:lhpr:9971,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. 70",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
200d85ec-edbb-5f49-935c-1c49a9bbd54e,tg:lhpr:9809,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 25",Nederlands,remarks, c:lvd:124819,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
e16bebc9-f6cd-5832-8294-d38ad535c2fa,tg:lhpr:9961,e73_ExternalRelations,1,gepubliceerd in /als,,,,c:lvd:570179,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
268e7efe-f28c-5d98-925a-8217cb322ae8,tg:lhpr:9819,e73_ExternalRelations,1,gepubliceerd in /als,naast p. 148,Nederlands,remarks,c:lvd:571481,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
bf352fd5-7370-5fae-953d-9720bd7292d0,tg:lhpr:10182,e73_ExternalRelations,1,gerelateerde publicatie,1875,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
f6dc03cb-434f-5546-a11c-eacd65cc7f1c,tg:lhpr:10192,e73_ExternalRelations,1,gerelateerde publicatie,1880,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
3360c90d-1bb2-5ff7-8647-2af6912827eb,tg:lhpr:9854,e73_ExternalRelations,1,gepubliceerd in /als,frontispies,Nederlands,remarks,c:lvd:124874,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
16ca70ed-fe95-5c1a-b8c8-c8769209e8f1,tg:lhpr:9844,e73_ExternalRelations,1,gepubliceerd in /als,"Dl. 1, frontispies",Nederlands,remarks,c:lvd:572055,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4eadfc25-3ebd-5b1b-8717-4e78df491e36,tg:lhpr:10166,e73_ExternalRelations,1,gerelateerde publicatie,1867 - naast p. 152,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
1c3e2e20-ec6f-5cca-afd4-9ad8a4f7515e,tg:lhpr:9798,e73_ExternalRelations,1,gepubliceerd in /als,"naast p. 37 (of 36 bij ongesigneerde, vervalste afbeelding)",Nederlands,remarks,c:lvd:124814,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
8b485437-27ab-5a81-8b9c-2ec36db3208e,tg:lhpr:9788,e73_ExternalRelations,1,gepubliceerd in /als,"dl. 2, naast p. 111",Nederlands,remarks,c:lvd:571606,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
a7d9bbe3-b78f-5b2e-9803-324085136947,tg:lhpr:10176,e73_ExternalRelations,1,gerelateerde publicatie,1872,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
c324df6f-e3b0-5c17-9a01-f0748fc8d3e5,tg:lhpr:10200,e73_ExternalRelations,1,gerelateerde publicatie,1885,Nederlands,remarks,c:lvd:115034,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
4cfea32e-aa8a-5724-8cf1-427e8f311442,tg:lhpr:9995,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 3 (1857), p. 168",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
cbd431be-b23a-56c5-b8fc-3ec6f8d21580,tg:lhpr:9985,e73_ExternalRelations,1,gepubliceerd in /als,"jg. 1 (1855), p. naast p. 120",Nederlands,remarks,c:lvd:115060,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
94b1a62a-a698-5b97-b911-604dfed8e3d2,tg:lhpr:9659,e73_ExternalRelations,1,gerelateerde publicatie,", frontispies",Nederlands,remarks,c:lvd:571479,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus
