brocade.id,Legacy Information Code,Legacy Information Value,dataset,card,Legacy Information Type,ResourceID, card
tg:lhpr:10356,d:lh:282576,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10356.tif,lhpr,e73_LegacyImages,image high resolution,8f1e9dcb-690b-5d86-ae44-f45840eb2cb4,e73_LegacyImages
tg:lhpr:10357,d:lh:282575,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10357.tif,lhpr,e73_LegacyImages,image high resolution,3d458eb7-9baf-5498-9f1e-dbf66fd4ff9e,e73_LegacyImages
tg:lhpr:10358,d:lh:282570,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10358.tif,lhpr,e73_LegacyImages,image high resolution,d7814e51-26b4-5146-8af3-0be9ba721479,e73_LegacyImages
tg:lhpr:10360,d:lh:282636,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10360.tif,lhpr,e73_LegacyImages,image high resolution,861c7a29-954f-53ad-a42a-202886a86d8a,e73_LegacyImages
tg:lhpr:10361,d:lh:282622,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10361.tif,lhpr,e73_LegacyImages,image high resolution,56e585f5-db5e-5276-9de1-83be03421b9d,e73_LegacyImages
tg:lhpr:10362,d:lh:282634,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10362.tif,lhpr,e73_LegacyImages,image high resolution,67ed0273-d14f-52af-b80b-05ecf5051fb4,e73_LegacyImages
tg:lhpr:10363,d:lh:282635,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10363.tif,lhpr,e73_LegacyImages,image high resolution,93c1f8de-14b6-554b-8897-3455eec84e9e,e73_LegacyImages
tg:lhpr:10364,d:lh:282632,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10364.tif,lhpr,e73_LegacyImages,image high resolution,f88fdc58-71a4-591d-9b36-c4c25e0a69a1,e73_LegacyImages
tg:lhpr:10365,d:lh:282633,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/1_/10_/tg_lhpr_10365.tif,lhpr,e73_LegacyImages,image high resolution,57b03cba-32cd-586a-aae9-9d19f7b59d09,e73_LegacyImages
tg:lhpr:2027,d:lh:247526,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_20/tg_lhpr_2027.tif,lhpr,e73_LegacyImages,image high resolution,cc942957-db7f-592b-b925-f48109fe9778,e73_LegacyImages
tg:lhpr:2049,d:lh:224103,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_20/tg_lhpr_2049.tif,lhpr,e73_LegacyImages,image high resolution,18ef81f5-706b-5b33-ab33-5308810795c4,e73_LegacyImages
tg:lhpr:6956,d:lh:231650,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_69/tg_lhpr_6956.tif,lhpr,e73_LegacyImages,image high resolution,9d6404c4-7260-5a58-930f-108ef16ce45f,e73_LegacyImages
tg:lhpr:7091,d:lh:231844,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_70/tg_lhpr_7091.tif,lhpr,e73_LegacyImages,image high resolution,06e4c7d2-ca0f-586a-acc8-ce236ce759ea,e73_LegacyImages
tg:lhpr:8058,d:lh:232245,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_80/tg_lhpr_8058.tif,lhpr,e73_LegacyImages,image high resolution,bb83b120-3230-5f27-baae-d3b2992b58a6,e73_LegacyImages
tg:lhpr:9733,d:lh:268320,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_97/tg_lhpr_9733.tif,lhpr,e73_LegacyImages,image high resolution,bdd2438a-5760-56c8-84fd-f4c7aae6b6a9,e73_LegacyImages
tg:lhpr:9734,d:lh:268321,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_97/tg_lhpr_9734.tif,lhpr,e73_LegacyImages,image high resolution,88402f77-eb26-52be-ac97-24e045ab68c0,e73_LegacyImages
tg:lhpr:9735,d:lh:268292,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_97/tg_lhpr_9735.tif,lhpr,e73_LegacyImages,image high resolution,eb98bb8a-28ff-55ac-b59a-7468607779b5,e73_LegacyImages
tg:lhpr:9751,d:lh:268297,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_97/tg_lhpr_9751.tif,lhpr,e73_LegacyImages,image high resolution,458b097b-9ea7-5fcd-bc37-22213687de4b,e73_LegacyImages
tg:lhpr:9753,d:lh:268295,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_97/tg_lhpr_9753.tif,lhpr,e73_LegacyImages,image high resolution,781ec5aa-56c7-56a4-a5b2-3ad972528e8b,e73_LegacyImages
tg:lhpr:10299,d:lh:275299,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_10/tg_lhpr_10299.tif,lhpr,e73_LegacyImages,image high resolution,5c916e10-2d75-53b4-b1a6-aba2aa1d68d3,e73_LegacyImages
tg:lhpr:10313,d:lh:275497,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_10/tg_lhpr_10313.tif,lhpr,e73_LegacyImages,image high resolution,f519b9ee-503e-5b16-834a-c2099142f1e8,e73_LegacyImages
tg:lhpr:9558,d:lh:231458,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/03_Prenten/Prenten_range_26/tg_lhpr_2600.jpg,lhpr,e73_LegacyImages,image high resolution,9b80425e-493f-5f50-bde1-b13d6e56ae9f,e73_LegacyImages
tg:lhtk:10148,d:lh:273063,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_10/tg_lhtk_10148.tif,lhtk,e73_LegacyImages,image high resolution,817f7da7-b775-5e63-9d9f-0013d46f4f4a,e73_LegacyImages
tg:lhtk:11586,d:lh:281158,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11586,lhtk,e73_LegacyImages,image high resolution,0dc890c7-aa74-5645-bd9d-a728d7f6e155,e73_LegacyImages
tg:lhtk:11588,d:lh:281155,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11588,lhtk,e73_LegacyImages,image high resolution,c1d6e4ce-16f8-5dd9-9f41-971c56847a4b,e73_LegacyImages
tg:lhtk:11590,d:lh:281202,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11590,lhtk,e73_LegacyImages,image high resolution,7e05495b-45ab-5fc1-b82c-2a314ab1a3e9,e73_LegacyImages
tg:lhtk:11593,d:lh:281200,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11593,lhtk,e73_LegacyImages,image high resolution,4de4e19e-8138-5947-ad96-81d77ddec641,e73_LegacyImages
tg:lhtk:11607,d:lh:281175,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11607,lhtk,e73_LegacyImages,image high resolution,ae2465a9-c1f6-5697-8905-d6c9be12a4a6,e73_LegacyImages
tg:lhtk:11611,d:lh:279873,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11611,lhtk,e73_LegacyImages,image high resolution,1a961d77-cdaa-5f3e-912f-b4428daa4700,e73_LegacyImages
tg:lhtk:11629,d:lh:281165,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11629,lhtk,e73_LegacyImages,image high resolution,ade26912-1477-50cd-b03f-cecebe947e0f,e73_LegacyImages
tg:lhtk:11879,d:lh:281362,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11879,lhtk,e73_LegacyImages,image high resolution,fcea6b6e-0188-53ab-bcca-751bc733fd7f,e73_LegacyImages
tg:lhtk:11904,d:lh:281397,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11904,lhtk,e73_LegacyImages,image high resolution,3b7a7f41-9139-5239-92ad-2a9f18852d4f,e73_LegacyImages
tg:lhtk:12419,d:lh:283975,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_12/tg_lhtk_12419.tif,lhtk,e73_LegacyImages,image high resolution,26954acf-aa9b-5cc1-916b-66fd8d00c1f6,e73_LegacyImages
tg:lhtk:12457,d:lh:284250,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_12/tg_lhtk_12457,lhtk,e73_LegacyImages,image high resolution,5d6be58b-2d96-58c8-b01d-d6cc9850bb59,e73_LegacyImages
tg:lhtk:1455,d:lh:262680,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_14/tg_lhtk_1455.tif,lhtk,e73_LegacyImages,image high resolution,4dc2b195-12f6-5ce5-974a-2816412c8cfc,e73_LegacyImages
tg:lhtk:1461,d:lh:231200,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_14/tg_lhtk_1461.tif,lhtk,e73_LegacyImages,image high resolution,53086fb6-95fe-57fc-b087-abc9517b7a44,e73_LegacyImages
tg:lhtk:1496,d:lh:231205,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_14/tg_lhtk_1496.tif,lhtk,e73_LegacyImages,image high resolution,274d75e0-d948-5194-86de-ff92739918f1,e73_LegacyImages
tg:lhtk:1499,d:lh:231204,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_14/tg_lhtk_1499.tif,lhtk,e73_LegacyImages,image high resolution,51c53e98-dd16-59a0-afa5-a7bdbcb987f4,e73_LegacyImages
tg:lhtk:7973,d:lh:231855,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_79/tg_lhtk_7973.tif,lhtk,e73_LegacyImages,image high resolution,6794274d-ca2c-50a1-b1f3-1f267feaa730,e73_LegacyImages
tg:lhtk:9726,d:lh:269018,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_97/tg_lhtk_9726.tif,lhtk,e73_LegacyImages,image high resolution,f4dee86f-29a0-5d89-ac06-e5b26b1df191,e73_LegacyImages
tg:lhtk:11093,d:lh:276965,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_02_iconografie/05_Tekeningen/Tekeningen_range_11/tg_lhtk_11093.tif,lhtk,e73_LegacyImages,image high resolution,08f8316f-a6fd-54d0-91e7-81b6f533bce3,e73_LegacyImages
