ResourceID,ResourceID_mat,mmb_id,mmb_id_mat,card,order,Material Records
052e6e88-8c3b-5624-9bb5-96f192471e83,03543d4e-975d-5ce9-a024-6fe4ba7a33a5,tg:mmbbr:2548,tg:mmbbr:2548_#1,e73_MaterialRecords,1,"[{""resourceId"": ""03543d4e-975d-5ce9-a024-6fe4ba7a33a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bb209493-1442-4855-ae2e-92233fb5037d"", ""inverseOntologyProperty"": """"}]"
70cf22c0-d89d-5ac3-9670-3f354c523390,a36da619-880e-5f7a-8303-1852aa0bb76c,tg:mmbbr:2549,tg:mmbbr:2549_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a36da619-880e-5f7a-8303-1852aa0bb76c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23dce0f7-472a-481d-be7d-fd993cf4b551"", ""inverseOntologyProperty"": """"}]"
ef441917-ec66-5dfb-81dc-38f0ecd4ce39,0e8a9dfd-f1ab-5102-87c8-c93650ae0c75,tg:mmbbr:2522,tg:mmbbr:2522_#1,e73_MaterialRecords,1,"[{""resourceId"": ""0e8a9dfd-f1ab-5102-87c8-c93650ae0c75"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c0190d91-5795-40e3-bbee-f0ee6a682297"", ""inverseOntologyProperty"": """"}]"
1920c57b-9033-5162-88bd-b696bb6a5631,8ecede66-7f72-580c-9604-4a5e9ce9f942,tg:mmbbr:2523,tg:mmbbr:2523_#1,e73_MaterialRecords,1,"[{""resourceId"": ""8ecede66-7f72-580c-9604-4a5e9ce9f942"", ""ontologyProperty"": """", ""resourceXresourceId"": ""15641ad9-36b7-4772-a5d2-bbb956acff61"", ""inverseOntologyProperty"": """"}]"
9acf985d-752a-559c-a669-50b29525ad93,7a937e79-b931-55e9-a88f-0956b3007458,tg:mmbbr:2524,tg:mmbbr:2524_#1,e73_MaterialRecords,1,"[{""resourceId"": ""7a937e79-b931-55e9-a88f-0956b3007458"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fdadc6ab-5e67-4cc1-ac80-61b080ba8d27"", ""inverseOntologyProperty"": """"}]"
0aeeb8af-8370-5206-9425-e6f0051df86b,070dd712-b8ae-5ce1-84ae-7849a81c8b1d,tg:mmbbr:2525,tg:mmbbr:2525_#1,e73_MaterialRecords,1,"[{""resourceId"": ""070dd712-b8ae-5ce1-84ae-7849a81c8b1d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b27d2101-b5f3-4cbd-8919-d4ea47a9aafd"", ""inverseOntologyProperty"": """"}]"
91348b3a-ac3e-54e1-8b68-e27fdaf9fd67,fda4e7bc-ca2f-5666-9f0c-5011991b794f,tg:mmbbr:2526,tg:mmbbr:2526_#1,e73_MaterialRecords,1,"[{""resourceId"": ""fda4e7bc-ca2f-5666-9f0c-5011991b794f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""786bb89e-cfce-4e4d-918d-fd7f1be3c92b"", ""inverseOntologyProperty"": """"}]"
cd051d07-5b27-57ae-9e1d-b4050f02ee1d,1754ca66-6682-5d1a-95d9-fbd11ef153d7,tg:mmbbr:2527,tg:mmbbr:2527_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1754ca66-6682-5d1a-95d9-fbd11ef153d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""beef4814-564a-40e8-9076-23dae3edf75e"", ""inverseOntologyProperty"": """"}]"
a380cd2a-a437-5cee-afaf-bedd5f100314,a729d04d-222d-54e6-9928-cd66fb52b0cb,tg:mmbbr:2528,tg:mmbbr:2528_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a729d04d-222d-54e6-9928-cd66fb52b0cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5c3281c-2e97-4be0-b432-3661552fba8d"", ""inverseOntologyProperty"": """"}]"
3d3aa8c3-74af-598c-b2ef-faf2f0b14ea6,bcd3b643-23b5-5c7d-81ca-c30a53bd3dd3,tg:mmbbr:2529,tg:mmbbr:2529_#1,e73_MaterialRecords,1,"[{""resourceId"": ""bcd3b643-23b5-5c7d-81ca-c30a53bd3dd3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8152cdaa-5719-4e6d-8be8-4d66d905e2e0"", ""inverseOntologyProperty"": """"}]"
2b3ed7bc-2d9a-5387-8920-b577e2c1a1cc,1a7c1b5f-d294-5e81-8691-c0de59c3ab9d,tg:mmbbr:2530,tg:mmbbr:2530_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1a7c1b5f-d294-5e81-8691-c0de59c3ab9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""68241eb6-9a7a-4b16-b866-5eb9907fba50"", ""inverseOntologyProperty"": """"}]"
557d8927-2ab9-59a0-bc4b-007137dac68f,ab735315-f049-55f4-8dcf-4606669eefcc,tg:mmbbr:2531,tg:mmbbr:2531_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ab735315-f049-55f4-8dcf-4606669eefcc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f92e3b07-5fb1-418c-9100-e3911c6f843c"", ""inverseOntologyProperty"": """"}]"
974d8792-1798-5f8c-b991-eaf9f7744145,e54ae793-968d-57b7-9011-9e152d5d71d0,tg:mmbbr:2532,tg:mmbbr:2532_#1,e73_MaterialRecords,1,"[{""resourceId"": ""e54ae793-968d-57b7-9011-9e152d5d71d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""309b0535-d12e-422a-9c53-56eeffd3405a"", ""inverseOntologyProperty"": """"}]"
86255b42-dc97-5e9f-86f6-b0ae1272c809,dd587d07-a374-5e29-b93f-783d642e8073,tg:mmbbr:2533,tg:mmbbr:2533_#1,e73_MaterialRecords,1,"[{""resourceId"": ""dd587d07-a374-5e29-b93f-783d642e8073"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3393c1fb-3ecd-4021-a715-1682e1cd62f5"", ""inverseOntologyProperty"": """"}]"
f23677be-b95f-5e53-9ddd-5a8feca17c0e,1396572c-00ea-58e0-b5bf-125e526b499b,tg:mmbbr:2534,tg:mmbbr:2534_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1396572c-00ea-58e0-b5bf-125e526b499b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""02762428-8493-4fcb-b9c2-15426b080787"", ""inverseOntologyProperty"": """"}]"
911f9409-234d-5510-b4a7-e1490de07ce7,0b88d0bc-3e2b-55bf-8e08-60a9f622c3bb,tg:mmbbr:2535,tg:mmbbr:2535_#1,e73_MaterialRecords,1,"[{""resourceId"": ""0b88d0bc-3e2b-55bf-8e08-60a9f622c3bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99244844-aa9f-4386-a4b1-5a659af50f09"", ""inverseOntologyProperty"": """"}]"
6e29b545-baaf-57e3-aeea-9f00c1246ea6,09c5d93c-2653-54ad-97a1-000bd4a4d3c3,tg:mmbbr:2536,tg:mmbbr:2536_#1,e73_MaterialRecords,1,"[{""resourceId"": ""09c5d93c-2653-54ad-97a1-000bd4a4d3c3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fffafde8-1dd4-4504-a2cd-df652ed47c6f"", ""inverseOntologyProperty"": """"}]"
1159ed28-44e0-546b-9e8d-db9d42823551,2976e5cb-3ac3-596c-a61c-2423af63c9c7,tg:mmbbr:1571,tg:mmbbr:1571_#1,e73_MaterialRecords,1,"[{""resourceId"": ""2976e5cb-3ac3-596c-a61c-2423af63c9c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7234244-9cc0-49ce-90ad-dc7eb6e90683"", ""inverseOntologyProperty"": """"}]"
1e96a0c0-803b-5770-a4d4-e695d1816068,fb977a7d-7ff1-5ddd-b225-d4e1e91cb01a,tg:mmbbr:1572,tg:mmbbr:1572_#1,e73_MaterialRecords,1,"[{""resourceId"": ""fb977a7d-7ff1-5ddd-b225-d4e1e91cb01a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e01b8127-88e7-468d-bb1c-a42e23d0483b"", ""inverseOntologyProperty"": """"}]"
543ba60a-a479-5d5f-8f44-c940bf76c053,6ff03960-3dff-52b6-84e2-76f41376ebd5,tg:mmbbr:1573,tg:mmbbr:1573_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6ff03960-3dff-52b6-84e2-76f41376ebd5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7b47b8d9-d9ac-4700-8d1a-5e4cf759bb06"", ""inverseOntologyProperty"": """"}]"
f1e11d09-af0f-55b6-8e91-e34f192d5b3e,3a689b15-2af4-5e70-a095-a58cb4bd82db,tg:mmbbr:1574,tg:mmbbr:1574_#1,e73_MaterialRecords,1,"[{""resourceId"": ""3a689b15-2af4-5e70-a095-a58cb4bd82db"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5d4de5bd-b460-4bb1-92b3-5572db83940b"", ""inverseOntologyProperty"": """"}]"
075ddc49-40da-5149-ae64-2f29d2bd7da0,6a5ff51c-77fa-5f8d-82a4-ab24c7d9a814,tg:mmbbr:1298,tg:mmbbr:1298_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6a5ff51c-77fa-5f8d-82a4-ab24c7d9a814"", ""ontologyProperty"": """", ""resourceXresourceId"": ""444aa713-f14a-4429-9c1c-ae26f213aca6"", ""inverseOntologyProperty"": """"}]"
dec16ab8-e817-51ef-8def-e0d37db8061c,256dd852-6155-5d6a-a7c0-02b5a709f128,tg:mmbbr:1299,tg:mmbbr:1299_#1,e73_MaterialRecords,1,"[{""resourceId"": ""256dd852-6155-5d6a-a7c0-02b5a709f128"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bf3312fa-035b-40ed-a392-c73881461ecb"", ""inverseOntologyProperty"": """"}]"
acdfb538-8fdf-5a0a-a0b7-7b2cba15e105,4d567ef5-3858-5d88-8e3e-2703495f2a9e,tg:mmbbr:1300,tg:mmbbr:1300_#1,e73_MaterialRecords,1,"[{""resourceId"": ""4d567ef5-3858-5d88-8e3e-2703495f2a9e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2098a07f-e3f6-4896-9925-111e984e09ca"", ""inverseOntologyProperty"": """"}]"
f2a2bd6d-c8d9-56f1-ae67-fc32d994cf78,bef19982-08d9-570b-a57b-a4ff8121f49f,tg:mmbbr:1302,tg:mmbbr:1302_#1,e73_MaterialRecords,1,"[{""resourceId"": ""bef19982-08d9-570b-a57b-a4ff8121f49f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9afc5551-9fb4-4807-a11a-f4f74504e8b6"", ""inverseOntologyProperty"": """"}]"
a9de1662-c83e-5b0c-907e-4faeb6345855,778049ce-1a61-5d7b-9f83-81b00af1ca95,tg:mmbbr:1303,tg:mmbbr:1303_#1,e73_MaterialRecords,1,"[{""resourceId"": ""778049ce-1a61-5d7b-9f83-81b00af1ca95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f2b2fc90-b431-4e0f-bc9f-624d39be204a"", ""inverseOntologyProperty"": """"}]"
d85566e5-6243-5c39-bd62-36d57526d1d8,e0f3b4a3-af16-5b66-bc06-5c681b120b91,tg:mmbbr:1304,tg:mmbbr:1304_#1,e73_MaterialRecords,1,"[{""resourceId"": ""e0f3b4a3-af16-5b66-bc06-5c681b120b91"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ba21c9f-73ea-4760-a061-36b4376561f7"", ""inverseOntologyProperty"": """"}]"
121425c2-ff79-537b-9978-e9a3c051f1bf,5c5aa473-b86c-5bdc-a4b3-bac7647c7833,tg:mmbbr:1305,tg:mmbbr:1305_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5c5aa473-b86c-5bdc-a4b3-bac7647c7833"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a787eea8-41c6-415c-a435-114da6cfe840"", ""inverseOntologyProperty"": """"}]"
e95cd2b2-ee51-58db-8285-2ede55414fe2,5b4712bb-3965-5e6f-8c34-a1868645c759,tg:mmbbr:1306,tg:mmbbr:1306_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5b4712bb-3965-5e6f-8c34-a1868645c759"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bdf328be-5d79-452e-a6f6-846fefdecc60"", ""inverseOntologyProperty"": """"}]"
39a2e9b3-e2b4-5b9b-87a4-dc5b5a97705d,1f420a3f-e3ef-5a23-af06-da19db2ffb51,tg:mmbbr:1307,tg:mmbbr:1307_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1f420a3f-e3ef-5a23-af06-da19db2ffb51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ae42032-1de7-40f6-955d-97bed7897564"", ""inverseOntologyProperty"": """"}]"
7ce2b95b-7a11-56c7-848e-74b04ce47a98,eb19ae45-7ae2-5641-83ab-9fb7f82854e4,tg:mmbbr:1309,tg:mmbbr:1309_#1,e73_MaterialRecords,1,"[{""resourceId"": ""eb19ae45-7ae2-5641-83ab-9fb7f82854e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""effb6e81-f069-40f5-a09f-e9ad1f205e8e"", ""inverseOntologyProperty"": """"}]"
f1f0531b-7203-5d73-b84c-ed8b4f0159c4,847b1ce9-c057-5124-9f39-0e7d220c43c8,tg:mmbbr:1310,tg:mmbbr:1310_#1,e73_MaterialRecords,1,"[{""resourceId"": ""847b1ce9-c057-5124-9f39-0e7d220c43c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2d170dde-2d89-4923-a4be-c78d4f450250"", ""inverseOntologyProperty"": """"}]"
d9cf7f48-8245-57d5-863f-fe58e1e932d8,ef25ea97-5bdc-5143-bdba-f0d7615b292c,tg:mmbbr:1311,tg:mmbbr:1311_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ef25ea97-5bdc-5143-bdba-f0d7615b292c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3eb6785-f895-4299-90c8-9285d717d384"", ""inverseOntologyProperty"": """"}]"
ea8d2bd4-55ad-591a-a421-fa6fca8bb4ab,cf059a19-5469-5634-b996-d502c6e7dfb4,tg:mmbbr:1312,tg:mmbbr:1312_#1,e73_MaterialRecords,1,"[{""resourceId"": ""cf059a19-5469-5634-b996-d502c6e7dfb4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""272da544-4d4a-4bfb-9016-fe71fb84baf0"", ""inverseOntologyProperty"": """"}]"
dd175a71-eec0-5da1-b768-58577b1607ef,85a05978-992e-5a2f-aaed-ae977843780f,tg:mmbbr:1313,tg:mmbbr:1313_#1,e73_MaterialRecords,1,"[{""resourceId"": ""85a05978-992e-5a2f-aaed-ae977843780f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0cfe10c6-37d6-46ad-b50c-ff28a4be0a22"", ""inverseOntologyProperty"": """"}]"
647985ab-2b07-55dc-93af-1acfb013edb4,ecb30e58-1616-5372-af6d-725e2432149e,tg:mmbbr:1314,tg:mmbbr:1314_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ecb30e58-1616-5372-af6d-725e2432149e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d794a1cd-b61c-45fe-80e6-f4ce25526392"", ""inverseOntologyProperty"": """"}]"
a60bb7db-f45b-53eb-beb2-229d7ff77387,a59256f9-1f04-5d3f-86d2-aef651d9b6cb,tg:mmbbr:1315,tg:mmbbr:1315_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a59256f9-1f04-5d3f-86d2-aef651d9b6cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f32edc34-b916-49de-9341-1eab01c1c936"", ""inverseOntologyProperty"": """"}]"
28a8e143-293c-5264-a153-ed30fbd7871d,3739ee5d-4f5a-5c11-a9eb-07a72949b15a,tg:mmbbr:1316,tg:mmbbr:1316_#1,e73_MaterialRecords,1,"[{""resourceId"": ""3739ee5d-4f5a-5c11-a9eb-07a72949b15a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41bc09df-94c4-4fde-adc0-2ddca2504c3a"", ""inverseOntologyProperty"": """"}]"
b92649c1-7a1c-53c7-9171-045352e3fb05,48d78de7-bbca-509a-8b0a-37f09b45029f,tg:mmbbr:1317,tg:mmbbr:1317_#1,e73_MaterialRecords,1,"[{""resourceId"": ""48d78de7-bbca-509a-8b0a-37f09b45029f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4a3d361-319b-4a84-93e7-298207693c02"", ""inverseOntologyProperty"": """"}]"
037d03df-47bf-583f-bc64-f61fb89fbbab,b71cc90f-d56b-5ea8-8d14-ed6250206567,tg:mmbbr:1318,tg:mmbbr:1318_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b71cc90f-d56b-5ea8-8d14-ed6250206567"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39c4ba59-ee61-4ce9-9611-578344ca7ce3"", ""inverseOntologyProperty"": """"}]"
1cdb973d-1764-5c2a-bc7a-7715bbcaa339,5f1555c7-7e8f-59da-ae9d-ab14cee02ec6,tg:mmbbr:1323,tg:mmbbr:1323_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5f1555c7-7e8f-59da-ae9d-ab14cee02ec6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1029c503-e2f8-4c03-915f-8563253f4c1b"", ""inverseOntologyProperty"": """"}]"
89c295dc-cb12-55f4-9dce-19bf9e4159e9,97567712-a1cf-502a-9c1b-5c12c4ef818b,tg:mmbbr:1324,tg:mmbbr:1324_#1,e73_MaterialRecords,1,"[{""resourceId"": ""97567712-a1cf-502a-9c1b-5c12c4ef818b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""529406c6-0d93-42d1-a6a0-8e2dedd50a30"", ""inverseOntologyProperty"": """"}]"
7dd036cc-98c4-5043-9863-704f65844c4b,89c5c46d-e81b-5b4f-a8e2-60b946a2f15f,tg:mmbbr:1325,tg:mmbbr:1325_#1,e73_MaterialRecords,1,"[{""resourceId"": ""89c5c46d-e81b-5b4f-a8e2-60b946a2f15f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3bcc4a22-07cc-4545-8842-7fd3f3307c24"", ""inverseOntologyProperty"": """"}]"
