ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,End Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
00d08c3f-d02d-5604-bcb4-b1036cf771a6,tg:mpmtk:32,e73_Titles,,,au::15342,,,,mpm,mpmtk,Iconografie,0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,ar,,au::15342:1,au::15342g:1,,,,au_code,artists (visual artists),,"dlod={""suggest"":[""/agents/people/1641594"",""au::15342"",""au::15342:1"",""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""Erasmus II Quellinus"",""ark:/83110/x0/17313715-c1ba-53d7-b681-3b170c8f126d""],""name"":""Erasmus II Quellinus"",""ark"":""ark:/83110/x0/17313715-c1ba-53d7-b681-3b170c8f126d"",""uri"":""/agents/people/1641594"",""id"":""au::15342:1"",""resourceArk"":""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:24,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/251d4f80-80c8-5190-a8e5-e63866de74cd,object identifier,Tekeningen,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>&quot;Seraphinorum fervor&quot; en &quot;Cherubinorum scientia&quot; in banderoles links en rechts van Maria</p>
","<p>&quot;Seraphinorum fervor&quot; en &quot;Cherubinorum scientia&quot; in banderoles links en rechts van Maria</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3b44f19a-a767-4fe8-bf7d-899316f9ba5c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ef9f3324-0391-4b15-9088-a96ab301c7e1"", ""inverseOntologyProperty"": """"}]"
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,1720,No Copyright - Public Domain Mark 1.0,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1605,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Maria op een troon omringd door engelen</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,p. 346,Nederlands,remarks,c:lvd:839899,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000009,referentienummer,False,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:24,brocade id,False,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:24/N,brocade url,False,,,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f7b959e3-1609-5a91-8d2f-57b2f02f87bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9043b7fd-251f-4bf5-be4a-1384d70ce164"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria op een troon omringd door engelen,titles proper,Dutch (language),,,,,,,,,,
251d4f80-80c8-5190-a8e5-e63866de74cd,tg:mpmtk:24,e73_Titles,,,au::13830,,,,mpm,mpmtk,Iconografie,4c2593ff-6f39-5958-b785-bfb49d6cc786,ar,,au::13830:1,au::13830g:1,,,,au_code,artists (visual artists),AVN monogram midden onderaan,"dlod={""suggest"":[""/agents/people/1479810"",""au::13830"",""au::13830:1"",""ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786"",""Adam van Noort"",""ark:/83110/x0/d58e767c-c3b7-5d52-975c-fc151609b18c""],""name"":""Adam van Noort"",""ark"":""ark:/83110/x0/d58e767c-c3b7-5d52-975c-fc151609b18c"",""uri"":""/agents/people/1479810"",""id"":""au::13830:1"",""resourceArk"":""ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:11,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/3d7a61cb-2404-5110-ae89-8b5ff60be96b,object identifier,Tekeningen,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""45d9a5e0-352e-4cf7-8578-85a6b0ecacb6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9809d9ea-e793-4b4e-96f5-098c1dba1e7e"", ""inverseOntologyProperty"": """"}]"
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606,1721,No Copyright - Public Domain Mark 1.0,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1606,,circa,Justus Lipsius overleed in 1606,creation date note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Allegorische schets van Justus Lipsius op zijn sterfbed</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,TEK 591 / Cat. 151,Nederlands,remarks,c:lvd:6157678,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_ExternalRelations,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,GVd 25,Nederlands,remarks,c:lvd:1276,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_ExternalRelations,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,nr. 95,Nederlands,remarks,c:lvd:1096796,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_ExternalRelations,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,,,,207765,https://search.museumplantinmoretus.be/,Link naar record in search.museumplantinmoretus.be,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000003,referentienummer,False,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:11,brocade id,False,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:11/N,brocade url,False,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d1e34e67-207a-52e4-97d1-3dec92f7b7d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""957d8a4b-5b7d-4968-9e17-f6da3f4382bf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coenotaphium Justi Lipsii catholici regis historiographi,titles proper,Latin (language),,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_Titles,,,au::11670,,,,mpm,mpmtk,Iconografie,563cf60b-2fc4-505a-aae5-fbd8122909d5,ow,subjects (content of works),au::11670:1,au::11670g:1,,"dlod={""suggest"":[""/agents/people/1248690"",""au::11670"",""au::11670:1"",""ark:/83110/x0/563cf60b-2fc4-505a-aae5-fbd8122909d5"",""Justus Lipsius"",""ark:/83110/x0/0b68b23d-8078-5c7d-ac2c-1cda0aa8956f""],""name"":""Justus Lipsius"",""ark"":""ark:/83110/x0/0b68b23d-8078-5c7d-ac2c-1cda0aa8956f"",""uri"":""/agents/people/1248690"",""id"":""au::11670:1"",""resourceArk"":""ark:/83110/x0/563cf60b-2fc4-505a-aae5-fbd8122909d5"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/563cf60b-2fc4-505a-aae5-fbd8122909d5,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d7a61cb-2404-5110-ae89-8b5ff60be96b,tg:mpmtk:11,e73_Titles,,,au::108212,,,,mpm,mpmtk,Iconografie,50d2268a-3bf7-5f73-827f-ffeb1016b259,ar,,au::108212:1,au::108212g:1,,,,au_code,artists (visual artists),Vermoedelijke kunstenaar,"dlod={""suggest"":[""/agents/people/11578684"",""au::108212"",""au::108212:1"",""ark:/83110/x0/50d2268a-3bf7-5f73-827f-ffeb1016b259"",""Melchior Moretus"",""ark:/83110/x0/afd7d295-eacb-5261-8685-bf376fb09603""],""name"":""Melchior Moretus"",""ark"":""ark:/83110/x0/afd7d295-eacb-5261-8685-bf376fb09603"",""uri"":""/agents/people/11578684"",""id"":""au::108212:1"",""resourceArk"":""ark:/83110/x0/50d2268a-3bf7-5f73-827f-ffeb1016b259"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/50d2268a-3bf7-5f73-827f-ffeb1016b259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:34,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/5355e3fa-7908-52d1-9652-e164ac0c8c43,object identifier,Tekeningen,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ed32daec-9ea8-4942-997b-99f4396690cc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53c622a7-dcda-4f98-a437-2a09441860db"", ""inverseOntologyProperty"": """"}]"
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,1752,No Copyright - Public Domain Mark 1.0,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1637,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Een gelauwerde figuur zit op een troon en wijst op soldaten die worden toegesproken</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ontwerp voor,,,,c:lvd:632549,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000017,referentienummer,False,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:34,brocade id,False,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:34/N,brocade url,False,,,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8e9ab46a-1948-5000-b52e-1e56003b44bc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39970055-5759-4a03-a34c-c00e03f7ba51"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontwerp voor de titelpagina van Vincentius Guinisius, Allocutiones gymnasticae",titles proper,Dutch (language),,,,,,,,,,
5355e3fa-7908-52d1-9652-e164ac0c8c43,tg:mpmtk:34,e73_Titles,,,au::15342,,,,mpm,mpmtk,Iconografie,0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,ar,,au::15342:1,au::15342g:1,,,,au_code,artists (visual artists),,"dlod={""suggest"":[""/agents/people/1641594"",""au::15342"",""au::15342:1"",""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""Erasmus II Quellinus"",""ark:/83110/x0/17313715-c1ba-53d7-b681-3b170c8f126d""],""name"":""Erasmus II Quellinus"",""ark"":""ark:/83110/x0/17313715-c1ba-53d7-b681-3b170c8f126d"",""uri"":""/agents/people/1641594"",""id"":""au::15342:1"",""resourceArk"":""ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0dd77f3c-9f4b-591f-96e2-8ae1e7a757d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,tg:mpmtk:28,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:28,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,object identifier,Tekeningen,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6dfb6302-6947-4bdf-b0b9-af2815f6d0ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cba44418-dac2-466d-baec-887f0503ff21"", ""inverseOntologyProperty"": """"}]"
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,tg:mpmtk:28,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,1738,No Copyright - Public Domain Mark 1.0,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,tg:mpmtk:28,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,tg:mpmtk:28,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,tg:mpmtk:28,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ontwerp voor het portret van Lotharius II van Lorreinen</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/tk/000000012,referentienummer,False,,,,,,,,,,,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmtk:28,brocade id,False,,,,,,,,,,,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:28/N,brocade url,False,,,,,,,,,,,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,tg:mpmtk:28,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5bab3548-b070-576a-a984-24465d558e3a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1146737a-f27d-46ef-b3f8-33a96ebc3b3f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,tg:mpmtk:28,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontwerptekening met het portret van Lotharius II van Lorreinen,titles proper,Dutch (language),,,,,,,,,,
