ResourceID,brocade.id,card,order,source_field,source_code,Document status
e8f66a12-afda-526c-915b-5c7840bd30f8,tg:rubgr:2223_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
b91061e0-8fb1-5820-aa99-977ddf54879b,tg:rubgr:2553_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
e04c0941-6c50-554a-81fb-593f3f22e99c,tg:rubgr:15_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
8b0ad2c3-d2f8-5d1e-a659-8fe3a57c5336,tg:rubgr:4436_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
229bb090-9f00-5129-a42a-39dcf0a3ec5f,tg:rubgr:5322_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
553ec97d-655d-574c-8ad8-afa6ea3eacd4,tg:rubgr:3814_#1,e22_DocumentStatus,3,kenmerken.rubedformgr,dtrvfk,photocopies
73da47ca-8e77-57d5-83b9-376f6a1dade2,tg:rubgr:345_#1,e22_DocumentStatus,2,kenmerken.rubedformgr,dtrvfk,photocopies
7c9d891b-e07b-5f06-92ba-7f7cf156b648,tg:rubgr:4204_#1,e22_DocumentStatus,2,kenmerken.rubedformgr,dtrvfk,photocopies
0532d37b-0392-5a9a-9649-3f17d8a1e4ea,tg:rubgr:3348_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
405b8878-2ffe-597f-8f44-42928683f4ee,tg:rubgr:1056_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
a8fd8827-a05c-5266-8148-04cdef735bb5,tg:rubgr:1258_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
e336472b-965c-5176-96a5-0528a4dd7157,tg:rubgr:3795_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
d9b05db1-abf1-5c86-9839-62700ee3fd8d,tg:rubgr:3998_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
05854d9d-c37e-512d-bbc6-bccd9ef12bd1,tg:rubgr:4317_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
9008eb90-3da5-56f4-b3fe-711236fb111e,tg:rubgr:1329_#1,e22_DocumentStatus,2,kenmerken.rubedformgr,dtrvfk,photocopies
cd993567-b60a-551d-8c12-95c281dea235,tg:rubgr:373_#1,e22_DocumentStatus,3,kenmerken.rubedformgr,dtrvfk,photocopies
ecba4a88-020f-51cd-b1c8-c6c4bb0d2914,tg:rubgr:3841_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
178345ee-0929-5520-b9ad-6f2d0f7eab4d,tg:rubgr:3583_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
e0970309-577c-5b54-8207-825b4a99aee9,tg:rubgr:1328_#1,e22_DocumentStatus,2,kenmerken.rubedformgr,dtrvfk,photocopies
6eff11c8-d134-5537-b464-0fbf241cf3c3,tg:rubgr:336_#1,e22_DocumentStatus,3,kenmerken.rubedformgr,dtrvfk,photocopies
345796d2-c193-52ef-8444-12c9e7320dba,tg:rubgr:1259_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
e5591355-a6d6-53d8-9695-adb7804f7be1,tg:rubgr:3999_#1,e22_DocumentStatus,3,kenmerken.rubedformgr,dtrvfk,photocopies
0e570bee-c522-527c-a115-a2b9d47fdfd4,tg:rubgr:1882_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
1c922951-3e5b-5fa2-a48f-46720f8ecda7,tg:rubgr:2587_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
f4a6eeb6-a91e-5d54-9745-534c546fd955,tg:rubgr:68_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
3a3993e4-1b0f-54a2-a837-56662d84964b,tg:rubgr:3685_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
dc7181a6-4871-5a9d-918a-e56cbfaef1ad,tg:rubgr:1417_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
b49c7d0f-3c9f-51d2-8a4a-39e61aa92a92,tg:rubgr:1662_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
9d1717c7-a056-5c6d-9ca4-518f9239653b,tg:rubgr:177_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
f99a72bb-5abc-588e-a407-5e7916fa7c8c,tg:rubgr:3816_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
0f5a8e0d-65a1-5e79-b5c5-7616386faebb,tg:rubgr:2403_#1,e22_DocumentStatus,2,kenmerken.rubedformgr,dtrvfk,photocopies
4ebfc649-5da2-5903-b22d-f2f0b4dded91,tg:rubgr:1883_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
820f3130-1655-593a-b5d7-776df5ea71ee,tg:rubgr:4348_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
327b0a3c-7a02-5b62-a3dc-2c78f98a560a,tg:rubgr:4465_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
5d3cc46a-2bd3-5248-9630-0e8535319b16,tg:rubgr:2510_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
c9b4258a-8b12-5a1d-93be-ceedc30bb462,tg:rubgr:2676_#1,e22_DocumentStatus,1,kenmerken.rubedformgr,dtrvfk,photocopies
