ResourceID,brocade.id,card,order,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type
9d3fdc63-3567-5672-9553-5d5f04cff070,tg:rubgr:828,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13266849,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
d6baba1e-4592-5027-9c06-8aff7ba1c71f,tg:rubgr:838,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260480,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,43567,Nederlands,remarks
2bb67e65-14c1-59bd-a753-9e8d56d2582f,tg:rubgr:3167,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260515,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
2bb67e65-14c1-59bd-a753-9e8d56d2582f,tg:rubgr:3167,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:12893604,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
a3453b33-81c1-5a19-aaae-96d1be933c20,tg:rubgr:4059,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:151741,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
dcdb0be5-664a-515f-940a-a8120a4bbba3,tg:rubgr:4049,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13257369,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
edc5e479-d859-536f-82cb-f1977b239653,tg:rubgr:1152,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:412303,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
cb9de530-2df0-509f-a487-eeec3ca4ae7a,tg:rubgr:2340,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13250512,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
a4da8cb3-eb1e-5a7e-8039-e1ec9f68690d,tg:rubgr:492,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:412303,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
784fdbe4-2308-56fe-b62a-958c364c46e7,tg:rubgr:466,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:150997,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
784fdbe4-2308-56fe-b62a-958c364c46e7,tg:rubgr:466,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:13260402,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
dee6ae3a-1768-5f60-83fc-31baad4e1b17,tg:rubgr:233,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:174496,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,"p. 315, nr. 8 (niet in AFG)",Nederlands,remarks
dee6ae3a-1768-5f60-83fc-31baad4e1b17,tg:rubgr:233,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:6566850,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,(niet in AFG),Nederlands,remarks
dee6ae3a-1768-5f60-83fc-31baad4e1b17,tg:rubgr:233,e73_ExternalRelations,3,gepubliceerd in /als,c:lvd:3008988,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,"p. 319, A279",Nederlands,remarks
fac1809c-c8a8-552b-84ea-ecf3757b91b3,tg:rubgr:1495,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260480,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
efaa5afe-ac74-514a-b326-193ed2405fdc,tg:rubgr:700,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13248071,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
5fb1347d-542d-5dda-b4c4-6cf671b3c162,tg:rubgr:678,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13261978,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
9d135979-f2a8-54dd-9e85-e96a173422d3,tg:rubgr:668,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:412303,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
ece30e36-a073-5d5b-a139-6116517b7e98,tg:rubgr:1544,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13266842,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
de4254fa-4b24-5972-a469-78c893f2179c,tg:rubgr:865,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6571820,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
24024c98-4b88-55fe-9056-69b0dc279181,tg:rubgr:1554,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13266701,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
30fe9a6d-1147-5706-8982-9e8caef262a5,tg:rubgr:4537,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6568748,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
a63c5e57-6ae5-5622-adce-b054ca148462,tg:rubgr:5155,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13259456,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
da03da5b-58f0-57c3-8ab3-7fa463df57ea,tg:rubgr:1067,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:174551,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
62109936-5b92-5e0f-a746-87813cffa4fe,tg:rubgr:4004,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:14349013,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
bc05ead4-374d-5e74-877e-728d6bd7e3f0,tg:rubgr:2558,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13271210,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
85ca9b25-ba4d-58b8-860d-abfea83e6bdf,tg:rubgr:1728,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13259898,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
1cde9ccf-baca-59d8-aa7f-7696e7215b67,tg:rubgr:5241,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6589227,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
d0ed2fa5-1d00-52d8-8373-657782d2e6e7,tg:rubgr:1015,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:207710,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
696adade-391e-5bd5-a248-ce411a86a09b,tg:rubgr:2217,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:1099083,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
f5f90c6c-73f3-5b2e-96e7-3b6939a922ef,tg:rubgr:1373,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:110704,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
926c5068-73b9-57fa-b045-157c65714ef6,tg:rubgr:4278,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13261219,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
d48a4b12-b40a-59a5-bb3f-26618f5bfc24,tg:rubgr:807,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:14895897,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
7eceaa91-9d32-5adf-a5ba-ec4ab2240b7b,tg:rubgr:1536,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13233364,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
5f2ea5d5-7f75-52a1-b379-ac5ffc06129d,tg:rubgr:4494,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13259856,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
0d1870be-e900-5cc9-885f-acc794f52d37,tg:rubgr:2929,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:790266,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
2357af76-c1d6-541b-986a-f5dfb6182aac,tg:rubgr:1781,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13257392,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
3de74b36-92bb-54c6-bd99-289508c0a97c,tg:rubgr:339,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:14827490,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
f7bcd536-de12-518d-ac18-50edb030a10c,tg:rubgr:404,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260480,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
b60fd28d-298c-5ee3-a1c6-7d70e612caf3,tg:rubgr:414,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:172383,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
b60fd28d-298c-5ee3-a1c6-7d70e612caf3,tg:rubgr:414,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:13260480,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
ba8fd3cd-1d9f-5ba6-bf19-8cd1e6f1543c,tg:rubgr:277,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:206782,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
0d1b8087-9def-5234-ab81-f7af42677989,tg:rubgr:3792,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13266180,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
888bc4b6-28d2-59af-8462-fb6e4eff70bd,tg:rubgr:744,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13264714,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
23f1f99c-3fa0-545a-b44d-d1b840b696f1,tg:rubgr:2096,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:965440,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
32036c85-60b6-53a6-a1e9-9fb02ac928ed,tg:rubgr:831,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:110704,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
2a7ed608-a577-5233-ab5d-09c6e4a58344,tg:rubgr:949,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13250386,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
07e64251-01fd-5a85-8a06-9aba24b42088,tg:rubgr:1510,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:111508,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
07e64251-01fd-5a85-8a06-9aba24b42088,tg:rubgr:1510,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:13226898,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,De afbeelding waar het hier om gaat bevindt zich ook in de kunstwerkdocumentatie van het Rubenianum.,Nederlands,remarks
c3e708b4-16e9-56a8-90e4-280d639caeab,tg:rubgr:4138,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260353,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
43c44d28-dd56-598a-92ae-ac6befc3bd42,tg:rubgr:2474,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13257363,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
325d2445-a872-5d7d-8d24-cca9deb5c410,tg:rubgr:4040,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13261600,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
325d2445-a872-5d7d-8d24-cca9deb5c410,tg:rubgr:4040,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:13267598,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
2721cc0b-83d0-570b-a39b-46dadb53d348,tg:rubgr:1666,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:110704,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
058a77fa-80ce-5a7a-bfbf-3d6048739e04,tg:rubgr:1676,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13266180,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
06ef9f7c-b4ae-5268-ac7b-30d0b3205566,tg:rubgr:1129,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:104521,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
a36a7166-eb5b-5662-ac83-802a712ec1ec,tg:rubgr:4677,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:509440,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
33c1cacf-68f1-5f67-bdd5-68f4075749cd,tg:rubgr:3759,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13257773,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
5a906521-ccf9-5d63-bf8c-649ecaae78ae,tg:rubgr:3621,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:435712,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
0836d6ab-b868-50f6-8c3d-f3f86a952fa2,tg:rubgr:2406,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:569385,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
9250c00d-0a09-5517-a112-f73184c94fed,tg:rubgr:853,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13261109,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
3b4fa3a7-74e0-572b-bfe5-84045e81f73d,tg:rubgr:1562,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13266701,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
3b4fa3a7-74e0-572b-bfe5-84045e81f73d,tg:rubgr:1562,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:13261013,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
ab3c6373-ec39-5b84-973f-80b85e4c6f22,tg:rubgr:4344,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:12926620,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
313ac667-afb3-563e-8580-8ff0fbf69e4e,tg:rubgr:2760,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260487,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
90621c89-e045-5f3e-bbf5-83ac37b24090,tg:rubgr:1572,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:221516,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
c1213526-8aa3-5636-b761-88b23fd5499a,tg:rubgr:5163,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:134411,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13254094,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
ae02877c-4e56-541d-bda7-fad9ff6d2c0b,tg:rubgr:2815,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13261886,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
7b55c6cc-9407-57cd-b312-89be586919bb,tg:rubgr:538,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:14327493,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
4543f5c5-8056-5659-a90e-ad89e9c5bce1,tg:rubgr:1971,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260480,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
4543f5c5-8056-5659-a90e-ad89e9c5bce1,tg:rubgr:1971,e73_ExternalRelations,2,gepubliceerd in /als,c:lvd:412303,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
55f77095-aaa5-551f-9913-f8b42a4f7179,tg:rubgr:450,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:12972241,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
e9db3520-9ddf-5584-a5be-d06f8c0efab9,tg:rubgr:81,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:412303,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
8d50be5c-27d0-5131-a597-2780e9e7f5a0,tg:rubgr:215,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:174496,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,p. 315 nr. 2,Nederlands,remarks
93fd322a-3290-5e9b-889c-214018620b47,tg:rubgr:389,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:14126993,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
799335a5-10ae-5d78-ad7b-3d9e7e510a2e,tg:rubgr:1659,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13249158,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
e110236a-a864-5648-ac62-85ec2a9cdcbb,tg:rubgr:1731,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13263264,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
c79ffb7f-174d-5189-9a2b-639ec61ed04f,tg:rubgr:1174,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13267107,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
f6fe9670-b52f-572d-a90b-da7c3e7644ea,tg:rubgr:5258,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:6830129,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
e5773028-31a2-5ae5-b2f6-d1a60f2ba638,tg:rubgr:4,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13258374,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
6b219269-922f-522e-a5cb-21c2462ab2ca,tg:rubgr:1995,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13266571,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
0d9094e8-bd71-59e7-9c38-7f5395cb56c1,tg:rubgr:1985,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13261859,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
3d74de39-ba4b-530c-9791-68ea938f334a,tg:rubgr:65,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13235355,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
3a2870d4-13f1-586f-9409-30721a586326,tg:rubgr:5330,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13258417,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
2147eb32-cc2f-5631-b6a4-252943733664,tg:rubgr:2000,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13264832,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
4a3c57b5-e044-5e62-b14c-c66ef4935e9a,tg:rubgr:5056,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13255096,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
83f71cd9-da44-55d8-97d2-cda068b85ef2,tg:rubgr:1447,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13266842,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
91abd7ec-a2dd-5fdb-b983-66f517525945,tg:rubgr:5197,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260642,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
a63a8d36-44fd-5776-9e3f-f0772f3379b9,tg:rubgr:2784,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:991187,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
56469b52-59b5-56d4-992c-ed9ce59141a8,tg:rubgr:4827,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13260450,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
457a7ef8-ab0d-5960-8bba-aa55eeece3cf,tg:rubgr:248,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:110704,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
4c3170b1-a92f-5807-8cd6-6f24df6776cc,tg:rubgr:258,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13250277,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
af570eb4-91f2-5c38-bd2c-769a1b896978,tg:rubgr:4837,e73_ExternalRelations,1,gepubliceerd in /als,c:lvd:13259761,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,
