ResourceID,brocade.id,card,order,source_field,source_code,Material
e5c8217e-9356-5185-8cfc-069b74be70e4,tg:rubhs:172_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
e5c8217e-9356-5185-8cfc-069b74be70e4,tg:rubhs:172_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
26188ae4-256d-591a-aa6c-01ee759ff9a8,tg:rubhs:204_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
26188ae4-256d-591a-aa6c-01ee759ff9a8,tg:rubhs:204_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
9c7106c9-6779-5eed-b3df-9ec4d881a1c3,tg:rubhs:80_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
9c7106c9-6779-5eed-b3df-9ec4d881a1c3,tg:rubhs:80_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
56e18546-39d9-5b4d-b849-41a38cd50e4b,tg:rubhs:90_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
d000db93-3296-50d4-876f-452212959e29,tg:rubhs:39_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
d000db93-3296-50d4-876f-452212959e29,tg:rubhs:39_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
41569fb0-7b3c-5bc9-b228-045e06e18d76,tg:rubhs:29_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
41569fb0-7b3c-5bc9-b228-045e06e18d76,tg:rubhs:29_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
9217b5e3-1813-5454-9f46-4015a9d42dc5,tg:rubhs:64_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
9217b5e3-1813-5454-9f46-4015a9d42dc5,tg:rubhs:64_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
0780e327-6208-5ff3-87fb-960d0a9a0ff2,tg:rubhs:74_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
0780e327-6208-5ff3-87fb-960d0a9a0ff2,tg:rubhs:74_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
cd8000b6-b26a-54f7-b3f4-01bde0348542,tg:rubhs:5_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
cd8000b6-b26a-54f7-b3f4-01bde0348542,tg:rubhs:5_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
805919b9-d2fb-53d8-b410-a3cef0b2e95d,tg:rubhs:186_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
805919b9-d2fb-53d8-b410-a3cef0b2e95d,tg:rubhs:186_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
42fab3cd-253c-5455-82aa-61a8bbdf2f73,tg:rubhs:196_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
42fab3cd-253c-5455-82aa-61a8bbdf2f73,tg:rubhs:196_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
dbf2300b-c2f3-5820-8a2e-bc0be3e71817,tg:rubhs:16_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
dbf2300b-c2f3-5820-8a2e-bc0be3e71817,tg:rubhs:16_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
4eac3a12-7578-5445-a5e0-c30d5df9cb9c,tg:rubhs:99_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
4eac3a12-7578-5445-a5e0-c30d5df9cb9c,tg:rubhs:99_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
06bf299c-f23b-5c3d-8c4e-2bc4eb31b0fb,tg:rubhs:20_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
06bf299c-f23b-5c3d-8c4e-2bc4eb31b0fb,tg:rubhs:20_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
756560da-8965-5099-acb4-02ad4cc406fe,tg:rubhs:30_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
756560da-8965-5099-acb4-02ad4cc406fe,tg:rubhs:30_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
e0b7b257-41a6-5cdf-8770-cba7b3d91b8c,tg:rubhs:42_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
e0b7b257-41a6-5cdf-8770-cba7b3d91b8c,tg:rubhs:42_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
8b38268e-683b-5cac-a5ad-81e103ebe79e,tg:rubhs:52_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
8b38268e-683b-5cac-a5ad-81e103ebe79e,tg:rubhs:52_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
a4a47ed7-43c9-5992-9e71-bee755f9eb0a,tg:rubhs:119_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
a4a47ed7-43c9-5992-9e71-bee755f9eb0a,tg:rubhs:119_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
d3d6cae7-cfb3-54a2-a441-1ca92cd0e2e6,tg:rubhs:109_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
d3d6cae7-cfb3-54a2-a441-1ca92cd0e2e6,tg:rubhs:109_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
6e945ea5-b1ba-5b65-8ff3-20e606f8d585,tg:rubhs:154_#1,e22_Materials,1,kenmerken.rubschrijfhs,in,ink
ab2b1c8a-37fb-5134-96a4-1e23b7890712,tg:rubhs:126_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
ab2b1c8a-37fb-5134-96a4-1e23b7890712,tg:rubhs:126_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
50156a22-632b-5770-8a14-eab4fb0c6233,tg:rubhs:92_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
50156a22-632b-5770-8a14-eab4fb0c6233,tg:rubhs:92_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
199a4a04-99dd-5bf6-a09d-f42c8ad0b4cf,tg:rubhs:82_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
199a4a04-99dd-5bf6-a09d-f42c8ad0b4cf,tg:rubhs:82_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
e8ba26a6-e980-54ea-aa0d-722472d0b018,tg:rubhs:206_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
e8ba26a6-e980-54ea-aa0d-722472d0b018,tg:rubhs:206_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
37dfdcfb-91e9-5761-8332-6063e7e77068,tg:rubhs:170_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
49530f1d-5bfd-5f3d-9387-1d242d116bcb,tg:rubhs:49_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
49530f1d-5bfd-5f3d-9387-1d242d116bcb,tg:rubhs:49_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
a456ea64-60eb-5823-b7c3-fcc17917ed72,tg:rubhs:59_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
a456ea64-60eb-5823-b7c3-fcc17917ed72,tg:rubhs:59_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
21e66a10-6e9c-5d38-b4d4-a049cebc79c2,tg:rubhs:112_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
21e66a10-6e9c-5d38-b4d4-a049cebc79c2,tg:rubhs:112_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
7a42a957-8e21-5673-a615-76bfbdefdf26,tg:rubhs:102_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
7a42a957-8e21-5673-a615-76bfbdefdf26,tg:rubhs:102_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
2531ede1-d8b6-590e-9bdd-26451bbaa2f7,tg:rubhs:14_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
2531ede1-d8b6-590e-9bdd-26451bbaa2f7,tg:rubhs:14_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
efef8e3c-b46a-592b-8b64-6d3a5618766c,tg:rubhs:194_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
efef8e3c-b46a-592b-8b64-6d3a5618766c,tg:rubhs:194_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
a5db0acd-3e3b-56cd-be59-0fbfccc7e815,tg:rubhs:184_#1,e22_Materials,1,kenmerken.rubschrijfhs,in,ink
259f4cdc-c6be-54e1-91c5-6e9542ecb047,tg:rubhs:76_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
259f4cdc-c6be-54e1-91c5-6e9542ecb047,tg:rubhs:76_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
5defcea6-1315-54bd-b88c-a6c1350af73a,tg:rubhs:66_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
5defcea6-1315-54bd-b88c-a6c1350af73a,tg:rubhs:66_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
cb2cbf50-22c8-522f-9e23-23cf7dbfb4ba,tg:rubhs:50_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
cb2cbf50-22c8-522f-9e23-23cf7dbfb4ba,tg:rubhs:50_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
078d4c0d-fb7d-509d-a2c6-84c163161555,tg:rubhs:40_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
078d4c0d-fb7d-509d-a2c6-84c163161555,tg:rubhs:40_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
363f6a72-60db-51e5-80fe-c967c4c9ccc7,tg:rubhs:169_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
ed458e55-6b7a-5f37-9260-b579dc7fc715,tg:rubhs:179_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
ed458e55-6b7a-5f37-9260-b579dc7fc715,tg:rubhs:179_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
a6267991-47ab-5f02-a3d0-165b1a0ca4c3,tg:rubhs:32_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
a6267991-47ab-5f02-a3d0-165b1a0ca4c3,tg:rubhs:32_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
27accdde-8d37-58df-a933-8ea1f9a28808,tg:rubhs:22_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
27accdde-8d37-58df-a933-8ea1f9a28808,tg:rubhs:22_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,e22_Materials,3,kenmerken.rubschrijfhs,bi,ball-point pens
d7deff59-3817-540a-a996-084957f85831,tg:rubhs:124_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
d7deff59-3817-540a-a996-084957f85831,tg:rubhs:124_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
d7deff59-3817-540a-a996-084957f85831,tg:rubhs:124_#1,e22_Materials,3,kenmerken.rubschrijfhs,bi,ball-point pens
118a2497-d0a5-5718-9310-7565172cd034,tg:rubhs:156_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
118a2497-d0a5-5718-9310-7565172cd034,tg:rubhs:156_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
4f64b2d8-7381-5c7c-875e-2f4b2b129f77,tg:rubhs:146_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
4f64b2d8-7381-5c7c-875e-2f4b2b129f77,tg:rubhs:146_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
595c84f4-0213-5540-8e85-86b168f8bab5,tg:rubhs:41_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
595c84f4-0213-5540-8e85-86b168f8bab5,tg:rubhs:41_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
7bd7948d-a147-5a8e-a99a-16e821da06fa,tg:rubhs:51_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
7bd7948d-a147-5a8e-a99a-16e821da06fa,tg:rubhs:51_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
6d159392-2438-5e4d-9a1c-afef4d1d6c41,tg:rubhs:23_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
6d159392-2438-5e4d-9a1c-afef4d1d6c41,tg:rubhs:23_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
d922a1d8-0d13-55d1-b043-1caac07763d2,tg:rubhs:33_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
d922a1d8-0d13-55d1-b043-1caac07763d2,tg:rubhs:33_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
cc71617a-e480-570c-b998-22558fa0e9fc,tg:rubhs:178_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
cc71617a-e480-570c-b998-22558fa0e9fc,tg:rubhs:178_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
f067f7dc-77bc-5780-a6ad-e6c6c9f55116,tg:rubhs:168_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
f067f7dc-77bc-5780-a6ad-e6c6c9f55116,tg:rubhs:168_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
09787836-cf6f-599f-8276-45d6aa10b17b,tg:rubhs:125_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
09787836-cf6f-599f-8276-45d6aa10b17b,tg:rubhs:125_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
e53c530a-232f-5968-bbd6-216ba7fb92c5,tg:rubhs:135_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
e53c530a-232f-5968-bbd6-216ba7fb92c5,tg:rubhs:135_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
e53c530a-232f-5968-bbd6-216ba7fb92c5,tg:rubhs:135_#1,e22_Materials,3,kenmerken.rubschrijfhs,bi,ball-point pens
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
6d3a826c-702e-5c73-8866-0cb8155f9d41,tg:rubhs:157_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
6d3a826c-702e-5c73-8866-0cb8155f9d41,tg:rubhs:157_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
85ffdb52-c485-5985-85ff-be87234bef3a,tg:rubhs:207_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
85ffdb52-c485-5985-85ff-be87234bef3a,tg:rubhs:207_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
9f187034-6d97-51c1-a06a-9a23dff03b4f,tg:rubhs:83_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
9f187034-6d97-51c1-a06a-9a23dff03b4f,tg:rubhs:83_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
59b1136a-dec9-5695-aaa2-e7c32e825b0d,tg:rubhs:93_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
59b1136a-dec9-5695-aaa2-e7c32e825b0d,tg:rubhs:93_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
d00123d2-4e49-532f-b634-5192bc959496,tg:rubhs:171_#1,e22_Materials,1,kenmerken.rubschrijfhs,in,ink
bb84d086-f20b-5493-bff6-77e4cea64a09,tg:rubhs:103_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
bb84d086-f20b-5493-bff6-77e4cea64a09,tg:rubhs:103_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
c2abaf85-c5e8-5f6b-a9d9-1a1b618745c5,tg:rubhs:58_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
c2abaf85-c5e8-5f6b-a9d9-1a1b618745c5,tg:rubhs:58_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
78014074-6231-593d-8d4c-399adeb1e8a4,tg:rubhs:48_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
78014074-6231-593d-8d4c-399adeb1e8a4,tg:rubhs:48_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
c105aaf5-bcb3-5516-b0ca-e807f418b4f4,tg:rubhs:15_#1,e22_Materials,1,kenmerken.rubschrijfhs,pc,pencils (drawing and writing equipment)
c105aaf5-bcb3-5516-b0ca-e807f418b4f4,tg:rubhs:15_#1,e22_Materials,2,kenmerken.rubschrijfhs,in,ink
