ResourceID,brocade.id,card,order,Keeper,Object Number,Object Identifier,Record Type
a247795a-bd3a-5ad9-8e74-12c9d7d4bf53,tg:rubgr:4153,AA,0,Rubenianum,tg:rubgr:4153,https://data.rubenianum.be//ark:/86530/a247795a-bd3a-5ad9-8e74-12c9d7d4bf53,Handschriften
a1c6d2be-0127-5043-98bb-989b32082c22,tg:rubgr:1775,AA,0,Rubenianum,tg:rubgr:1775,https://data.rubenianum.be//ark:/86530/a1c6d2be-0127-5043-98bb-989b32082c22,Handschriften
7f6b1010-a2a3-5885-baad-592421f9ddad,tg:rubgr:2769,AA,0,Rubenianum,tg:rubgr:2769,https://data.rubenianum.be//ark:/86530/7f6b1010-a2a3-5885-baad-592421f9ddad,Handschriften
6db128d1-86f3-5b4c-9d24-b3eacf525c6f,tg:rubgr:3263,AA,0,Rubenianum,tg:rubgr:3263,https://data.rubenianum.be//ark:/86530/6db128d1-86f3-5b4c-9d24-b3eacf525c6f,Handschriften
ad54f064-77d0-5b07-8f61-88c8c364a6c9,tg:rubgr:1403,AA,0,Rubenianum,tg:rubgr:1403,https://data.rubenianum.be//ark:/86530/ad54f064-77d0-5b07-8f61-88c8c364a6c9,Handschriften
b908f427-b934-5407-8df4-c078375c00b7,tg:rubgr:932,AA,0,Rubenianum,tg:rubgr:932,https://data.rubenianum.be//ark:/86530/b908f427-b934-5407-8df4-c078375c00b7,Handschriften
bcc0afd0-776c-52c6-b82f-90cc6115be0f,tg:rubgr:1413,AA,0,Rubenianum,tg:rubgr:1413,https://data.rubenianum.be//ark:/86530/bcc0afd0-776c-52c6-b82f-90cc6115be0f,Handschriften
4cf2bf6c-31aa-5807-950a-48bc1ee7aaf8,tg:rubgr:2779,AA,0,Rubenianum,tg:rubgr:2779,https://data.rubenianum.be//ark:/86530/4cf2bf6c-31aa-5807-950a-48bc1ee7aaf8,Handschriften
946d810e-836a-5091-b842-d05795bb0040,tg:rubgr:3273,AA,0,Rubenianum,tg:rubgr:3273,https://data.rubenianum.be//ark:/86530/946d810e-836a-5091-b842-d05795bb0040,Handschriften
04d8e355-1d18-5c7e-a6a9-ad955e56ee41,tg:rubgr:922,AA,0,Rubenianum,tg:rubgr:922,https://data.rubenianum.be//ark:/86530/04d8e355-1d18-5c7e-a6a9-ad955e56ee41,Handschriften
a8844ef0-dd62-591f-b6e2-d7f2e3e03184,tg:rubgr:786,AA,0,Rubenianum,tg:rubgr:786,https://data.rubenianum.be//ark:/86530/a8844ef0-dd62-591f-b6e2-d7f2e3e03184,Handschriften
f0775413-cc46-568e-8f75-18c2599170b7,tg:rubgr:5002,AA,0,Rubenianum,tg:rubgr:5002,https://data.rubenianum.be//ark:/86530/f0775413-cc46-568e-8f75-18c2599170b7,Handschriften
56ab6dca-0490-51e3-a944-314583817b88,tg:rubgr:4508,AA,0,Rubenianum,tg:rubgr:4508,https://data.rubenianum.be//ark:/86530/56ab6dca-0490-51e3-a944-314583817b88,Handschriften
d2eda2c3-b5b8-5953-ab29-d5f3a95e7bc1,tg:rubgr:796,AA,0,Rubenianum,tg:rubgr:796,https://data.rubenianum.be//ark:/86530/d2eda2c3-b5b8-5953-ab29-d5f3a95e7bc1,Handschriften
0c23acfd-4fa5-52d5-94ae-0cdde41675b9,tg:rubgr:1246,AA,0,Rubenianum,tg:rubgr:1246,https://data.rubenianum.be//ark:/86530/0c23acfd-4fa5-52d5-94ae-0cdde41675b9,Handschriften
57cd7876-8884-5909-9bd0-cbafcf8601cf,tg:rubgr:4460,AA,0,Rubenianum,tg:rubgr:4460,https://data.rubenianum.be//ark:/86530/57cd7876-8884-5909-9bd0-cbafcf8601cf,Handschriften
dd64f0e5-9729-5a69-98cb-864ebecb5fef,tg:rubgr:3426,AA,0,Rubenianum,tg:rubgr:3426,https://data.rubenianum.be//ark:/86530/dd64f0e5-9729-5a69-98cb-864ebecb5fef,Handschriften
d20c8d98-f201-5240-b441-c4bf2f16a91a,tg:rubgr:5012,AA,0,Rubenianum,tg:rubgr:5012,https://data.rubenianum.be//ark:/86530/d20c8d98-f201-5240-b441-c4bf2f16a91a,Handschriften
61b30258-2c0b-5009-a544-c3f6a9050c54,tg:rubgr:2185,AA,0,Rubenianum,tg:rubgr:2185,https://data.rubenianum.be//ark:/86530/61b30258-2c0b-5009-a544-c3f6a9050c54,Handschriften
b39fdf24-0e95-5472-9453-9ecd4d996ffa,tg:rubgr:2964,AA,0,Rubenianum,tg:rubgr:2964,https://data.rubenianum.be//ark:/86530/b39fdf24-0e95-5472-9453-9ecd4d996ffa,Handschriften
25f6fa2a-3a66-5b66-99c6-a4b0e74c462c,tg:rubgr:657,AA,0,Rubenianum,tg:rubgr:657,https://data.rubenianum.be//ark:/86530/25f6fa2a-3a66-5b66-99c6-a4b0e74c462c,Handschriften
f5ef881b-904b-5c04-adc9-853ceadbf766,tg:rubgr:1810,AA,0,Rubenianum,tg:rubgr:1810,https://data.rubenianum.be//ark:/86530/f5ef881b-904b-5c04-adc9-853ceadbf766,Handschriften
e9bef3ad-240e-5830-b9fa-658feceef939,tg:rubgr:459,AA,0,Rubenianum,tg:rubgr:459,https://data.rubenianum.be//ark:/86530/e9bef3ad-240e-5830-b9fa-658feceef939,Handschriften
6578516b-ce24-5d56-b590-8b132a3d1326,tg:rubgr:1189,AA,0,Rubenianum,tg:rubgr:1189,https://data.rubenianum.be//ark:/86530/6578516b-ce24-5d56-b590-8b132a3d1326,Handschriften
edf99618-bb67-5547-9a18-d69600c1f412,tg:rubgr:88,AA,0,Rubenianum,tg:rubgr:88,https://data.rubenianum.be//ark:/86530/edf99618-bb67-5547-9a18-d69600c1f412,Handschriften
67a88d3f-7e41-514a-9381-b81b5c2cb33a,tg:rubgr:449,AA,0,Rubenianum,tg:rubgr:449,https://data.rubenianum.be//ark:/86530/67a88d3f-7e41-514a-9381-b81b5c2cb33a,Handschriften
61fafe70-494b-5c1f-8a9d-6cfefae2c2a0,tg:rubgr:1199,AA,0,Rubenianum,tg:rubgr:1199,https://data.rubenianum.be//ark:/86530/61fafe70-494b-5c1f-8a9d-6cfefae2c2a0,Handschriften
f8afc93a-1159-5af3-bb7b-02813a428f2a,tg:rubgr:531,AA,0,Rubenianum,tg:rubgr:531,https://data.rubenianum.be//ark:/86530/f8afc93a-1159-5af3-bb7b-02813a428f2a,Handschriften
7112dc95-6c51-594a-910d-b11f820dc529,tg:rubgr:98,AA,0,Rubenianum,tg:rubgr:98,https://data.rubenianum.be//ark:/86530/7112dc95-6c51-594a-910d-b11f820dc529,Handschriften
82a17df4-02f3-56fb-9d20-9f355bcdc755,tg:rubgr:1978,AA,0,Rubenianum,tg:rubgr:1978,https://data.rubenianum.be//ark:/86530/82a17df4-02f3-56fb-9d20-9f355bcdc755,Handschriften
cb45fe6c-5db4-5d57-b563-9a67a08252cb,tg:rubgr:3681,AA,0,Rubenianum,tg:rubgr:3681,https://data.rubenianum.be//ark:/86530/cb45fe6c-5db4-5d57-b563-9a67a08252cb,Handschriften
80b2675a-0bda-5829-9bb3-2532e12ce352,tg:rubgr:3825,AA,0,Rubenianum,tg:rubgr:3825,https://data.rubenianum.be//ark:/86530/80b2675a-0bda-5829-9bb3-2532e12ce352,Handschriften
955146f6-45ef-5557-ae04-d4c3862e9e2e,tg:rubgr:4082,AA,0,Rubenianum,tg:rubgr:4082,https://data.rubenianum.be//ark:/86530/955146f6-45ef-5557-ae04-d4c3862e9e2e,Handschriften
7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,tg:rubgr:4873,AA,0,Rubenianum,tg:rubgr:4873,https://data.rubenianum.be//ark:/86530/7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,Handschriften
0b2598b4-2daa-59d7-bbbd-a7e517e1c11a,tg:rubgr:364,AA,0,Rubenianum,tg:rubgr:364,https://data.rubenianum.be//ark:/86530/0b2598b4-2daa-59d7-bbbd-a7e517e1c11a,Handschriften
e010d292-42d9-5a7f-aee5-c0304a644461,tg:rubgr:4092,AA,0,Rubenianum,tg:rubgr:4092,https://data.rubenianum.be//ark:/86530/e010d292-42d9-5a7f-aee5-c0304a644461,Handschriften
b90f9111-a092-5011-b253-42e36c763776,tg:rubgr:4198,AA,0,Rubenianum,tg:rubgr:4198,https://data.rubenianum.be//ark:/86530/b90f9111-a092-5011-b253-42e36c763776,Handschriften
a6694897-05d9-5f39-8928-d57d616b9b54,tg:rubgr:3847,AA,0,Rubenianum,tg:rubgr:3847,https://data.rubenianum.be//ark:/86530/a6694897-05d9-5f39-8928-d57d616b9b54,Handschriften
b722b365-769a-5514-b65a-6a6b7f29a238,tg:rubgr:4801,AA,0,Rubenianum,tg:rubgr:4801,https://data.rubenianum.be//ark:/86530/b722b365-769a-5514-b65a-6a6b7f29a238,Handschriften
9088ea69-8a74-5063-bc80-6ae1aea3af8a,tg:rubgr:316,AA,0,Rubenianum,tg:rubgr:316,https://data.rubenianum.be//ark:/86530/9088ea69-8a74-5063-bc80-6ae1aea3af8a,Handschriften
0fff98de-9f4b-532a-aab8-b193cdb7c9fb,tg:rubgr:4979,AA,0,Rubenianum,tg:rubgr:4979,https://data.rubenianum.be//ark:/86530/0fff98de-9f4b-532a-aab8-b193cdb7c9fb,Handschriften
e3e16072-9282-5882-913e-3e6eab2f071e,tg:rubgr:4811,AA,0,Rubenianum,tg:rubgr:4811,https://data.rubenianum.be//ark:/86530/e3e16072-9282-5882-913e-3e6eab2f071e,Handschriften
bc950c8f-136c-5eca-96a0-28bee50bf154,tg:rubgr:4969,AA,0,Rubenianum,tg:rubgr:4969,https://data.rubenianum.be//ark:/86530/bc950c8f-136c-5eca-96a0-28bee50bf154,Handschriften
faa1149a-d796-507d-ac48-8bf309188470,tg:rubgr:306,AA,0,Rubenianum,tg:rubgr:306,https://data.rubenianum.be//ark:/86530/faa1149a-d796-507d-ac48-8bf309188470,Handschriften
20a4ccde-a27a-55ab-bec3-340b4b765d21,tg:rubgr:2281,AA,0,Rubenianum,tg:rubgr:2281,https://data.rubenianum.be//ark:/86530/20a4ccde-a27a-55ab-bec3-340b4b765d21,Handschriften
06921ce1-fe17-5d32-8b18-56a8708aa945,tg:rubgr:1872,AA,0,Rubenianum,tg:rubgr:1872,https://data.rubenianum.be//ark:/86530/06921ce1-fe17-5d32-8b18-56a8708aa945,Handschriften
7013ba09-e6b0-575f-9dbe-ce37c91dd7bd,tg:rubgr:1093,AA,0,Rubenianum,tg:rubgr:1093,https://data.rubenianum.be//ark:/86530/7013ba09-e6b0-575f-9dbe-ce37c91dd7bd,Handschriften
ee38a826-392b-5604-8e7c-13146bed7323,tg:rubgr:543,AA,0,Rubenianum,tg:rubgr:543,https://data.rubenianum.be//ark:/86530/ee38a826-392b-5604-8e7c-13146bed7323,Handschriften
c0b60f8f-12af-51ae-8819-a872b42f41fa,tg:rubgr:1862,AA,0,Rubenianum,tg:rubgr:1862,https://data.rubenianum.be//ark:/86530/c0b60f8f-12af-51ae-8819-a872b42f41fa,Handschriften
dca6d051-19b7-55c4-b6f9-09d39b67a40c,tg:rubgr:1083,AA,0,Rubenianum,tg:rubgr:1083,https://data.rubenianum.be//ark:/86530/dca6d051-19b7-55c4-b6f9-09d39b67a40c,Handschriften
c8aa9096-3633-5bd4-ba24-9c725a9cbeb7,tg:rubgr:3595,AA,0,Rubenianum,tg:rubgr:3595,https://data.rubenianum.be//ark:/86530/c8aa9096-3633-5bd4-ba24-9c725a9cbeb7,Handschriften
a6659b98-19e8-51f5-883a-fe37fc04a0b7,tg:rubgr:625,AA,0,Rubenianum,tg:rubgr:625,https://data.rubenianum.be//ark:/86530/a6659b98-19e8-51f5-883a-fe37fc04a0b7,Handschriften
0243f972-56e6-5f6d-a472-9d66db12f50d,tg:rubgr:2906,AA,0,Rubenianum,tg:rubgr:2906,https://data.rubenianum.be//ark:/86530/0243f972-56e6-5f6d-a472-9d66db12f50d,Handschriften
94c5da29-1153-5689-9db4-3c4682213002,tg:rubgr:2916,AA,0,Rubenianum,tg:rubgr:2916,https://data.rubenianum.be//ark:/86530/94c5da29-1153-5689-9db4-3c4682213002,Handschriften
975c2820-3a0e-5383-972c-b3bec589ae2a,tg:rubgr:635,AA,0,Rubenianum,tg:rubgr:635,https://data.rubenianum.be//ark:/86530/975c2820-3a0e-5383-972c-b3bec589ae2a,Handschriften
82bb2edd-d62b-50d1-8adf-39871f2bd111,tg:rubgr:891,AA,0,Rubenianum,tg:rubgr:891,https://data.rubenianum.be//ark:/86530/82bb2edd-d62b-50d1-8adf-39871f2bd111,Handschriften
f6537c78-ab04-5fe4-8c5b-6ca2c3bff724,tg:rubgr:108,AA,0,Rubenianum,tg:rubgr:108,https://data.rubenianum.be//ark:/86530/f6537c78-ab04-5fe4-8c5b-6ca2c3bff724,Handschriften
54a23a80-852f-541e-92ec-3ec4939aa4ec,tg:rubgr:4386,AA,0,Rubenianum,tg:rubgr:4386,https://data.rubenianum.be//ark:/86530/54a23a80-852f-541e-92ec-3ec4939aa4ec,Handschriften
35c2c230-fe43-5875-a049-bd21169bcb71,tg:rubgr:118,AA,0,Rubenianum,tg:rubgr:118,https://data.rubenianum.be//ark:/86530/35c2c230-fe43-5875-a049-bd21169bcb71,Handschriften
622cd11d-4441-5d20-a85b-16c4d3033d49,tg:rubgr:881,AA,0,Rubenianum,tg:rubgr:881,https://data.rubenianum.be//ark:/86530/622cd11d-4441-5d20-a85b-16c4d3033d49,Handschriften
706c3643-71fe-588b-936c-1357b65ada13,tg:rubgr:5118,AA,0,Rubenianum,tg:rubgr:5118,https://data.rubenianum.be//ark:/86530/706c3643-71fe-588b-936c-1357b65ada13,Handschriften
4e0de616-3d07-5315-b43e-819105d3d908,tg:rubgr:4412,AA,0,Rubenianum,tg:rubgr:4412,https://data.rubenianum.be//ark:/86530/4e0de616-3d07-5315-b43e-819105d3d908,Handschriften
887bef7a-fb5c-5b9b-9fd9-32d804611f76,tg:rubgr:3454,AA,0,Rubenianum,tg:rubgr:3454,https://data.rubenianum.be//ark:/86530/887bef7a-fb5c-5b9b-9fd9-32d804611f76,Handschriften
8add09ef-e589-5890-9162-ba53e5570bdc,tg:rubgr:5060,AA,0,Rubenianum,tg:rubgr:5060,https://data.rubenianum.be//ark:/86530/8add09ef-e589-5890-9162-ba53e5570bdc,Handschriften
b34979f4-ac49-529c-bb45-cf0155e9093d,tg:rubgr:2026,AA,0,Rubenianum,tg:rubgr:2026,https://data.rubenianum.be//ark:/86530/b34979f4-ac49-529c-bb45-cf0155e9093d,Handschriften
90bac7ee-24b9-5b0a-ac9e-8e26beb34d5f,tg:rubgr:3444,AA,0,Rubenianum,tg:rubgr:3444,https://data.rubenianum.be//ark:/86530/90bac7ee-24b9-5b0a-ac9e-8e26beb34d5f,Handschriften
28935876-d432-5f7e-bfb3-9d51ed482a2a,tg:rubgr:2036,AA,0,Rubenianum,tg:rubgr:2036,https://data.rubenianum.be//ark:/86530/28935876-d432-5f7e-bfb3-9d51ed482a2a,Handschriften
a9f1e800-a66f-559f-9eca-f38f44a6ecec,tg:rubgr:5070,AA,0,Rubenianum,tg:rubgr:5070,https://data.rubenianum.be//ark:/86530/a9f1e800-a66f-559f-9eca-f38f44a6ecec,Handschriften
b193f646-e7e6-5282-9868-20a4d5d7dc5b,tg:rubgr:1461,AA,0,Rubenianum,tg:rubgr:1461,https://data.rubenianum.be//ark:/86530/b193f646-e7e6-5282-9868-20a4d5d7dc5b,Handschriften
8dfb91ce-6525-5ad8-86bf-3536d192f422,tg:rubgr:4247,AA,0,Rubenianum,tg:rubgr:4247,https://data.rubenianum.be//ark:/86530/8dfb91ce-6525-5ad8-86bf-3536d192f422,Handschriften
9d3fdc63-3567-5672-9553-5d5f04cff070,tg:rubgr:828,AA,0,Rubenianum,tg:rubgr:828,https://data.rubenianum.be//ark:/86530/9d3fdc63-3567-5672-9553-5d5f04cff070,Handschriften
3f54bde3-39e5-5fc1-9a75-77f5cf9c1711,tg:rubgr:3201,AA,0,Rubenianum,tg:rubgr:3201,https://data.rubenianum.be//ark:/86530/3f54bde3-39e5-5fc1-9a75-77f5cf9c1711,Handschriften
3d991fbc-afe0-5335-8759-16cc267da88e,tg:rubgr:1519,AA,0,Rubenianum,tg:rubgr:1519,https://data.rubenianum.be//ark:/86530/3d991fbc-afe0-5335-8759-16cc267da88e,Handschriften
addc970f-f170-5db8-8951-38f344ffddec,tg:rubgr:950,AA,0,Rubenianum,tg:rubgr:950,https://data.rubenianum.be//ark:/86530/addc970f-f170-5db8-8951-38f344ffddec,Handschriften
32e582d9-6f3f-54bb-80a2-3e09a76ad971,tg:rubgr:3379,AA,0,Rubenianum,tg:rubgr:3379,https://data.rubenianum.be//ark:/86530/32e582d9-6f3f-54bb-80a2-3e09a76ad971,Handschriften
d6baba1e-4592-5027-9c06-8aff7ba1c71f,tg:rubgr:838,AA,0,Rubenianum,tg:rubgr:838,https://data.rubenianum.be//ark:/86530/d6baba1e-4592-5027-9c06-8aff7ba1c71f,Handschriften
a69e9c75-0ef0-51de-b95e-5cb6a4f33429,tg:rubgr:3211,AA,0,Rubenianum,tg:rubgr:3211,https://data.rubenianum.be//ark:/86530/a69e9c75-0ef0-51de-b95e-5cb6a4f33429,Handschriften
63f0549a-032b-52ec-8bca-892879feb4e0,tg:rubgr:1471,AA,0,Rubenianum,tg:rubgr:1471,https://data.rubenianum.be//ark:/86530/63f0549a-032b-52ec-8bca-892879feb4e0,Handschriften
d0912f2c-e2d3-5fa1-ab45-7c6fe40b0e16,tg:rubgr:4257,AA,0,Rubenianum,tg:rubgr:4257,https://data.rubenianum.be//ark:/86530/d0912f2c-e2d3-5fa1-ab45-7c6fe40b0e16,Handschriften
3da5314c-38e2-52c9-bbb7-b6c1ae093610,tg:rubgr:940,AA,0,Rubenianum,tg:rubgr:940,https://data.rubenianum.be//ark:/86530/3da5314c-38e2-52c9-bbb7-b6c1ae093610,Handschriften
02812e19-0a07-5d60-a220-547151563ed0,tg:rubgr:3369,AA,0,Rubenianum,tg:rubgr:3369,https://data.rubenianum.be//ark:/86530/02812e19-0a07-5d60-a220-547151563ed0,Handschriften
fcf42de7-a758-5275-be51-cae877e0244f,tg:rubgr:1509,AA,0,Rubenianum,tg:rubgr:1509,https://data.rubenianum.be//ark:/86530/fcf42de7-a758-5275-be51-cae877e0244f,Handschriften
2bb67e65-14c1-59bd-a753-9e8d56d2582f,tg:rubgr:3167,AA,0,Rubenianum,tg:rubgr:3167,https://data.rubenianum.be//ark:/86530/2bb67e65-14c1-59bd-a753-9e8d56d2582f,Handschriften
3239d7ac-b09f-53a3-94f8-f04c65e0f071,tg:rubgr:4121,AA,0,Rubenianum,tg:rubgr:4121,https://data.rubenianum.be//ark:/86530/3239d7ac-b09f-53a3-94f8-f04c65e0f071,Handschriften
076a92b0-da11-5998-ac33-82b98450e1ed,tg:rubgr:3986,AA,0,Rubenianum,tg:rubgr:3986,https://data.rubenianum.be//ark:/86530/076a92b0-da11-5998-ac33-82b98450e1ed,Handschriften
a3453b33-81c1-5a19-aaae-96d1be933c20,tg:rubgr:4059,AA,0,Rubenianum,tg:rubgr:4059,https://data.rubenianum.be//ark:/86530/a3453b33-81c1-5a19-aaae-96d1be933c20,Handschriften
ccd7043d-9879-5247-86e7-253739f81e1e,tg:rubgr:4131,AA,0,Rubenianum,tg:rubgr:4131,https://data.rubenianum.be//ark:/86530/ccd7043d-9879-5247-86e7-253739f81e1e,Handschriften
670da4d1-be5b-5e4f-b237-5b2cb9e89843,tg:rubgr:1717,AA,0,Rubenianum,tg:rubgr:1717,https://data.rubenianum.be//ark:/86530/670da4d1-be5b-5e4f-b237-5b2cb9e89843,Handschriften
1929b354-35f1-54da-a086-dce7d064ebd6,tg:rubgr:3177,AA,0,Rubenianum,tg:rubgr:3177,https://data.rubenianum.be//ark:/86530/1929b354-35f1-54da-a086-dce7d064ebd6,Handschriften
dcdb0be5-664a-515f-940a-a8120a4bbba3,tg:rubgr:4049,AA,0,Rubenianum,tg:rubgr:4049,https://data.rubenianum.be//ark:/86530/dcdb0be5-664a-515f-940a-a8120a4bbba3,Handschriften
19f9d351-72ed-5b41-ac27-f77764b5b073,tg:rubgr:3996,AA,0,Rubenianum,tg:rubgr:3996,https://data.rubenianum.be//ark:/86530/19f9d351-72ed-5b41-ac27-f77764b5b073,Handschriften
05afc99a-cd9a-57ac-afeb-72ca8837af30,tg:rubgr:4774,AA,0,Rubenianum,tg:rubgr:4774,https://data.rubenianum.be//ark:/86530/05afc99a-cd9a-57ac-afeb-72ca8837af30,Handschriften
edc5e479-d859-536f-82cb-f1977b239653,tg:rubgr:1152,AA,0,Rubenianum,tg:rubgr:1152,https://data.rubenianum.be//ark:/86530/edc5e479-d859-536f-82cb-f1977b239653,Handschriften
26ae5397-e6e9-5f05-ba99-8ea72d6a2638,tg:rubgr:482,AA,0,Rubenianum,tg:rubgr:482,https://data.rubenianum.be//ark:/86530/26ae5397-e6e9-5f05-ba99-8ea72d6a2638,Handschriften
cb9de530-2df0-509f-a487-eeec3ca4ae7a,tg:rubgr:2340,AA,0,Rubenianum,tg:rubgr:2340,https://data.rubenianum.be//ark:/86530/cb9de530-2df0-509f-a487-eeec3ca4ae7a,Handschriften
de7ff65f-3abc-5da7-b067-b5a1b7999d0a,tg:rubgr:5306,AA,0,Rubenianum,tg:rubgr:5306,https://data.rubenianum.be//ark:/86530/de7ff65f-3abc-5da7-b067-b5a1b7999d0a,Handschriften
a4da8cb3-eb1e-5a7e-8039-e1ec9f68690d,tg:rubgr:492,AA,0,Rubenianum,tg:rubgr:492,https://data.rubenianum.be//ark:/86530/a4da8cb3-eb1e-5a7e-8039-e1ec9f68690d,Handschriften
6eac4fc7-5809-5c52-881e-0cc8a1115ebd,tg:rubgr:3722,AA,0,Rubenianum,tg:rubgr:3722,https://data.rubenianum.be//ark:/86530/6eac4fc7-5809-5c52-881e-0cc8a1115ebd,Handschriften
94585e48-836a-5dde-b88f-2cc6f573a1dc,tg:rubgr:2228,AA,0,Rubenianum,tg:rubgr:2228,https://data.rubenianum.be//ark:/86530/94585e48-836a-5dde-b88f-2cc6f573a1dc,Handschriften
c60c5ffd-068a-5b91-ade5-0dbcf58e1b40,tg:rubgr:2350,AA,0,Rubenianum,tg:rubgr:2350,https://data.rubenianum.be//ark:/86530/c60c5ffd-068a-5b91-ade5-0dbcf58e1b40,Handschriften
784fdbe4-2308-56fe-b62a-958c364c46e7,tg:rubgr:466,AA,0,Rubenianum,tg:rubgr:466,https://data.rubenianum.be//ark:/86530/784fdbe4-2308-56fe-b62a-958c364c46e7,Handschriften
6d087c55-9837-55d3-9aca-d5ea0fec791a,tg:rubgr:476,AA,0,Rubenianum,tg:rubgr:476,https://data.rubenianum.be//ark:/86530/6d087c55-9837-55d3-9aca-d5ea0fec791a,Handschriften
8303423a-e083-5ba9-a64b-cc2c221a6ee2,tg:rubgr:4780,AA,0,Rubenianum,tg:rubgr:4780,https://data.rubenianum.be//ark:/86530/8303423a-e083-5ba9-a64b-cc2c221a6ee2,Handschriften
1f2d0302-5e99-5fe3-a99e-98c92026661c,tg:rubgr:1947,AA,0,Rubenianum,tg:rubgr:1947,https://data.rubenianum.be//ark:/86530/1f2d0302-5e99-5fe3-a99e-98c92026661c,Handschriften
a78edae3-a936-5576-9a97-513360349dfa,tg:rubgr:2489,AA,0,Rubenianum,tg:rubgr:2489,https://data.rubenianum.be//ark:/86530/a78edae3-a936-5576-9a97-513360349dfa,Handschriften
45d08843-f8d7-5bf9-a806-15e112f6714d,tg:rubgr:3183,AA,0,Rubenianum,tg:rubgr:3183,https://data.rubenianum.be//ark:/86530/45d08843-f8d7-5bf9-a806-15e112f6714d,Handschriften
dee6ae3a-1768-5f60-83fc-31baad4e1b17,tg:rubgr:233,AA,0,Rubenianum,tg:rubgr:233,https://data.rubenianum.be//ark:/86530/dee6ae3a-1768-5f60-83fc-31baad4e1b17,Handschriften
1a7c7008-a75c-5d1c-a0b7-0bdc47ba8e44,tg:rubgr:3962,AA,0,Rubenianum,tg:rubgr:3962,https://data.rubenianum.be//ark:/86530/1a7c7008-a75c-5d1c-a0b7-0bdc47ba8e44,Handschriften
66ea0b39-a225-5108-a3d0-f00bd84e8951,tg:rubgr:3193,AA,0,Rubenianum,tg:rubgr:3193,https://data.rubenianum.be//ark:/86530/66ea0b39-a225-5108-a3d0-f00bd84e8951,Handschriften
9d3f9b89-882f-54aa-8c43-7e46e0b56682,tg:rubgr:3972,AA,0,Rubenianum,tg:rubgr:3972,https://data.rubenianum.be//ark:/86530/9d3f9b89-882f-54aa-8c43-7e46e0b56682,Handschriften
1272de6d-b66a-5f78-a86d-c80aeff8f979,tg:rubgr:4934,AA,0,Rubenianum,tg:rubgr:4934,https://data.rubenianum.be//ark:/86530/1272de6d-b66a-5f78-a86d-c80aeff8f979,Handschriften
