ResourceID,brocade.id,card,order,source_field,source_code,Dimension Source Note
5e31abf8-699a-56c1-b981-07e42fb5f0b2,tg:rubhs:101_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 1","17 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
ac97416f-0ede-52e6-95aa-bd18f3fbe6d2,tg:rubhs:28_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"10,5 x 6,7 x 1,3","10,5 x 6,7 x 1,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
f54b46cc-554a-59a8-9e15-fa50f84521b2,tg:rubhs:38_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8,2 x 1","12,5 x 8,2 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
9e6ee0da-05ee-5e45-a6bf-8e067ae99ed3,tg:rubhs:173_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 11 x 1,5","17 x 11 x 1,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
a4d9f9f7-197b-5e3d-a551-e8623aa645ed,tg:rubhs:163_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8,5 x 0,5","12,5 x 8,5 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
700c5c2c-3825-5234-85a2-79af10c728e3,tg:rubhs:91_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17,5 x 11 x 1,2","17,5 x 11 x 1,2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
d8c011d2-a6a2-566b-8ef4-032942ed15a8,tg:rubhs:81_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 1","16,5 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
b26adc0c-a5bc-5319-9290-dd8d4aa6deac,tg:rubhs:215_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"19 x 13 x 0,8","19 x 13 x 0,8 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
9c0d5d14-2e20-5c1d-a322-e7337e4307c0,tg:rubhs:205_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"21 x 16,5 x 1,2","21 x 16,5 x 1,2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
b541f3f7-0ade-5d72-820c-7123d84daa6e,tg:rubhs:75_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 11 x 1,5","16,5 x 11 x 1,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
91b7564b-e48c-5703-abd9-245cc4fb06b9,tg:rubhs:65_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,6","16,5 x 10,5 x 0,6 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
340304d0-5584-5bb1-8d3e-1fa98c47c4aa,tg:rubhs:197_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,21 x 17 x 1,"21 x 17 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
2656fe26-04e8-52b3-8f88-cfec5c5ee06d,tg:rubhs:187_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,25 x 19 x 3,"25 x 19 x 3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
c93125de-0eed-504f-8f99-7e0e64468078,tg:rubhs:17_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8,5 x 0,7","12,5 x 8,5 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
762a80ad-4519-5272-b062-fa1d41dc0a4f,tg:rubhs:100_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 1","17 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
1a6545a8-3afa-5321-8da9-5eff10f14cfb,tg:rubhs:110_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10,5 x 1","16 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
0b772e1c-484a-5dda-b31c-262403c2b20e,tg:rubhs:162_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10 x 0,5","16,5 x 10 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
e5c8217e-9356-5185-8cfc-069b74be70e4,tg:rubhs:172_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,7","16,5 x 10,5 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
26188ae4-256d-591a-aa6c-01ee759ff9a8,tg:rubhs:204_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"21, 8 x 17, 5 x 0,5","21, 8 x 17, 5 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"11,5 x 7,5 x 0,8","11,5 x 7,5 x 0,8 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
9c7106c9-6779-5eed-b3df-9ec4d881a1c3,tg:rubhs:80_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,16 x 10 x 2,"16 x 10 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
56e18546-39d9-5b4d-b849-41a38cd50e4b,tg:rubhs:90_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 1,5","17 x 10,5 x 1,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
d000db93-3296-50d4-876f-452212959e29,tg:rubhs:39_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 7,9 x 1,7","12,5 x 7,9 x 1,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
41569fb0-7b3c-5bc9-b228-045e06e18d76,tg:rubhs:29_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8,6 x 0,7","12,5 x 8,6 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
9217b5e3-1813-5454-9f46-4015a9d42dc5,tg:rubhs:64_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,8 x 10,3 x 0,2","16,8 x 10,3 x 0,2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
0780e327-6208-5ff3-87fb-960d0a9a0ff2,tg:rubhs:74_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10,5 x 1","16 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
cd8000b6-b26a-54f7-b3f4-01bde0348542,tg:rubhs:5_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"13 x 8,7 x 0,5","13 x 8,7 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
805919b9-d2fb-53d8-b410-a3cef0b2e95d,tg:rubhs:186_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"21,5 x 18 x 2","21,5 x 18 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
42fab3cd-253c-5455-82aa-61a8bbdf2f73,tg:rubhs:196_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"20 x 13 x 1,3","20 x 13 x 1,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
dbf2300b-c2f3-5820-8a2e-bc0be3e71817,tg:rubhs:16_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,8 x 8,5 x 0,6","12,8 x 8,5 x 0,6 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
4eac3a12-7578-5445-a5e0-c30d5df9cb9c,tg:rubhs:99_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 1","17 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 1,2","16,5 x 10,5 x 1,2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
06bf299c-f23b-5c3d-8c4e-2bc4eb31b0fb,tg:rubhs:20_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"11,1 x 7,7 x 0,9","11,1 x 7,7 x 0,9 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
756560da-8965-5099-acb4-02ad4cc406fe,tg:rubhs:30_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8,5 x 0,7","12,5 x 8,5 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
e0b7b257-41a6-5cdf-8770-cba7b3d91b8c,tg:rubhs:42_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8 x 1,7","12,5 x 8 x 1,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
8b38268e-683b-5cac-a5ad-81e103ebe79e,tg:rubhs:52_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,3","16,5 x 10,5 x 0,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
a4a47ed7-43c9-5992-9e71-bee755f9eb0a,tg:rubhs:119_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"7 x 11 x 0,5","7 x 11 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
d3d6cae7-cfb3-54a2-a441-1ca92cd0e2e6,tg:rubhs:109_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10,5 x 1","16 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10,5 x 1","16 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
6e945ea5-b1ba-5b65-8ff3-20e606f8d585,tg:rubhs:154_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10 x 0,3","17 x 10 x 0,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
ab2b1c8a-37fb-5134-96a4-1e23b7890712,tg:rubhs:126_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"7 x 11 x 0,5","7 x 11 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,16 x 10 x 2,"16 x 10 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
50156a22-632b-5770-8a14-eab4fb0c6233,tg:rubhs:92_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10 x 0,8","16 x 10 x 0,8 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
199a4a04-99dd-5bf6-a09d-f42c8ad0b4cf,tg:rubhs:82_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"10 x 15,5 x 0,6","10 x 15,5 x 0,6 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
e8ba26a6-e980-54ea-aa0d-722472d0b018,tg:rubhs:206_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"20,5 x 16,5 x 0,7","20,5 x 16,5 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
37dfdcfb-91e9-5761-8332-6063e7e77068,tg:rubhs:170_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,1","16,5 x 10,5 x 0,1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
49530f1d-5bfd-5f3d-9387-1d242d116bcb,tg:rubhs:49_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"10 x 7 x 1,5","10 x 7 x 1,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
a456ea64-60eb-5823-b7c3-fcc17917ed72,tg:rubhs:59_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 0,5","17 x 10,5 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
21e66a10-6e9c-5d38-b4d4-a049cebc79c2,tg:rubhs:112_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10 x 1,5","16 x 10 x 1,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
7a42a957-8e21-5673-a615-76bfbdefdf26,tg:rubhs:102_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 1","17 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
2531ede1-d8b6-590e-9bdd-26451bbaa2f7,tg:rubhs:14_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"13,6 x 8 x 2","13,6 x 8 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
efef8e3c-b46a-592b-8b64-6d3a5618766c,tg:rubhs:194_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"21 x 17 x 0,5","21 x 17 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
a5db0acd-3e3b-56cd-be59-0fbfccc7e815,tg:rubhs:184_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,17 x 11 x 2,"17 x 11 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
259f4cdc-c6be-54e1-91c5-6e9542ecb047,tg:rubhs:76_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 1","16,5 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
5defcea6-1315-54bd-b88c-a6c1350af73a,tg:rubhs:66_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 0,7","17 x 10,5 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
cb2cbf50-22c8-522f-9e23-23cf7dbfb4ba,tg:rubhs:50_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8 x 2","12,5 x 8 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
078d4c0d-fb7d-509d-a2c6-84c163161555,tg:rubhs:40_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"13 x 8,7 x 2","13 x 8,7 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
363f6a72-60db-51e5-80fe-c967c4c9ccc7,tg:rubhs:169_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 11 x 1","16,5 x 11 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
ed458e55-6b7a-5f37-9260-b579dc7fc715,tg:rubhs:179_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,16 x 10 x 2,"16 x 10 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
a6267991-47ab-5f02-a3d0-165b1a0ca4c3,tg:rubhs:32_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8,5 x 0,7","12,5 x 8,5 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
27accdde-8d37-58df-a933-8ea1f9a28808,tg:rubhs:22_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"7,6 x 11 x 0,7","7,6 x 11 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10 x 1,7","16,5 x 10 x 1,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
d7deff59-3817-540a-a996-084957f85831,tg:rubhs:124_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"7 x 11 x 0,5","7 x 11 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
118a2497-d0a5-5718-9310-7565172cd034,tg:rubhs:156_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,5","16,5 x 10,5 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
4f64b2d8-7381-5c7c-875e-2f4b2b129f77,tg:rubhs:146_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 1","16,5 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
595c84f4-0213-5540-8e85-86b168f8bab5,tg:rubhs:41_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"14 x 9,5 x 1,5","14 x 9,5 x 1,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
7bd7948d-a147-5a8e-a99a-16e821da06fa,tg:rubhs:51_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,3","16,5 x 10,5 x 0,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
6d159392-2438-5e4d-9a1c-afef4d1d6c41,tg:rubhs:23_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"11,2 x 8,3 x 1,2","11,2 x 8,3 x 1,2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
d922a1d8-0d13-55d1-b043-1caac07763d2,tg:rubhs:33_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"11,6 x 8 x 0,8","11,6 x 8 x 0,8 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
cc71617a-e480-570c-b998-22558fa0e9fc,tg:rubhs:178_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,16 x 10 x 2,"16 x 10 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
f067f7dc-77bc-5780-a6ad-e6c6c9f55116,tg:rubhs:168_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,5 x 8,5 x 0,5","12,5 x 8,5 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
09787836-cf6f-599f-8276-45d6aa10b17b,tg:rubhs:125_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"7 x 11 x 0,5","7 x 11 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
e53c530a-232f-5968-bbd6-216ba7fb92c5,tg:rubhs:135_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"15,5 x 9,5 x 1","15,5 x 9,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10 x 1,5","16 x 10 x 1,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
6d3a826c-702e-5c73-8866-0cb8155f9d41,tg:rubhs:157_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10 x 1,7","16 x 10 x 1,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
85ffdb52-c485-5985-85ff-be87234bef3a,tg:rubhs:207_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"22 x 16,5 x 1","22 x 16,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
9f187034-6d97-51c1-a06a-9a23dff03b4f,tg:rubhs:83_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 12 x 0,3","17 x 12 x 0,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
59b1136a-dec9-5695-aaa2-e7c32e825b0d,tg:rubhs:93_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10 x 1,1","16 x 10 x 1,1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
d00123d2-4e49-532f-b634-5192bc959496,tg:rubhs:171_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 11,5 x 1","16,5 x 11,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
bb84d086-f20b-5493-bff6-77e4cea64a09,tg:rubhs:103_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 1","17 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 0,7","17 x 10,5 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
c2abaf85-c5e8-5f6b-a9d9-1a1b618745c5,tg:rubhs:58_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10 x 0,3","16,5 x 10 x 0,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
78014074-6231-593d-8d4c-399adeb1e8a4,tg:rubhs:48_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"12,6 x 9 x 2","12,6 x 9 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
c105aaf5-bcb3-5516-b0ca-e807f418b4f4,tg:rubhs:15_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"13,3 x 8 x 0,7","13,3 x 8 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
3bf3243b-282f-5116-bafe-47f165ded1c0,tg:rubhs:185_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"21,5 x 18 x 2","21,5 x 18 x 2 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
5a25f7bf-106a-5288-9e86-ca047c45adae,tg:rubhs:195_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16 x 10 x 0,6","16 x 10 x 0,6 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
95dfc8c4-eb93-5660-b15d-25db2e6675eb,tg:rubhs:67_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,5","16,5 x 10,5 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
e602992e-405e-5e8a-a048-7d03e6d7745b,tg:rubhs:77_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"17 x 10,5 x 1","17 x 10,5 x 1 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
7312b51c-11d7-56db-8700-19ba55b98e1d,tg:rubhs:6_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"13,3 x 8,2 x 0,5","13,3 x 8,2 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
7cb540c6-0d43-5074-a889-4d6a974350c1,tg:rubhs:10_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"13,3 x 8 x 0,7","13,3 x 8 x 0,7 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
11bfe5cf-247b-5f8b-b000-ae652f064b31,tg:rubhs:72_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,3","16,5 x 10,5 x 0,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
766aff27-7f3f-50f4-a32a-221fef876a2a,tg:rubhs:62_#1,e22_DimensionSourceNotes,1,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 1,5","16,5 x 10,5 x 1,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm"
